##name	Glossary of the European Information Society
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_lastUpdated	2004/08/08, 09:47
##bgl_middleUpdated	2004/08/08, 09:47
##author	European Information Society
##copyright	� <a href="http://europa.eu.int/">European Communities</a>, 1995-2004
##description	This glossary contains words, abbreviations and acronyms providing easy and effective access to information regarding policies and activities of the EU
##browsingEnabled	
##bgl_creationTime	2004/07/28, 11:18
##purchaseAddress	
##email	linguistic-support@babylon.com
8EAF66FD.bmp	File: 8EAF66FD.bmp
OJ	<A href="http://eur-op.eu.int/general/en/a3.htm" target="_blank">Official Journal </A> of the European Communities: The Official Journal is <A href="http://eur-op.eu.int/general/en/index.htm" target="_blank">EUR-OP</A>'s(Publications Office) main publication and the only one in the world to appear daily in eleven languages. The L series currently contains all the legislative documents of the European Union, while the C series comprises information and notices issued by the institutions of the Union, such as preparatory legislative documents, reports on the progress of cases before the Court of Justice and questions put by Members of Parliament to the Commission and Council. The S series contains the calls for tenders. Further, the EU Institutions have decided to add an exclusively electronic section to the Official Journal C series, known as the "OJ C E". Some documents previously published in the OJ C may be transferred to the OJ C E. An index of all documents published in a given OJ C E will be printed in the paper edition of the OJ C of the same day.
ORA	ORA* <font color=#B0B0B0>(* EU Programmes)</font><br>\nOpportunities for applications of information and communication technologies in Rural Areas (1990-1994); Specific programme of research and technological development (EEC) in the field of <A href="http://www.cordis.lu/telematics/home.html" target="_blank"> telematic systems</A> in areas of general interest - Telematics systems for rural areas.
ORSTOM	Organisation de la Recherche Scientifique et Technique d’Outre- Mer
Open Network Provision (ONP)|ONP|Open Network Provision	Principle of non-discriminatory opening of telecommunication networks to all telecom operators and service providers on the basis of the harmonisation of access and usage conditions of telecommunications infrastructures with the view to develop a trans-European information market. The ONP is being applied to leased lines, packet switching transmission services and ISDN, and will be applied to voice telephony in 1998.
Optical Fibre Network	Telecommunication networks based on fined glass fibres, down which signals may be sent by flashing a laser.
PABX (Private Automatic Branch Exchange), PBX (Private Branch Exchange)|PABX|PBX|Private Automatic Branch Exchange|Private Branch Exchange	The private switchboard located on one's premises and by which a business subscriber controls the calls on his own internal telephones.
PAL (Phase Alternation Line)|PAL|Phase Alternation Line	West German-developed colour TV systems used in most of Europe, Africa, Australasia and South America. Like SECAM, PAL produce interlaced 625-line, 25 frame/second pictures.
PC	Personal Computer
PCM (Pulse code modulation)|PCM|Pulse code modulation	The most common way of converting an analogue source into a digital form.
PMO	Programme Management Office
PP	Pilot Project
PROMISE	PROMISE* <font color=#B0B0B0>(* EU Programmes)</font><br>\n<A href="http://europa.eu.int/ISPO/promotion/i_promise.html" target="_blank">Multiannual Community programme</A> to stimulate the establishment of the Information Society in Europe (1998-2002)
PSTN (Public Switched Telephone Network)|PSTN|Public Switched Telephone Network	The everyday telephone network used for the transmission of voice conversations, faximages and for low speed data transmission.
PT	Portugês (Portuguese)
Pay-per-view	Programming sold on a per-occasion or per-title basis. Access can be controlled electronically in response to subscriber orders using an addressable cable converter. Digital Signals switching the service off or on are sent to that converter's unique "address".
Personal Communication Network (PCN)|PCN|Personal Communication Network	A form of cellular telephone network specifically adapted for personal portable use based on a technology known as DCS 1800. Such services are currently being deployed in Europe. Similar services in the USA are referred to as PCS (Personal Communication Services).
Personal Digital Assistant (PDA)|PDA|Personal Digital Assistant	A pocket sized personal computer with advanced features and communications facilities, where text is introduced by handwriting on a screen, also referred to as "notepad" computer.
Portability	Used in reference to a computer programme, portability means that the programme can be executed on a number of different computers without or with only minimal changes.
Protocol	Standard rules that govern how computers talk together.
R&amp;D	Research and Development
RACE	RACE* <font color=#B0B0B0>(* EU Programmes)</font><br>\nR&amp;D for Advanced Communications in Europe (1990-1994); Specific research and technological development programme (EEC) in the field of communication technologies.
REFER	Réseau Français de la Recherche
RIO	Réseau Intertropical d’Ordinateurs
RIPE	Réseau Internet Protocol Européen
RTD	Research, Technological development and Demonstration
Radio messaging	Sending of messages via radio waves.
SDNP/UNCTAD|SDNP|UNCTAD	Sustainable Development Network Program (United Nations)
SECAM (Séquentiel couleur à mémoire)|SECAM|Séquentiel couleur à mémoire	The colour TV standard developed in France, also used in Eastern Europe, CIS and parts of the Middle East and Africa. SECAM produces interlaced 625-line, 25-frame/second pictures.
SES	<A href="http://www.ses-astra.com/index_poll.htm" target="_blank">Société Européenne des Satellites</A>
SMEs	Small and Medium-sized Enterprises - see the Economy &amp; Work &gt;<A href="http://europa.eu.int/information_society/ecowor/smes/index_en.htm">SMEs</A> theme.
ST	Software Technologies
STAR	STAR* <font color=#B0B0B0>(* EU Programmes)</font><br>\nSpecial Telecommunication Action for Regional Development
SV	Svenska (Swedish)
Sampling	The transformation of an analogous signal (Sound Image) into a digital code. Sampling consists of the analysis of electronic signals at regular and brief intervals. A large number of synthesisers produce sounds created by sampling.
Satellite Dish	Device necessary to get channels broadcast via satellite. The diameter varies from 60cm on.
Security of Information and Systems	It has three basic components: confidentiality, integrity and availability. Confidentiality refers to the protection of sensitive information from unauthorised disclosure. Integrity means safeguarding the accuracy and completeness of information and computer software. Availability relates to ensuring that information and vital services are available to users when required.
Server	The machine that talks to clients. More precisely, anything from a PC to a supercomputer that shares files and other services with multiple users.
Smart Card	It is a card that is able to store digital information. It was created in 1974 and used for many purposes since (e.g. credit cards, telephone cards).
Software	That which belongs to the domain of intellectual creation in contrast to the appliances which facilitates their reproduction. The programmes for computers, CD-ROM and video games are all software.
Switchable	Ability of a communication network to allow subscribers to conduct two-way dialogue, or the number of screens on a network.
Synthetic Image	An image created by computer software. Many of the sequences featuring dinosaurs in Jurassic Park were created using 3D synthetic images.
TABD	<A href="http://www.tabd.org/" target="_blank">TransAtlantic Business Dialogue</A>
TACD	<A href="http://www.tacd.org" target="_blank">TransAtlantic Consumer Dialogue</A>
TBP	Technologies for Business Processes
TEDIS	TEDIS* <font color=#B0B0B0>(* EU Programmes)</font><br>\nTrade Electronic Data Interchange Systems
TEN	Trans-European telecommunication Networks
TEP	Transatlantic Economic Partnership
TMCs	Third Mediterranean Countries
Telematics	The application of information and communications technologies and services, usually indirect combination. A Telematics Application is a system or service meeting User needs. (<A href="http://www.cordis.lu/telematics/home.html" target="_blank">Telematics Applications</A> within the 4th Framework Programme)
Telematics Infrastructure	The assemblage of telecommunications and information-processing systems and services that offers a base for telematics applications.
Teleservice	A service provided from a remote location using the telematics infrastructure.
Teleworking	Work carried out using the telematics infrastructure at a place other than that where the results of the work are needed. This definition covers home, mobile or "telecottage"-based teleworkers employed by an organisation, independent workers and teleservice companies offering specific services to both firms and individuals.
Token Ring	The networking scheme most closely associated with International Business Machines Corp. The term comes from a type of data packet, called a token, that is used to keep multiple computers on a network from talking at once. Each user's turn comes as the token passes in turn around the ring of computers of the network.
UK	United Kingdom
UNCTAD	<A href="http://www.unctad.org/" target="_blank">United Nations Conference on Trade and Development</A>
UNDP	United Nations Development Program
UNESCO	<A href="http://www.unesco.org/" target="_blank">United Nations Education Science Culture Organisation</A>
UNTPDC	United Nations Trade Point Development Center
US	United States
Universal Service	A set of basic services that must be made available at an affordable price to all users by public or private operators irrespective of the user's geographical location.
Universalisé Bidirectionnalité Interactivité (UBI)|UBI|Universalisé Bidirectionnalité Interactivité	Canadian interactive cable system established by Videotron in Quebec which is due to launch in September 1995.
User	A person or organisation using a Telematics Application.
VSAT	Very-Small-Aperture Terminal (for satellite communications)
Value Added Service (VAS), Value Added Network Service (VANS)|VANS|VAS|Value Added Network Service|Value Added Service	Services other than those under monopoly may be offered by other service suppliers which use national network as the basic transmission medium but "add value" to the basic transmission facility. What is exactly included in the notion depends on the regulatory situation of each country.
Video-on demand	Systems that enable the viewers to order and see a given programme at the exact time the viewer specifies. Near-video-on-demand (NVOD) systems approximate this capacity. This can be accomplished by staggering the start of a programme every 15 or 30 minutes.
Virtual Reality	Computer-based systems that supply the visual and aural effects to project the viewer into an imaginary environment beyond the screen. The user is supplied with computer-generated images and sounds giving the impression of reality. The user interacts with the artificial world by means of sensors and apparatus including helmets ("visiocasque") and gloves which link the user's perceptions and movements and the audio-visual effects. Future work in virtual reality is directed towards increasing the impression of reality, for example by means of 3D images, and transmitting "virtual reality worlds" to users located remotely from the source computer.
Virus	Small informatics programme able to disrupt the functioning of other programmes.
Visiopass	It is a decodificator that enables the user to contact a video on demand service.
WIPO	<A href="http://www.wipo.int" target="_blank">World Intellectual Property Organisation</A> Organisation Mondiale de la Propriété Intellectuelle (OMPI)</SPAN>
WP	Work Programme
WTO	<A href="http://www.wto.org/" target="_blank">World Trade Organisation</A>
WTSC	World Telecommunications Standardisation Conference
WWW	World Wide Web
Wide-Area Network (WAN)|WAN|Wide-Area Network	A complement to LAN. A WAN consists of multiple local networks tied together, typically using telephone-company services. WANs may connect users in different buildings or countries.
e-Content	e-Content* <font color=#B0B0B0>(* EU Programmes)</font><br>\n<A href="http://europa.eu.int/ISPO/econtent/i_Welcome.html">europa.eu.int</A><BR>Promoting European digital content on global networks: Building on the success of INFO2000 and MLIS - Commission sets out to further encourage European digital content. The Information Society Directorate General of the European Commission is to launch several preparatory actions for a joint multi-annual follow-on activity to the INFO2000 and MLIS programmes.
eEurope Initiative|e Europe Initiative|e-Europe Initiative	<i>e</i>Europe Initiative<br>\nOn 8 December 1999 the European Commission has launched an initiative entitled "<A href="http://europa.eu.int/eeurope/" target="_blank">e-Europe: An Information Society for All</A>", which proposes ambitious targets to bring the benefits of the Information Society within reach of all Europeans. The initiative focuses on ten priority areas, from education to transport and from healthcare to the disabled.
ec	electronic commerce
ecom (e-com)|e-com|ecom	electronic commerce
