##name	Odontonomy
##sourceLang	English
##targetLang	Turkish
##bgl_sourceCharset	cp1254
##bgl_targetCharset	cp1254
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1254
##bgl_targetEncoding	cp1254
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2001/03/17, 23:49
##author	Dt.TIPYARDIM B.
##email	dt_baris@yahoo.com
##description	Dental Terminology
##browsingEnabled	
##bgl_creationTime	2001/02/03, 23:33
8EAF66FD.bmp	File: 8EAF66FD.bmp
dentinoid	<B>1. </B>Dentini anımsatan. <BR><B>2.</B> Dentinden oluşan bir tümör.<BR>
dentinoma	Kaynağını dentinden alan veya dentinden oluşan herhangi bir tümör.<BR>
dentinosteoid	dentin ve kemik dokusundan oluşan anormal bir yapı.<BR>
dentition|dentisyon	<B>1.</B> Çenelerdeki dişler.<BR><B>2.</B> Diş sürmesi; dişlenme.<BR>
dento alveolar	dişlere ve alveol kemiğine ilişkin.<BR>
dentoid	diş şeklinde<BR>
dentomental	dişler ve çene ucuna ilişkin.<BR>
dentonasal	dişlere ve buruna ilişkin.<BR>
dentonomy|dentonomi	diş sınıflandırması.<BR>
dentotropic|dentotrop	dişleri oluşturan dokulara doğru çekilen.<BR>
denture flanche|protez flanşı	Flaş; protez flanşı.<BR>
depression|depresyon	<B>1. </B>Yüzeyde girinti.<BR><B>2.</B> Bunalımlı ruh hali; moral çöküntü.<BR>
dermal	deriye ilişkin.<BR>
dermato	-deri -' anlamında örnek.<BR>
dermis	asıl deri.<BR>
dermoid cyst|dermoid kist	kıl folikülleri veya ter bezleri içeren konjenital kistik bir yapı.<BR>
desguamation|deskuomasyon	epitel tabakasının dökülmesi, soyulması.<BR>
desguamative|deskuamatif	derin epitel tabakasının pul pul dökülmesi şeklinde veya buna benzer; deskuamasyona ilişkin.<BR>
desmoid	<B>1. </B>Ligamenti hatırlatan, bağsı, fibröz. <BR><B>2.</B> Lokal agresif bir fibroma.<BR>
detrition|detrisyon	aşınma; örneğin dişlerde abrazyon.<BR>
detritus	<B>1.</B> Bozunmuş doku artığı. <BR><B>2. </B>Sağlıklı ya da çürümekte olan bir diş yüzeyine yapışmış bozunmuş doku artığı.<BR>
devitalization|devitalizasyon	bir dokunun canlılığının ortadan kaldırılması; örneğin arsenik asit kullanarak diş pulpasının.<BR>
dexter|dekster	sağ
diastematognathia|diastematognati	konjenital, uzunlamasına mandibula yarığı.<BR>
diastole|diastol	her kalp atışında sistolün ardından gelen dilatasyon safhası.<BR>
diathesis|diyatez	hastalık ve diş tesirlere karşı aşırı hassasiyet şeklinde beliren bünye anomalisi; hastalık istidadı.<BR>
dichotomy|dikotomi	iki eşit parçaya kesilip ayırma.<BR>
diffuse|diffüz	yaygın, dağılmış, saçılmış.<BR>
diglossia|diglosi	bir gelişme anomalisi olarak dilin çift veya çatal olması.<BR>
dilaseration|dilaserasyon	<B>1.</B> Yırtılma. <BR><B>2. </B>Bir dişin gelişim sırasında bir travma ile kırılması veya zarar görmesi sonucu, normal kalsifikasyonu bozulmadan çarpık olması.<BR>
dilatation|dilatasyon	genişleme, gerilme.<BR>
diluted|seyreltik	Yoğun olmayan, sulu, dilüe.<BR>
dilution|dilüsyon	seyreltme<BR>
diphteria|difteri	corynebacterium diphteria tarafından meydana gelen, özellikle üst solunum yolları mukozası üzerinde fibrinli bir yalancı zar oluşumu ile ve bir eksotoksine sekonder olarak miyokard ve sinir dokusu harabiyetiyle karakterize akut bulaşıcı hastalık.<BR>
diphyodont|difiyodont	önce süt dişlerinin, sonra yerine kalıcı dişlerin çıkması şeklinde ardarda çıkan iki diş dizisi olan.<BR>
diploe	kafatası kemiklerinin alt - üst laminaları arasındaki süngersi kemik dokusu.<BR>
diprodont	alt çenede sadece iki kesici olması.<BR>
discoid	<B>1. </B>disk şeklinde. <BR><B>2.</B> Kazıyıcı yüzeyi disk şeklinde olan bir ekskavatör.<BR><B>3.</B> Disk şeklinde tablet.<BR>
dislocation|dislokasyon	yerinden çıkma veya çıkarma, çıkık.<BR>
displacement|deplasman	yerinden olma; yer değiştirme.<BR>
distal	Orta hattan uzakta.
distogingival	bir küçük veya büyük azının bukkal veya lingual kavitesinin distal ve gingival duvarlarına ilişkin.<BR>
distomolar	molar dişlerin arkasında çıkabilen artı diş.<BR>
distoocclusion|distoklüzyon	alt çene diş kavsinin üst çeneye göre distalde olması; alt çenedeki dişlerin, üst çenedeki antogonistlerine göre normalde olmaları gereken yerin distalinde yer almaları durumu; distal kapanış; angle 2. Sınıf maloklüzyon.<BR>
distoplacement|disloplasman	bir diş veya dişlerin distale doğru yer değiştirmesi.<BR>
distopulpal	bir oklüzal kavitenin veya proksimo - oklüzal kavitenin basamak bölümünün distal ve pulpal duvarlarına ( küçük veya büyükazılarda ) ilişkin.<BR>
dolichocephalic|dolikosefal	anormal derecede uzun kafası olan.<BR>
dolichoeuromesocephalic|delikoöromezosefal	anormal derecede uzun ve temporal bölümü çok geniş kafası olan.<BR>
dolichoeuroprocephalic|doliktoöroprosefal	çok uzun ve frontal bölümü geniş kafası olan.<BR>
dolichofacial|dolikofasiyel	anormal derecede uzun yüzü olan.<BR>
dolichoplatycephalic|dolikoplatisefal	anormal derecede uzun ve geniş yassı kafatası olan.<BR>
dolichouranic|dolikoüranik	palato - maksiller indeksi 110' dan fazla ve anormal uzun damağı olan.<BR>
dolorogenic|dolorojen	ağrı yapan.<BR>
dorso - ventral	önden arkaya.<BR>
dorsonasal	burun köprüsüne ilişkin.<BR>
dorsum	herhangi bir organın arkası; sırtı.<BR>
dotage|demans	bunama<BR>
durveyor|paralelometre	İskelet protez yapımında, diş yüzeylerinin birbiri ile paralelliğini kontrol etmek, saptayabilmek için kullanılan alet.
dys|dis	' uyumsuz, zor, ağrılı' anlamında örnek<BR>
dysallilognathia|disalilognati	alt ve üst çenelerin birbirine benzememesi, uymaması.<BR>
dysfunction|disfonksiyon	uyumsuzluk veya fonksiyon anormalliği<BR>
dysgnathic|disgnatik	kötü gelişim ve ilişkisi bozuk çenelere ilişkin.<BR>
dysostosis|dizostos	embriyonel dönemdeki kıkırdakların kemikleşmesi sürecinde görülen bozukluk sonucu oluşan anomaliler.<BR>
dysphagia|disfaji	yutkunma zorluğu.<BR>
dysplasia|displazi	anormal formasyon veya gelişme.<BR>
dyspnoea|dispne	zor nefes alma; nefes darlığı.<BR>
dystrophy|distrofi	hatalı beslenme sonucu ortaya çıkan bozukluk.<BR>
eburnation|eburnasyon	patolojik bir nedenle diş veya kemik yapısında yoğunluk veya sertlik artışı.<BR>
eccentric|eksantrik	merkezden uzağa yerleşmiş, ayrı merkezleri paylaşan.<BR>
eccentric occlusion	mandibulanın' rest ' ( dinlenme ) pozisyonundan başka yapabileceği her türlü kapanış.<BR>
ecchymosis|ekimoz	ince kan damarlarının yırtılmasından dolayı derialtına kan toplanarak o bölgenin mor bir renk alması<BR>
ectoderm|ektoderm	epidermis' in dış duyu organlarının, oral ve anal müköz membranın geliştiği embriyonun üç primer tabakasından en dışta olanı.<BR>
ectopic|ektopik	normalde olmaması gereken bir yerde veya pozisyonda.<BR>
edema oedema|ödem	Sistemik hastalık veya travma nedeni ile, lokal olarak sıvı birikimi.<BR>
ekstravasation|ekstravazasyon	sıvının çevre dokulara bir kanal vasıtası ile kaçması.<BR>
electrocautery|elektrokoter	<B>1. </B>Yanık benzeri bir doku iyileşmesi sağlayan ancak doku harabiyetinin derecesi ve niteliğini kontrol etme imkanı bulunmayan, düşük voltaj - yüksek akım ile koterizasyon. <BR><B>2.</B> Bu iş için kullanılan alet.<BR>
electrocoagulation|elektrokoagülasyon	uygulandığı bölgede nekrotik bir saha içine dehidre ettiği hücreleri çökelten, örneğin hemostazda kullanılan, etkisi azaltılmış yüksek frekans alternatif elektirik akımını iki kutuplu uygulama tekniği.<BR>
elephantiasis gingivae|makrogingiva	dişetinde karakteristik fibrosis olan, ender görülen ırsi hipertrofik gingiva.<BR>
elimination|eliminasyon	atılım<BR>
elinguation|elinguasyon	dilin cerrahi yolla alınması.<BR>
elixir|eleksir	alkol ve su ile dilüe edilmiş, sakkarozla tadlandırılmış iştah açıcı şurup.<BR>
embolisim|emboli	pıhtı parçası, hava kabarcığı vb. bir nesnenin taşınıp gelerek bir damarı tıkaması, dolaşımı engellemesi durumu.<BR>
embolus	damarın tıkanmasına yol açan pıhtı, hava kabarcığı, vb. engel.<BR>
emphysema|anfizem	doku ve organların arasında hava kalması.<BR>
empyema|ampiyem	kapalı bir boşlukta cerahat toplanması.<BR>
enameloma	mine incisi.<BR>
end toend bite|tet a tet kapanış	Uç uca kapanış.<BR>
endamoeba	insanda parazit olarak bulunabilen türleri de bulunan bir amip cinsi. Buccalis. Gingivalis. - gingivalis. Dişetleri çevresi ve diştaşlarında yerleşebilen.<BR>
endemic|endomik	belli bir bölgede yaygın, sık rastlanır.<BR>
endermic|endermik	deriden emilen.<BR>
endo	' içi ' anlamında önek.<BR>
endochondral|endokondral	kıkırdak - içi; kıkırdak içide gelişen.<BR>
endocrinodontia|endokrinodonti	endokrin bez salgıları ile diş gelişimi arasındaki ilişkiyi inceleyen bilim dalı.<BR>
endognathion	premaksillanın iç bölümü.<BR>
endolymph	iç kulak salyangozunu içindeki sıvı.<BR>
endothelial	endotelyum'a ilişkin, endotelyum.<BR>
endothelioma|endotelyoma	menşeini endotel hücrelerinden alan bir tümör.<BR>
endothelium|endotelyum	kalbi ve kan damarlarını saran hücrelerden oluşan zar<BR>
enervation|enervasyon	bir sinirin kısmen veya tamamen çıkartılması.<BR>
enostosis|enostoz	bir kemik kavitesi içinde bölgesel patolojik kemik gelişimi<BR>
enteral	barsak emilimi yoluna ilişkin.<BR>
entocome|entokon	bir üst büyükazının arka palatal tüberkülü.<BR>
entoconid|entokonid	bir alt büyükazının arka lingual tüberkülü.<BR>
entoglossal	dil içinde oluşan<BR>
entomion|entomiyon	parietal kemiğin, temporal kemiğin periekal çıkıntısını geçen mastoid açısının ucundaki nokta.<BR>
entopic|entopik	normal pozisyonunda, olması gereken yerde oluşan.<BR>
enula	dişetinin iç bölümü.<BR>
epi	'üzeri, - üzerinde' anlamında önek.<BR>
epiagnathus	zayıf, yetersiz, yeterince gelişmemiş üst çenesi olma hali.<BR>
epicranial aponeurosis|epikraniyel	aponevroz oksipito frontal kasın ayrı bölümlerini birleştiren aponevroz.<BR>
epidemic|epidemik	salgın, salgın şeklinde.<BR>
epiderm	üst deri<BR>
epidermoid	<B>1. </B>Dermis'i hatırlatan. <BR><B>2. </B>Epidermoid kist.<BR>
epidermoid carcinoma|epidermoid karsinom	kökenini çok katlı yassı epitel katlarından alan bir karsinom.<BR>
epiglottis	dil tabanının arkasında, yutkunurken larinksin üstünü refleks olarak örten kıkırdak yapı; gırtlak kapagı.<BR>
epithelial|epitelyal	epitel yapıda, görünümde.<BR>
epithelioma|epitelyoma	epitelyumdan kaynaklanan veya epitel hücrelerinin meydana getirdiği herhangi bir tümör.<BR>
epithelium|epitelyum	organları ve vücut dokularını kaplayan veya kılıf yapan ince hücre tabakası. Yerine göre farklı özelliklerde olabilirler; örnegin ağız mukozasını dışta epite liçte de bağdokusu katı meydana getirir ve buradaki epitel, çok katlı yassı epitel özelliği<BR>
epitheloid|epiteloid	epitel yapıda, görünümde.<BR>
epostoma	eksoztoz.<BR>
epulofibroma	dişetlerini etkileyen bir fibroma.<BR>
epuloid	epulis'i anımsatan, epulis şeklinde.<BR>
eruption|erupsiyon	<B>1. </B>Patlama, püskürme, fırlama, indifa. <BR><B>2. </B>Diş sürmesi.<BR>
eruption-cyst|sürme kisti	Süren bir dişin kronu etrafında oluşan kist; erupsiyon kisti<BR>
eruptive|eruptif	sürmeye ilişkin veya sürme ile karakterize.<BR>
erythema|eritema	subkütan kapillerlerin konjestiyonuna bağlı, yaygın veya lekeler halinde deri kızarıklığı; eritem. Resim Erythema multiforme mucosada<BR>
esosphenoiditis	sfenoid kemiği etkileyen osteomyelit.<BR>
etherosclerosis|etheroskleroz	damar içi yüzeyinin kolestrol birikimi nedeni ile kalınlaşarak damarın elastikiyetini kaybettiği durum.<BR>
ethmoid canals|edmoid kanallar	içinden arka etmoid ve nozosilier sinirlerin ve etmoid damarların geçtiği, frontal ve etmoid kemiklerin arasındaki kanallar.<BR>
ethmoid nerve|etmoid sinir	etmoid sinüslerin ve burun boşluğunun mukozasını innerve eden sinir.<BR>
ethmoid process|edmoid çıkıntı	alt burun konkasının üst sınırda bir çıkıntı.<BR>
ethmoidal notch	eklemli bir kafatasında etmoid kemiğin kalbursu tabakasını meydana getiren, frontal kemiğin orbitaltabakaları arasındaki boşluk.<BR>
ethmoidal sinus|etmoidal sinüs	burun boşluğuna açılan ve etmoid kemiğin labirentini oluşturan birbiri ile ilişkili küçük kavitelerden biri.<BR>
ethmoidbone|edmoid kemik	burun boşluğunun çatısını ve kafatası ön boşluğunun tabakasını meydana getiren delik kemik; kalbursu kemik<BR>
etiology	hastalık sebeplerini inceleyen bilim dalı.<BR>
eubacteriales	gerçek bakteri; schizomycetes sınıfının bir takımı.<BR>
eurycephalic|örisefal	Anormal derecede geniş kafatsı olmak.<BR>
eurygnathic|örignatik	Anormal geniş çeneli.<BR>
euryon|öryon	Kafatasının enine engeniş çapının her iki uç noktasından biri.<BR>
euryprosophic|öriprosop	Anormal geniş yüzü olan.<BR>
eustachian tube|öztaki borusu	Orta kulak ile üst farinksi birleştiren kanal.<BR>
evagination	<B>1. </B>Bir organ veya kısmın öne doğru çıkıntı yapması.<BR><B>2. </B>İçinin dışa dönmesi.<BR>
eversion|eversiyon	dışa dönme, dışa doğru dönmüş olma durumu.<BR>
excavation|ekskavasyon	<B>1.</B> Boşluk, kavite. <BR><B>2.</B> Keserek, kazıyarak böyle bir kavite açma işlemi.<BR>
excoriation|ekskoriasyon	yüzeyel deri kaybı.<BR>
excretion|ekskresyon	1. Yabancı maddeyi vücuttan uzaklaştırma işlemi.<BR><B>2. </B>Bu şekilde uzaklaştırılan madde.<BR>
exelcymosis|ekselsimoz	çekim; ekstraksiyon.<BR>
exesion|eksezyon	epitelin ülseratif durumlarında görüldüğü gibi kemikte veya yüzeysel dokuda kademeli aşınma.<BR>
exodontia|eksodonti	diş çekimi.<BR>
exodontosis|eksodontoz	diş kökünü etkileyen eksoztoz.<BR>
exogenous|eksojen	bir organizmanın dışından kaynaklanan veya dışında gelişen.<BR>
exophthalmos|eksoftalmos	göz küresinin anormal derecede dışarı fırlaması, çıkmış olma hali, eksoftalmi.<BR>
exostosis|eksoztoz	kemik yüzeyinde veya dişkökü yüzeyinde oluşan üzeri kıkırdakla örtülü kemik oluşumu.<BR>
expansion|ekspansiyon	uzunluk, alan veya hacim olarak büyüme; genişleme.<BR>
expansion arch	angle' ın köşeli ark ( edge wise ) tekniğini geliştirmeden önce uyguladiği, azı halkalarındaki yatay tüplere vida ve somun sistemi ile bağlanan, kalın ( 0.9 mm ) yuvarlak kesitli, köklerin yerini değiştirmeden sadece kronları eğim ( version ) yolu ıle.<BR>
expulsive gingivitis|ekspulsif	dişleri kök yuvalarından yavaş yavaş çıkartarak kaybına neden olan osteoperiostit.<BR>
external|eksternal	Dışa ilişkin.
extirpation|ekstirpasyon	bir bölümün tamamen çıkartılması.<BR>
extra|ekstra	- ' dışında, -ötesinde' anlamında önek.<BR>
extracascular|ekstravasküler	damar dışı.<BR>
extract|ekstraks	bitkisel veya hayvansal drogların çözücüde eritilip sonra çözücü uçurularak hazırlanan yarı sıvı, yumuşak ya da katı bir ilaç türü; öz hülasa, ekstre.<BR>
extractor	dişi çekmekte kullanılan herhangi bir alet<BR>
extrusion|ekstrüzyon	bir dişin yukarıya doğru hafifçe çekilmiş veya aşağıdan itilmiş, ' uzamış ' olma hali.<BR>
exudate|eksuda	iltihapta, damar çeperinden dişarı ya da çevre dokulara yayılan serum sayısı.<BR>
exudation|eksudasyon	eksuda oluşması.<BR>
exuviation|eksuviasyon	epidermal herhangi bir yapının örneğin süt dişlerinin dökülmesi.<BR>
eysson's bone|eysson kemiği	simfisis menti'deki ( mandibula orta dikişi ) mental kemik.<BR>
facial|fasiyel	yüzeye ilişkin.<BR>
facial canal|facial kanal	temporal kemiğin petrosa bölümünden stilo- mastoid deliğe doğru uzanan; içinden fasiyel sinirin geçtiği kanal; fallop kanalı.<BR>
facial nerve|fasiyel sinir	simik kaslarını, stapedius ve stilopyoid kasları digastrik kasın arka karıncığını innerve eden 7. Kafa çifti.<BR>
faciesleontina|aslanyüzü	lepra'da kaşların dökülmesi ve bu bölgenin kabalaşması ve buranın yapısının değişmesi ile özgünleşen yüz biçimi.<BR>
faciocervical|fasiyoservikal	yüze ve boyuna ilişkin.<BR>
facioplegia|fasiyel paraliz	yüz felci.<BR>
fascia|fasya	<B>1.</B> Deri altındaki areolar doku tabakaları; yüzeysel fasya. <BR><B>2.</B> Kasları, sinirleri, vb. kuşatan areolar doku tabakaları; derin fasya.<BR>
fascial|fasyal	fasyaya ilişkin.<BR>
fede's disease|fede hastalığı.	özellikle bebeklerde alt kesicilerin emerken dilaltında yaptığı travma nedeni ile görülen sublingual papillomatöz ülserasyon; riga- fede hastalığı da denir.<BR>
fergusson's operation|fergusson operasyonu	fergusson operasyonu<BR>
fetus	gelişimin ilk üç ayında doğuma kadar, rahim içinde gelişen embriyoya verilen ad; cenin.<BR>
fibre|lif	dokulardaki ipliksi bağ dokusu.<BR>
fibril	ince lif; lifçik.<BR>
fibrilloblast	odontoblast<BR>
fibrin	pıhtı ağını yapan, trombin ve fibrinojenin etkileşmesi ile oluşan erimez protein lifi.<BR>
fibroadamontinoblastoma	kaynağını ameloblasttan alan bir fibroma; ameloblastik fibroma.<BR>
fibroadenoma|adenofibrom	fibröz ve glandüler dokudan oluşan tümör<BR>
fibroblast	bağ dokusunu oluşturan ana hücreler( stem cell )'den biri.<BR>
fibrocartilage|fibrokartilaj	yoğun fibröz doku da içeren kıkırdak.<BR>
fibroma	fibröz dokudan oluşan tümör.<BR>
fibromatosis|fibromatoz	çeşitli fibroma ya da fibröz doku gelişimi.<BR>
fibropapilloma	adenofibroma.<BR>
fibrosarcoma|fibrosarkom	fibroblastlardan türeyen habis tümör.<BR>
fibrous|fibröz	liflere ilişkin, liflerden oluşan<BR>
fibrous ankylosis|fibröz ankiloz	fibröz adezyona veya eklem içi fibroza bağlı hareket zorluğu.<BR>
fibrous epulis|fibröz epulis	genellikle gerçek bir tümör olmayan, fazladan gelişmiş, saplı, iltihaplı, dişeti kitlesi.<BR>
filiform	ipliksi, ip şeklinde.<BR>
fissure decay|fissür	<B>1.</B> Yarık, ince oluk. <BR><B>2.</B> Dişlerin oklüzal yüzeylerinin ortasında, tüberküller arasındaki oluklar. ( fissure ) çürüğü diş fissürlerinde başlangıç çürük.<BR>
fistula|fistül	cerahatli bir kaviteden dış yüzeye veya diğer bir organa uzanan onormal kanal. Resim : Periodontal apse sinus<BR>
fixation|fiksasyon	sert, bükülmez bir şekilde tutundurma, sabitleştirme işlemi.<BR>
fixed appliance|sabit aparey	Kullanan kişinin kendi kendine ağzından çıkaramayacağı şekilde dişlere tuturulmuş ortodontik aparey.<BR>
flap	deri, mukoza vb. yumuşak dokunun kazayla veya tedavi amacı ile cerrahi olarak, tamamen çıkartılmadan kesilip kaldırılması; lambo.<BR>
flap operation|lambo operasyonu	flap operasyonu.<BR>
fleischmann's follicle|fleischmann folikülü	ağız tabanında, genioglossus kasın kenarında değişken folikül.<BR>
fluoridation|floridasyon	merkezi bir su kaynağının, faydalanan insanların diş çürüme hızlarını azaltmak için milyonda bir oranda genellikle sodyum florür ile florlanması.<BR>
fluoride|florür	florun herhangi başka bir element ile yaptığı bileşik.<BR>
fluoridization|floridizasyon	diş çürüğünü önlemek için florürün herhangi bir şekilde kullanılması.<BR>
fluorine|flor	kimyasal senbolü F olup, halojen grubunun metal olmayan bir elementi.<BR>
fluorosis|floroz	<B>1.</B> Flor zehirlenmesi. <BR><B>2. </B>Kemiklerde yoğunluk artması, dişlerde hipoplazi ve renkleşme ile karakterize, gelişim döneminde uzun süre aşırı flor almaya bağlı kronik durum.<BR>
focal|fokal	odoksal; odağa, ilgili noktaya ilişkin.<BR>
focal sepsis|fokal sepsis	yayılarak sistemik bir hastalığa yol açabilecek bölgesel bir enfeksiyon odağı.<BR>
foetal|fetal	fetusa ilişkin.<BR>
foetus|fetus, fötus	gelişimin ilk üç ayında doğuma kadar, rahim içinde gelişen embriyoya verilen ad; cenin.<BR>
foil|varak	Altın, kalay veya platin gibi metalleri silindirden geçirerek elde edilen çok ince metal tabakası.<BR>
follicle|folikül	küçük kese veya salgı bezi.<BR>
follicular|foliküler	foliküle ilişkin.<BR>
follicular cyst|foliküler kist	dentigeröz kist.<BR>
fontanel	bebeklerde kafatası kemikleri arasındaki membran - kıkırdak yapı;, bıngıldak.<BR>
fordyce spots|fordyce benekleri	ektopik yağ bezlerinden oluşan, dudak ve yanakların iç yüzünde görülen, patolojik bir durumun belirtisi olmayan küçük sarı benekler; fordyce granülleri.<BR>
formularly|kodeks	çeşitli ilaçların yapılma şekil ve formüllerini içeren derleme kitap.<BR>
fossa	Lt. küçük girinti.
fovea	Lt. küçük girinti.<BR>
fovea pterygoideab mandibulae|fovea pterygoidea mandibulae	mandibula boynunun ön kenarında, diş pteriogoid kasın yapıştığı girinti; alt çene pterigoid çukuru.<BR>
fovea sublingualis mandibulae|fovea submaksillaris mandibulae	submaksiller bezin yerleştiği, mandibulanın iç yüzündeki girinti.<BR>
fracture|fraktür	kırık<BR>
fraenotomy|frenetomi	yapışık dili, frenulumunu keserek ( parça almadan ) rahatlatma işlemi<BR>
fraenulum	Lt. küçük frenum.<BR>
fraenum labiorum|dudak frenumu	dudağın iç yüzünü bulunduğu çenedeki orta kesiciler arası dişetine bağlayan frenum<BR>
fragilitas ossium osteogenesis imperfecta|fragilitas ossium	kemiklerin aşırı kırılgan olduğu bir gelişim bozukluğu; osteogenesis imperfekta.<BR>
freanum linguae|dil frenumu	dilin alt yüzünü ağız tabanına bağlayan frenum; dil frenumu<BR>
freeway space|rahat yol boşluğu	Mandibulanın 'rest' ( dinlenme ) pozisyonunda alt ve üst dişler arasındaki hafif aralık.<BR>
friability|friabilite	kolayca ufalanma özelliği.<BR>
frontal	<B>1.</B> Frontal kemiğe ya da alına ilişkin. <BR><B>2. </B>Alınsal; ön.<BR>
frontal bone|frontal kemik	alnı meydana getiren kemik; os frontale.<BR>
frontal nerve|frontal sinir	nervus frontalis; alın derisini innerve eder.<BR>
frontal notch|frontal çentik	orbital kemiğin üst kenarında, içinden frontal arter ve sinirin geçtiği girinti.<BR>
frontal process|frontal çıkıntı	nasal kavite kenarının bir kısmını, göz çukuru kenarını oluşturan ve frontal kemikle eklem yapan maksillanın bir çıkıntısı.<BR>
frontal sinus	hacmi kişiden kişiye değişen, frontal kemiğin, burun kökü üzerindeki iki kavitesinden biri; sinus frontalis.<BR>
frontomalar	frontal ve zigomatik ( malar ) kemiklere ilişkin.<BR>
frontomaxillary|frontomaksiller	frontal kemiğe ve maksillaya ilişkin.<BR>
frontonasal	frontal ve nasal kemiklere ilişkin.<BR>
frontonasal process|frontonasal çıkıntı	embriyoda, alnı ve burun köprüsünü yapacak olan, kafadaki kemiğin ön bölümü.<BR>
frontoparietal	frontal ve parietal kemiğe ilişkin.<BR>
frontosphenoidal process|frontosfenoid çıkıntı	frontal kemikle ve sfenoid kemiğin büyük kanadı ( ala major ) ile eklem yapan, zigomatik kemiğin aşağı uzanan kalın, dişli çıkıntısı.<BR>
frontotemporal	frontal ve temporal kemiklere ilişkin.<BR>
frontozygomatic|frontozigomatik	frontal ve zigomatik kemiklere ilişkin.<BR>
fulguration|fulgurasyon	cerrahi elektrodun dokudan az uzakta tutularak, kıvılcım atlaması ile yüzeyel doku dehidratasyonu sağlanması.<BR>
full denture|tam protez	Tamamen dişsiz ağızlara yapılan diş protezi; total protez.<BR>
fungal	mantar kökenli, mantarsı, mantara ilişkin.<BR>
fungiform	mantar biçiminde.<BR>
fungoid	mantarsı, mantarı anımsatan<BR>
fungus	<B>1. </B>Küf mantar ve şapkalı mantarları da içeren bir bitki organizması sınıfı. <BR><B>2. </B>Vücutta marazi bir granülasyon dokusu gelişimi.<BR>
furcation|furkasyon	çatallanma, çatal uçlarına ayrılma durumu.<BR>
furred tongue|tüylü dil	Papillaları kaplı, muköz membranı beyaz, tüylü bir görünümde olan dil.<BR>
furuncle|çıban	genellikle bir kıl folikülü civarında olan lokalize deri absesi.<BR>
fused teeth|kaynaşmış dişler	daha çok kesicilerde görülen, dişlerin gelişme sürecinde birbirine kaynaşarak ( fusion ) tek büyük bir diş olarak sürmesi ile karakterize dişler.<BR>
fusiform	papilla dilin ön üçte -iki sırt bölümündeki ince iğ şeklindeki papillerden biri.<BR>
fusion|füzyon	<B>1.</B> Kaynaşma, birleşme, erime. <BR><B>2.</B> İki diş folikülünün bir diş yapacak şekilde kaynaşması.<BR>
fusobacterium	bakterilerin bacteriaceae ailesinin bir cinsi; ince iğ şeklinde, gram negatif ve anaerop özelliktedir. -nucleatum normal ağız florasında bulunan bir türü plautivincenti ülsere stomatitlerde ve gingivitislerde bulunan bir türü.<BR>
ga; gingivo - axial|gingivo -aksiyel	bir proksimooklüzal kavitenin mezial veya distal bölümündeki gingival ve aksiyel duvarlara ilişkin.<BR>
galvanism|galvanizm	ağız içi restorasyonlarda iki farklı metalin birbirine değmesi ile galvanik akım oluşarak hastanın ağrı, ağızda garip tad, hatta küçük elektrik deşarjları sonucu çarpılma gibi rahatsızlıklara maruz kalmasına yol açan fiziksel bir olay.<BR>
ganglion	Düğüm tarzında, makroskopik de olabilen sinir hücre gövdesi toplulukları.
gangosa	burun ve sert damakta yıkıcı ülserasyon; verem dutunun ( yaws ) son haftası.<BR>
gangrene|gangren	ileri derecede kan dolaşımı yetersizliğine, travmaya veya enfeksiyona bağlı bölgesel doku nekrozu.<BR>
garrerson's bandage|garretson bandajı	alt çeneyi hareketsiz kılmak için kullanılan, alından başlanıp ensede çapraz yaparak çenenin altında bağlanan bir bandaj türü.<BR>
gba; gingivobuccoaxial|gingivobukkoaksiyel	bir proksimo - oklüzal kavitenin mezial veya distal bölümünde yeralan gingival, bukkal ve aksiyel duvarlara ilişkin.<BR>
geisoma	supraorbital çıkıntı; frontal kemiğin kaş bölümündeki çıkıntı kenar.<BR>
gemination|geminasyon	tek diş folikülünden, birbirine yapışık, tek pulpalı ikiz diş oluşması.<BR>
genal	yanağa ilişkin.<BR>
genial	çeneye ilişkin.<BR>
genial angle|genial açı	mandibulanın corpus'u ile ramus'u arasındaki açı.<BR>
genial tubercle|genial tüberkül	mandibulada, protuberantia mentalis'in her iki yanındaki yükseltilerden biri.<BR>
genio	'çene' anlamında önek.<BR>
genioglossus|genioglossus kası	dili ileri uzatan ve geri aşağı çeken, dil altındaki kas; musculus genioglossus.<BR>
geniohyoid muscle|geniohyoid kas	yutkunurken hyoid kemiği yükselten ve ileri çıkartan kas; musculus geniohyoideus<BR>
genion	<B>1.</B> Çene. <BR><B>2. </B>Kraniometride, protuberantia mentalis'in apeksi.<BR>
genioplasty|genioplasti	çene üzerinde plastik cerrahi işlem.<BR>
genus	biyolojik sınıflandırmada, familya ( aile )'nın bir altı; kendi içinde türlere ayrılır; cins.<BR>
geny|geni	' çene' anlamında önek.<BR>
genyantritis|geniantrit	maksiller sinüs veya antrum enfeksiyonu.<BR>
genyantrum|geniantrum	maksiller sinüs veya antrum.<BR>
genycheiloplasty|genikeloplasti	yanak ve dudakta birlikte plastik cerrahi operasyonu.<BR>
genyplasty|geniplasti	mandibulada plastik cerrahi operasyon.<BR>
