##name	Hepatitis Central (TM) Liver Disease Medical Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Vikki Shaw
##copyright	<a href=http://hepatitis-central.com/hcv/glossary/main.html></a>
##email	hepatitis-central@hepatitis-central.com
##description	Medical terms for liver disease with an emphasis on Hepatitis.
##browsingEnabled	
##bgl_creationTime	2000/08/15, 12:19
##bgl_middleUpdated	2000/08/23, 12:23
8EAF66FD.bmp	File: 8EAF66FD.bmp
Carotenoid	Group of red, orange and yellow pigments found in plant foods and in the tissues of organisms that consume plants. Carotenoids have antioxidant activity and some, but not all, can act as precursors of vitamin A. Studies have shown that several carotenoids other than betacarotene are potent antioxidants that provide profound health benefits. The scientific community has now recognized the importance of natural mixed carotenoids including beta carotene
Carrier	Practically all people who are HCV antibody positive 'carry' the virus. The term 'carrier' is often misused, though, to mean someone who has the hepatitis C virus yet is in good health. In regard to hepatitis C, the term 'carrier' is used less and less. Better definitions of illness status include antibody positive or antibody negative; symptomatic or asymptomatic. Most important to note, is that all people who are hepatitis C antibody positive need to be aware of potentially passing on the virus
Carrier Status	A term used to describe those who suffer with chronic viral hepatitis, refers particularly continued infectivity of those patients
Carrots	Daucus Carota-- Plant form of Vitamin A, rich in Carotene, believed to help prevent certain types of cancer. Excellent for the eyes, helps counteract weak vision and night blindness, may also lower blood cholesterol level. Also a good treatment for diarrhea, relieves gas and heartburn. Soothes indigestion
Cascara Sagrada	Rhamnus Purshiana--Also known as Chittem bark and Sacred bark. Used to treat constipation and upset stomach. Recommended as a tonic for the digestive system, to stimulate the liver, gallbladder pancreas, and stomach. It is also considered to be useful in the treatment of jaundice, colic and hemorrhoids. Useful in detoxifying and cleansing programs. Used in small doses as a liver tonic, also as a chelating agent to prevent the occurrence of calcium-based urinary stones. When using, if diarrhea should result, discontinue use immediately
Case-control Study	A study in which the risk factors of people with a disease are compared with those without a disease
Case Report Form-CRF	A standardized data entry form used in a clinical trial. Generally, all information collected in trials appears on case report forms, or is referred to and explained by case report forms (as in the case of attached lab slips). Even in circumstances where there is other documentation in addition to CRFs (like the lab slips), generally all key values that will be analyzed appear on the CRF
CAT	Computed Abdominal Tomography
Cat's Claw	Uncaria Tomentosa--This herb is grown as a vine commonly known as Cat's Claw and has been used traditionally for thousands of years. Recently, several of the alkaloid chemical constituents of the plant have been isolated and available in standardized amounts. These alkaloids have been shown to have profound beneficial properties affecting immune function,with the ability to cleanse the entire intestinal tract. Used to treat colitis, Crohn's disease, irritable bowel syndrome, and leaky bowel syndrome
Catabolic Changes	Breakdown of complex molecules into simpler ones
Catabolism	Chemical breakdown
Catalyse	Speed up
Catalyst	Substance that influences the rate of a chemical reaction without being changed in the process. Usually present in very small amounts
Catalyst	Substance that causes a chemical reaction to go faster, but is not itself changed during the reaction <BR>
Catalytic Model	Type of compartmental model in which the force of infection is treated as a parameter to be estimated
Cataract	Disorder in which the lens of the eye becomes partly or completely opaque as a result of the precipitation of proteins
Catcher's Mask	A device used for a patient with bleeding varices in the throat that allows a tube with two balloons attached to be positioned securely in the throat and inflated. The balloons then put pressure on the enlarged veins in order to stop the bleeding
CATH	Catheter
Cathartic	Drug used to help in the evacuation of the bowel; a laxative or purgative
Catheter	A thin, flexible plastic tube that can be placed inside some part of the body--for example, a Foley catheter which is used to drain urine from the bladder
Catheterization	Technique in which a hollow and flexible tube is used to drain body fluids (such as urine), to introduce fluids into the body, or to examine or widen a narrowed vein or artery
Catnip	Calmative, Catnip tea is widely believed to hasten slumber and help in achieving a restful nights sleep, used in the treatment of tension and anxiety, mild diaphoretic, helps in digestion, relieves upset stomach, and controls the symptoms of diarrhea
CATS	Combined Abdominal Transsacral Resection Technique
Catuaba	Strong fortifier and tonic of the nervous system, has been known to help failing memories, helps eliminate restless sleep and insomnia from hypertension. Also used as a male aphrodisiac, tonic to the male organs. Used to treat male impotency
Caudate Lobe	Also called Spigelian Lobe. A lobe of the liver bounded on the right by the inferior vena cava, on the left by the fissure of the ductus venosus, and connected with the right lobe by a narrow prolongation
Causal	Cause related
Causation	There is causation only when one factor necessarily alters the possibility of a second. Statistical methods alone cannot establish a causal relationship between factors. Examples of criteria to test causation include: (1) strength of the association, (2) biologic credibility of the association, (3) consistency of the findings with other investigations, (4) temporal relationship of the association, (5) presence of a dose-response relationship. Randomization allows assessment of causation
Cautery	Destroying tissue by heat, chemicals or, intense cold
Cavity	Hollow
Cayenne	Capsicum Frutescens. Capsicum Annuum. Also referred to as Capsicum, chili pepper or red pepper and comes from the family Solanaceae. These plants have been highly valued as spices and are extensively cultivated, which results in peppers widely differing from one another in size, shape and pungency. Used to treat certain types of chronic pain, including diabetic foot pain, arthritis, and shingles. Aids digestion and may help prevent heart disease. Experts recommend taking cayenne in capsules, which you can get from a herbal store (<a href="http://naturesresponse.com/">Nature's Response</A>). Cayenne is generally regarded as safe unless you have ulcers or a history of stomach problems. Remember to wash your hands thoroughly after using
CB	Conjugated Bilirubin
CBC	Complete Blood Count
CBD	Common Bile Duct
CBDE	Common Bile Duct Exploration
CBH	Chronic Benign Hepatitis
cc	See cubic centimeter
CCBR	Coordinating Center for Biometric Research
CD	Crohn's Disease
CD4	(T4)-Another name for a "helper" T-cell. A protein embedded in the cell surface of helper T-lymphocytes; also found to a lesser degree on the surface of monocyte/macrophage, langerhans cells, astrocytes, keratinocytes, and glial cells
CD4 Cell	Helper" T-cell, responsible for coordinating much of the immune response
CD4 Count	The number of T-helper lymphocytes per cubic millimeter of blood. The CD4 count is a good predictor of immune health. A CD4 count less than 200 qualifies as a diagnosis of AIDS
CD4, CD8|CD4|CD8	Immune cells, CD4, Symbol for glycoprotein expressed on the surface of most phytocytes and some lymphocytes, including Helper T cells. Human CD4 is the receptor that serves as a docking site for HIV viruses on certain lymphocyte cells. Binding of the viral glycoprotein gp120 to CD4 is the first step in viral entry, leading to the fusion of viral and cell membrane <BR>
CD8 Count	The number of killer/suppresser T-lymphocytes in a cubic millimeter of blood
CD8-T8	Another name for a &quotkiller" T-cell. A protein embedded in the cell surface of killer and suppresser T-lymphocytes
CDC	Centers for Disease Control and Prevention responsible for estimating prevalence rates and epidemiological studies
CE	Cardioesophageal, Cholesteryl Esters
CEA	Carcinoembryonic Antigen
Cecum	Dilated pouch that forms the first part of the large intestine and connects the colon to the ileum
CEH	Carboxylic Ester Hydrolase
Celandine	Chelidonium Majus--Used externally for warts. Useful for insufficient bile with clay-colored or gray-colored stools, stagnant liver with flank pain. Helps prevent gall stone formation, and is used with Chionanthus to expel biliary calculi. Celandine also has marked anti-viral activity against retrovirus' <BR>
Celery Seed	May add protection against cancer, high cholesterol and high blood pressure. Contains has a diuretic substance, which will help you to lose water weight
Celiac Sprue	also called Celiac Disease, Nontropical Sprue, Gluten Sensitive Enteropathy, Gluten Intolerance . Inherited disorder in which the lining of the small intestine is damaged when the affected individual eats rye, oats, barley or wheat. Gluten, a protein in these grains, is thought to be the offending agent
Cell	Smallest component of a living organism (except for viruses, which do not have cells). Some organisms, like algae and bacteria, consist of a single cell, which contains all of their functions and processes. More complex organisms (such as humans), consist of large numbers of specialized cells (blood cells, heart cells, muscle cells, etc.) which combine to form the larger organism. A typical cell consists of a cell membrane or cell wall which contains the cells structures, a cytoplasm ( jelly-like substance which fills the cell), a nucleus (a central structure within the cell which contains genetic material), and a number of smaller components which are responsible for disposing of waste and generating energy, and producing materials necessary for the operation of the cell <BR>
Cell Lines	Specific cell types artificially maintained in the laboratory (in-vitro) for scientific purposes <BR>
Cell-Mediated Immunity|CMI	CMI--A branch of the immune system responsible for the reaction to foreign material by specific defense cells (T-lymphocytes, killer cells, macrophage and other white blood cells) rather than antibodies
Cell Membrane	Cell surface. Delicate structure which encloses the cell, separating the contents of the cell from the surrounding environment
Cell Wall	Semirigid, permeable structure that is composed of lignin, cellulose, or other substances that envelopes most plant cells
Cellcept®	An immunosuppressive drug used with other immunosuppressants to prevent the rejection of a transplanted organ. Also known by its chemical name, myophenolate mofetil
Cellular	Of, Pertaining to, or consisting of cells
Cellular Immunity	Referring to the action of T cell lymphocytes in the role of specific responses to antigens
Cellular Infiltration	Passage of cells into tissues in the course of acute, subacute, or chronic inflammation
Cellulitis	Skin infection caused by bacteria (usually streptococci); can lead to tissue damage and blood poisoning if untreated; characterized by fever, chills, heat, tenderness, and redness
Cellulose	A kind of dietary fiber that is resistent to digestion by humans. Cellulose is the basic constituent of all vegetable tissues and the most abundant organic material in the world
Celsius	A measurement of temperature (Celsius or Centigrade) that is commonly used in Europe. Normal body temperature is considered to be 37 degrees Celsius or 98.6 degrees Fahrenheit. Body temperature can vary 1/2 degree Celsius above or below 37 C. and still be considered "normal." Body temperature varies with many factors including level of activity. To convert a Fahrenheit temperature to Celsius use: C = (F - 32) x 5/9. To convert a Celsius temperature to Fahrenheit use: F = (C x 9/5) + 32
Censoring	A term used in survival or time-to-event analyses to denote an individual who has not experienced the event of interest as of a specific point in follow-up, e.g. time of interim analysis, end of study, or time at lost to follow-up. The process by which patient outcome data cannot be obtained beyond a specific point in time <BR>
Centella	Centella Asiatica Urban--Also known as Pennywort and Gotu Kola. Used to bring down fevers and relieve congestion due to upper respiratory infections and colds. Improves the flow of blood throughout the body by strengthening the capillaries and veins, used to treat phlebitis, swelling of the legs, leg cramps, tingling or heaviness in the legs. Relieves high blood pressure, senility, mental fatigue, and helps the body defend itself against different toxins, blood purifier, skin problems, rheumatism. Large doses it can act as a sedative. Contains Vitamins A, G, K, is also high in magnesium. Supporting agents for Centella include: Bilberry, Butcher's Broom, Silica, Zinc, Vitamins C, D and E
--Centi|Centi	1/100g. Centigram (cg) is a measure of weight; centiliter (cl) is a measure of volume
Centigrade	See Celsius
--Cento	A prefix meaning a hundred times, as in centogram, a hundred grams
Central Line	The central location in the circulation of the vein used, usually in the internal jugular and subclavian veins in the neck, or the femoral veins in the groin. This has the benefit of being able to send more fluid into the body
Central Nervous System	CNS--Composed of the brain, spinal cord, and its coverings (meninges)
Central Vein	Also called Intralobular Vein. Any of the veins in the lobules of the liver that occur one in each lobule running from the apex to the base, receive blood from the sinusoids, and empty into the sublobular veins
Centrilobular	Relating to or affecting the center of a lobule centrilobular necrosis in the liver
Cephalalgia	Headache
Cerebellum	Region of the brain located at the back; responsible for coordination of movement and maintaining balance
Cerebral	Relating to the brain
Cerebroside	Any of various lipids composed of ceramide and a monosaccharide and found especially in the myelin sheath of nerves
Cerebrum	Largest part of the brain and the site of most of its activity, including sensory and motor functions
Ceroid	A yellow to brown pigment found particularly in the liver in cirrhosis
Cerumen	Ear Wax
Cesium	A radioactive isotope used for continuous internal radiotherapy
Cetylmyristoleate	CMO--Is effective in treating patients afflicted with mild to severe cases of various forms of arthritis. Studies Show a consistent, permanent relief from pain, inflammation, and marked deformation of nearly all interphalangeal &amp; large joints
CF	Cystic Fibrosis. Complement fixation, Fixating
CFR	Code of Federal Regulations
CGD	Chronic Granulomatous Disease
CGRP	Calcitonin Gene Related Peptide
CH	Cholesterol
Ch.	Chapter
CHA	Common Hepatic Artery
Chain Reaction	A reaction in which a product reacts and thus continues the reaction
Chamomile	Matricaria Chamomilla. Chamomile is a member of the Asteraceae or daisy family and yields a blue-colored volatile oil. Often taken in a tea form, chamomile is most effective in whole extracts or preparations containing quantities of the volatile oil. A soothing and calming tea, used in treatment for skin conditions, cramps and digestion, mild sedative, remedy for insomnia, aid for digestion. Chamomile tea is extremely safe, though ingestion of large amounts can lead to stomach upset. Those allergic to asters, ragweed and chrysanthemums may produce hypersensitivity to chamomile products. Though these reactions are extremely rare, they can lead to congestion, sneezing, anaphylaxis or contact dermatitis
Chance	Random variation, i.e., the happening of events without an apparent cause
Chaparral	Larrea Tridentata--also known as Creosote bush and Greasewood. Too toxic to be recommended for human consumption.
Characteristics	Traits or attributes that describe a person or thing
Chaste Tree	also called Vitex. Used for premenstrual stress, dysmenorrhoea, disorders related to hormone function. Particularly beneficial during menopausal changes. Helps restore a normal estrogen to progesterone balance. Can help control acne in teenagers
CHCV	Chronic Hepatitis C Virus
Chem 7	A battery of blood chemistry tests; the seven parts of a Chem 7; sodium, potassium, chloride, bicarbonate, blood urea nitrogen (BUN), creatinine, and glucose
Chemical	Two or more atoms united by chemical bonds to form a molecule. Over four million chemicals are known to man. When chemicals interfere with normal chemical processes in living cells, they are referred to as toxins. Plants and fungi often produce toxins to discourage browsing by insects and larger animals. A man-made toxin has properties identical to the same toxin produced by a plant
Chemo	Chemical
Chemoembolization	Blocking the blood flow to a certain area by means of intravenous drugs
Chemoprophylaxis	Drug treatment designed to prevent future occurrences of disease. Treatment may be chemotherapy as far as an individual is concerned but chemopropylactic for the population as a whole
Chemotherapeutic	Chemotherapy
Chemotherapy	Treatment with anticancer drugs, treatment of infections or cancer with drugs that act on disease producing organisms or cancerous tissue; may also affect normal cells. Drug treatment of a diseased individual
Chenodeoxycholic Acid	A drug, identical to one of the natural bile acids, it can dissolve cholesterol gallstones in some patients
Chickweed	Stellaric Media--Taken internally, as a team Chickweed is used to treat asthma, arthritis, blood disorders, cancer, constipation, fevers, gout, lung disease, and aids in weight control. As an oil to make a poultice, chickweed is used as a treatment for skin disorders such as boils, eczema, psoriasis, ulcers, and a many types of rashes. No reported toxic effects from consumption of chickweed
Chinese Liver Fluke	A common and destructive Asian liver fluke of the genus Clonorchis (C. sinensis) that has a complex life cycle involving a mollusk and a fish as intermediate hosts and that esp. in eastern and southeastern Asia is a serious human parasite invading the liver following the consumption of raw infected fish and causing clonorchiasis
Chloasma	Liver spots or ages spots that occur during pregnancy
Chlorella	Chlorella Pyrenoidosa. Chlorella is a green, single celled micro-algae that has been at the base of the planetary food chain for over 2.5 billion years. Chlorella is one of the most widely and intensely researched therapeutic foods available today. Literally hundreds of scientific papers have been presented documenting its efficacy in human nutrition. Chlorella contains a broader spectrum of significant nutrients than any other known food source. It is the world's highest source of chlorophyll, much higher than spirulina<BR>
Chloride	Increase in serum chloride is seen in dehydration, renal tubular acidosis, acute renal failure, diabetes insipidus, prolonged diarrhea, salicylate toxicity, respiratory alkalosis, hypothalamic lesions, and adrenocortical hyperfunction. Drugs causing increased chloride include acetazolamide, androgens, corticosteroids, cholestyramine, diazoxide, estrogens, guanethidine, methyldopa, oxyphenbutazone, phenylbutazone, thiazides, and triamterene. Bromides in serum will not be distinguished from chloride in routine testing, so intoxication may show spuriously increased chloride. Decrease in serum chloride is seen in excessive sweating, prolonged vomiting, salt-losing nephropathy, adrenocortical defficiency, various acid base disturbances, conditions characterized by expansion of extracellular fluid volume, acute intermittent porphyria, SIADH, etc. Drugs causing decreased chloride include bicarbonate, carbenoxolone, corticosteroids, diuretics, laxatives, and theophylline
Chlorine	Poisonous gas, but in the form of chloride compounds it is an essential mineral nutrient. Acts with sodium to help maintain the balance between fluids inside and outside cells. Bananas, Barley (pearled), Beets, Blackstrap molasses, Brazil nuts, Carrots, Celery, Coconut (dried), Coconut (fresh), Dandelion greens, Endive, Hazelnuts, Head Lettuce, Kale, Kohlrabi, Leaf Cabbage, Leaf Lettuce, Parsley, Pecans, Rhubarb, Spinach, Sweet potatoes, Turnip Greens, Turnips (white), Watercress, Wheat (whole) contain significant amounts of this nutrient
Chlorpromazine	Tranquilizer relieves anxiety or agitation. Examples of brand names include Thorazine and Ormazine <BR>
Chlorpromazine	Tranquilizer that relieves agitation anxiety
Chlorthalidone	A sulfonamide, that is a long-acting diuretic used in the treatment of hypertension and in the treatment of edema associated particularlywith cirrhosis of the liver, renal dysfunction, congestive heart failure, or corticosteroid and estrogen therapy
CHOL	Cholesterol
Cholangiogram	Radiographic imaging of the bile ducts after the direct injection of radio-opaque dye <BR>
Cholangiography	Bile duct X-ray
Cholangitis	Inflammation of the bile ducts, or biliary tract
Cholanopoiesis	Synthesis of cholic acid, its derivatives, or bile by the liver
Cholechromopoiesis	Formation of bile pigments by the liver
Cholecystectomy	Surgical removal of the gallbladder
Cholecystitis	Inflammation of the gallbladder
Cholecystography--Oral|Cholecystography|Oral Cholecystography	Diagnostic test in which an x-ray is taken of the gallbladder after the patient has swallowed pills containing a special dye. The dye is absorbed from the intestine and then passed into the bile to reach the gallbladder
Choledochoplasty	Repair of a bile duct
Cholelithiasis	Gallstones, Presence or formation of gallstones
Cholemia	The presence of excess bile in the blood usually indicative of liver disease
Choleresis	The flow of bile from the liver especially when increased above a previous or normal level
Choleretic	Promoting bile secretion by the liver
Cholestasis	Bile flow stoppage
Cholestasis, Intrahepatic|Intrahepatic Cholestasis	Intrahepatic impairment of bile flow. It is usually due to liver cell damage, but may be due to obstruction of intrahepatic bile ducts. It is also called hepatocellular jaundice and medical jaundice <BR>
Cholesterol	Soft, waxy substance. It is made in sufficient quantity by the body for normal body function, including the manufacture of hormones, vitamin D and bile acid. Present in all parts of the body, including the liver, heart, nervous system, muscle, intestines and skin. There are two types of cholesterol--Dietary Cholesterol and Blood Cholesterol <BR>
Choline	Lipotropic substance sometimes included in the vitamin B complex as essential for the metabolism of fats in the body. Precursor to acetylcholine, a major neurotransmitter in the brain. Choline prevents the deposition of fats in the liver and facilitates the movement of fats into the cells. Deficiency leads to cirrhosis of the liver. Essential to liver function. Very important in controlling fat & cholesterol buildup in the body. Helps regulate the kidneys, liver & gallbladder, important for proper nerve transmission and helps improve memory. Choline deficieny symptoms may result in cirrhosis and fatty degeneration of the liver, hardening of the arteries, heart problems, high blood pressure, and/or hemorrhaging kidneys
Chondroitin	Acts as a water magnets within our joint cartilage. Chondroitin helps attract fluid into the proteoglycan molecules, which acts as a spongy shock absorber for the bones, and as a mechanism to sweep body nutrients into the cartilage for nourishment & lubrication
Chromium	Mineral that becomes a part of the glucose tolerance factor (GTF). Aids in insulin utilization and blood sugar control. By controlling blood sugar, chromium helps prevent the damage caused by glucose, which is called glycation. Helps maintain normal cholesterol levels and improves high-density lipoprotein levels. Important in building muscle and reducing obesity. Also cleans the arteries by reducing cholesterol &amp; triglyceride levels; helps transport amino acids to where the body needs them; and helps control the appetite. A deficiency of chromium may result in glucose intolerance in diabetics; atherosclerosis, depressed growth, heart disease, obesity, and/or fatigue. Research showa that persons with low levels of chromium in their bodies are more susceptible to having cancer and heart problems, and of becoming diabetic <BR>
Chromium Picolinate	Has an insulin stimulating and binding action. This ingredient is frequently used in many over the counter weight loss preparations
Chronic	Long duration, possibly years, frequent recurrence over a long time, and often by slowly progressing seriousness, not acute. One that suffers from a chronic disease
Chronic Active Hepatitis	Any form of liver inflammation lasting more than six months and causing continuing damage to liver cells. It often precedes cirrhosis
Chronic Granulomatous Disease (CGD)|Chronic Granulomatous Disease	Caused by a defect in an enzyme called phagocyte NADPH oxidase, or phox. White blood cells use this enzyme to generate hydrogen peroxide, which the cells need to kill bacteria and fungi. Mutations in one of four different genes can cause this defect, which leads to frequent and often life-threatening infections of the skin, lungs and bones with localized, swollen collections of inflamed tissue called granulomas. Approximately four to five of every million people worldwide have CGD, including about 1,000 people in the United States
Chronic Hepatitis	Long lasting, progressive destruction of the liver, leading eventually to cirrhosis and liver failure
Chronic Infection	Infection that lasts for a long time or returns after it appeared of been cured.The converse of acute infections, i.e. prolonged and stubborn. Caused by viruses which are able to persist in the body
Chronic Liver Disease	Slow process and persisting over a long period of time, resulting in a progressive destruction of the liver
Chronic Persistent Hepatitis	A mild form of chronic hepatitis, usually associated with a better outcome. In Hepatitis C, the distinction between chronic active and chronic persistent hepatitis is not so clear cut
Chronotropic	Speed related
Chylomicrons	Minute fat particles present in lymph which normally are quickly cleared from the blood
Chyme	Thick liquid mixture of stomach juices and partly digested food that passes from the stomach into the intestines. Name given to our food once it has been liquified and mixed with stomach acids and enzymes
Ci	Curie
CIA	Congenital Intestinal Aganglionosis
CIBD	Chronic Inflammatory Bowel Disease
Cicatrization	Scarring
Cilantro	also called Corriander and Chinese Parsley. The leaves are called Cilantro and the seeds are called Corriander. Eases indigestion and prevents wound infection
Cimetidine	Tagamet--Drug used to control ulcer pain and to aid in the healing of peptic ulcers by reducing the amount of acid the stomach secretes
Cinchona	Primary sources of Quinine. Large doses of Cinchona have a depressant effect on the heart, small amounts are harmless. Same anti-malarial activity as an effective dose of quinine
Cinchophen	A bitter white crystalline compound made synthetically that is used for treating gout and rheumatism but is damaging to the liver
CINE	Chemotherapy Induced Nausea and Emesis
Cinnamon	This herb has been used medicinally for thousands of years to fight tooth decay, clear up urinary tract infections and soothe stomach irritation. Chinese herbalists still recommend it for relieving nausea, fever, diarrhea, and menstrual problems. Modern herbalists disagree on its ability to aid in menstrual difficulties; some think it stimulates uterine contractions, while others believe it calms the muscle. Cinnamon oil is a different story. Applied to the skin, it may cause redness and burning. Taken internally, it can cause nausea, vomiting and possibly even kidney damage. Never ingest cinnamon oil. Culinary cinnamon is on the Food and Drug Administration's list of herbs generally regarded as safe. For healthy non-pregnant adults, there's no danger from medicinal doses
Circular Deoxyribonucleic Acid	Single or double stranded ring of DNA found in the human wart virus and certain bacteriophages
Circulatory and Respiratory Physiology	Functions and activities of cardiovascular circulation and of respiration and respiratory mechanics
Cirrhogenic	Tending to cause cirrhosis of the liver
Cirrhosis	A condition where scar tissue develops in the liver - to the extent where such scaring becomes extensive and permanent. Cirrhosis interferes with the normal functioning of the liver. The formation of fibrous scar tissue in place of healthy cells, obstructing the flow of blood through the liver. As a result, the various functions of the liver deteriorate. Widespread disruption of normal liver structure by fibrosis and the formation of regenerative nodules that is caused by any of various chronic progressive conditions affecting the liver
Cirrhosis, Laennec's, Portal Cirrhosis|Cirrhosis|Laennec's Cirrhosis|Portal Cirrhosis	Hepatic cirrhosis in which increased connective tissue spreads out from the portal spaces compressing and distorting the lobules, causing impairment of liver function, and ultimately producing the typical hobnail liver <BR>
Cirrhosis, Postnecrotic|Postnecrotic Cirrhosis	Cirrhosis of the liver following widespread necrosis of liver cells especially as a result of hepatitis <BR>
Cirrhotic	Person affected with cirrhosis. Of, relating to, caused by, or affected with cirrhosis
Cirrhotic Liver	One that is the site of cirrhosis
CIS	Carcinoma In Situ
Citric Acid	Colorless crystalline acid
CK	Creatine Kinase
Cl	Chloride; Chlorine
Classic Lobule	The hexagonal lobule as originally described by Kiernan with the terminal hepatic vein (central vein) surrounded by 6 terminal portal tracts
Classical Epidemiology	Term for the varieties of epidemiology primarily concerned with the statistical relationships between disease agents, both infectious and non-infectious; for example a study to establish the relative risk of lung cancer associated with smoking <BR>
Claudication	Limping caused by impaired blood supply to the legs
Cleavers	Perhaps the best tonic to the lymphatic system available. Cleavers may be used safely in a wide range of problems where the lymphatic system is involved. These include swollen glands (lymphadenitis) anywhere in the body, especially in tonsillitis and adenoid trouble. Used to treat skin conditions, especially the dry skin such as psoriasis. Used in the treatment of cystitis and other urinary conditions where there is pain. Effective in the treatment of ulcers and tumors. This may have its basis in the lymphatic drainage, which helps detoxify tissue. For the lymphatic system, combine this herb with Echinacea or Calendula. For skin conditions, combine Cleavers with Burdock and Yellow Dock. For diuretic purposes, Cleavers is often used with Bearberry and/or Buchu
Clinical	Pertaining to a clinic or to the bedside. Pertaining to or founded on actual observation and treatment of patients, as distinguished from theoretical or basis sciences
Clinical Cooperative Group	A group of medical institutions cooperating to perform clinical research
Clinical Depression	A clinical syndrome that includes a persistent sad mood or loss of interest in activities that persists for at least 2 weeks in the absence of external precipitants
Clinical Investigator	A medically qualified scientist who works with patients in clinical investigations and Clinical Trials
Clinical Presentation	This refers to the typical physical signs or symptoms that are associated with a particular disease process. The proper interpretation of the clinical presentation often leads to a specific diagnosis
Clinical Studies	See Clinical Trials. Human studies that are designed to measure the safety, efficacy, and appropriate dosage of a new drug or biological. Clinical studies routinely involve the use of a placebo group that is given an inactive substance that looks like the test product
Clinical Syndrome	A clinical syndrome represents a typical constellation of physical (and laboratory) findings that may be seen as part of a primary disease process
Clinical Trials	Carefully controlled tests that are done to learn the effectiveness and safety of new medical drugs and techniques. See Clinical Studies
Cloacin	A bacteriocin produced by a plasmid that can occur in several bacterial strains. It is a basic protein of molecular weight 56,000 and exists in a complex with its immunity protein which protects the host bacterium from its effects
Clone-Cloning	A group of cells derived from a single cell by repeated mitosis, or repeatedly dividing to make more cells. Aggregate of the asexually produced progeny of an individual. An individual grown from a single somatic cell of its parent and genetically identical to it
Clonorchiasis	Infection of the biliary passages with the liver fluke Opisthorchis sinensis, (Chinese Liver Fluke) may lead to inflammation of the biliary tree, proliferation of the biliary epithelium, progressive portal fibrosis, and sometimes biliary duct carcinoma; extension into the liver parenchyma may lead to fatty changes and cirrhosis. Invades bile ducts of the liver after ingestion in uncooked fish and when present in numbers causes severe systemic reactions including edema, liver enlargement, and diarrhea
Close Contact Infection	An infection which requires close contact, other than sexual contact, between susceptible and infectious individuals, for transmission
Cloves	Caryophyllum Aromaticus--Powerful food preservative. Put several in a ham and it will last several days longer in the refrigerator. Oil of clove has been used for thousands of years as a remedy for toothache. Clove oil is highly antiseptic. It is also used to stop vomiting. Studies show that the oil in cloves can help kill several strains of staphylococcus bacteria and one strain of pseudomonas organisms that can cause skin infections. To treat cuts, make a poultice by grinding up several cloves and mixing in water to form a paste. Apply the poultice directly to the site of the cut. Cover it with a warm towel. Ingesting high doses of clove oil may cause stomach upset.) If a clove poultice causes skin reddening or a rash, discontinue use
cm	Centimeter
CMI	Cell-Mediated Immunity--A branch of the immune system responsible for the reaction to foreign material by specific defense cells (T-lymphocytes, killer cells, macrophage and other white blood cells) rather than antibodies
CMO	Cetylmyristoleate
CMV	See Cytomegalovirus
CNS	Central Nervous System
Co-evolution	Changes in the genotypes of two or more species that are a direct consequence of the species' interaction with one another
CO2	Carbon Dioxide
CO2 Content	Increase in serum CO2 content for the most part reflects increase in serum bicarbonate concentration rather than dissolved CO2 gas (which accounts for only a small fraction of the total). Increased serum bicarbonate is seen in compensated respiratory acidosis and in metabolic alkalosis. Diuretics (thiazides, ethacrynic acid, furosemide, mercurials), corticosteroids (in long term use), and laxatives (when abused) may cause increased bicarbonate. Critical studies on bicarbonate are best done on anaerobically collected heparinized whole blood (as for blood gas determination) because of interaction of blood and atmosphere in routinely collected serum specimens. Decrease in blood CO2 is seen in metabolic acidosis and compensated respiratory alkalosis. Substances causing metabolic acidosis include ammonium chloride, acetazolamide, ethylene glycol, methanol, paraldehyde, and phenformin. Salicylate poisoning is characterized by early respiratory alkalosis followed by metabolic acidosis with attendant decreased bicarbonate
Coag Panel	Blood test used to determine the clotting factors of a patient's blood
Coagulase	Any bacterial component or product which causes coagulation in plasma containing an anticoagulant such as citrate, heparin or oxalate. Coagulases are produced by certain staphylococci and by Yersinia pestis. Staphylococci produce two types of coagulase: Staphylocoagulase, a free coagulase that produces true clotting of plasma, and Staphylococcal clumping factor, a bound coagulase in the cell wall that induces clumping of cells in the presence of fibrinogen
Coagulation	Clotting
Coagulopathy	Decreased ability to synthesize clotting factors
Cobalamin	Vitamin B-12. Essential for the normal functioning of all body cells, especially those of bone marrow, gastrointestinal tract and nervous system Also necessary for the formation of red blood cells. Prevents pernicious anemia and is necessary to a healthy nervous system. It is involved in synthesis of genetic material (DNA). It iss needed for effective calcium absorption in the body. A deficiency of Cobalamin may lead to pernicious anemia, poor appetite, brain damage, degeneration of spinal cord, depression, nervousness, neuritis, growth failure in children, tiredness, and/or lack of balance
Cod Liver Oil	Pale-yellow, fatty oil extracted from the fresh livers of the codfish and other related species. A rich source of fat-soluble vitamins A and D. Aids the liver, helps the brain, nervous system, strengthens bones, aids in the production of prostaglandin. Calcium is better assimilated in the presence of Vitamin D3. Also works as a lubricant to alleviate stiffness & pain in the joints
Code Brown	Term used when a patient doesn't make it to the bathroom in time
