##name	Muscle Pain
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/08/30, 04:21
##author	Eduardo Spaccasassi
##description	Medical terms relative to muscle pain
##browsingEnabled	
##bgl_creationTime	2002/07/23, 21:51
8EAF66FD.bmp	File: 8EAF66FD.bmp
Myalgia	pain in a muscle or muscle group.
Myasthenia gravis|Goldflam disease	a chronic progressive muscular weakness, usually beginning in the face and throat.
Myelinated muscle fiber	a process of a neuron that is surrounded by a myelin sheath.
Myoclonus	twitching of a muscle or group of muscles.
Myoedema	a mounding of the muscle without electromyographic activity following percussion.
Myofascial pain syndrome|MPS	a regional muscle pain syndrome of any soft tissue origin.
Myofibril	contractile element of a muscle cell.
Myogelosis|muscle gellings	a localized hardening in muscle caused by a hypothetical increase in muscle colloid.
Myotome	muscles supplied by muscular branches from a single spinal nerve.
Nausea	sick at the stomach; an inclination to vomit.
Necrosis	death of tissue cells as a result of pathologic changes.
Neoplasia	pathologic process that results in the formation and growth of a neoplasm.
Neoplasm	an abnormal tissue that grows more rapidly than normal, shows lack of structural organization, and usually forms a distinct mass of tissue that may be either benign or malignant.
Nerve fiber	an axonal process of a neuron together with its sheath.
Neuraxis	axial unpaired part of the central nervous system: the spinal cord, rhombencephalon, mesencephalon, and diencephalon.
Neurite	Also known as axon, at the neurite, the action potentials leave the neuron.
Neurobiology	a term including neuroanatomy, neurophysiology, and neuropharmacology.
Neurogenic inflammation	a sterile inflammation caused by antidromic neuronal activity in a spinal nerve or parts of it.
Neurokinin-1 receptor|NK-1	a receptor molecule in the membrane of nerve cells that binds substance P and mediates its intracellular effects.
Neurokinin A|NKA|NKB	neurokinin A and neurokinin B are peptides that together with substance P form the tachykinin group.
Neuroma	the proliferative mass of Schwann cells and axons that develops at the proximal end of a severd or injured nerve.<BR>Besides Schwann cells and axons, a neuroma also contains fibroblasts and fibrocytes.
Neuromuscular endplate	junction between a motor nerve fiber and a muscle cell.
Neuron	a nerve cell.
Neuropathy	a disturbance of function or pathologic change in a nerve.<BR>In one nerve, mononeuropathy; in several nerves, neuropathy multiplex; if diffuse or bilateral, polyneuropathy.
Neuropeptide	a molecule consisting of a chain of amino acids that is found in the cytoplasm of neurons and other cells.
Neuroplasticity	capability of the central nervous system to react to a short-lasting input with a long-lasting deviation from normal synaptic function.
Neurosis	a psychologic or behavioral disorder in which anxiety is the primary characteristic.
Nitric oxide|NO	a gaseous neuromodulator that is sinthesized by the enzyme NO-synthase in neurons. It can also be produced by endothelial and microglial cells. It has a strong dilatory action on blood vessels.
NMDA receptor	<B><I>N-methyl-D-aspartate</B></I> receptor, one of the receptors of glutamate.
Nociception	events in the peripheral and central nervous system that are associated with the processing of electrical signals elicited by tissue-threatening stimuli.
Nociceptive neuron	a nerve cell that signals the presence of tissue-threatening stimuli.
Nociceptor	a free nerve ending that is specifically activated by noxious stimuli.
Nonarticular rheumatism	term used for soft tissue pain syndromes that are <B><I>not</B></I> associated with a specific joint dysfunction or disease. It is <B><I>not</B></I> used for fibromyalgia and are<B><I> not</B></I> attributed to myofascial trigger points.
Noxious stimulus	a tissue-threatening, subjectively painful stimulus.
NSAID	nonsteroidal antiinflammatory drug (NSAID): a nonsteroidal drug that inhibits inflammatory processes. (e.g., aspirin)
Nucleus	an aggregation of neuronal cell bodies within the central nervous system, tipically belonging to the same sensory or motor system.
Nucleus raphe magnus|NRM	an aggregation of neuronal cell bodies in the midline region of the ventral medulla oblongata.
Occupational myalgia	muscle pain induced by muscular activity at work that is at or near the muscle´s tolerance (because of intensity of work or frequent repetition).
Opiate	any derivative or preparation from opium.
Opioid	any (synthetic) narcotic that resembles opiates in action but is not derived from opium.
Oxidative metabolism	energy-yielding degradation of metabolites that requires consumption of oxygen.
p|pond	pond <BR>1 p is the force a mass of 1 g exerts under the influence of earth´s gravity
Pain	an unpleasant sensory and emotional experience associated with actual or potential tissue damage or described in the terms of such damage.
Pain-facilitating system	a system of neurons in the reticular formation of the upper medulla, which, by their activity, enhance the discharges of spinal nociceptive neurons.
Pain memory|phantom pain	a hypothetical mechanism implying that a peripheral lesion induces a memory trace in the central nervous system, which reproduces or maintains the pain even after surgical removal of the pain source.
Pain-producing substances	endogenous substances that can excite nociceptors.
Palpitation	perceptible pulsation of the heart.
Pancytopenia	pronounced reductio in the number of erythrocytes, all types of white blood cells, and the blood platelets in the circulating blood.
Paralysis	loss of power of voluntary movement in a muscle through injury or disease of its nerve supply.
Paranoid	relating to paranoia, a mental disorder characterized by the presence of delusions, often of a persecutory character, in an otherwise intact personality.
Paraplegia	paralysis of both lower extremities and of the lower trunk in general.
Paraspinal muscles	muscles that attach to or near vertebrae.
Parenteral	by some other means than through the gastrointestinal tract or lung; introduction of substances by intravenous, subcutaneous, or intramuscular injection.
Paresthesia	an abnormal sensation, whether spontaneous or evoked.
Parietal peritonium	serous sac consisting of mesothelium and a thin layer of irregular connective tissue that lines the abdominal cavity.
Peptic ulcer	a lesion characterized by loss of tissue of the mucous surface of the stomach or duodenum, where the mucous membrane is exposed to acid gastric secretion.
Peptide	a molecule composed of two or more amino acids conected by peptide bonds.
Periaqueductal grey matter|PAG	an aggregation of neuronal cell bodies around the cerebral aqueduct.
Perimysium	connective tissue around a muscle fascicle.
Periosteum	thick layer of connective tissue that covers the surface of a bone except for its articular catilage.
Peritendineum	connective tissue around a tendon.
Periumbilical	connective tissue around the umbilicus.
Petechia	minute hemorrhagic spot in the skin.
Phantom pain	pain referred to (felt in) a surgically removed limb or part thereof.
Phlebitis	inflammation of a vein.
Phosphorylation	addition of phosphate to an organic compound, such as glucose or a protein, through the action of a phosphorylase or kinase.
Pia mater	a thin membrane of connective tissue that firmly adheres to the surface of the brain and spinal cord.
Pitting edema	an edema that retains for a time the indentation produced by pressure.
Polymodal nociceptors	nociceptors that can be excited by a variety of noxious stimuli.
Postexercise muscle soreness|soreness	the pain caused by excessive or unaccustomed eccentric (lengthening) contractions (e.g, following unaccustomed descent from a mountain climb).<BR>Soreness, tenderness and stiffness appear between 8 and 24 hours after the activity.
Postganglionic fibers	fibers of the sympathetic and parasympathetic nervous system between the autonomic ganglion and the innervated tissue.
Postsynaptic inhibition	an inhibition of a postsynaptic cell effected by a hyperpolarization of the membrane of the postsynaptic neuron.
Postural muscle	a skeletal muscles that is mainly used for maintaining body posture.
Potentiation	an influence between stimuli that leads to an enhancement of the effect of one stimulus by the other in a more than additive way.
Poupart´s ligament	inguinal ligament.
Prefrontal cortex	a large portion of the frontal lobe, including all areas ventral to the motor cortex on the lateral and medial aspects of the hemispheres.
Presynaptic bouton	a widening of the axon that forms the presynaptic portion of a synapse.
Presynaptic inhibition	an inhibition of a postsynaptic cell effected by a reduction of the amount of neurotransmitter released by the presynaptic bouton.
Prevalence	number of existing cases of a disease in a given population at a specific time.
Preventive analgesia	preemptive analgesia - local anesthesia applied immediately before and while a painful therapy or operation is being performed under general anesthesia.
Priapism	abnormally persistent erection of the penis.
Primary afferent fiber	sensory nerve fiber in a peripheral nerve.
Primary ending of muscle spindle	a receptive nerve ending thar wraps around the central portion of an intrafusal muscle fiber in a spiral course.
Primary hyperalgesia	increased pain in the region of a peripheral lesion.
Processing of nociceptive information	all neuronal events associated with the transmission of nociceptive impulses in the central nervous system.
Projected pain	pain caused by a lesion of nerve fibers along their course in a peripheral nerve or dorsal root.
Proprioceptive cells	neurons that are dominated by input from muscle spindles and tendon organs.
Prostaglandins|PGs	biologically active substances that were first found in genital fluids and accessory glands.
Protraction	drawing a part of the body forward.
Proximal	nearest the trunk or the point of origin.
Pruritus	itching
Psychosis	a mental disorder causing gross distortion or disorganization of a person´s mental capacity, emotional response, and capacity to recognize reality, communicate, and relate to others.
Pyogenic	related to pus formation.
Quadriplegia|Tetraplegia	paralysis of all four limbs.
Radiation of pain	subjective spreading of pain from a lesion to neighbouring areas.
Radiculopathy	pain caused by compression or another lesion of a dorsal root.
Ramus	dorsal or ventral - the main divisions of a spinal nerve.
Rash	a cutaneous eruption.
Receptor	1. a receptive nerve ending.<BR>2. a large molecule built in the cell membrane.
Receptor potential	a local change in the membrane potential of a receptive nerve ending, caused by a stimulus.
Reciprocal inhibition	a spinal mechanism by which an antagonist muscle is inhibited whenever the agonist muscle is activated.
Red muscle fibers	muscle cells that contain quantities of myoglobin and oxidative enzymes but are poor in phosphorylases.
Referral of pain	a central nervous system mechanism by which pain is not felt at the site of a lesion but remote from it.
Referred hyperalgesia	a hyperalgesia in one tissue induced by a painful lesion in another tissue or organ.
Referred inhibition	an inhibition of one muscle caused by abnormal input from another site.
Referred pain	referred pain is felt not at the site of its origin but remote from it.
Referred spasm	a spasm caused in a muscle by a painful disorder in another muscle or other body structure.
Reflex	an involuntary reaction to a stimulus.
Reflex sympathetic dystrophy|CRPS	is now called "complex regional pain syndrome" (CRPS); characterized by forms of pain that are associated with signs of sympathetic disturbances and therefore suggest an involvement of the sympathetic system.
Refractory period	that period of time directly following an action potential, during which a muscle or nerve cell is not excitable.
Repetitive strain injury|RSI	muscle pain induced by muscular activity at work; it is also known as cumulative trauma and occupational myalgia.
Resonant frequency	frequency of minimum resistance to movement of a mechanical system that has a certain weight and elasticity. At resonant frequency, resistance to motion comes from viscosity and not from elasticity.
Resting discharge|background discharge|spontaneous discharge	impulse activity of neurons in the absence of external stimulation.
Rigidity	stiffness and inflexibility of muscles, caused by muscle spasm (involuntary contraction), such as in Parkinson´s disease.
Rigor mortis	irreversible contracture (in the physiologic sense) of all muscle fibers after death.
Rippling muscle syndrome	a dysfunction of skeletal muscle characterized by a rolling wave of contraction that spreads laterally across the muscle in both directions following percussion of the muscle.
Rostral	relating to the snout end of an organism.
Rupture	tearing of a muscle or its tendon.
Sarcomere	smallest functional unit of a muscle cell.
Sarcoplasmic reticulum	the reticulum within the sarcoplasm.
Satellite cells	1. cells that are present underneath the basement membrane of the normal muscle cells.<BR>2. cells that are found around dorsal root ganglion cells and are derived from Schwann cells.
Satellite TrPs	trigger points that develop from a key TrP in another muscle.
Schwann cells	non-neuronal cells that form a sheath around axons in the peripheral nervous system.
Sciatica	pain in the lower back and hip radiating down the back of the thigh into the leg; it is usually attributed to a herniated lumbar disc but may come from muscles.
Sclerosing agent	an injectable irritant that causes tissue induration and scarring by eliciting a sterile inflammation.
Second messenger	intracellular signal molecules that activates enzymes in response to an external stimulus and change the metabolism of cells.
Secondary ending of muscle spindle	receptive nerve ending that wraps around the intrafusal muscle fiber on both sides of the central region.
Secondary hyperalgesia	increased pain and allodynia in body regions surrounding a lesion (where the tissue and receptors are completely intact).
Secondary muscle spindle afferents	myelinated (group III) fibers from muscle spindle that, in contrast to the primary muscle spindle afferents, do not arise from the receptive endings in the centre of the intrafusal muscle fibers but on both sides of the central region.
Segment	applied to the spinal cord: a section where one spinal nerve originates with its dorsal and ventral roots.
Segmental inhibition|afferent inhibition	inhibition of local pain caused by input via thick myelinated (non-nociceptive) afferent fibers from the same region.
Sensitization of a nociceptor	an increase in the nociceptor´s sensitivity to stimulation.
Sensory-discriminative component of pain	pain component that mediates the identification of the modality (mechanical, chemical, thermal), the site, intensity, and time-course of a painful stimulus. This component is probably the result of activity in the postcentral gyrus of the cortex.
Sensory modalities	all sensations originating in special sense organs (e.g., vision, hearing, touch, pain).
Serotonin|5-HT|5-hydroxytryptamine	one of the vasoneuroactive substances; it constricts blood vessels, sensitizes or excites nociceptors, and is released from blood platelets.
Silent nociceptors	nociceptors that cannot be activated by mechanical stimuli under normal circumstances but respond readily to these stimuli in inflamed tissue.
Sinusitis	an inflammation of the lining membrane of any sinus, especially one of the paranasal sinuses.
Slowly conducting fiber	a nerve fiber that has a conduction velocity of below 30 m/s. Morphologically, the fiber is either thin myelinated or unmyelinated.
Soft tissue pain disorders|nonarticular rheumatism	a term including more than 100 different painful conditions of muscle, fascia, tendon, ligament, joint capsule, bursae, periosteum, and subcutaneous tissue.<BR>e.g., fibromyalgia
Somatic reference zone	that region of the body (skin or deep somatic tissues) to which pain from a trigger point is referred.
Somatization	a process characterized by the development of physical signs and symptons, including pain, in response to psychic stress.
Somatomotor cortex	that cortical region where motor information to skeletal muscle groups originates. The primary motor cortex comprises large portions of the precentral gyrus, the secondary motor cortex, and a small, medially adjacent region on the medial surface of the brain.
Somatosensory	relating to sensory information from receptors of the body, excluding those of such special sensory organs as eye and ear.
Somatosensory cortex	that cortical region where the information from mechanoreceptors, thermoreceptors, and possibly also nociceptors is processed.
Somatostatin|SOM	one of the neuropeptides. SOM has mainly inhibitory influences on nerve cells. It is also present in other tissues (e.g., pancreatic islets).
Somatotopy	topographic association of positional relationships of receptors in the body via respective nerve fibers to their terminal distribution in specific functional areas of the cerebral cortex and other areas of the cebtral nervous system.
Somnolence	sleepiness, drowsiness, an inclination to sleep.
Spasm	a longer-lasting contraction of a muscle that is not under voluntary control and is not dependent on posture.
Spasticity	muscle spasm observed in conditions such as hemiplegia, brain injury, or spinal cord injury.
Spatial summation	the mechanism by which subthreshold inputs to a neuron add up (and may become suprathreshold) if inputs from many body region act on the same region simultaneously.
Spinal nerve	a large peripheral nerve whose fibers originate or terminate in one segment of the spinal cord.
Spinal stenosis	a narrowing of the vertebral canal that encroaches on the spinal cord.
Spread of pain	term used for describing the expansion of a region in which pain is felt.
Static contraction	maintained contraction without phases of relaxation.
Stellate blockade	a block of the stellate ganglion by injection of a local anesthetic.
Striatal-frontal circuits	neuronal connections between the striate body and the cortex of the frontal lobe.
Striatum|corpus striatum	striate body, a complex formed by the caudate and putamen, two nuclei in the cerebrum.
Subluxation	an incomplete dislocation of a joint.
Substance P|SP	a neuropeptide. It consists of a chain of 11 peptides, has strong vasodilatory actions, and is a neuromodulator for nociceptive processes in the central nervous system.
Substantia gelatinosa	second lamina (layer) of the dorsal horn in the spinal cord.
Sudomotor fibers	sympathetic efferent fibers that activate sweat glands.
Superfusion	a method of administering active agents to tissues: a constant stream of fluid containing the agent is applied to the surface of the tissue so that it is always covered with a thin film of the solution.
Supine	the body lying face upward.
Supplementary motor area	a part of the motor cortex that is located on the medial surface of the hemispheres, ventral to the precentral gyrus.
Sympathectomy	excision of a segment of a sympathetic nerve or of one or more sympathetic ganglia.
Synapse	a connection between two neurons in the central nervous system.
Syncope	a fainting or swooning; a sudden fall of blood pressure or failure of the cardiac systole, resulting in cerebral ischemia and subsequent loss of consciousness.
Syringomyelia	presence in the spinal cord of fluid-filled longitudinal cavities; it is marked clinically by pain and paresthesia followed by muscular atrophy of the hands.
Systemic lupus erythematosus|SLE	an inflammatory connective tissue disease with variable features, frequently including fever, weakness, and fatigability, joint pain or arthritis resembling reumatoid arthritis, diffuse erythematous skin lesions on the face, neck, or upper extremities, with liquefaction degeneration of the basal layer and epidermal atrophy, lymphadenopathy, pleurisy or pericarditis, glomerular lesions, anemia, hyperglobulinemia, a positive lupus erythematosus test, and other evidence of an autoimmune phenomenon.<BR>It is also known as "disseminated lupus erythematosus"
Systremma	another term for calf cramps or nocturnal leg cramps.
Tachyphylaxis	rapid appearance of progressive decrease in response following repetitive administration of a pharmacologically or physiologically active substance.
Tardive dystonia	a late, tardy form of dystonia.
Taut band	a palpable rope-like hardening of a muscle harbouring a myofascial trigger point.<BR>Taut bands are a group of tense muscle fibers that may be passively stretched by the contracture of contraction knots in a trigger point in the centre of the fibers.
Temporal summation	a mechanism by which subthreshold inputs to a neuron sum up (may become suprathreshold and elicit action potentials) if a given input from the same source acts on a neuron at a high frequency.
Tender point	one of eighteen designated sft tissue body sites that, when tender to palpation, help to identify fibromyalgia.
Tender point index	the sum of tenderness ratings (on a scale of 0 to 4) for each of the 18 designated tender point sites.
Tenderness	pain elicited by weak (pressure) stimuli thar are not normally painful.
Tendomyopathy	a painful condition of the insertion zone of a muscle.
Tendon organ|Golgi	Tendon (Golgi) organ - a mechanoreceptor in the tendon that measures the tension of the muscle. It is arranged in series with the muscle. Activation of tendon organs inhibits the homonymous muscle.
Teratogenicity	property or capability of producing fetal malformation.
Tetanic muscle contraction	repeated muscle contractions at such a high frequency that the single contractions merge.
Tetraplegia|Quadriplegia	paralysis of all four limbs.
Tetrodotoxin|TTX	a poweful neurotoxin found in the ovaries of the Japanese pufferfish that blocks impulse conduction in nerve fibers.
Thixotropy	change (reduction) in the viscosity of a fluid following movements.
Threshold	1. electrical - the minimum change in membrane potential that leads to the generation of action potentials in an excitable cell (nerve or muscle cell).<BR>2. mechanical, thermal, chemical - when using these less well-defined stimuli, the lowest intensity of a stimulus that leads to a just-recognizable response of a neuron or individual is taken as its threshold.
Tinel sign	pain, dysesthesia, or paresthesia on percussion of a neuroma or nerve lesion. The peripheral basis of the Tinel sign is the mechanosensitivity of sprouting nerve fibers in the neuroma or in the nerve lesion.
Tinnitus	sensation of noises in one or both ears.
Topography	description of any part of the body, especially in relation to a definite and limited area of the surface.
Tract	a bundle of nerve fibers that connect two centers (nuclei) within the central nervous system.
Transcription factor	the intermediate gene product that is involved in the transcription of a DNA sequence into an mRNA sequence.
Transcutaneous electrical nerve stimulation|TENS	therapeutic method that is used to inhibit nociceptive neurons in the central nervous system by stimulating myelinated afferents in a peripheral nerve through the intact skin.
Tremor	an involuntary trembling movement.
Triad	electron microscopic structure of a muscle cell, formed by two cisternae (terminal expansions of the sarcoplasmic reticulum) and a tubular invagination (transverse tubule) of the cell membrane.
Trigger point|TrP	1. central TrP - a tender localized hardening in a skeletal muscle.<BR>2. attachment TrP - tenderness in the region of muscle attachment caused by enthesitis or enthesopathy induced by the persistent tension of the taut band muscle fibers.
Trismus	a firm closing of the jaw as a result of tonic spasm of the muscles of mastication. In practice, the term is commonly appliedto restricted opening of the mouth, not only because of muscle spasm but also because of fibrotic contractures and/or adhesions.
Tropomyosin	a protein molecule associated with the actin filament, which (together with troponin) masks the binding site for myosin in a resting muscle.
Troponin	a protein molecule associated with the actin filament, which (together with tropomyosin) masks the binding site for myosin in a resting muscle.
Twitch	a momentary contraction of a muscle fiber or of a group of muscle fibers.
Unmyelinated fiber	a nerve fiber that lacks a myelin sheath.<BR>These fibers still have a thin sheath formed by Schwann or glial cells.
Varicosities	expanded portions of nerve endings and preterminal fibers that contain neuropeptides and other substances stored in vesicles. When the receptive ending is excited, the stored substances are released from the fiber.
Vasomotor fibers	sympathetic efferent fibers that innervate smooth muscle of blood vessels.
Vasoneuroactive substances	substances that dilate or constrict blood vessels and increase the sensitivity of nociceptors or excite them. (e.g., BK)
Ventral root	fiber bundles leaving the spinal cord at the ventrolateral circumference of the spinal cord.
Ventricle|cerebral ventricle	cerebral ventricles are interconnected cavities in the brain filled with cerebrospinal fluid.
Ventrobasal complex|VB	the combination of two nuclei of the thalamus: nucleus ventralis posterolateralis and nucleus ventralis posteromedialis.
Verbal rating scale|VRS	verbal estimate of pain severity by the patient, on the same scale of 0 to 10 that is used for the visual analog scale values.
Vesicle	in neurons: a microscopic sac inside the presynaptic portion of a nerve cell and also within receptive nerve endings. Vesicles are formed by membrane material and contain neurotransmitters and other substances.
Vicious cycle	a positive feedback mechanism that is self-sustaining. In such a system, the result of a chain of events is fed back to the starting point of the chain, maintaining the process.
Viscoelastic tone	combined viscous and elastic tension of a resting muscle, caused by the physical properties of the soft tissues.
Visual analog scale|VAS	a tool for measuring the severity of a patient´s pain
von Frey hairs	synthetic or natural hairs used for quantitative mechanical stimulation of skin receptors.
Warfarin	an anticoagulant derived from coumarin, it is also used as a rat poison.
Wheal	a circumscribed evanescent area of edema of the skin, appearing as a urticarial lesion, slightly reddened, and accompanied by itching.<BR>The wheal around a lesion is probably the result of an increase in the permeability of blood vessels, caused by the release of substance P.
Whiplash injury	a hyperextension-hyperflexion injury of the neck.<BR>Often, this injury occurs in a car accident when one car (which may be stopped) is hit from behing by another (moving) car.
White matter	a tissue component of the central nervous system that contains many fiber tracts and only a few neuronal cell bodies.<BR>In the white matter, the conduction of impulse activity between central nervous system centres occurs, but no information processing takes place.
White muscle fibers|Type II fibers	muscle cells that have a pale appearance because they contain less myoglobin than do red fibers. They have predominantly glycolytic metabolism.
Wind-up	increase in the magnitude of response in dorsal horn neurons to repeated C-fiber input. The increase occurs if the identical input is repeated at short intervals (less than 2 seconds).
Winging	winging of the scapula - an abnormal scapular posture characterized by lifting of the medial margin of the scapula from the thorax wall as a result of muscle weakness.
Xerostomia	dryness of the mouth, resulting from diminished or arrested salivary secretion.
Z band	the borderline region between two sarcomeres. Actin filaments are fixed to the Z bands.
Zygapophyseal joints	small joints connecting the vertebrae.
