##name	Unified Dentistry Dictionary
##sourceLang	English
##targetLang	Arabic
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1256
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1256
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/10/23, 16:48
##author	k_hm@gawab.com
##email	k_hm@gawab.com
##description	All words are from Dentistry Dictionary of World Health Organization \n \nk_hm@gawab.com \nSyria, Latakia, 2004
##browsingEnabled	
##bgl_creationTime	2004/10/23, 16:36
8EAF66FD.bmp	File: 8EAF66FD.bmp
bar attachment|bar attachments	مُرْتَكَزٌ سِلْكِيّ
bar clasp|bar clasps	مِشْبَكَةٌ رِتاجِيَّة , في تقويم الأسنان
bar clasp arm|bar clasp arms	ذِراعٌ بمِشْبَكٍ سِلْكِيّ
barb|barbs	شَوْكَةُُ المَسْك , على مَقبض أداة سنية لمنع انزلاقها
barbed broach|barbed broaches	شَوكَةٌ شَائِكَةٌ
baro|baroes	سابقة بمعنى الضَّغْط
barodontalgia|barodontalgias	أَلَمٌ سِنِّيٌّ طَيَرَانِيّ
barrel|barrels	الطَّوقُ المَعْدَنِيُّ للتَّاجِ السِّنِّيّ , بَرْمِيْل<BR>
barrel bur|barrel burs	مِثْقَبٌ بِرْميلِيّ
barrier|barriers	حائِل
bary|baries	سابقة بمعنى الثِّقَل
basad|basads	مُتَّجِهٌ نَحْوَ القَاعِدَة
basal|basals	قاعِدِيّ
basal arch|basal arches	القَوسُ القاعِدِيَّة
basal cell carcinoma|basal cell carcinomas	سَرَطانَةُ الخَلايا القَاعِدِيَّة
basal cell epithelioma|basal cell epitheliomas	وَرَمٌ ظِهارِيٌّ قاعِدِيُّ الخَلايا
basal layer of epidermis|basal layer of epidermises	الطَّبَقَةُ القاعِدِيَّةُ للبَشْرَة
basal ridge|basal ridges	cingulum<BR>الحَرْفُ القاعِدِيّ , حِزامُ السِّنّ
basal seat|basal seats	المَقْعَدُ القاعِدِيّ , للبِدْلَة السنية
basal seat area|basal seat areas	باحَةُ المَقْعَدِ القَاعِدِيّ
basal surface|basal surfaces	السَّطْحُ القاعِدِيّ
base|bases	أَساس (أُسُس) , قاعِدَة (قَواعِد؛قاعِدات)<BR>
base material|base materials	المادَّةُ الأَساسِيَّة
base plate|base plates	baseplate<BR>صَفيحَةُ القاعِدَة
basement layer|basement layers	basement membrane<BR>الطَّبَقَةُ القاعِدِيَّة , الغِشاءُ القاعِدِيّ
basement membrane|basement membranes	الغِشَاءُ القاعِدِيُّ
baseplate|baseplates	صَفيحَةٌ قاعِدِيَّة
baseplate gutta-percha|baseplate gutta-perchas	طَبْرَخِيُّ الصَّفيحَةِ القاعِدِيَّة
baseplate material|baseplate materials	مادَّةُ الصَّفِيْحَةِ القاعِدِيَّة
baseplate wax|baseplate waxes	شَمْعُ الصَّفائِحِ القاعِدِيَّة
basi|basis	سابقة بمعنى الأساس ; القاعِدَة , سابقة بمعنى: المَشْي<BR>
basialveolar|basialveolars	قُوَيعِدِيٌّ سِنْخِيّ
basic|basics	أَساسِيّ
basilar|basilars	قاعِدِيّ
basilar index|basilar indexes	مَنْسَبٌ قاعِدِيّ
basilar prognathism|basilar prognathisms	فَقَمٌ قاعِدِيّ
basilomental|basilomentals	قاعِدِيٌّ ذَقَنِيّ
basio|basioes	القُوَيْعِدَة , منbasion والنسبة إليها قُوَيْعِدِيّ , سابقة بمعنى القَاعِدَة ; الأسَاس<BR>
basioalveolar|basioalveolars	basialveolar<BR>قُوَيعِدِيٌّ سِنْخِيّ
basioglossus|basioglossuses	قاعِدِيٌّ لِسانِيّ
basis|basises	قاعِدَة
basis mandibulae|basis mandibulaes	قاعِدَةُ الفَكِّ السُّفْلِيِّ
basket|baskets	سَلَّة
basket crown|basket crowns	تاجٌ شَبيهٌ بالسََّلَّة
basophil|basophils	قَعِد
batch|batches	وَجِيْبَة
batho|bathoes	سابقة بمعنى العمق (:)
bathy|bathies	سابقة بمعنى العمق
batrachoplasty|batrachoplasties	رَأْبُ الضُّفَيدِعَة , تحت اللسان
battary|battaries	بَطَّارِيَّة
bd|bds	bis die<BR>مختصر مَرَّتَينِ يَومِيَّا
beak|beaks	مِنْقار
beam|beams	حُزْمَةٌ (أشعة) , دِعامَةٌ<BR>
bearing|bearings	مَسْنَد
bearing balls|bearing ballses	كُرَاتُ السَّنْدِ
bed|beds	سَرِيْر , مَسْكَبَة<BR>
beefy tongue|beefy tongues	لِسانٌ بَدينٌ مُشَقَّق
beeswax|beeswaxes	شَمْعُ النَّحْل
bell crown|bell crowns	تاجٌ جَرَسِيّ
bell stage|bell stages	الدَّورُ الجَرَسِيّ
bell-crown|bell-crowns	تاجٌ جَرَسِيّ
bell-crowned|bell-crowneds	مُجَرَّسُ التَّاج
bell-shaped|bell-shapeds	جَرَسِيُّ الشَّكْل
bellows|bellowses	كِير , لِنَفْخِ الهَواء
belt|belts	حِزام (أَحْزِمَة)
bending pliers|bending plierses	زَرَدِيََّةُ الحَنْي
bending pliers bar|bending pliers bars	سِلْكُ زَرَدِيَّةِ الحَنْي
benign|benigns	حَمِيْد
benign masseteric hypertrophy|benign masseteric hypertrophies	التَّضَخُّمُ الحَميدُ في العَضَلَةِ الماضِغَة
benign migratory glossitis|benign migratory glossitises	الْتِهابُ اللِّسانِ الهَاجِرُ الحَميد
benign tumor|benign tumors	وَرَمٌ حَمِيْد
bent|bents	مُنْحَنٍ , مُنْحَنِي
bent-knee prostheses|bent-knee prostheseses	بِدْلَةٌ مُنْحَنِيَةُ الرُّكْبَة
bent-knee prosthesis|bent-knee prosthesises	بِدْلَةٌ مُنْحَنِيَّةُ الرُّكْبَة
bevel|bevels	جُلْفَة , حافةٌ مائِلَة , يَجْلِف<BR>
bevel angle|bevel angles	زاوِيَةُ التَّجْليف
beveling|bevelings	تَجْليف , هندمة حوافي الحفرة السنية بشكل مائل
beveling angle|beveling angles	زاوِيَةُ التَّجْليف
bibevel hatchet|bibevel hatchets	بُلَيْطَةٌ مُضاعَفَةُ الجِلْفَة
bibeveled|bibeveleds	مَجْلوفُ الجانِبَين
biblio|biblioes	سابقة بمعنى الكِتَاب
bicameral|bicamerals	ثُنائِيُّ الغُرَف
bicameral abscess|bicameral abscesses	خُرَاجٌ ثُنائيُّ الغُرَف
biconcave|biconcaves	مُقَعَّرُ الوَجْهَيْن
biconvex|biconvexes	مُحَدَّبُ الوَجْهَيْن
bicoronial|bicoronials	ثُنائِيُّ الإِكْليل
bicorticular fixation|bicorticular fixations	تَثْبيتٌ ثُنائِيُّ القِشْرَة
bicuspal|bicuspals	ثَنَائِيُّ الشُّرَفِ , ضاحِكِيّ<BR>
bicuspid|bicuspids	ثَنَائِيُّ الشُّرَفِ , ضاحِكَة<BR>
bicuspid teeth|bicuspid teeths	أَسْنَانٌ ثُنَائِيَّةُ الشُّرَف , الضَواحِك (ضاحكة)
bicuspidate|bicuspidates	ثَنَائِيُّ الشُّرَفِ
bicuspidized molar|bicuspidized molars	رَحَىً مَشْطورَة
bidental|bidentals	متعلق ب سِنَّيِْن , ثُنائِيُّ الأَسْنَانِ<BR>
bidentate|bidentates	ثُنائِيُّ الأَسْنَانِ
bifid|bifids	مَشْطُوْر
bifid tongue|bifid tongues	لِسَانٌ مَشْطُوْر
bifid uvula|bifid uvulas	لَهاةٌ مَشْقوقَة
bifurcation|bifurcations	انْشِعاب
bifurcation involvement|bifurcation involvements	اكْتِنافٌ ثُنائِيُّ الجُذور
bigonial|bigonials	بَينَ الرُّكَيناوَين , بَينَ رَأْسَي زاوِيَتَي الفَكِّ السُّفْلِيّ
bilateral|bilaterals	ثُنائيُّ الجَانِب
bilateral balanced occlusion|bilateral balanced occlusions	إِطْباقٌ مُتِوازِنٌ ثُنائِيُّ الجانِب
bilateral harelip|bilateral harelips	عَلَمٌ ثُنائِيُّ الجانِب
bilateral mesioclusion|bilateral mesioclusions	إِطْباقٌ إِنْسِيٌّ ثُنائِيُّ الجانِب
bili|bilis	سابقة بمعنى الصَّفْرَاءِ
bilophodont|bilophodonts	مُزْدَوِجُ أَعْرافِ الأَسْنان
bimaxillary|bimaxillaries	متعلق ب الفَكَّين
bimaxillary dentoalveolar protrusion|bimaxillary dentoalveolar protrusions	تَبارُزُ أسنان وأسْنَاخِ الفَكَّين
bimaxillary protrusion|bimaxillary protrusions	تَبارُزُ الفَكَّين
bimaxillary trusion|bimaxillary trusions	شَخَسُ فَكِّيّ
bimeter gnathodynamometer|bimeter gnathodynamometers	مِقْياسُ الإِطْباقِ الثُّنائِيُّ القائِس
binangled chisel|binangled chisels	إِزْميلٌ مُزْدَوِجُ الزَّوايا
binary|binaries	ثُنَائِيُّ , ثُنائِيّ<BR>
binary amalgam|binary amalgams	مُلْغَمٌ ثُنائِيّ
bio|bioes	سابقة بمعنى حَيّ؛أَحْياء , سابقة بمعنى: بيولوجيّ<BR>
biodynamics|biodynamicses	الدِّيناميكا الأَحْيَائِيَّة
biogenous|biogenouses	بَيولوجيُّ المَنْشَأ
bioimplant|bioimplants	طُعْمٌ بَيولوجيّ
biology|biologies	البَيولوجيا
biomechanics|biomechanicses	الميكانيكا البَيولوجِيَّة
biomedical|biomedicals	طِبِّيٌّ بَيولوجيّ
biophysics|biophysicses	الفِيزْياءُ الحَيَوِيَّة
biopsy|biopsies	خَزْعَة , اِخْتِزاع<BR>
biostatistics|biostatisticses	الإِحْصاءُ الحَيَوِي
biostimulation|biostimulations	تَنْبيهٌ بيولوجيّ
biotechnology|biotechnologies	التِّكنولوجيا البَيولوجية
bird-beak|bird-beaks	فَكٌّ شَبيهٌ بمِنْقارِ الطَّائِر
bis|bises	سابقة بمعنى ثُنِائِيّ؛مُزْدَوِج؛مُضَاعَف
biscuit|biscuits	بِِسْكيت
biscuiting|biscuitings	بَسْكَتَة , تَحْضيرُ البِسْكيت
bisect|bisects	يَشْطُر
bismuth|bismuths	بزموث
bismuth gingivitis|bismuth gingivitises	الْتِهابُ”اللِّثَةِ البِزْموتِيّ
bismuth gingivostomatitis|bismuth gingivostomatitises	الْتِهابُ اللِّثَةِ و الفَمِ البِزْموتِيّ
bismuth line|bismuth lines	خَطٌّ لِثَوِيّ
bismuth stomatitis|bismuth stomatitises	الْتِهابُ الفَمِ البزموتيّ
bisque|bisques	biscuit<BR>بِسْكيت
bistoury|bistouries	مِشْرَط
bite|bites	إِطْباق , الأَسْنان , عَضَّة<BR> , لَدْغَة<BR>
bite analysis|bite analysises	occlusal analysis<BR>تَحْليلٌ إِطْباقِيّ
bite gauge|bite gauges	مِقْياسُ العَضَّة
bite guard|bite guards	حِمَاءُ العَضَّة
bite guard splint|bite guard splints	الجَبيرَةُ الواقِيَةُ للعَضَّة
bite lock|bite locks	قُفْلُ العَضَّة
bite plane|bite planes	مُسْتَوَى الإِطْباق , مُسْتَوَى العَضَّةِ<BR>
bite plate|bite plates	صَفيحَةُ العَضَّة
bite record|bite records	سِجِلُّ الإِطْباق
bite registration|bite registrations	تَسْجيلُ العَضَّة
bite rim|bite rims	occlusion rim<BR>حافَةُ العَضَّة , حافَةُ الإِطْباق
bite wafers|bite waferses	رُقاقاتُ العَضَّة
bite wax|bite waxes	شَمْعُ الإِطْباق
bite-block|bite-blocks	إِطارُ الإِطْباق
bite-wing|bite-wings	المُجْتَنِحَة
bite-wing film|bite-wing films	فِلْمُ العَضَّةِ المُجَنَّحَة
bite-wing film holder|bite-wing film holders	حامِلُ فِلْمِ المُجْتَنِحَة
bite-wing radiograph|bite-wing radiographs	صورَةُ العَضَّةِ المُجَنَّحَة
bitegage|bitegages	مُسَدِّدُ الإِطْباق
bitelock|bitelocks	إِطارُ الإِطْباق
biteplane|biteplanes	مِسْواةُ الإِطْباق
biteplate|biteplates	لَوحَةٌ إِطْباقِيَّة
biting pressure|biting pressures	occlusal force<BR>ضَغْطُ العَضّ , قوة إطباقيَّة
biting strength|biting strengths	قُوَّةُ العَضّ
bitter|bitters	مُرّ
biventer|biventers	ذو بَطْنَين
biventer mandibulae|biventer mandibulaes	musculus digastricus<BR>ذاتُ البَطْنَينِ الفَكِّيَّة , العَضَلَةُ ذات البَطْنَيْن
black|blacks	أَسْوَد
black bristle brush|black bristle brushes	فِرْشاةٌ سَوْداءُ الهُلْبٍ
black tongue|black tongues	black hairy tongue<BR>لِسانٌ أَسْوَد , لِسانُ أَسْوَدُ مُشَعَّر
black's tongue|black's tongues	لِسَانٌ أَسْوَد
blade|blades	نَصْلَة
bladevent|bladevents	نَصْلَةٌ مُثَقَّبَة
blanching|blanchings	تَبْييض
bland|blands	مُلَطِّف؛خَفيف
blank|blanks	فارِغ , رِباطٌ مَعْدَنِيّ<BR>
blast|blasts	لاحقة بمعنى الأرومة<BR>سابقة بمعنى الأَرُومَة , البُرْعُم<BR>
bleaching|bleachings	تَبْييض
bleb|blebs	فُقَّاعَة
bleed|bleeds	يَنْزِف
bleeding|bleedings	نَزْف
blend|blends	يَخْلط
blender|blenders	خَلَّاط
blending|blendings	خَلْط
blenn|blenns	سابقة بمعنى المُخاط
blenno|blennoes	سابقة بمعنى المُخاط
blennoid|blennoids	مُخاطانِيّ
blephar|blephars	سابقة بمعنى الجفن , سابقة بمعنى: السَّوْط , طفيليات<BR>
blepharo|blepharoes	سابقة بمعنى الجفن , سابقة بمعنى: السَّوْط (طفيليات)<BR>
blind abscess|blind abscesses	خُرَاجٌ مُصْمَت؛خُرَاجٌ مُغْلَقُ النِّهايَة
blister|blisters	نُفَاطَة
block|blocks	كُتْلَة
block anesthesia|block anesthesias	تَخْديرٌ إِحْصارِيّ
blockade|blockades	إِحْصَار
blockage|blockages	إِحْصَار
blockout wax|blockout waxes	شَمْعُ الحَجْز
blood|bloods	دَمّ
blood calculus|blood calculuses	حَصاةٌ دَمَوِيَّة
bloodless|bloodlesses	بلَا نَزف
blower|blowers	مِنْفاخ , نَفَّاخ<BR>
blowpipe|blowpipes	قَصَبَةُ النَّفْخ؛حِمْلاج
blue|blues	زُرْقَة , مادة للتلوين , أَزْرَق<BR>
blue gum|blue gums	لِثَةٌ زَرْقاء , يُوكالِبْتُوس<BR>
blue line|blue lines	الخَطُّ الأَزْرَق , حافةٌ زَرْقاءُ رَصاصِيَّة
blue tongue|blue tongues	لِسانٌ أَزْرَق
blunt|blunts	كَلِيْل
blunt bladed bur|blunt bladed burs	مِثْقَبٌ كَليلُ النَّصْل
blush|blushes	تَوَرُّد
board|boards	زَمالَة , لَوح<BR> , مَجْلِس<BR>
bodily movement|bodily movements	حَرَكَةٌ جِسْمِيَّة
bodily trusion|bodily trusions	شَخَسُ جِسْمِ السِّنّ
body|bodies	جُثْمان , هَيْئَة<BR> , جِسْم<BR>
boil|boils	furuncle<BR>دُمَّل , يَغْلِي<BR>
boiler sterilizer|boiler sterilizers	مُعَقِّمَةٌ غَلَّايَة
boiling|boilings	غَلَيَان
bond|bonds	رابِط
bonded|bondeds	مُرْتَبِط
bonded amelgam|bonded amelgams	مُلْغَمٌ مُرْتَبِط
bone|bones	عَظْم (عِظام)
bone chisel|bone chisels	إِزْميلُ العَظْم
bone fibers|bone fiberses	أَلْيافٌ عَظْمِيَّة
bone inlay|bone inlaies	تَرْصيعَةٌ عَظْمِيَّة
bone peg|bone pegs	وَتَدٌ عَظْمِيّ
bone resorption|bone resorptions	ارْتِشافُ العَظْم
bony|bonies	عَظْمِيّ
bony hard palate|bony hard palates	الحَنَكُ العَظْمِيُّ الصُّلْب
bony palate|bony palates	palatum osseum NA<BR>الحَنَكُ العَظْمِيّ
bony substance of tooth|bony substance of tooths	مادَّةُ السِّنِّ العَظْمِيَّة
booster|boosters	مُعَزِّز
booster dose|booster doses	جُرْعَةٌ مُعَزِّزَة
borated tartar|borated tartars	دُرْدِيٌّ بُوراتِيّ
border|borders	margo NA<BR>حافَة
border molding|border moldings	قَولَبَةُ الحَافَة
border moulding|border mouldings	تَشْكيلُ الحَوافِي
border seal|border seals	سَدُّ الحَوافِي
border tissue movements|border tissue movementses	حَرَكات حافَوِيَّة , للنسج على حوافي البدلة السنية
boss|bosses	بَرْزَة
bottle|bottles	قارورة
bounded saddle|bounded saddles	سَرْجٌ مُرْتَبِط
bovine lymph|bovine lymphs	لِمْفٌ بَقَرِيّ
bow|bows	قَوس
boxed cast|boxed casts	قالَبٌ مُعَلَّب
boxing|boxings	تَعْليب , مُلاَكَمَة<BR>
boxing strip|boxing strips	شَريطُ التَّعْليب
boxing the impression|boxing the impressions	تَعْليبُ الطَّبْعَة
brace|braces	سِناد
brachi|brachis	سابقة بمعنى العَضُد؛الذِّرَاع
brachy|brachies	سابقة بمعنى القِصَر
brachydontia|brachydontias	قِصَرُ الأَسْنان
brachyfacial|brachyfacials	قَصيرُ الوَجْه
brachygnathia|brachygnathias	قِصَرُ الفَكّ
brachygnathous|brachygnathouses	قَصيرُ الفَكّ
brachyodont|brachyodonts	قَصيرُ الأَسْنان
brachystaphyline|brachystaphylines	قَصيرُ الحَنَك
brachyuranic|brachyuranics	ضيقُ الفَكِّ العُلْوِيّ
bracing|bracings	كِتاف , يَكْتُف<BR>
bracket|brackets	سِناد
bracket table|bracket tables	طاولة مُعَلَّقَة
brady|bradies	سابقة بمعنى البُطْءِ
brain|brains	دِمَاغ
branch|branches	فَرْع؛شُعْبَة
brandy nose|brandy noses	rosacea<BR>الأَنْفُ النَّبِيْذِيُّ اللَّوْن , العُدُّ الوَرْدِيّ
brass|brasses	نُحاسٌ أَصْفَر , خَليطَةُ النُحاسِ والتوتِياء
breakage|breakages	اِنْكِسَار
breaker|breakers	كَسَّارَة , فاصِلَة<BR>
breaking|breakings	كَسْر
breath|breaths	نَفَس
breathing|breathings	تَنَفُّس
breathing attachment|breathing attachments	مُرْتَكَزٌ تَنَفُّسِيّ
brenz|brenzs	pyro-<BR>سابقة بمعنى الحَرْق
brepho|brephoes	سابقة بمعنى الجَنِيْن , الوَلِيْد<BR>
brevi|brevis	سابقة بمعنى القِصَر
bridge|bridges	جِسْر (جُسور)
bridge abutment|bridge abutments	دِعْمَةُ الجِسْر
bridge impression|bridge impressions	طَبْعَةٌ جِسْرِيَّة
bridge pier|bridge piers	دَعِيْمَةُ الجِسْر
bridge retainer|bridge retainers	مُثَبِّتَةُ الجِسْر
bridge splint|bridge splints	جَبيرَةٌ جِسْرِيَّة
bridgework|bridgeworks	جِسْرٌ سِنِّيّ , صُنْعُ الجِسْر<BR>
brilliance|brilliances	لَمَعَان
brilliant|brilliants	لَمَّاع
bristle|bristles	هُلْب
bristle brush|bristle brushes	فِرْشاةٌ هُلْبية
bristle lathe brush|bristle lathe brushes	فِرْشاةٌ هُلْبية بمُحَرِّك
brittle|brittles	هَشّ؛قَصِيْم
brittleness|brittlenesses	هَشَاشَة
broach|broaches	شَوكَة , آَلَةٌ لِتَنْظيفِ جَذورِ الأَسْنان
broach holder|broach holders	حامِلُ الشَّوكَة
broad|broads	عَرِيْض
brochus|brochuses	أَرْوَق ; أَفْوَه , طَويلُ الأَسْنانِ العُلْيا
broken|brokens	مَكْسور
broken nerve broach|broken nerve broaches	شَوكَةُ عَصَبٍ مَكْسورَة
brom|broms	سابقة بمعنى النَّتَن , البروم<BR>
broma|bromas	سابقة بمعنى الغِذَاء
bromo|bromoes	سابقة بمعنى النَّتَن , برومو (كيمياء)<BR>
bromopnea|bromopneas	halitosis<BR>بَخَر , نَفَسٌ مُنْتِنٌ
bronch|bronches	سابقة بمعنى القَصَبَةُ؛الشُّعْبَةُ الهَوَائِيَّة
bronchitis|bronchitises	1 الْتِهابُ القَصَبات ; الْتِهابٌ الشُّعَبِ الهَوَائِيَّة
brown|browns	بُنِّيّ؛أَسْمَر
brown enamel|brown enamels	ميناءٌ أسْمَر
brown opalescent teeth, hereditary|brown opalescent teeth, hereditaries	الأَسْنانُ البُنيَّةُ الغَمِيْمَةُ الوِراثِيَّة
bruise|bruises	كَدَمَة
brush|brushes	فِرْشاة
brush technique|brush techniques	طَرِيْقَةُ الفِرْشاة
brushing|brushings	فَرْشَنَة
bruxism|bruxisms	صَريفُ الأَسْنان
bruxomania|bruxomanias	هَوَسُ الصَّريف
bry|bries	سابقة بمعنى الأُشْنَة ; الطُّحْلُب
brychomania|brychomanias	bruxomania<BR>هَوَسُ الصَّريف
brygmus|brygmuses	صَريف
bucca|buccas	شِدْق
bucca cavi oris|bucca cavi orises	شِدْقُ جَوفِ الفَم
buccal|buccals	شِدْقِيّ
buccal angle|buccal angles	زاوِيَةٌ شِدْقِيَّة
buccal artery|buccal arteries	الشِّرْيانُ الشِّدْقِيّ
buccal bar|buccal bars	قَوسٌ شِدْقِيَّة
buccal cavity|buccal cavities	حُفْرَةٌ شِدْقِيَّة
buccal crossbite|buccal crossbites	إِطْباقٌ مُتَصالِبٌ شِدْقِيّ
buccal curve|buccal curves	المُنْحَنَى الشِّدْقِيّ
buccal diphtheria|buccal diphtherias	خُناقٌ فَمَوِيّ
buccal embrasure|buccal embrasures	دَحيلَةٌ شِدْقِيَّة
buccal fat pad|buccal fat pads	corpus adiposum buccae<BR>الوِسادَةُ الدُّهْنِيَّةُ الشِّدْقِيَّة , الجِسْمُ الشَّحْمِيُّ الشِّدْقِيّ
buccal flange|buccal flanges	شَفيرٌ شِدْقِيّ
buccal flap|buccal flaps	سَديلَةٌ شِدْقِيَّة
buccal frenum|buccal frenums	لِجامُ الشِّدْق
buccal gingiva|buccal gingivas	اللِّثَةُ الشِّدْقِيَّة
buccal glands|buccal glandses	غُدَدٌ شِدْقِيَّة
buccal groove|buccal grooves	تَلَم شِدْقِيّ
buccal hiatus|buccal hiatuses	فُرْجَة شِدْقِيَّة
buccal involution|buccal involutions	انْكِماش الشِّدْق
buccal lymph node|buccal lymph nodes	العُقَدُ اللِّمْفِيَّةُ الشِّدْقِيَّة
buccal margin|buccal margins	حافَةُ الشِّدْق
buccal nerve|buccal nerves	عَصَبٌ شِدْقِيّ
buccal notch|buccal notches	الثُّلْمَةُ الشِّدْقِيَّة
buccal occlusion|buccal occlusions	إِطْباقٌ شِدْقِيّ , مُنْحَرِفٌ لِجِهَةِ الشِّدْق
buccal orifice|buccal orifices	rima oris<BR>فُوْهَةُ الفَم
buccal overjet|buccal overjets	بُروزٌ شِدْقِيّ
buccal pad|buccal pads	وِسادَةٌ شِدْقِيَّة
buccal peak|buccal peaks	ذِرْوَةٌ شِدْقِيَّة
buccal pit|buccal pits	الوَهْدَةُ الشِّدْقِيَّة
buccal proximal wall|buccal proximal walls	جِدارٌ شِدْقِيٌّ دانِي
buccal region|buccal regions	النَّاحِيَةُ الشِّدْقِيَّة
buccal restoration|buccal restorations	تَرْمِيْمٌ شِدْقِيّ
buccal retention|buccal retentions	تَثْبيتٌ شِدْقِيّ
buccal segment classification|buccal segment classifications	تَصْنيفُ القِطَعِ الشِّدْقِيَّة
buccal shelf|buccal shelfs	رَفٌّ شِدْقِيّ
buccal smear|buccal smears	لُطاخَةٌ فَمَوِيَّة
buccal splint|buccal splints	جَبيرَةٌ شِدْقِيَّة
buccal surface|buccal surfaces	السَّطْحُ الشِّدْفِيّ
buccal tablets|buccal tabletses	أَقْراصٌ شِدْقِيَّة
buccal teeth|buccal teeths	posterior teeth<BR>الأَسْنانُ الشِّدْقِيَّة , الأَسْنانُ الخَلْفِيَّة
buccal tube|buccal tubes	أُنْبوبٌ شِدْقِيّ
buccal veins|buccal veinses	الأَورِدَةُ الشِّدْقِيَّة
buccal vestibule|buccal vestibules	دِهْليزُ الشِّدْق
buccal wall|buccal walls	جِدارُ الشِّدْق
buccal- lingual- masticatory dyskinesia|buccal- lingual- masticatory dyskinesias	خَلَلُ الحَرَكاتِ الشِّدْقِيَّةِ اللِّسانِيَّةِ المَضْغِيَّة
buccally|buccallies	مُتَّجِهٌ نَحْوَ الشِّدْق
buccinator|buccinators	المُبَوِّقَة , عَضَلَة
buccinator artery|buccinator arteries	arteria buccalis NA<BR>شِرْيانُ المُبَوِّقَة , الشِّرْيانُ الشِّدْقِيّ
buccinator crest|buccinator crests	عُرْفُ المُبَوِّقَة
buccinator space abscess|buccinator space abscesses	خُراجُ حَيِّزِ العَضَلَةِ المُبَوِّقَة
bucco|buccoes	سابقة بمعنى الشِّدْق
bucco-occlusal|bucco-occlusals	شِدْقِيٌّ إِطْباقِيّ
buccoaxial|buccoaxials	شِدْقِيٌّ مِحْوَرِيّ
buccoaxial angle|buccoaxial angles	زاوِيَةٌ شِدْقِيَّةٌ مِحْوَرِيَّة
buccoaxiocervical|buccoaxiocervicals	buccoaxiogingival<BR>شِدْقِيٌّ مِحْوَرِيٌّ عُنْقِيّ , شِدْقِيٌّ مِحْوَرِيٌّ لِثَوِيّ
buccoaxiogingival|buccoaxiogingivals	شِدْقِيٌّ مِحْوَرِيٌّ لِثَوِيّ
buccocclusion|buccocclusions	إِطْباقٌ شِدْقِيّ
buccocervical|buccocervicals	شِدْقِيٌّ عُنَقِيّ
buccocervical ridge|buccocervical ridges	الحَرْفُ الشِّدْقِيُّ العُنُقِيّ
buccoclination|buccoclinations	مَيَلاَنٌ للشِّدْق
buccoclusal|buccoclusals	شِدْقِيٌّ إِطْباقِيّ
buccodistal|buccodistals	شِدْقِيٌّ وَحْشِيّ , قاصي
buccofacial|buccofacials	شدقيٌّ وَجْهِيّ
buccofacial obturator|buccofacial obturators	السِّدادَةُ الوَجْهِيَّةُ الشِّدْقِيَّة
buccogingival|buccogingivals	شِدْقِيٌّ لِثَوِيّ
buccogingival ridge|buccogingival ridges	الحَرْفُ الشِّدْقِيُّ اللِّثَوِيّ
buccoglossopharyngitis|buccoglossopharyngitises	الْتِهابُ شِدْقِيٌّ لِسانِيٌّ بُلْعومِيّ
buccoglossopharyngitis sicca|buccoglossopharyngitis siccas	الْتِهابٌشِدْقِيٌّ لِسانِيٌّ بُلْعومِيٌّ جافّ
buccolabial|buccolabials	شِدْقِيٌّ شَفَوِيّ
buccolingual|buccolinguals	شِدْقِيٌّ لِسانِيّ
buccolingual plane|buccolingual planes	المُسْتَوَى الشِّدْقِيُّ الِّلسانِيّ
buccolingual relation|buccolingual relations	عَلاَقَةٌ شِدْقِيَّةٌ لِسانِيَّة
buccolingual relationship|buccolingual relationships	عَلاَقَةٌ شِدْقِيَّةٌ لِسانِيَّة
buccolingually|buccolinguallies	شِدْقِيَّاً لِسانِيًّا
buccomaxillary|buccomaxillaries	شِدْقِيٌّ فَكّ-عُلْوِيٌّ
buccomesial|buccomesials	شِدْقِيٌّ إِنْسِيّ
bucconasal|bucconasals	شِدْقِيٌّ أَنَفِيّ
bucconasopharyngeal|bucconasopharyngeals	شِدْقِيٌّ أَنَفِيٌّ بُلْعومِيّ
bucconasopharyngeal membrane|bucconasopharyngeal membranes	غِشاءُ شِدْقِي أَنْفِيٌّ بُلْعومِيّ
bucconasopharyngeal muscle|bucconasopharyngeal muscles	العَضَلَة الشِدقية الأنفية البُلعومية
buccopharyngeal|buccopharyngeals	شِدْقِيٌّ بُلْعومِيّ
buccopulpal|buccopulpals	شِدْقِيٌّ لُبِّيّ
buccoversion|buccoversions	انْقِلابٌ شِدْقِيّ
buck tooth|buck tooths	سِنٌّ بارِزَة
bud|buds	بُرْعُم (بَراعِم)
bud bur|bud burs	مِثْقَبٌ بُرْعُمِيّ
bud point|bud points	مِسْحَلٌ بُرْعُمِيّ
budding|buddings	تَبَرْعُم
bufa|bufas	سابقة بمعنى الضِّفْدَعَة
buffer|buffers	دارِئ
bulb|bulbs	بَصَلَة (بَصَلاَت)
bulb of Krause|bulb of Krauses	بَصَلَةُ كراوزِه
bulbo|bulboes	سابقة بمعنى البَصَلَة
