##name	The Harry Potter Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2001/07/04, 16:34
##author	Omer Kabir & Nadav Slotky
##email	zerk2000@hotmail.com
##description	A complete glossary for the Harry Potter series.
##bgl_creationTime	2000/09/13, 10:50
8EAF66FD.bmp	File: 8EAF66FD.bmp
Flesh-Eating Slugs|Flesh Eating|Slugs	Pest which infested the Hogwarts cabbages.
Fletcher, Mundungus|Fletcher|Mundungus|Mundungus Fletcher	Tried to put a hex on Arthur Weasly during a raid, is also on the list of people Dumbledore wants Sirius is to alert.
flibbertigibbet|Gryffindor	One of the passwords for Gryffindor house.
Flint, Marcus|Flint|Marcus|Marcus Flint|Slytherin	Captain of Slytherin Quidditch team.
Flitwick, Prof.|Flitwick|Ravenclaw	Charms teacher at Hogwarts. The head of Ravenclaw house.<BR><U>Origin:</U><BR>Flitwick - A town in Britain outside of London.
Flobberworm	A harmless, worm-like magical creature which students must keep alive in order to pass Care of Magical Creatures class.
Florean Fortescue's Ice-Cream Parlour|Florean|Florean Fortescue|Fortescue	A shop on Diagon Alley.
Flourish & Blotts|Blotts|Flourish	A bookshop in Diagon Alley.
Flue Powder|Flue|Powder	A fine powder which allows wizards to travel from one place to another by going into the fireplace, and saying the name of the place you want to go to.
Fluffy	A huge three headed dog protecting a sectret chamber at Hogwarts.
Flying carpets	Technically defined as Muggle artifacts although argued to be a family vehicle.
Flying with the Cannons|Cannons|Flying|cannon	A book about The Chudley Cannons which Harry reads the summer before his 4th year.
Forbidden Forest, The|Forbidden|Forbidden Forest|Forest|The Forbidden Forest	A patch of woods on the Hogwarts grounds, off-limits to students.
Ford Anglia|Anglia|Ford	The Weasley family car, bewitched by Mr. Weasley.
Fudge, Cornelius|Cornelius|Fudge|Fudge Cornelius	Minister at Ministry of Magic.
Furunculus Curse|Furunculus	Curse which causes boils to sprout on onee's face.
Gadding With Ghouls|Gadding|Ghouls	Name of a book by Gilderoy Lockhart.
Galleon|galleones|money	Gold wizard coin that equals 17 Sickles.
Gambol & Japes Wizarding Joke Shop|Gambol|Gambol & Japes|Japes|Joke Shop	Shop on Diagon Alley.
Ghoul	A creature that lives in attics and bangs on pipes while groanin.
Gilderoy Lockhart's Guide to Household Pests	A book owned by Mrs. Weasley.
Gillywater	A drink available at the Three Broomstick.
Gillyweed	A plant that looks like rat tails, also in the book <U>Magical Water Plants of the Mediterranean</U>.
Gnome|degnome	A small creature which wreaks havoc in Wizard gardens and must be removed.
Gobbledegook	The international language of the goblins.
Goblet of Fire|Fire|Goblet	A large goblet used to tell whoever uses it who will be in the Triwizard Tournament.
Goblin Liason Office|Goblin	An office at the Ministry of Magic.
Goblins	Run Gringotts, the wizards' bank.
Gobstones	A marbles-like Wizard game where the pieces squirt a stinky substance when a player loses a point.
Godric's Hollow|Godric	Where Lily and James Potter lived before they were killed.
Golden Snitch|Quidditch|Snitch	golden Quidditch ball about the size of a large walnut with tiny silver wings.<BR>Quidditch match ends only after the elusive Snitch is caught, earning the catching team 150 points.
Gordon	A friend of Dudley [1].
Goshawk, Miranda|Goshawk|Miranda|Miranda Goshawk	Wrote <U>The Standard Book of Spells</U> (Grade 1-4).
Goyle, Gregory|Goyle|Gregory|Gregory Goyle	A friend of Draco Malfoy and a Slytherin.
Gran	Neville's grandmother whom he lived with.
Granger, Hermione [her-MY-oh-nee]|Granger|Granger, Hermione|Gryffindor|Hermione|Hermione Granger	Bushy-haired, buck-toothed, bossy and the smartest pupil at Hogwarts; a Gryffindor.<BR><U>Origin:</U><BR>Hermione - Means 'eloquence'. Hermione is the feminine form of Hermes, the winged messenger of the Gods. Hermes was also an intermediary between the Gods and Man, and was therefore the God of divine inspiration: of inventiveness, cleverness and imagination; also Hermione was the daughter of Helen of Troy.
Great Auntie Enid|Auntie Enid|Enid	Neville's ancestor.
Great Hall	Main gathering point at Hogwarts.
Great Hangleton|Hangleton	Neighboring town of Little Hangleton [4].
Great Humberto, The|Humberto|The Great Humberto	A television show airing Monday nights which Dudley enjoys [1].
Great Uncle Algie|Algie|Uncle Algie	Neville's ancestor who tried to force magic out of him.
Gregory the Smarmy|Smarmy	A statue at Hogwarts.
Grey Lady, The|Grey Lady|Ravenclaw|The Grey Lady	The ghost of Ravenclaw, unnamed in books 1-3.
Grim	A giant black dog one sees as a death omen; when someone sees a Grim, it is believed that he/she will soon die.
Grindelwald	A dark wizard defeated by Dumbledore in 1945.
Grindylow	A water demon.
Gringotts	Wizards' bank hundreds of miles under London, run by Goblins.
Griphook|Gringotts|goblin	A goblin at Gringotts [1].
Grunnings	A drill company run by Harry's Uncle Vernon.
Grunnion, Alberic|Alberic|Alberic Grunnion|Grunnion	A wizard depicited on the Chocolate Frogs trading card series.<BR><U>Origin:</U><BR>Alberic - In the German Saga "Das Nibelungenlied", Alberich is the name of a dwarf who protects the treasure of Fafner, a dragon.
Gryffindor	House at Hogwarts, includes Harry, the Weasleys and Hermione Granger.
Gryffindor, Godric|Godric|Godric Gryffindor|Gryffindor	The founder of Hogwart's Gryffindor House.
Gudgeon, Davey|Davey|Davey Gudgeon|Gudgeon	Former Hogwarts student nearly lost an eye trying to touch the Whomping Willow.
Gudgeon, Gladys|Gladys|Gladys Gudgeon|Gudgeon	One of Lockhart's biggest fans.
Hagrid, Rubeus [HAG-rid, roo-BAY-us]|Hagrid|Hagrid, Rubeus|Rubeus|Rubeus Hagrid	The near-giant-sized <I>Keeper of Keys and Grounds</I> at Hogwarts. Hagrid is a former student of Hogwarts who was expelled in his third year. He is in his 60's.<BR><U>Origin:</U><BR>Rubeus - "Red" in Latin.<BR>Hagrid - In Greek mythology, he was a god thrown out of Olympus, but Zeus allowed him to stay and be the keeper of the animals.
half-blood|half blood	A witch or wizard who has one wizard parent and one muggle parent.
Hand of Glory|Glory|Hand	A withered hand on a cushion which, when a candle is inserted, gives light only to the person holding it.
Handbook of Do-It Yourself Broomcare|Broomcare|Do It Yourself Broomcare	A book Hermione gives to Harry.
Hanged Man, The|Hanged Man|The Hanged Man	The village pub of Little Hangleton.
Harry Hunting|Harry	A favorite game of Dudley and his friends.
Head Boy/Head Girl|Head Boy|Head Girl	An honored 7th-year student at Hogwarts who looks after the affairs of fellow students; a school-wide honor with only one head boy and one head girl selected from the entire school.
Headless Hunt|Headless	An exclusive membership of headless huntsmen ghosts who participate in hunt activities such as Horseback Head-Juggling and Head Polo. They will only accept into their membership those ghosts whose heads have been completely severed.
Hebridean Black|Hebridean	A breed of wild dragon found in Britain.
Hedwig|owl|snowy owl	Harry's snowy owl, a gift from Hagrid.<BR><U>Origin:</U><BR>Hedwig - Old Swedish name from the Viking times, "hed" is moore and "wig" means agile. "Hedwig," in Swedish, means someone that you can trust in and a protecter.
Heir of Slytherin|Slytherin|heir	The true heir of one of the founders of Hogwarts (Salazer Slytherin) who could unseal the Chamber of Secrets, unleash the horror within, and use it to purge the school of all who were unworthy to study magic, especially Muggle-born witches and wizards.
Hengist of Woodcroft|Hengist|Woodcroft	A wizard depicited on the Chocolate Frogs trading card series.
Herbology	A class at Hogwarts taught by Prof. Sprout; The study of plants and mythical plants.
Hermes	Percy Weasley's owl that was bought for him when he became a prefect.
Higgs, Terance|Higgs|Slytherin|Terance|Terance Higgs	The Seeker on the Slytherin Quidditch team during Harry's first year.
High Table	Table in the great hall where Hogwarts faculty sits.
Hinkypunk	A creature with a lantern; on dark nights it leads lost people into bogs and swamps.
Hippogriff	A magical creature which has the head and talons of an eagle and the back, hind legs and tail of a horse.<BR><U>Origin:</U><BR>Hippogriff - "hippo" is Greek for "horse", "griff" comes from the Latin word "griffin" (part human, lion, and eagle).
His Eyes Are as Green As a fresh Pickled Toad|Eyes Are as Green|His Eyes Are as Green|Pickled Toad|Toad|fresh Pickled Toad	A poem written by Ginny Weasly to Harry on Valentine's Day:<BR>His Eyes are as green as a fresh Pickled toad, His hair as dark as a chalkboard. I wish he was mine, he's really divine, Our hero who conquered the dark lord.<BR>
Hog's Head, The|Hog|Hog's Head|The Hog's Head	The pub in the village where Hagrid won a dragon's egg [1].<BR>
Hogsmeade	A town for wizards and witches. Visits to Hogsmeade begin in a student's third year at Hogwarts.
Hogsmeade Station|Hogsmeade	Where the Hogwarts Express stops to drop off the students each year.
Hogwarts Express|Express|Hogsmeade|Hogwarts	A train which takes students from King's Cross to Hogwarts.
Hogwarts School of Witchcraft and Wizardry|Hogwarts|School of Witchcraft and Wizardry|Witchcraft|Witchcraft and Wizardry|Wizardry|scotland	School for wizard students ages 11-17; probably located in Scotland.
Hogwarts School Song|Hogwarts|School Song	A song led by Dumbledore which all the students sing, it has no rythym or tune and can be sung however one wishes:<BR>Hogwarts, Hogwarts, hoggy warty Hogwarts, Teach us something please, Whether we be old and bald, Or young with scabby knees, Our heads could do with filling, With some interesting stuff, For now they're bare and full of air, Dead flies and bits of fluff, So teach us things worth knowing, Bring back what we've forgot, Just do your best, we'll do the rest, And learn until our brains all rot.
Hogwarts, a History|Hogwarts	A book about Hogwarts.
Holidays With Hags|Hags	A book by Gilderoy Lockhart.
Homorphus Charm|Homorphus	Charm which turns a werewolf back into his human form.
Honeydukes	The candy shop in Hogsmeade.
Hooch, Madam|Hooch|Madam|Madam Hooch	Head of Quidditch at Hogwarts, teaches first-years how to fly on broomsticks.
Hopkirk, Mafalda|Hopkirk|Mafalda|Mafalda Hopkirk	Employee of the &quotImproper Use of Magic" office at the Ministry of Magic.
House	One of four dormatories the students are assigned to upon arriving at Hogwarts; houses are Gryffindor, Hufflepuff, Ravenclaw and Slytherin.
House Championship|House	A yearly contest between the four houses of Hogwarts.
House Cup|House|cup	Trophy awarded to the House with the most points at the end of the year.
House Elf|Elve|Elves|House|elf	Small creatures which work as servants in some wizard homes; they can only be set free when the master offers the elf a piece of clothing.
House points|House	Points awarded to or taken from a house depending on the actions of its members.
Howler	A letter which yells messages at extremely loud volumes when opened.
Hufflepuff	A Hogwarts house named for one of the founders, Helga Hufflepuff.
Hufflepuff, Helga|Helga|Helga Hufflepuff|Hufflepuff	The founder of the Hogwarts' Hufflepuff house.
Hungarian Horntail|dragon	A type of a dragon.
Hut-on-the-Rock|Hut on the Rock	A place Uncle Vernon takes the family to hide, where Hagrid locates Harry.
Ice Mice|Ice|Mice	Gum bought at Honeydukes in Hogsmeade that &quotmake your teeth squeak and chatter".
Ickle Duddeykins|Duddeykins|Ickle	A &quotbaby-talk" name Mrs. Dursley uses to dote on Dudley.
Ickle Firsties|Firsties|Ickle	A name Peeves uses to mock first year students, meaning &quotlittle first years".
Ickle Ronniekins|Ickle|Ronniekins	What Fred and George Weasley call Ron wheenever they feel like making fun of him.
Impedimenta	Spell to freeze someone.
Imperio|Imperius|Imperius curse	A spell to activate the Imperius curse [4].
Imperius Curse|Imperio|Imperius	One of the unfrgivable curses spell makes someone do your bidding [4].
Impervious	A magic spell Hermione put on Harry's glasses so they would repell water during a Quidditch match.
Incendio	A spell used to start a fire.
Intermediate Transfiguration|Intermediate|Transfiguration	Textbook for third year Transfiguration course at Hogwarts.
Invisibility Booster|Booster|Invisibility	Device installed in Mr. Weasley's car to make it invisible [2].
Invisibility Cloak|Cloak|Invisibility	Shiny, silvery grey cloth which makes everything it covers invisible.
Invisible Book of Invisibility, The|Invisible Book of Invisibility|The Invisible Book of Invisibility	Available at the bookshop on Diagon Alley... if you can find it.
Irish Quidditch Team|Ireland|Irish	Players include: Conoly, Ryan, Troy, Mallet, Moran, Quigly and Lynch. Mascots are Leprechauns.
Ivanova	A Bulgarian Quidditch Team member.
Jelly-legs jinx|Jelly|Jelly legs|Jelly legs jinx|Jelly-legs|jinx|leg|legs|legs jinx	A curse which makes the enemy's legs wobble.
Jelly Slugs|Jelly|Slugs	A sweet sold in Honeydukes.
Jigger, Arsenius|Arsenius|Arsenius Jigger|Jigger	Wrote <U>Magical Drafts and Potions</U> [1].
Johnson, Angelina|Angelina|Angelina Johnson|Gryffindor|Johnson	Chaser on the Gryffindor Quidditch team.
Jordan, Lee|Gryffindor|Jordan|Lee|Lee Jordan	Friend and conspirator of the Weasley twins; he has dreadlocks; a Gryffindor.
Jorkins, Bertha|Bertha|Bertha Jorkins|Jorkins	A Ministry of Magic employee killed by Voldemort.
July 31, 1980|Harry|Harry Potter|July|Potter	The day of Harry Potter's birth.<BR><U>Source</U>:<BR><I>The date </I>- The letter from Hogwarts in Book 1.<BR><I>The year - </I>In book 2 Nearly-Headless Nick celebrated his 500th Deathday; we know he died on October 31st, 1492, making the date of the party October 31st, 1992. Harry was 12 in Book 2, so 1992 - 12 = 1980).
Kappa	Water-dwellers which look like scaly monkeys with webbed hands; they strangle those who wade into their ponds.<BR><U>Origin:</U><BR>Kappa - A Chinese water demon.
Karkaroff, Igor|Igor|Igor Karkaroff|Karkaroff	The Headmaster of Durmstrang.
Keeper|Quidditch	Position on Quidditch team, protector of goal.
Kenmare Kestrels (Ireland)|Ireland|Kenmare|Kenmare Kestrels|Kestrels	This Irish side was founded in 1291 and is popular worldwide for the spirited displays of their leprechaun mascots and the accomplished harp playing of their supporters.<BR>Darren O'Hare, Kestrel Keeper 1947-60, captained the Irish national team three times and is credited with the invention of the Chaser Hawkshead Attacking Formation.
Kettleburn, Prof.|Kettleburn	Taught Care of Magical Creatures prior to Hagrid.
Kevin	Toddler who uses his dad's wand to burst slugs [4].
King's Cross|Cross|Hogwarts|King|King's	Train station for catching the Hogwarts Express (at platform nine and three-quarters); an actual train station in London.
Kip	Slang for &quotnap" or &quotsleep".
Kiss of a Dementor|Dementor|Dementor's Kiss|Dementors|Kiss	When the Dementors kiss you on the lips and suck out your soul.
knickerbocker glory|glory|knickerbocker	An English ice cream dessert.
Knight bus	Bus which can be called upon by wizards in distress; summoned by raising the wand arm.
Knockturn Alley|Knockturn	A street next to Diagon Alley that is full of dark magic shops.<BR><U>Origin:</U><BR>Knocturn Ally - Play on words, sounds like nocturnally.
Knuts|money	Little bronze coins, wizard currency; 29 Knutes to a Sickle.
Krum, Viktor|Krum|Viktor|Viktor Krum	Player for Bulgarian Quidditch Team during the World Cup [4].<BR><U>Origin:</U><BR>Viktor - A boy's name of Latin origin, means: Victorious; a conqueror.
Kwikspell	Correspondence course in beginner's magic.
Leaky Cauldron, The|Cauldron|Leaky|Leaky Cauldron|The Leaky Cauldron	Shabby old pub and inn next to which is the entrance to Diagon Alley.
Lemon Drops (or Sherbet Lemons)|Drops|Lemon|Lemon Drops	A muggle treat Dumbledore admits to being fond of.
Leprechauns|Leprechaun	The mascots for The Irish Quidditch Team.
Levski	A Bulgarian Quidditch Team member.
Licorice Wands|Licorice	A treat on the Hogwarts Express cart [1].
Lion|Gryffindor	The mascot for Gryffindor.
Little Hangleton|Hangleton	The village where the Riddle family lived.
Lockhart, Gilderoy|Gilderoy|Gilderoy Lockhart|Lockhart	Defense Against the Dark Arts in Harry's second year; author of self-glorifying autobiographies and five-time winner of Witch Weekly's "Most-Charming Smile Award".<BR><U>Origin:</U><BR>Gilderoy - Golden King.<BR>
locomoto mortis|locomoto|mortis	Spell for the leg-locker curse.
Longbottom, Neville|Gryffindor|Longbottom|Neville|Neville Longbottom	Forgetful and clumsy classmate of Harry's; a Gryffindor; his gran brought him up and she was a witch.
Lovegoods, the|Lovegoods|The Lovegoods	Family that lives near the Weasleys, they arrived at the World Cup a week early [4].
Lumos	A charm to light the end of a wand (acts as a flashlight).<BR><U>Origin:</U><BR>Lumos - Similar to the Latin word for &quotlamp" or &quotlight" (as in luminate or illuminate).
Lupin, Remus J.|Lupin|Remus|Remus J. Lupin|Remus Lupin	Defense Against the Dark Arts teacher in Harry's third year.<BR><U>Origin:</U><BR>Lupin - Derived from the latin word &quotlupus" which means <U>wolf</U>; a lupin is also a type of flower, common in England, which is named after the Latin word for &quotwolfish".<BR>Remus - Remus and Romulus were twins abandoned as babies and suckled by a she-wolf. They would later become the two founders of Rome.
Lynch	The Irish Quidditch Team seeker.
MacDougal, Morag|MacDougal|Morag|Morag MacDougal	Sorted into an unknown house [1].
Macmillan, Ernie|Ernie|Ernie Macmillan|Hufflepuff|Macmillan	Hufflepuff student and friend of Justin's.
Madam Malkin's Robes for all Occasions|Madam Malkin|Malkin|Robes for all Occasions	Shop on Diagon Alley.
Madley, Laura|Laura|Laura Madley|Madley	A Hufflepuff student [4].
Magical Me|Magical|Me	Autobiography of Gilderoy Lockhart.
Majorca	Where Mr. Dursley wants to buy a vacation home [2].
Malcolm	A friend of Dudley [1].
Malfoy, Draco|Draco|Draco Malfoy|Malfoy|Slytherin	A Slytherin, Harry's arch-enemy at Hogwarts.<BR><U>Origin:</U><BR>Draco - Latin for "dragon"; also a constellation. There was a Greek tyrant named Draco who was known for his cruelty. He wrote a strict law code with harsh punishment i.e. being hanged for stealing a loaf of bread. The word "draconian" means harsh and cruel and severe. <BR>Malfoy - "Mal foi" means "bad faith" or "bad trust" in French.
Malfoy, Lucius|Draco|Lucius|Lucius Malfoy|Malfoy	Draco Malfoy's father.<BR><U>Origin:</U><BR>Malfoy - "Mal foi" means "bad faith" or "bad trust" in French.
Malfoy, Narcissa|Malfoy|Narcissa|Narcissa Malfoy	Draco Malfoy's mother.<BR><U>Origin:</U><BR>Malfoy - "Mal foi" means "bad faith" or "bad trust" in French.<BR>Narcissa - Created from the Greek myth of Narcissus, who fell in love with himself.
Mallet	An Irish Quidditch Team member.
Mandrake	A plant which has a screaming baby on the end, the cry is fatal to all who hear it.<BR>A mandrake plant, when full-grown, is a powerful restorative used to return those who have been transfigured back to their original state.<BR><U>Origin:</U><BR>Mandrake - a Mediterranean herb with a large, forked root resembling a human form. It is used to bring about consciousness or to purify.
Marauders Map|Map|Marauders	A secret map that shows all the passege-ways at Hogwarts and all its occupants.
Marsh, Madam|Madam Marsh|Marsh	A passenger on the Knight Bus who gets offf at Abergavenny.
Mason	Mr. Dursley's biggest client.
Maxime, Madam|Beauxbatons|Madam|Madam Maxime|Maxime	The headmaster of Beauxbatons.
McDonald, Natalie|McDonald|Natalie|Natalie McDonald	A Gryffindor student [4].
McGonagall, Minerva|Gryffindor|McGonagall|Minerva|Minerva McGonagall|Transfiguration	Deputy Headmistress of Hogwarts, head of Gryffindor and professor of Transfiguration at Hogwarts.<BR><U>Origin:</U><BR>Minerva - The goddess of academics in Roman mythology.
McGuffin, Jim|Jim|Jim McGuffin|McGuffin	Weatherman on Muggle television [1].
McKinnons, The|McKinnons|The McKinnons	One of four families killed by Voldermort.
Medal for Magical Merit|Magical Merit	An award given to Tom Riddle when he was Head Boy.
Mega-Mutilation Part Three|Mega Mutilation|Mutilation	Dudley's PlayStation game.
Merlin	A wizard depicited on the Chocolate Frogs trading card series, traditionally thought to have trained King Arthur.
Merpeople|Mermaids	Mermaids and mermen who live at the bottom of the lake in the forbidden forest.
Midgen, Eloise|Eloise|Eloise Midgen|Midgen	A student with an off-center nose.
Ministry of Magic	In charge of keeping witches and wizards secret from the Muggles.
Mirror of Erised|Erised	A mirror Harry finds with writing that reads: Erised stra ehru oyt ube cafru oyt on wohsi.<BR>Backwards (or in a reflextion) it reads: I show not your face, but your heart's desire.
Misuse of Muggle Artefacts Office, The|Misuse of Muggle|Muggle Artefacts|The Misuse of Muggle Artefacts Office	The department at the Ministry of Magic of which Arthur Weasley is the head.
Moaning Myrtle|Moaning|Myrtle	A ghost who haunts the toilet in the girl's bathroom. She moans loudly and complains that no one likes her (which is probably true).
Mobiliarbus	The magical way of moving objects.
Mobilicorpus	When someone can't walk on their own this magic makes it seem as if invisible strings are holding the person up.
Mockridge, Cuthbert|Cuthbert|Cuthbert Mockridge|Mockridge	The head of the Goblin Liason Office.
Modern Magical History|Magical History	A book about the history of the magical world.
Monkshood	A plant used in potions which is the same as wolfsbane and also goes by the name of aconite.
Monster Book of Monsters, The|Book of Monsters|Monster Book of Monsters|The Monster Book of Monsters	Textbook chosen by Hagrid for the Care of Magical Creatures course for third-years. It will bite and run away from one unless it is stroked down the spine.
Moody, Alastor (Mad Eye)|Alastor|Alastor Moody|Eye|Mad|Mad Eye|Mad Eye Moody|Moody|Moody, Alastor	Harry's Defence Against the Dark Arts teacher in his fourth year at Hogwarts.
Moon	Student sorted into an unknown house at Hogwarts [1].
Moony|Lupin|Remus|Remus Lupin	The nickname of Remus Lupin as a student at Hogwarts.
Moose Jaw Metorites (Canada)|Canada|Jaw|Jaw Metorites|Metorites|Moose|Moose Jaw|Moose Jaw Metorites	The Meteorites are one of three highly accomplished Quidditch teams to come out of Canada.<BR>In the 1970s, they were threatened with disbandment owing to their persistent practice of performing post-match victory flights over neighboring towns and villages while trailing sparks from their broom tails.<BR>The team now confines this tradition to the pitch at the end of each match and Meteorite games consequently remain a great wizarding tourist attraction.
Moran	An Irish Quidditch Team member.
Morgana	A witch depicited on the Chocolate Frogs trading card series, traditionally believed to be the half-sister of King Arthur.
Morsmordre|dark|dark mrak|mark	A spell which makes the dark mark.
Mortlake	Was taken away for questioning about &quotextremely odd ferrets" by the Committee on Experimental Charms.
Mosag|Aragog	Aragog's wife.
Mostafa, Hassan|Hassan|Hassan Mostafa|Mostafa	The chairwizard of the International Association of Quidditch; The referee of the game between Bulgaria and Ireland.
Moste Potente Potions|Moste|Potente|Potente Potions	A book in the restricted section of the Hogwarts library.
Mr. Paws|Figgs|Ms. Figgs|Paws	One of Ms. Figgs' cats that she bores Harry with.
Mrs. Norris|Filch|Norris	Filch's scrawny cat who helps keep the students in line.<BR><U>Origin:</U><BR>Mrs. Norris - Taken from Jane Austin's "Mansfield Park." She is a nosy preacher's wife.
Mudblood	An insulting term for a half-blooded wizard or a muggle-born wizard.
Muggle	Wizard term for non-magic folk.<BR><U>Origin:</U><BR>Muggle - According to JK Rowling, she created the word muggle from the English word mug, or fool.
Muggle Protection Act|Muggle	A law written by Arthur Weasley that prevents people of the magical community from using magic in a way that muggles can see or come in contact with. This includes the enchanting of regular muggle objects, such as keys and cars (Mr. Weasley claims to his wife, however, that unless you are intending to use the object, the fact that the object could do something magical wouldn't matter).
Muggle Repelling Charms|Muggle|Repelling|Repelling Charms	Charms which prevent Muggles from stumbling into an unwanted area.
Muggle Studies|Muggle	Class taken by Hermione that deals with studding muggles. Hermione says, &quotIt will be interesting to study them from a wizard's point of view".
Mulled Meed	A drink ordered by Hagrid at The Three Broomsticks.
N.E.W.T.	The abbreviation of Nastily Exhausting Wizarding Tests.
Nagini|snake	A giant snake at least 12 feet long whose venom helped sustain Voldemort [4].
Nearly Headless Nick (see also De Mimsy-Porpington, Sir Nicholas)|Gryffindor|Headless Nick|Nearly Headless|Nearly Headless Nick|Nick	Resident ghost of Gryffindor.
Never Tickle a Sleeping Dragon|Dragon|Hogwarts|Sleeping Dragon|Tickle a Sleeping Dragon	The translation of the Hogwarts motto, translated from: "Draco Dormiens Nunquam Titillandus".
Nimbus 2000|Nimbus	A well-respected type of broomstick for flying.
Nimbus 2001|Nimbus	An upgrade on the Nimbus 2000.
Noctorn Alley|Alley|Noctorn	The alley Harry landed in, the first time he used Flue Powder [2].
Norbert|Dragon	A Norwegian Ridgeback dragon which Hagrid hatches after he wins an egg at a pub.
Norwegian Ridgeback|Dragon	A rare type of dragon, like Norbert.
Nott	Student sorted into an unknown house at Hogwarts [1].
Nox	A charm used to turn out the light on your wand after you say &quotLumos".<BR><U>Origin:</U><BR>Nox - Latin for &quotnight".
O.W.L.s (Ordinary Wizarding Levels)|O.W.L.|OWL|Ordinary|Ordinary Wizarding|Ordinary Wizarding Level|Ordinary Wizarding Levels|Wizarding|Wizarding Level|Wizarding Levels	Test taken at the end of the 5th year by students at Hogwarts.
Obliviate	A memory modifying charm.
Obliviators	Members of the Accidental Magic Reversal Squad.
Ollivanders|wand	Shop for wands on Diagon Alley.<BR>"Makers of fine wands since 382 B.C."
Omnioculars	Magical binoculars which allow instant replay, slow-motion and more.
One-Eyed Witch|One Eyed	Statue which contains a secret passage to Honeyduke's.
One Minute Feasts- It's Magic|Minute Feasts|One Minute|One Minute Feasts	A book at the Weasley home [2].
Orchideous	A spell which causes flowers to come out of the wand.
Owl Post	Means of communication in the wizarding world. Owls travel back and forth, relaying messages betwwen wizards and witches.
Owls|owl	Birds used by the magical community to carry their mail.
Padfoot|Black|Sirius|Sirius Black	The nickname of Sirius Black as a student at Hogwarts.
Paracelsus	A wizard depicited on the Chocolate Frogs trading card series.<BR>A 15th century Swiss alchemist also known as Theophrastus Bombastus. Paracelsus became more interested in "practical" applications of alchemy (in medicine) than in looking for the Philosopher's Stone. <BR>
Parkinson, Pansy|Pansy|Pansy Parkinson|Parkinson|Slytherin	A Slytherin at Hogwarts.
Parselmouth	A wizard who has the ability to speak to snakes; thought to be the mark of a Dark Wizard.
Parseltongue|parselmouth	Language spoken by a parselmouth.
Patil, Padma|Padma|Padma Patil|Patil|Ravenclaw	A Ravenclaw and twin of Parvati.<BR><U>Origin:</U><BR>Padma - A Hindu name, means "lotus" in the Indian language. The lotus is a Hindu symbol, and it symbolizes wealth, or Lakshmi, the Goddess of wealth, and Lord Vishnu's consort. Lord Vishnu is also a dominant God in the Hindu religion.
Patil, Parvati|Gryffindor|Parvati|Parvati Patil|Patil	A Gryffindor and twin of Padma.<BR><U>Origin:</U><BR>Parvati - A Hindu name, means "gentle". Parvati was also the name of Lord Shiva's wife, one of the dominant Gods in the Hindu religion.
Patonga Proudsticks (Uganda)|Patonga|Patonga Proudsticks|Proudsticks|Uganda	Although Quidditch is not played as widely in Africa as in Europe, it is gaining in popularity.<BR>Uganda in particular is emerging as a keen Quidditch-playing nation led by the Proudsticks, who astonished most of the Quidditch world by holding the Montrose Magpies to a draw in 1986.<BR>Six Proudstick players recently represented Uganda in the World Cup, the highest number of fliers from a single team ever united on a national side.
Patronus	An anti-dementor created by using the spell <I>&quotExpecto Patronum"</I> while thinking happy thoughts.<BR><U>Origin:</U><BR>Patronus - Latin for &quotprotector", or &quotdefender", but it is ultimately derived from the Latin word ''pater'', which means &quotfather".
Payne, Mr.|Mr. Payne|Payne	Site manager of the Diggory's campsite at the World Cup [4].
Peasegood, Arnold|Arnold|Arnold Peasegood|Peasegood	A member of the Accidental Magic Reversal Squad.
Peeves	A Hogwarts poltergeist.<BR><U>Origin:</U><BR>Peeves - &quotpeeved" is a slang word for &quotirritated".
Pensieve	A shallow stone basin with odd carving around the edge. One simply siphons the excess thoughts from one's mind, pours them into the basin, and examines at one's leisure.
Pepper Imps|Imps|Pepper	Candy that makes you breath fire.
Peppermint Toad|Peppermint|Toad	A peppermint flavored candy, sister candy of the Chocolate Frog.
Perkins	Co-worker of Mr. Weasley's who suffers from lumbago [4].
Perks, Sally-Anne|Anne|Perks|Sally|Sally Anne|Sally Anne Perks	Sorted into an unknown house at Hogwarts [1].
Peskipiksi Pesternomi|Cornish|Cornish pixies|Peskipiksi|Pesternomi|pixies	Spell used by Lockhart to get rid of destructive Cornish pixies (it doesn't work).
Petrificus Totalus|Petrificus|Totalus	Spell for the Full Body-Bind, causing the subject to lie motionless (petrified).
Pettigrew, Peter|Peter|Peter Pettigrew|Pettigrew	A wizard who was a friend of James Potter in his school days.
Philosopher's Stone (see also Sorcerer's Stone)|Philosopher|Philosopher's Stone	A substance which turns any metal into gold; produces the Elixir of Life which will make the drinker immortal; learn about the actual historical significance <A href='http://tqd.advanced.org/2690/hist/alchemy.html'>here</A>.
Phoenix	A bird that bursts into flames and rises from its ashes for a re-birth. A phoenix is a very good pet and it's tears can heal wounds.
Pigwidgeon (or Pig)|Pig|Pigwidgeon	A small owl given to Ron by Sirius Black.
