##name	Drug information
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2003/04/21, 11:54
##author	Kianoosh Fooladi : kfooladi@yahoo.com
##email	kfooladi@yahoo.com
##description	Information on thousands of prescription and over-the-counter medications is provided through two drug resources -- MedMaster, a product of the American Society of Health-System Pharmacists (ASHP), and the USP DI� Advice for the Patient� , a product of the United States Pharmacopeia (USP).  \nThis Glossary Provides Hyperlinks to  Drug informations wich hosted by the "U.S. National Library of Medicine" and the  "National Institutes Of Health" . \nhttp://www.nlm.nih.gov/medlineplus/druginformation.html
##browsingEnabled	
##bgl_creationTime	2003/04/15, 12:41
8EAF66FD.bmp	File: 8EAF66FD.bmp
CellCept	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601081.html'>MedMaster</A> - Mycophenolate Oral <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/203436.html'>USP DI</A> - Mycophenolate (Systemic)
Cellulose Sodium Phosphate (Systemic)|Cellulose Sodium Phosphate	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202118.html'>USP DI</A>
Celontin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682028.html'>MedMaster</A> - Methsuximide Oral <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202053.html'>USP DI</A> - Anticonvulsants, Succinimide (Systemic)
Cemill	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202071.html'>USP DI</A> - Ascorbic Acid (Vitamin C) (Systemic)
Cena-K	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202473.html'>USP DI</A> - Potassium Supplements (Systemic)
Cenafed	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682619.html'>MedMaster</A> - Pseudoephedrine <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202489.html'>USP DI</A> - Pseudoephedrine (Systemic)
Cenolate	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202071.html'>USP DI</A> - Ascorbic Acid (Vitamin C) (Systemic)
Centrax	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601100.html'>MedMaster</A> - Prazepam
Ceo-Two	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202320.html'>USP DI</A> - Laxatives (Rectal)
Cephalexin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682733.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A> - Cephalosporins (Systemic)
Cephalosporins (Systemic)|Cephalosporins	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A>
Cephalothin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A> - Cephalosporins (Systemic)
Cephapirin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A> - Cephalosporins (Systemic)
Cephradine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A> - Cephalosporins (Systemic)
Cephradine Injection	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682736.html'>MedMaster</A>
Cephradine Oral	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601205.html'>MedMaster</A>
Cephulac	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682338.html'>MedMaster</A> - Lactulose
Ceporacin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A> - Cephalosporins (Systemic)
Ceptaz	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a686007.html'>MedMaster</A> - Ceftazidime Injection <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202119.html'>USP DI</A> - Cephalosporins (Systemic)
Cerebyx	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202052.html'>USP DI</A> - Anticonvulsants, Hydantoin (Systemic)
Ceredase	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a692001.html'>MedMaster</A> - Alglucerase Injection <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202625.html'>USP DI</A> - Alglucerase (Systemic)
Cerespan	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682707.html'>MedMaster</A> - Papaverine <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202439.html'>USP DI</A> - Papaverine (Systemic)
Cerezyme	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601149.html'>MedMaster</A> - Imiglucerase Injection <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202753.html'>USP DI</A> - Imiglucerase (Systemic)
Cerivastatin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a600044.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202284.html'>USP DI</A> - HMG-CoA Reductase Inhibitors (Systemic)
Cerivastatin (Systemic)|Cerivastatin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/203060.html'>USP DI</A>
Certiva	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202201.html'>USP DI</A> - Diphtheria and Tetanus Toxoids and Pertussis Vaccine Adsorbed (Systemic)
Cerubidine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682289.html'>MedMaster</A> - Daunorubicin <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202183.html'>USP DI</A> - Daunorubicin (Systemic)
Cervidil	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682512.html'>MedMaster</A> - Dinoprostone <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202198.html'>USP DI</A> - Dinoprostone (Cervical/Vaginal)
Cesamet	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202385.html'>USP DI</A> - Nabilone (Systemic)
Cetacort	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202907.html'>USP DI</A> - Corticosteroids Low Potency (Topical)
Cetamide	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601114.html'>MedMaster</A> - Sulfacetamide Ophthalmic <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202539.html'>USP DI</A> - Sulfonamides (Ophthalmic)
Cetane	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682583.html'>MedMaster</A> - Ascorbic Acid <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202071.html'>USP DI</A> - Ascorbic Acid (Vitamin C) (Systemic)
Cetaphen Extra-Strength with Codeine	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202392.html'>USP DI</A> - Narcotic Analgesics and Acetaminophen (Systemic)
Cetaphen with Codeine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202392.html'>USP DI</A> - Narcotic Analgesics and Acetaminophen (Systemic)
Cetirizine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202060.html'>USP DI</A> - Antihistamines (Systemic)
Cetirizine Hydrochloride	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a698026.html'>MedMaster</A>
Cetirizine and Pseudoephedrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Cetirizine and Pseudoephedrine (Systemic)|Cetirizine and Pseudoephedrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/500327.html'>USP DI</A>
Cetrorelix (Systemic)|Cetrorelix	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/500221.html'>USP DI</A>
Cetrotide	Cetrorelix (Systemic)
Cevalin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682583.html'>MedMaster</A> - Ascorbic Acid
Cevi-Bid	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202071.html'>USP DI</A> - Ascorbic Acid (Vitamin C) (Systemic)
CeviBid	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682583.html'>MedMaster</A> - Ascorbic Acid
Cevimeline (Systemic)|Cevimeline	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/500123.html'>USP DI</A>
Chap Stick	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202782.html'>USP DI</A> - Sunscreen Agents (Topical)
Chap Stick Sunblock	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202782.html'>USP DI</A> - Sunscreen Agents (Topical)
Chap Stick Sunblock Lip Balm	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202782.html'>USP DI</A> - Sunscreen Agents (Topical)
Chap Stick Sunblock Petroleum Jelly Plus	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202782.html'>USP DI</A> - Sunscreen Agents (Topical)
Chap-et Sun Ban Lip Conditioner	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202782.html'>USP DI</A> - Sunscreen Agents (Topical)
CharcoAid	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202120.html'>USP DI</A> - Charcoal, Activated (Oral)
CharcoAid 2000	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202120.html'>USP DI</A> - Charcoal, Activated (Oral)
CharcoAid G	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202120.html'>USP DI</A> - Charcoal, Activated (Oral)
Charcoal, Activated (Oral)|Charcoal, Activated	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202120.html'>USP DI</A>
Charcodote	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202120.html'>USP DI</A> - Charcoal, Activated (Oral)
Charcodote TFS-50	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202120.html'>USP DI</A> - Charcoal, Activated (Oral)
Chemet	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202664.html'>USP DI</A> - Succimer (Systemic)
Chenodiol (Systemic)|Chenodiol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202121.html'>USP DI</A>
Cheracol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Cherapas	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202506.html'>USP DI</A> - Reserpine, Hydralazine, and Hydrochlorothiazide (Systemic)
Chibroxin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202635.html'>USP DI</A> - Norfloxacin (Ophthalmic)
Children's Nasalcrom	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202167.html'>USP DI</A> - Cromolyn (Nasal)
Children's Tylenol Cold Multi-Symptom	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202062.html'>USP DI</A> - Antihistamines, Decongestants, and Analgesics (Systemic)
Children's Tylenol Cold Plus Cough Multi Symptom	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chirocaine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202040.html'>USP DI</A> - Anesthetics (Parenteral-Local)
Chlo-Amine	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682543.html'>MedMaster</A> - Chlorpheniramine <BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202060.html'>USP DI</A> - Antihistamines (Systemic)
Chlophedianol (Systemic)|Chlophedianol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202122.html'>USP DI</A>
Chlor-Trimeton 12 Hour Relief	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chloracol Ophthalmic Solution	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chloral Hydrate	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682201.html'>MedMaster</A>
Chloral Hydrate (Systemic)|Chloral Hydrate	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202123.html'>USP DI</A>
Chlorambucil	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682899.html'>MedMaster</A>
Chlorambucil (Systemic)|Chlorambucil	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202124.html'>USP DI</A>
Chloramphenicol (Ophthalmic)|Chloramphenicol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A>
Chloramphenicol (Otic)|Chloramphenicol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202126.html'>USP DI</A>
Chloramphenicol (Systemic)|Chloramphenicol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202127.html'>USP DI</A>
Chloraseptic Lozenges	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202038.html'>USP DI</A> - Anesthetics (Dental)
Chloraseptic Lozenges Cherry Flavor	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202038.html'>USP DI</A> - Anesthetics (Dental)
Chloraseptic Lozenges, Children's	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202038.html'>USP DI</A> - Anesthetics (Dental)
Chlorate	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202060.html'>USP DI</A> - Antihistamines (Systemic)
Chlordiazepoxide	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682078.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202084.html'>USP DI</A> - Benzodiazepines (Systemic)
Chlordiazepoxide and Amitriptyline (Systemic)|Chlordiazepoxide and Amitriptyline	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202129.html'>USP DI</A>
Chlordiazepoxide and Clidinium (Systemic)|Chlordiazepoxide and Clidinium	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202130.html'>USP DI</A>
Chlordiazepoxide and Clidinium Bromide	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601036.html'>MedMaster</A>
Chlordrine S.R.	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chlorfed A	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chlorhexidine (Dental)|Chlorhexidine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202131.html'>USP DI</A>
Chlorhexidine (Implantation-Dental)	<BR>    <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/203651.html'>USP DI</A>
Chlorofair Ophthalmic Ointment	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chlorofair Ophthalmic Solution	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chloromag	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202644.html'>USP DI</A> - Magnesium Supplements (Systemic)
Chloromycetin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202126.html'>USP DI</A> - Chloramphenicol (Otic) <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202127.html'>USP DI</A> - Chloramphenicol (Systemic)
Chloromycetin Ophthalmic Ointment	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chloromycetin for Ophthalmic Solution	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chloroprocaine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202040.html'>USP DI</A> - Anesthetics (Parenteral-Local)
Chloroptic Ophthalmic Solution	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chloroptic S.O.P.	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202125.html'>USP DI</A> - Chloramphenicol (Ophthalmic)
Chloroquine (Systemic)|Chloroquine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202133.html'>USP DI</A>
Chloroquine Phosphate Oral	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682318.html'>MedMaster</A>
Chlorothiazide	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682341.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202208.html'>USP DI</A> - Diuretics, Thiazide (Systemic)
Chloroxine (Topical)|Chloroxine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202134.html'>USP DI</A>
Chlorphenesin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202523.html'>USP DI</A> - Skeletal Muscle Relaxants (Systemic)
Chlorpheniramine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682543.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202060.html'>USP DI</A> - Antihistamines (Systemic)
Chlorpheniramine and Codeine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine and Dextromethorphan	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine and Hydrocodone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine and Phenylephrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chlorpheniramine and Phenylpropanolamine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601037.html'>MedMaster</A>
Chlorpheniramine and Pseudoephedrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chlorpheniramine, Ephedrine, Phenylephrine, Dextromethorphan, Ammonium Chloride, and Ipecac	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Ephedrine, Phenylephrine, and Carbetapentane	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Ephedrine, and Guaifenesin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pheniramine, Pyrilamine, Phenylephrine, Hydrocodone, Salicylamide, Caffeine, and Ascorbic Acid	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, Codeine and Ammonium Chloride	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, Codeine, and Potassium Iodide	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, Dextromethorphan, Guaifenesin, and Ammonium Chloride	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, Dextromethorphan, and Guaifenesin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, Hydrocodone, Acetaminophen, and Caffeine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, Pseudoephedrine, Atropine, Hyoscyamine, and Scopolamine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202653.html'>USP DI</A> - Antihistamines, Decongestants, and Anticholinergics (Systemic)
Chlorpheniramine, Phenylephrine, and Acetaminophen	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202062.html'>USP DI</A> - Antihistamines, Decongestants, and Analgesics (Systemic)
Chlorpheniramine, Phenylephrine, and Dextromethorphan	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, and Hydrocodone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Phenylephrine, and Methscopolamine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202653.html'>USP DI</A> - Antihistamines, Decongestants, and Anticholinergics (Systemic)
Chlorpheniramine, Phenyltoloxamine, and Phenylephrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chlorpheniramine, Pseudoephedrine, Codeine, and Acetaminophen	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, Dextromethorphan, and Acetaminophen	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, Dextromethorphan, and Guaifenesin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, and Acetaminophen	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202062.html'>USP DI</A> - Antihistamines, Decongestants, and Analgesics (Systemic)
Chlorpheniramine, Pseudoephedrine, and Codeine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, and Dextromethorphan	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, and Hydrocodone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, and Hydrocodone or Pseudoephedrine and Hydrocodone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pseudoephedrine, and Methscopolamine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202653.html'>USP DI</A> - Antihistamines, Decongestants, and Anticholinergics (Systemic)
Chlorpheniramine, Pyrilamine, Phenylephrine, Pseudoephedrine and Hydrocodone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202165.html'>USP DI</A> - Cough/Cold Combinations (Systemic)
Chlorpheniramine, Pyrilamine, Phenylephrine, and Acetaminophen	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202062.html'>USP DI</A> - Antihistamines, Decongestants, and Analgesics (Systemic)
Chlorpheniramine, Pyrilamine, and Phenylephrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202061.html'>USP DI</A> - Antihistamines and Decongestants (Systemic)
Chlorpromanyl	40 <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202457.html'>USP DI</A> - Phenothiazines (Systemic)
Chlorpromazine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682040.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202457.html'>USP DI</A> - Phenothiazines (Systemic)
Chlorpromazine Hydrochloride Intensol	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202457.html'>USP DI</A> - Phenothiazines (Systemic)
Chlorpropamide	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682479.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202742.html'>USP DI</A> - Antidiabetic Agents, Sulfonylurea (Systemic)
Chlorprothixene	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202564.html'>USP DI</A> - Thioxanthenes (Systemic)
Chlortetracycline	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202551.html'>USP DI</A> - Tetracyclines (Ophthalmic) <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202553.html'>USP DI</A> - Tetracyclines (Topical)
Chlorthalidone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682342.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202208.html'>USP DI</A> - Diuretics, Thiazide (Systemic)
Chlorzoxazone	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682577.html'>MedMaster</A> <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202523.html'>USP DI</A> - Skeletal Muscle Relaxants (Systemic)
Chlorzoxazone and Acetaminophen (Systemic)|Chlorzoxazone and Acetaminophen	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202135.html'>USP DI</A>
Cholac	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a682338.html'>MedMaster</A> - Lactulose <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202319.html'>USP DI</A> - Laxatives (Oral)
Cholebrine	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202136.html'>USP DI</A> - Cholecystographic Agents, Oral (Diagnostic)
Cholecystographic Agents, Oral (Diagnostic)|Cholecystographic Agents, Oral	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202136.html'>USP DI</A>
Cholecystokinin (Diagnostic)|Cholecystokinin	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202784.html'>USP DI</A>
Choledyl	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/medmaster/a601089.html'>MedMaster</A> - Oxtriphylline <BR>     <A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/201945.html'>USP DI</A> - Bronchodilators, Theophylline (Systemic)
Choledyl Expectorant	<A href='http://www.nlm.nih.gov/medlineplus/druginfo/uspdi/202430.html'>USP DI</A> - Oxtriphylline and Guaifenesin (Systemic)
