##name	Chaucer's Middle English Glossary
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/02/12, 19:22
##author	Eran Tzelgov
##email	tzel@bgumail.bgu.ac.il
##description	Based on Chaucer's "Canterbury Tales"
##bgl_creationTime	2004/02/12, 11:39
8EAF66FD.bmp	File: 8EAF66FD.bmp
fnorteth	<I>verb, 3rd prs. sg.</I> snorts
fodder	<I>noun</I> dried hay or straw for cattle or horses
folily	<I>adj.</I> foolishly
fonge	<I>verb</I> receive
fonne	<I>noun</I> fool
foore	<I>noun</I> footsteps
for sith	<I>conj.</I> because
fordoon	<I>verb</I> 1. destroy, ruin; 2. violate
forneys	<I>noun</I> cauldron
fornicacioun	<I>noun</I> fornication, sexual intercourse between persons not married to each other
forpyned goost	<I>noun</I> tormented spririt
forster	<I>noun</I> forester, game-keeper
forthren	<I>verb</I> help
fortunen the ascendent	calculate the planetary position
forward, foreward	<I>noun</I> agreement, promise
forwityng	<I>noun</I> forknowledge
foryeve	<I>verb</I> forgive
foryeveth	<I>verb, 3rd prs. sg.</I> forgives
foryifnesse	<I>noun</I> foregiveness
fostred	<I>verb</I> brought up, nourished, educated
fostryng	<I>noun</I> nourishment
foul	<I>adj.</I> 1. ugly, dirty; 2. vicious, evil
foul affray	<I>noun</I> terrible assault
fowel	noun, sg. <I>noun</I> bird
foweles	<I>noun, pl.</I> birds
foynen	<I>verb</I> thrust
foyson	<I>adv.</I> plenty
frankeleyn	<I>noun</I> landowner of the gentry class
fraternitee	<I>noun</I> religious guild, fraternity
fredom	<I>noun</I> liberality, generosity of spirit
freend	<I>noun</I> friend
freendes	<I>noun</I> husbands
freeten	<I>verb</I> devoured
freletee	<I>noun</I> weakness
fremde	<I>adj.</I> foreign
frenesye	<I>noun</I> frenzy, madness
frenges	<I>noun</I> ornamental fringes
frere	<I>noun</I> friar, a member of any certain religious orders of men
freten	<I>verb</I> devour
frutesteres	<I>noun</I> girls who sell fruit
fruyt	<I>noun</I> essence, essential part
ful	<I>adv.</I> 1. very; 2. fully, completely
ful faste	very close
ful fayn	very gladly
ful fetisly	very elegantly
ful fetys	very elegant
ful litel	very little
ful oft|ofte	very often
ful perilous	very dangerous
ful semely|ful semyly	in a very seemly manner
ful swithe	very quickly
ful wel	very well
fundement	<I>noun, sg.</I> 1. foundation; 2. anus
fynde	<I>verb</I> provide
fyr|fir|fyre	<I>noun</I> fire
fyr-reed	<I>adj.</I> fire-red
fyve wittes	five senses
gale	<I>adj.</I> complain loudly
galle	<I>noun</I> bitterness
galpyng	<I>verbal noun</I> yawning
galyngale	<I>noun</I> sweet spice prepared from the root of sweet cyperus
gan	<I>verb</I> began
gan hye	<I>verb</I> hastened, hurried
ganeth	<I>verb, 3rd prs. sg.</I> yawns
gappe	<I>noun</I> gap
gargat	<I>noun</I> throat
garleek	<I>noun</I> garlic
gastly	<I>adj.</I> horrible, terrifying
gat-tothed	<I>adj.</I> gap-toothed
gaude	<I>noun</I> trick
gauren	<I>verb</I> stare
gay	<I>adj.</I> bright
gayler	<I>noun</I> jailer, warder
geere	<I>noun</I> equipment, outfit
geldyng	<I>noun</I> eunuch
gentil	<I>adj.</I> 1. noble (in character); 2. refined, excellent
gentillesse	<I>noun</I> nobility, excellence
gerdon|gerdoun	<I>noun</I> reward, requital
gerl	<I>noun</I> girl
gerner	<I>noun</I> granary
gesse	<I>verb</I> suppose, estimate
gestes	<I>noun</I> lodgers, guests
girdel|girdle	<I>noun</I> belt
girles	<I>noun</I> young women, young people
girt	<I>adj.</I> encircled
giterne|gyterne	<I>noun</I> stringed instrument
glad|happy|pleased	<I>adv.</I> gladly, happily
gleedes	<I>noun</I> embers
glose	<I>noun, sg.</I> 1. flatter; 2. gloss, interpretation
glymsyng	<I>noun</I> glimpse
gnat	<I>noun</I> gnat, mosquito, flying stinging insect
gnof	<I>noun</I> churl, peasant
gnow	<I>verb</I> gnawed
gobet	<I>noun</I> piece
goes	<I>imperative</I> go
goodly	<I>adv.</I> gladly
goot	<I>noun</I> goat
gooth	<I>verb, 3rd prs. sg.</I>
gossib	<I>noun</I> (close) friend
governance|governaunce	<I>noun</I> 1. behaviour; 2. control, management
gras	<I>noun</I> grace
graunges	<I>noun</I> outlying farms, granges
graunt	<I>noun</I> decree
graunt mercy	<I>interj.</I> thank you
grece	<I>noun</I> grease
greet desport	excellent deportment
greet estaat	excellent condition
gretter	<I>comparative</I> larger
greveth	<I>grieve</I>
greyn	<I>noun</I> seed
grifphon	<I>noun</I> griffin, a mythical creature with a lion's body and an eagle's head and wings
grisly	<I>adj.</I> terrible
grope	<I>verb</I> examine
grounded	<I>verb</I> instructed
grucche|grucchen	<I>verb</I> complain
gruccheth	<I>verb, 3rd prs. sg.</I> complains
grucchyng|gruchchyng	<I>verbal noun</I> complaining
gyde	<I>noun</I> guide
gye	<I>verb</I> 1. lead, guide, govern; 2. preserve, protect
gylour	<I>noun</I> deceiver
gyn	<I>noun</I> contrivance
gynglen	<I>verb</I> jingle
gypon|gypoun	<I>noun</I> tunic, surcoat worn over the armor
gyse	<I>noun</I> manner, custom
haberdasshere	<I>noun</I> a dealer in hats or small wares, haberdasher
haliday|halyday	<I>noun</I> religious festival, holy day
halkes	<I>noun</I> hiding places
hals	<I>noun</I> neck
halse	<I>verb</I> beseech
halwed	<I>verb</I> hallowed, consecrated
ham	<I>noun</I> home
han	<I>verb</I> have
hardily	<I>adv.</I> certainly
hardy	<I>adj.</I> bold, strong
hardynesse	<I>noun</I> boldness, bravery
harlot	<I>noun</I> rascal, buffoon, jester; servant
harlotrie|harlotrye	<I>noun</I> ribaldry, harlotry, wickedness
harlotries	<I>noun</I> scurrility, deeds of harlotry, obscenities
harm	<I>noun</I> pity, suffering
harneised	<I>verb</I> ornamented
harneys	<I>noun</I> armor, fighting equipment
hasardour	<I>noun</I> gambler
hasardrie|hasardrye	<I>noun</I> gambling
hastifliche	<I>adv.</I> quickly, hastily
hastifnesse	<I>noun</I> rashness
haubergeoun	<I>noun</I> coat of chain-mail
haunt	<I>noun</I> skill
haunteden	<I>verb</I> practised
hauteyn	<I>adj.</I> loud, impressive
hawe	<I>noun</I> yard
hawebake	<I>noun</I> a poor meal (literally baked hawthorn berries)
heddes	<I>noun, pl.</I> heads
heed|heede	<I>noun, sg.</I> head
heele|hele	<I>noun</I> (good) health, well-being
heer|heeres|heeris|heris|herys	<I>noun</I> hair
heeste	<I>noun</I> command
heete	<I>noun</I> heat
heeth	<I>noun</I> heath, an area of open uncultivated land with coarse grasses
hem	<I>pro. </I> them
hen	<I>noun</I> chicken
hende	<I>adj. </I> courteous, pleasant
hente	<I>verb</I> caught
herberwe	<I>noun</I>
herde	<I>verb. pst.</I> heard
herkne	<I>verb, prsnt.</I> hear, listen to;
herkneth	<I>verb, 3rd prs. sg.</I> hears, listens to
herknynge	<I>verb, verbal noun</I> listening
hernes	<I>noun</I> hiding places
heronsewes	<I>noun</I> young herons (heron, a wading bird with a long neck, long legs, and a long, pointed bill)
herte	<I>noun</I> heart
hertelees	<I>noun</I> coward
hertely	<I>adv.</I> really, sincerely
hethenesse	<I>noun</I> heathendom, the non-Christian world
hethyng	<I>noun</I> contempt, mockery
heve of harre	<I>verb</I> lift off its hinges
hevedes	<I>noun</I> heads
hevene	<I>noun</I> heaven
hevynesse	<I>noun</I> drowsiness
hewe	<I>noun</I> hue, appearance
hierde	<I>noun</I> shepherd
hight|highte	<I>verb</I> was called, was named
hire	<I>noun</I> wages, payment
his wit bisette	used his wits
hochepot	<I>noun</I> mixture
hoker	<I>noun</I> disdain
holwe	<I>verb</I> emaciated
home	<I>prep.</I> homeward
homycide	<I>noun</I> murderer
honeste cure	<I>noun</I> sense of decency, care for decency, self-respect
honestee	<I>noun</I></I> good manners, chastity, purity
hool	<I>adj.</I> healthy
hooly	<I>verb</I> blessed
hooly writ	<I>noun</I> the Bible
hoom	<I>noun</I>
hoor	<I>adj. </I> white-haired, grey
hoote	<I>adv.</I>
hope	<I>verb</I> expect
hopur	<I>noun</I> hopper, through which the grain passes into the mill
hosen|hoses	<I>noun</I> stockings
hostelrie|hostelrye	<I>noun</I> inn, lodging
hostileer|hostiler	<I>noun</I> innkeeper
houndes	<I>noun pl.</I> dogs
housbondes	<I>noun</I> husbands
housbondrye	<I>noun</I> (domestic) economy
hunte	<I>noun</I> hunter
hyer hond	<I>noun</I> upper hand
hym liste	he preferred to, he chose to
hym was levere	he would rather
hyndreste	<I>adj. superlative</I> last
hyne	<I>noun</I> farm worker, servant, hind
icched	<I>verb</I> itched
ik	<I>pro.</I> I
ilhayl	bad luck
ilke	<I>adj.</I> same
impertinent	<I>adj.</I> irrelevant
in a clause	briefly, in a few words
in chyvachie	on a cavalry expedition
in comune	<I>adj.</I> generally, in general
in maladye	<I>adj.</I> ill
in the mire	in difficulties
incubus	<I>noun</I> evil spirit that copulates with women in their sleep
induracioun	<I>noun</I> hardening
infect	<I>adj.</I> invalidated
infecte	<I>verb</I> affect negatively, pollute
inn|lodging	<I>figuratively</I> astrological house
inpossible	<I>noun</I> impossibility
instaunce	<I>noun</I> request
ire	<I>noun</I> anger, irritability, the deadly sin of wrath
janglere	<I>noun</I> chatterer, loud talker, teller of dirty stories
jangleresse	<I>noun</I> chatterbox, female gossip
janglerie	<I>verbal noun</I> chatter
jangles	<I>noun</I> gossip
jape	<I>noun, sg.</I> trick, joke
japed	<I>verb, pst.</I> tricked
japes	<I>noun, pl.</I> tricks, jokes
je vous dy	<I>(French)</I> I tell you
jogelour	<I>noun</I> conjurer
joust	<I>noun</I> one to one combat
jubilee	<I>noun</I> fiftieth anniversary
juge	<I>noun</I> judge
justise|justice	<I>noun</I> judge
kan	<I>verb, 3rd prs. sg.</I> knows
kaynard	<I>noun</I> dotard, a person who is feeble-minded
keen	<I>noun</I> cows
kembd|ykembd	<I>verb, pst. prtcpl.</I> combed
kembeth	<I>verb, 3rd prs. sg.</I> combs
kempe	<I>adj.</I> shaggy, unkempt
kepe	<I>verb</I> keep, take care after, preserve
kervere of ymages	<I>noun</I> sculptor
kervyng	<I>noun</I> sculpture</I>
keste|kist|kiste	<I>verb</I> kissed
kiked	<I>verb</I> gazed
kithe	<I>verb</I> reveal, show
kithed	<I>verb, pst. prtcpl.</I> shown
kitte	<I>verb</I> cut
knarry	<I>adj.</I> gnarled
knave	<I>noun, sg.</I> (male) servant
knaves	<I>noun, pl.</I> (male) servants
knedyng-trogh	<I>noun</I> kneading-trough, large trough for kneading dough
knobbes	<I>noun</I> swellings
knotte	<I>noun</I> (main) point
knowe	<I>verb</I> recognize
knoweleche|knoweliche	<I>noun</I> acquaintance
knowes	<I>noun</I> knees
knyght	<I>noun</I> knight
konnyng|konnynge	<I>noun</I> skill, understanding
koude	<I>verb</I> knew how to
kowthe	<I>verb</I> known
kultour	<I>noun</I> coulter, a vertical cutting blade fixed in front of a ploughshare
kymelyn	<I>noun</I> tub used to brew beer
kynrede	<I>noun</I> kindred, family
kyte	<I>noun</I> kite, a predatory bird with a long, often forked tail
laas	<I>noun</I> cord
large	<I>adv.</I> 1. freely, generously; 2. free-spending, extravagant
latoun	<I>noun</I> a brass-like alloy
laude	<I>noun</I> praise
launde	<I>noun</I> clearing
laus	<I>adj.</I> loose
lazar	<I>noun</I> leper
leche	<I>noun</I> physician, healer
lecherye	<I>noun</I> lechery
lede	<I>verb</I> bring
leden	<I>noun</I> language
leef	<I>verb</I> leave, depart
leek	<I>noun</I> a vegetable with flat overlapping leaves forming an elongated cylindrical bulb
leere	<I>verb</I> learn
leet	<I>verb</I> 1. allowed; 2. left
leeve|leve	<I>adj. noun</I> dear, love
leeve dame	<I>noun</I> dear lady
leevestow	do you believe
lekes	<I>verb</I> leeks
lemes	<I>noun, pl.</I> 1. limbs; 2. flames
lemman	<I>noun</I> sweetheart, lover, loved one
leon|leoun	<I>noun</I> lion
lere	<I>verb</I> learn
lese	<I>verb</I> loose
leseth	<I>verb</I> loose, loses
lest	<I>noun</I> desire
leste	</I>verb, pst. sg.</I> pleased
lesynge	<I>noun</I> loss
lesynges	<I>noun, pl.</I> lies
letten	<I>verb</I> hinder
letterure	<I>noun</I> book-learning
lettest	<I>verb</I> hinder, spoil
letteth	<I>verb, 3rd prs. sg.</I> hinders
letuarie	<I>noun</I> medicine
letuaries	<I>noun</I> medical mixtures, electuaries
leve	<I>verb</I> grant, allow
leveful	<I>adj.</I> lawful, permissible
levere	<I>comp.</I> rather
lewed	<I>adj.</I> uneducated
lewed man	<I>noun</I> uneducated man, layman
lewednesse	<I>noun</I> ignorance
leyser	<I>noun</I> leisure
licenciat	licensed to hear confessions
lief	<I>adj. & noun</I> beloved
lif|lyf	<I>noun</I> life
ligeance	<I>noun</I> allegiance, obedience or loyalty owed to a nation, sovereign or cause
liggen	<I>verb</I> lie
liggynge	<I>verb</I> lying
lightly	<I>adv.</I> easily
lightnesse	<I>noun</I> agility
likerous	<I>adj.</I> wanton, flirtatious, gluttonous
likerousnesse	<I>noun</I> wantonness
list|liste	<I>verb, prsnt. sg.</I> please, pleases
litarge|lytarge	<I>noun</I> lead monoxide
lixt	<I>verb, 2nd prs. sg.</I> lie
lodemenage	<I>noun</I> skill in navigation
lokynge	<I>verb</I> looking
lomb	<I>noun</I> lamb
lond	<I>noun</I> country, land
long yherd	<I>adj.</I> long-haired
longes	<I>noun</I> lungs
loode-sterre	<I>noun</I> North star, polar star; <I>figuratively</I> guiding star
loone	<I>noun</I> 1. loan; 2. grace
looth	<I>adj.</I> reluctant
loothly	<I>adv.</I> loathsome, hideous
lordynges	<I>noun, pl.</I> sirs, gentlemen, my lords
lorn	<I>verb</I> lost
losengeour	<I>noun</I> flatterer
lotynge	<I>adj.</I> in hiding
lough	<I>verb</I> laughed
lowely	<I>adj.</I> modest, humble
luce	<I>noun</I> pike
lusty	<I>adj.</I> lively, pleasing, lusty
lustynesse	<I>noun</I> delight, pleasure
luxurie	<I>noun</I> lechery
lymaille	<I>noun</I> metal filings
lymytacioun	<I>noun</I> territory, district
lymytour	<I>noun</I> friar licensed (by his order) to beg in a specific district
lyne	<I>noun</I> family, lineage
lyst	<I>noun</I> ear
magyk natureel	<I>noun</I> natural science
maister strete	<I>noun</I> main street
maistresse	<I>noun, sg.</I> governess
maistresses	<I>noun, pl.</I> governesses
makelees	<I>adj.</I> matchless
maken stryf	<I>verb</I> cause trouble, quarrel
male	<I>noun</I> pouch, bag
malisoun	<I>noun</I> curse
manace	<I>verb</I> menace, threaten
mandement	<I>noun</I> summons
mansioun	<I>noun</I> dwelling place, domicile
manye	<I>noun</I> mania
marchal	<I>noun</I> master of ceremonies
marchant	<I>noun</I> merchant
mare	<I>noun</I> 1. the female of any equine animal, especially the horse; 2. (figuratively) homosexual
markys	<I>noun</I> marquis
marybones	<I>noun</I> marrow bones
maugree	<I>prep.</I> despite
maugree hir heed|maugree his heed	against his/her will, despite his/her struggles
maunciple	<I>noun</I> business agent, purchaser of provisions for an inn of court (temple)
may nat avaunce	cannot be profitable
mayde|mayden	<I>noun</I> virgin, maiden
maydenhed|maydenhede|maydenhod	<I>noun</I> virginity
mede|meede	<I>noun</I> meadow, a piece of grassland
medlee	<I>adj.</I> motley, parti-colored
medleth	<I>verb, 3rd prs.sg.</I> meddles
meene	<I>noun</I> instrument
mele	<I>noun</I> ground meal
melle	<I>noun</I> mill
membres	<I>noun, pl.</I> sexual organs, private parts
mendynantz	<I>noun</I> mendicants
menestow	do you mean
merk	<I>noun</I> image
merrshy	<I>adj.</I> marshy
meschaunce	<I>noun</I> misfortune
mescheef|meschief	<I>noun</I> mischief, misfortune, adversity, trouble
mesuage	<I>noun</I> messuage, a dwelling house with outbuildings and land assigned to its use
mesurable	<I>adj.</I> moderate, temperate
mesurably	<I>adv. </I> moderately
mete	<I>noun</I> food, dinner
meynee	<I>noun</I> retinue, household
millere	<I>noun</I> miller
misericorde	<I>noun</I> charity, mercy
mishap	<I>noun</I> misfortune
mitten	<I>noun</I> mitten
moebles	<I>noun</I> personal property
mollificacioun	<I>noun</I> softening
montance	<I>noun</I> amount, size
mooder	<I>noun</I> mother
moore part	<I>noun</I> majority, greater part
moost	<I>adv.</I> most
moot	<I>verb</I> must
mordre	<I>noun</I> murder
mordrynge	<I>verbal noun</I> murdering
mormal	<I>noun</I> ulcer, sore
mottelee	<I>noun</I> parti-colored cloth
mowes	<I>noun</I> grimaces
much and lite	<I>noun</I> great and small, everyone
muchel	<I>adj.</I> much
mullok	<I>noun</I> rubbish, garbage
multiplicacioun	<I>noun</I> transmutation
multiplie	<I>verb</I> transmute (technical term for changing base metals into gold and silver)
murmur	<I>verbal noun</I> grumbling
murye note	<I>noun</I> pleasant voice
muwe	<I>noun</I> mew, bird cage, usually for hawks
myddel	<I>verb</I> waist
myght	<I>noun</I> power
mynstralcie	<I>noun</I> musical instrument
myre	<I>noun</I> 1. mire, a stretch of swampy or boggy ground; 2. mud, durt;
mysbileeve	<I>noun</I> skepticism, suspicion
myscarie	<I>verb</I> go wrong
mysgovernaunce	<I>noun</I> misconduct, misbehaviour
myshappy	<I>adj.</I> miserable
mystriste	<I>noun</I> mistrust
nakers	<I>noun</I> kettle-drums
namo	<I>adj.</I> no more, no others; <I>adv.</I> no more, never again
narwe	<I>adv.</I>
nat worth an oystre	worth nothing; in Chaucer's time, oysters were poor-people's food
nathelees, natheles, natheless|natheles|natheless	<I>adv.</I> nevertheless, none the less
natyf	<I>adj.</I> natural
nave	<I>noun</I> hub, the central part of a wheel, rotating on or with the axle, and from which the spokes radiate
nece	<I>noun</I> kinswoman
nede|neede	<I>noun</I> necessity, need<BR><I>adv.</I> necessary, necessarily<BR>
neet	<I>noun</I> cattle
nempne	<I>verb</I> name, tell
nether ye	<I>noun</I> lower eye
never a deel	<I>adv.</I> not a bit
newefangel	<I>adj.</I> fond of novelty
niste|nyste	<I>verb</I> (ne wiste) knew not, did not know
nobledest	<I>adj.</I> ennobled
nombre	<I>noun</I> number
nones	<I>noun</I> occasion
noon	<I>pro.</I> none
noon of hem	none of them, nobody
noot	<I>verb</I> do not know, does not know</I>
nortelrie	<I>noun</I> education, nurture
nosethirles|nose-thirles	<I>noun</I> nostrils
not heed	<I>noun</I> close-cropped head</I>
note	<I>noun</I> job, task
ny	<I>prep.</I> close
nyce	<I>adj.</I> foolish, scrupulous
nycetee	<I>noun</I> simplicity, foolishness
nyfles	<I>noun</I> silly stories
nygard	<I>noun</I> miser
nygardye	<I>noun</I> miserliness
nyghtertale	<I>adj.</I> night
obeisance|obeisaunce|obeysaunce	<I>noun</I> obedience
obeisant	<I>adj.</I> obedient
observance|observaunce	<I>noun</I> duty
offended	<I>verb, pst. prtcpl.</I> injured
offensioun	<I>noun</I> injury
office	<I>noun</I> secular employment, function
ofte sithes	<I>adj.</I> many times
olyveres	<I>noun</I> olive-trees
onis	<I>adv.</I> once
ook	<I>noun</I> oak
oon	<I>num.</I> one
oost	<I>noun</I> army
ooth	<I>noun</I> oath
oother	<I>adv.</I>
open-ers	<I>noun</I> fruit of the medlar,a tree of the rose family bearing small brown apple-like fruits which are eaten when decayed
opie	<I>noun</I> opium
ordinance|ordinaunce	<I>noun</I> decree, order, arrangement, preparations
orgon	<I>noun</I> organ
orpyment	<I>noun</I> arsenic trisulfide
other	<I>conj.</I> either
oure aller cok	rooster of us all (awakened us all)
out	<I>verb</I> to go campaigning
outen	<I>verb</I> make public
outrely	<I>adv.</I> plainly, utterly
outridere	<I>noun</I> a monk who rode out to supervise the estates of a monastry
over al	<I>adv.</I> wherever
overmacche	<I>verb</I> defeat, outmatch
overryden	<I>verb</I> run over
owher	<I>adv.</I> anywhere
oynons	<I>noun, pl.</I> onions
paas	<I>adv. & noun</I> footpace (the slowest gait of a horse), slowly
pace	<I>verb</I> proceed, go
page	<I>noun</I> 1. (male) servant; 2. boy
painful	<I>noun</I> misery, pain
paire plates	<I>noun</I> suit of plate armor
palmeres	<I>noun</I> professional pilgrims who had been to the Holy Land
pan	<I>noun</I> skull
panade	<I>noun</I> cutlass, a short sword with a slightly curved blade
papeer	<I>noun</I> pepper
papejay	<I>noun</I> parrot
par cas	<I>adv.</I> by chance
paramour	<I>noun</I> mistress, concubine
paramours	<I>adv.</I> passionately
paraventure|par aventure|per aventure|peraventure	<I>adv.</I> 1. perhaps; 2. by chance
parcel	<I>noun</I> portion
pardee	<I>interj.</I> indeed
pardoner	<I>noun</I> a seller of indulgences
pardoun	<I>noun</I> 1. papal indulgences; 2. forgiveness
parfit|parfyt|perfit	<I>adj.</I> perfect, complete
parfitly	<I>adv.</I> perfectly
parfourne|perfourne	<I>verb</I> perform, accomplish
parfourned	<I>verb</I> celebrated, completed, accomplished
parissh clerk	<I>noun</I> someone who assists the parish priest to perform services in church
parisshens	<I>noun</I> parishioners
parlement	<I>noun</I> decision
parte	<I>noun</I> share
passionately	<I>adj.</I> passionate, hot
pasture	<I>noun</I> feeding place
patente	<I>noun</I> letter of appointment from the king
patrimoyne	<I>noun</I> inheritance
peert	<I>adj.</I> impudent
pees	<I>noun</I> peace
penaunce	<I>noun</I> penance, suffering, distress
penyble	<I>adj.</I> indefatigable, painstaking
per consequens	<I>adv.</I> consequently
percen|perced	<I>verb</I> prick, stab; pierce; penetrate
perdurable	<I>adj.</I> eternal, everlasting
peril	<I>noun</I> peril, serious and immediate danger
perilous	<I>adj.</I> dangerous
perisse	<I>verb</I> perish, destroy
perree|perrye	<I>noun</I> precious stones, jewellery
pers	<I>adj.</I> blue, bluish gray
perseveraunce	<I>noun</I> perseverance, the persistance to a purpose, idea, or task in spite of obstacles
person|persoun	<I>noun</I> parson, parish priest
perspectives	<I>noun</I> optical lenses
peyne	noun <I>noun</I> efforts
peynte	<I>verb</I> disguise</I>
peynted	<I>verb</I> disguised
peynture	<I>noun</I> painting
philosophie	<I>noun</I> alchemy
philosophre	<I>noun</I> astrologer
phisik	<I>adj. & noun</I> medicine
pile	<I>verb</I> rob, take unlawfully from
pilwe-beer	<I>noun</I> pillow-case
pissemyre	<I>noun</I> ant
pistel	<I>noun</I> message
plat	<I>adj.</I> blunt, flat
pleasing	<I>noun</I> pleasing thing, sexual favours
plentevous	<I>adj.</I> plenteous
plesaunce	<I>noun</I> pleasure, delight
pleyn commissioun	full jurisdiction
pleyynge	<I>noun</I> amusment
plighte	<I>noun</I> pledge
poke	<I>noun</I> bag, sack
polax	<I>noun</I> battle-axe, pole-axe
polcat	<I>noun</I> weasel
popet	<I>noun</I> little doll
porcioun	<I>noun</I> quantity
port	<I>noun</I> bearing, manner
portreiture	<I>noun, sg.</I> painting, picture
portreitures	<I>noun, pl.</I> paintings, pictures
portreytour	<I>noun</I> painter
post	<I>noun</I> pillar, supporter
potage	<I>noun</I> soup
potente	<I>noun</I> walking stick
potestat	<I>noun</I> potentate
pothecarie	<I>noun</I> apothecary
pouche	<I>noun</I> 1. purse; 2. pocket
poure, povre	<I>adj.</I> poor, impoverished
povereste	<I>adj. superlative</I> poorest, most impoverished</I>
poverte	<I>noun</I> poverty
poynaunt	<I>adj.</I> spicy, piquant, piercing</I>
practyk	<I>noun</I> practice
prees	<I>noun</I> crowd
preesseth	<I>verb, 3rd prs. sg.</I> push
preeve|preve	<I>verb</I> prove
prelaat	<I>noun</I> ecclesiastical dignitary
prentys	<I>noun</I> apprenctice
prescience	<I>noun</I> foreknowledge
preyneth	<I>verb</I> preens, make neat
prikasour	<I>noun</I> horseman, hunter on horseback
priketh	<I>verb, 3rd prs. sg.</I> pierces
prikyng	<I>verbal noun</I> tracking
privee|pryvee	<I>adj.</I> secretive, discreet
privee and apert|pryvee and apert	in private and in public
prively|pryvely	<I>adv.</I> secretly, discreetly, stealthily
privetee|pryvetee	<I>noun</I> secret(s)
procuratour	<I>noun</I> attorney
propre good	<I>noun</I> own wealth/income
provost	<I>noun</I> magistrate
prow	<I>noun</I> benefit, profit
pryme	<I>noun</I> around 09:00 A.M., the first hour
pulled	<I>adj.</I> plucked
purchas	<I>noun</I> acquisition
purchasour	<I>noun</I> land-buyer
purfiled	<I>adj.</I> lined with fur
purged	<I>adj</I> cleansed (by baptism)
purtreye	<I>verb</I> draw
purveiance|purveiaunce	<I>noun</I> providence, foresight
purveye	<I>verb</I> prepare
pye	<I>noun</I> magpie, a kind of bird (Pica pica)
pykepurs	<I>noun</I> thief, pick-purs
pyketh	<I>verb</I> cleans, adorns
pynche at	<I>verb</I> find a flaw in
pynched	<I>adj.</I> pleated
pynchen at	<I>verb</I> find fault with
pyrie	<I>noun</I> pear-tree
quake	<I>verb, prsnt</I> tremble;
quaketh	<I>3rd prs. sg.</I> trembles
qualm	<I>noun</I> plague
quelle	<I>verb</I> kill
queynt	<I>verb</I> extinguished
queynte	<I>adj.</I>
quike|quyk|quyke	<I>adj.</I> alive, lively, vivid
quit	<I>adj.</I> free
quod	<I>verb</I> said
quook	<I>verb, pst</I>. trembled
quyk-silver	<I>noun</I> mercury
quyked	<I>verb</I> revived, rekindled
quyken	<I>verb</I> revive
quykkest strete	busiest street
quyt	<I>verb</I> repaid
rafte	<I>verb</I> ravished, took away</I>
ragerye	<I>noun</I> wantonness
rakel	<I>adj.</I> rash, hasty</I>
rakelnesse	<I>noun</I> rashness, haste
rampeth	<I>verb</I> shakes her fist
raughte	<I>verb</I> reached
reasonable	<I>adv.</I> reasonably
reawme	<I>noun</I> realm
rebekke	<I>noun</I> woman
recchelees	<I>adj.</I> careless, negligent, heedless of rules
receite	<I>noun</I> formula, recipe
reconyssaunce	<I>noun</I> recognizance, formal pledge</I>
rede|reed|reede	<I>adj.</I> red
regne	<I>noun</I> kingdom, realm
reherce|rehercen	<I>verb</I> repeat
rehersaille	<I>noun</I> enumeration
rekene	<I>verb</I> enumerate, calculate, consider, take account of, count
remes	<I>noun</I> realms
reneye	<I>verb</I> deny, renounce
reneyed	<I>verb</I> renounced
renoun	<I>noun</I> fame
rente	<I>verb, pst.</I> tored
repair	<I>noun</I> visitors, resort
repleccioun	<I>noun</I> over-eating
reportour	<I>noun</I> record keeper
repplicacioun	<I>verb</I> reply
repreeve|repreve	<I>noun</I> reproof
reprevable	<I>adj.</I> reprehensible, blameworthy
requere	<I>verb</I> ask
rescus	<I>noun</I> rescue
resons	<I>noun, pl.</I> remarks, opinions
resoun	<I>adj.</I>
reste	<I>verb</I> (gone) to rest
rethor	<I>noun</I> rhetorician
reve	<I>noun</I> reeve, manager of an estate or farm
revelour	<I>noun</I> rake, profligate, recklessly extravagant person
revelrye	<I>noun</I> delight, pleasure
reverence	<I>noun</I> dignity, respect
ribaudye	<I>noun</I> coarse jesting, ribaldry
riotoures	<I>noun, pl.</I> profligates, debauchers
roche	<I>noun</I> rock
roialliche ybore	<I>adj.</I> royally carried</I>
rokkes	<I>noun, pl.</I> rocks
ronnen	<I>verb</I> ran
roote	<I>noun</I> foot
rote	<I>noun</I> stringed instrument
roten	<I>adj.</I> rotten
rouncy	<I>noun</I> carthorse, nag
route	<I>noun</I> company, group of people
routhe	<I>noun</I> compassion, pity
routheless	<I>adj.</I> ruthless, without compassion
rowne	<I>verb</I> whisper
rowned	<I>verb</I> whispered
rownynge	<I>verb, pst. prtcpl.</I> whispering
rowtyng	<I>verb</I> snoring
rubible	<I>noun</I> a kind of fiddle
rudeliche	<I>noun</I> crudely, ignorantly
rymeyed	<I>adj.</I> rhymed, versified
ryver	<I>noun</I> river
sad	<I>adj.</I> serious
sadly	<I>adv.</I> firmly
