##name	Dictionary Of Cooking And Food Terms
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Dirk Merkel
##email	webmaster@recipearchive.com
##description	An easily searchable online dictionary and glossary for terms related to food and cooking.
##browsingEnabled	
##bgl_creationTime	2000/08/07, 12:23
##bgl_middleUpdated	2000/08/07, 12:57
8EAF66FD.bmp	File: 8EAF66FD.bmp
Frappe	(from the French frappe) A simple sugar syrup mixed with fruit or other flavorings and frozen, then processed to a slightly slushy consistency. It can be served as a drink or a dessert. In some parts of the United States, a milk shake is sometimes referred to as a frappe.
Fresh Masa	A moist dough of ground, dried corn that has been soaked in limewater, then cooked. Used in tamales.
fried.	Frijoles Beans. Most commonly used bean is the pinto bean.
Frijoles Refritos	Refried beans. Pinto beans that have been boiled, mashed, fried in pork fat, and topped with longhorn or jack cheese.
Froid	(French) Cold.
Fromage	French for cheese.
Fusilli	Literally means "Twisted Spaghetti". This long, spiraled shaped pasta can be topped with any sauce, broken in half and added to soups, or turned into a beautiful salad. Fusilli also bakes well in casseroles.
Galangal	Known as laos (Indonesian), lengkuas (Malaysian), kah (Thai), isen, or galingale. It is sometimes called Java root or Siamese ginger. Galangal is a fresh root (a rhizome of a Zinginber species) that resembles fresh ginger root, but has a thinner, translucent, striped skin. Often, it has pink shoots. Its texture is tougher and its flavor is more citrusyand more astringent than ginger. It is always used in cooked dishes and never eaten raw. If you can't find it, ginger is an adequate substitute.
Garam Masala	An Indian spice mixture usually composed of coriander, cumin, cloves, cinnamon, and black pepper.
Garbanzo Beans	Also known as ceci or chickpeas. They are very popular in Mediterranean cuisine. Canned chickpeas can be found in the bean aisle of most grocery stores.
Garde Manger	(French) The person in charge of cold meat department or the department itself.
Garnish	To decorate. Also referring to the food used to decorate.
Garniture	French for garnish.
Gateau	(French) Cake.
Gaufres	(French) Wafers.
Gaufrette	A delicate wafer cookie, honey-combed and fan-shaped, made on an oblong iron. It is typically served as a garnish atop ice creams.
Gazpacho	A cold vegetable soup with a meat broth or tomato juice base containing a variety of raw vegetables.
Gelato	An Italian ice cream made with a base of milk or egg yolks and milk. It is denser and more icy in texture than American ice creams.It usually has stronger flavors as well.
Giblets	The trimmings from poultry such as the liver, heart, etc..
Ginger	A Southeastern Asian (originally) plant cultivated for its spicy aromatic rhizomes. It comes in powdered, preserved, and fresh forms. It is most commonly used in Asian cooking, showing up in savory curries, marinades, rice, tea, or just eaten as a sweetmeat in its crystallized form. In western cooking, the use of ginger has been limited to confectionery and pastry making. For candied ginger: Peel 1 pound gingerroot, and cut into 1/4-inch-thick slices. In 2-qt. saucepan, heat ginger slices and 2 cups water to boiling over high heat. Boil 5 minutes. Drain. Repeat boiling (in fresh water) and draining 3 more times. In same saucepan, heat 1 1/2 cups sugar and 1 1/2 cups water to boiling over high heat. Add ginger slices and return to boiling. Reduce heat to gently simmer ginger, stirring occasionally, until translucent -- about 1 hour. With slotted spoon, transfer ginger to wire rack placed over a tray. Let ginger stand until surface is dry to touch. Roll ginger, a few slices at a time, in 1/4 cup sugar until well coated. Store ginger in jars.
Ginger root	This knobby, light beige-colored rhizome comes in two varieties: young and mature. Young ginger is more tender and milder in flavor and can be used with its skin on. Mature ginger has a more assertive, peppery bite. Both should be firm and free of wrinkles. Grated, slivered, minced and sliced ginger can be used in a range of dishes - from marinades and stir-fries to curries and soups.
Glucose	A thick, clear form of sugar which is produced by the breakdown of starch cells that have been treated with acids or enzymes and then fermented to form sugars. The thickness of the liquid glucose depends on how much the starch cells have broken down. It can be produced from corn, starch, potatoes, grapes, and honey (corn being the most common). In fact, liquid glucose is known as corn syrup in the USA. When glucose is mixed with maple syrup, it is called pancake syrup. Glucose is most commonly used in confectionery to give elasticity to caramel or sugar piece and to help prevent crystallization. It can also be added to chocolate to produce a modeling paste.
Glycerin	A clear, sweet syrupy liquid extracted from animal fats and vegetable oils, and is a by-product of soap manufacturing. It is used (in small amounts) in certain cake, pastry, and icing mixtures. The reason being that it is able to draw moisture from the air, keeping these products most and extending their shelf life.
Gnocchi	Italian dumpling.
Goat Cheese	Also known as Chevre. A soft fresh goat's milk cheese sold in a variety of shapes (rounds and cylinders are most common). They are usually sold fresh, but some are marinated in oil. Montrachet and Coach Farms are among my favorites.
Golden Beets	These are yellow ocher colored beets. They are sweeter than red beets. Like all beets, they go well with tart (i.e. citrus fruit) and salty foods i.e. cheese).
Gorgonzola	An Italian cow's milk cheese (48% fat) that is white or yellow and streaked with blue. It has a distinct smell and can have a mellow, strong, or sharp flavor, depending on its degree of maturity. It is similar to the American blue cheese and the French roquefort.
Gouda Cheese	A cow's milk, firm, smooth cheese similar to cheddar. This Dutch cheese comes in both young and aged forms.
Gourmet	(French) Connoisseur of culinary delights.
Grand Marnier	Orange flavored, cognac based liqueur from France.
Granita	A mixture of water, sugar, and liquid flavorings (i.e. fruit juice or coffee) that is stirred occasionally while being frozen to create a granular texture.
Granulated Sugar	Regular sugar for everyday use.
Gratin	Any sweet or savory dish baked or broiled so its topping forms a golden crust.
Grits	Coarsely ground hominy (corn with the hull and germ removed). In the Southern United States, it is commonly boiled and served for breakfast or as a dinner side dish.
Guacamole	Avacado salad served as a dip or on lettuce as a salad, or ingredient in many other dishes.
Halbtrocken	Literally means half dry in German. Used in reference to German wines with 9 to 18 grams of residual sugar per liter.
Haricots Verts	Tiny green string beans.
Harina	All-purpose flour.
Harina Azul	Blue corn meal flour for tortillas.
Harina Para Atole	Blue corn meal flour for gruel.
Harina Para Panocha	Sprout wheat flour for Indian pudding (Panocha).
Harrisa	An extremely spicy, red chili paste from North Africa. It is made of a mixture of chilies, garlic, and spices
Hasenpfeffer	A German stew made from rabbit.
Heifer	A young female cow that has not had a calf yet.
Herb Bouquet	A mixture of tied herms used for seasoning in soups, sauces, and stocks.
Herbaceous	A term used in decribing the aroma of herbs in the following wines: Sauvignon Blanc, Cabarnet Sauvignons, and Merlots. If the odor is too pronounced, the wine is considered vegetal (not a good thing).
Hermitage	A French appellation located in northern Rhone. Its reds, made from Syrah grapes, and its whites, made from Marsanne andd Rousanne, are highly regarded.
Hijiki	A dried, squiggly black seaweed used in Japanese cooking. Its usually rehydrated before using. Hijiki is high in calcium.
Hock	A British term for Rhine wines. Its derived from the german wine town of Hochhheim.
Hoisin Sauce	Also known as Peking sauce. A reddish-brown sweet and spicy Chinese sauce reminiscent of barbecue sauce. It is made from soybeans and peppers and can be found in the Asian section of most grocery stores.
Hor d'oeuvre	( ohr-duh-vr ) (French) Petite appetizers or relishes. Serve as the first course of the meal.
Hotte	Grape picking basket worn on the backs of French grape pickers. Its traditionally made of wood, but is also found in metal and plastic.
Huevos Rancheros	Served in several ways, but generally is a fried egg on a corn tortilla and topped with a special green chile sauce with onions and tomatoes. Sometimes served with red or green enchilada sauce and garnished with lettuce and cheese.
Ice Cream Soda	A beverage made of carbonated water, a flavored syrup, and a scoop or two of ice cream.
Ice Milk	A sorbet to which a small amount of milk has been added. It is lighter and icier than ice cream.
Infusion	Liquid derived from steeping herbs, spices, etc..
Jalapeno	A small green chile pepper that is mildly hot. They are named after Jalapa, the capital of Veracruz. Serrano peppers are a good substitute when there are no jalapenos on hand.
Jamoncillo	(Cream Candy) Condensed milk used as a spread or ice cream topping.
Jarlsberg Cheese	A Norwegian cow's milk cheese that is firm in texture and nutty in flavor. It is very similar to Swiss cheese.
Jasmine Rice	A fragrant long grain rice from Thailand that is distinctly aromatic, soft and sticky when cooked. The length of each grain four to five times its width.
Jicama	A bulbous, brown root with a crunchy white interior used in Latin American cooking. The sweet and nutty interior is great for crudite platters and salads. It can be found from May to November in many Mexican markets.
Jocoque	A Mexican style sour cream. It has equal or less fat content than the American sour cream. Some labels describe it as salted buttermilk, but its thicker; some call it a thin sour cream. The taste of jocoque ranges from mildly tangy to refreshingly sharp.
Julienne	(French) A cut of meat, poultry, or vegetables which is 1/8 x 1/8 x 1 1/2 inches long.
Jus	Usually refers to the natural juice from meat. See au Jus.
Kalamata Olives	Also Calamata. Purple-black Greek olives cured in vinegar.
Karo	Light or dark corn Syrup.
Kasha	Buckwheat grouts.
Kippered Herring	Smoked or dried herring.
Kitchen Bouquet	A trade name a bottled sauce flavor and color enhancer.
Kosher	(meat) Meat sold within 48 hours after being butchered in accordance to Hebrew religious laws. The style of Jewish dietary cooking.
Kumquats	Small oval citrus fruit that is golden-orange in color.
Lait	(French) Milk.
Langouste	(lahn-goost) (French) Crawfish.
Larding	Salt pork strips inserted into meat with a special needle. Used to add flavor and moisture to meat.
Lardons	Juienne of bacon. Strips of salt pork used for larding.
Lasagne	From "lasanum", Latin for pot. Lasagne is a large, flat, rectangular pasta. It is almost always used in baked dishes. Create new Lasagne casseroles by using chopped vegetables, cheeses and any kind of sauce. You can also assemble your casserole and freeze it for later.
Leek	Small onion like plant, used as an aromatic seasoning or vegetable.
Legumes	(French) Dried beans, peas, lentils and such.
Lemon Grass	Known as sereh (or serai Indonesian and Malaysian), takrai (Thai), xa (Vietnamese). Thick, rough pale green stalks with a citrus flavor and scent. To prepare for cooking, cut off and discard the tough root end and green grass top. Use only the tender inner white portion. You can substitute an equal amount of grated lemon zest moistened with a bit of fresh lemon juice.
Lemongrass	See 'Lemon Grass'
Lentil	A brown or yellow flat seed resembling a pea used for soups, garnishes, and as a vegetable.
Liaison	A binding agent made up of egg yolks and cream, used for thickening soups and sauces.
Lily Buds	Also called tiger lily bids or golden needles, dried day lily buds that are nutritious and sweet. They are used often in Chinese dishes.
Linguine	Literally means "Little Tongues". This pasta has a long, thin shape great for all sauces. Also a good choice for salads and stir-fry dishes.
Liquid Tamarind Concentrate	Tart brown fruit puree sold in most Indian supermarkets. Do not confuse this with the pastelike concentrate that is black. To make to make your own liquid tamarind concentrate: Soak 1/4 cup tamarind pulp in 1/2 cup hot water for four minutes (until pulp is soft). Squeeze pulp off seeds and rub mixture through a fine sieve into a bowl. Make about 1/4 cup.
Lyonnaise Potatoes	(French) Potatoes sliced and sauteed with onions.
Macadamia Nut	Also known as the Queensland nut, the macadamia is a fleshy white nut with a coconut-like flavor. In Asia, it it is used in savory soups and stews. In the US, the macadamia is used mostly in sweets. It has an extremely high fat content.
Macaroni	A tubular pasta 1/4 inch in diameter. It gets its name from the Italian word "maccherone", meaning fine paste. Its highly versatile pasta shape, allows macaroni to be topped with any sauce, baked, or put in soups, salads and stir-fry dishes. It can also be molded into a timbale or ring shape.
Macerate	To soak a fruit in a liquer or wine. This softens the fruit while releasing its juices and absorbing the macerating liquid's flavor.
Mache	Also known as lamb's lettuce, corn salad, and field salad. It has small, rounded dark green leaves. Mache does not keep well and is best bought right before preparation. Its attractive leaves make a nice garnish.
Maitre d'Hotel, a la|Maitre d'Hotel|a la Maitre d'Hotel	(French) A yellow butter sauce consisting of lemon juice, parsley, salt, pepper, and drawn butter. Butter: Same as theother but with whole butter.
Malted Milk Shake	A milk shake to which malted milk powder (a mixture if pure cow's milk and extracts of malted barley and wheat) is added.
Manhattan Clam Chowder	Made with quahog clams, tomatoes, onions, celery, and potatoes.
Manicotti	This large, tubular pasta literally means "Small Muffs". Stuff Manicotti with a mixture of meat, cheese and vegetables, top with your favorite sauce, and bake. Or stuff and freeze for a later time.
Maraschino	An Italian cherry cordial. Also cherries.
Marinate	To let food stand in a mixture called a marinade (such as a liquid, dry rub, or a paste) before cooking. Some marinades are meant for lending flavor; whereas, those that include an acid (lemon, wine, vinegar, and yogurt) are meant for tenderizing. Of course, some marinades do both.
Marsala	Semi-dry, pale golden, Italian wine from Sicily.
Marzipan	A thick almond paste used in confectioneries. Marzipan is mainly used in cakes and pastries of the European tradition. It is also colored and sculpted into individual sweetmeats. The play dough-like consistency of marzipan makes it a great medium for garnish making. The Odense brand of Marzipan is readily available in most supermarkets for $6-$7. However, I have managed to find it at Ernie's Imports in Ingelwood, CA for only $3.98. You can also make marzipan at home. Here's a good recipe (you'll find many, many variations). 2 cups superfine sugar, 4 1/2 cups confectioner's sugar, 4 cups finely ground almonds, 1 tablespoon rose water (or rum, brandy, whisky) optional, 1 egg, lightly beaten In a large bowl, combine the sugars and the almonds and mix thoroughly. make a well in the middle, add the rose water and most of the egg. Stir into a stiff paste. If its too dry add more egg. Work the mixture by hand and knead until well combined.
Masa Harina	Corn dough used mainly for tortillas and tamales. It is made by cooking dried corn kernels with calcium oxide, or limes, until the skins loosen. When the skin is removed, the corn is then ground into masa.
Mascarpone Cheese	An Italian cream cheese most often used in desserts. It is said to have originated in Lombardy in the 16th century. The name comes from the Spanish 'mas que bono' (better than good). It has a soft and buttery consistency, resembling stiffly whipped cream. Mascarpone goes well with savory dishes as well as fruit and desserts. It is found in most supermarkets and Italian groceries. It can be expensive. Here is a recipe for a good substitute from the Stars Desserts cookbook. 4 cups heavy whipping cream, 1/4 teaspoon tartaric acid. Line a mesh strainer with a dish cloth folded over to make a double thickness. Rest the strainer over a bowl, making sure the strainer does not touch the bottom of the bowl. Set aside. Heat the cream in a double boiler over medium high heat. When the cream reaches 180 degrees F, add the tartaric acid and stir for 30 seconds. Remove the cream from the stove and continue to stir for another 2 minutes. Pour the cream into a lined strainer and refrigerate. When it is cold, cover it with plastic wrap. Let the cream sit in the refrigerator for 12 to 18 hours. It will become very thick and firm. The mascarpone will keep for a week in the refrigerator. Makes 2 cups.
Medium Egg Noodles	From "Nudel", German meaning paste with egg. This size of Egg Noodle can be baked, tossed in soups or salads, or topped with cream, tomato, cheese or meat sauces for a delicious meal.
Mejorama	(Spanish) Marjoram
Melba Sauce	This sauce is a combination of pureed and strained fresh raspberries, red currant jelly, sugar and cornstarch. It accompanies the dessert Peach Melba,but can also top ice cream, fruit, pound cakes and puddings. It was created by the famous French chef Auguste Escoffier for Australian opera singer Dame Nellie Melba.
Melba Toast	A thin and dry toast that usually accompanies soups and salads. It was created by Auguste Escoffier for opera singer DameNellie Melba (as was Melba sauce and Peach Melba).
Menthe	(French) Mint.
Menudo	Tripe and hominy traditionally served on Christmas or New Year's Eve.
Mexican Chocolate	Hot chocolate using Mexican chocolate as a main ingredient and seasoned with cinnamon, cloves and vanilla. Usually served with biscochitos.
Milk Chocolate	This is the most popular form of eating chocolate in the United States, probably because of its mild, mellow flavor. It has only 10% chocolate liquor and usually contains about 12% milk solids. Milk chocolate has a less robust flavor than sweet or semisweet.
Milk Shake	Milk, ice cream, and a syrup or other flavorings mixed in a blender until the ice cream is soft enough to be sipped through a straw.
Minced	Ground or chopped fine.
mirepois	Also mirepoix. It is a mixture of diced carrots, onions, celery and herbs (and sometimes ham or bacon) sauteed in butter. It is usually used to season sauces, soups and stews.
Mirin	A sweet Japanese rice wine related to sake used only in cooking. It adds a hint of sweetness to most dishes.
Mise en place	Literally 'put in place' in French. Refers to the preparations for cooking, setting out bowls, pots, and pans and measuring, washing, peeling, and chopping and mincing ingredients.
Miso	A fermented soybean paste that is an essential Japanese flavoring ingredient, miso is available in a variety of flavors and colors. It is used in sauces, soups, marinades, dressings, dips and main dishes.
Mistika	Arabic gum; it can be found in most Mid-Eastern grocery stores. Its got a hard, crystalline texture and is usually ground before adding to a recipe.
Mizuna	A delicate, leafy green with long, jagged-edged leaves; can be used in salads or stir-fries.
Mojo	Cuban seasoning mix made of garlic, olive oil, and sour oranges (usually Seville oranges). It is used as a dip, marinade, or sauce for vegeatbles and meats.
Molasses	Also known as dark treacle. What is leftover in the sugar cane after the granulated sugar has been removed. It is very dark, thick, strong in flavor and aroma. It comes in light, dark, unsulfured, and blackstrap forms.
Mole	Mexican sauce made with red chiles, spices, and chocolate and served over meat or poultry. Crushed sesame seed, pumpkin seed, or nuts are often added for flavor and thickening. (sometimes called Pipian.)
Molletes	Sweet anise seed rolls. Usaully accompanied by Mexican chocolate.
Monkfish	A saltwater fish of which only the tail meat is eaten.
Morsillo	Blood pudding made with hog's blood, raisins, pinon nuts, oregano, and mint.
Mostaccioli	Literally means "Small Mustaches". This tubular pasta goes well with sauce, used in salads, baked in casseroles, or made into stir fry dishes.
Mousse	A frozen dessert consisting of either a flavored custard or a fruit puree lightened with whipped cream.
Nachos	An hors d'oeuvre of tostados topped with jack cheese, sour cream, and jalapeno chile.
Napa cabbage	This oval-shaped broad-leafed head has very crisp, pale green crinkled leaves and a sweet, delicate flavor. It is used extensively in stir-fried dishes and soups, and absorbs flavors beautifully.
Natillas	Soft custard topped with egg white and sprinkled with cinnamon.
Navarin	(French) Lamb stew with root vegetables, cut green beans, tomatoes, and peas.
Neufchatel	A soft unripened cheese originally from Neufchatel-en-Bray, France. It has a fat content of 44-48%. Philadelphia sells it as low-fat cream cheese in the U.S..
Nicoise	Literally 'in the style of Nice (France)'. The term srefers to the region's cooking, characterized by the use of tomatoes, garlic, olive oil, and brown-black olives.
Noir	(French) Black.
Nopales	Leaves or pads of prickly pear cactus. Taste and texture resemble green beans. Used alone as a vegetable or in soups, salads, and omelets.
Nouilles	(French) Noodles.
Nutmeg	The oval, brown, wrinkly seed of the nutmeg tree. It is grated to spice up both sweet and savory dishes. You can find it in cakes, custards, souffles, as well as meatballs and soups.
O'Brien	With diced pimiento and green pepper
Oeuf	(French) Egg.
Okra	A vegetable pod used mainly in gumbos, but also other soups, and served as a vegetable.
Oloroso	One of the two types of sherry (the other being fino). Oloroso means fragrant in Spanish and these sherries have an intense bouquet. They are darker, higher in alcohol and fuller bodied than finos. Olorosos with added sweetners are called cream sherries.
Omelet	Seasoned eggs that are beaten and fried. The eggs will puff up at which time, they are rolled or folded over.
Oporto	Portugal's sweet dessert wines (ports). They are named after Oporto, Portugal's second largest city, on the Douro river. or with a chile sauce as a meat substitute.
Oregano	(Spanish) Oregano dried leaves
Orzo	This small, grain shaped pasta can be topped with any sauce, added to soups, or baked as a casserole. Perfect as a side dish as well as a main course.
Oxidized	Wine that has been in contact with air too long, causing it to darken and small stale.
Oyster Sauce	A bottled all-purpose Chinese seasoning made from oysters, water, salt,cornstarch, and caramel coloring.
Paella	A classic dish combining rice and a variety of both meat and seafood.
Palm Hearts	Hearts of young palm trees.
Palm Sugar	Known as gula jawa (Indonesian), gula Malacca (Malaysian), nahm tahn beep (Thai). Ivory to light caramel colored sugar cakes. Its flavor is extracted from coconut flower or palm. It is similar to brown sugar. In fact, if you can't find it, you can substitute maple sugar or brown sugar blended with a little maple syrup (to moisten) for palm sugar.
Pan Broiling	To cook in an uncovered skillet where the fat is poured off during cooking.
Pancetta	An Italian cured meat made from the belly (pancia) of the big (the same cut used for bacon). It is salted but lightly spiced, but not smoked. You can buy it at Italian delis.
Panocha	Indian pudding made with panocha flour, brown sugar, and seasonings such as cinnamon and cloves.
Papas	Potatoes
Papaya	A sweet tropical fruit. The juice of this fruit yields an enzyme that is used as a meat tenderizer.
Papillote	(French) Cooked in foil or parchment paper to seal in flavor, then served and cut open at table.
Pappadums	Crisp Indian wafers made of legume flour or both rice and legume flours. They are usually served with drinks or as a snack with such accompaniements as chopped onions, tomatoes, coriander, and chili.
Paprika	Hungarian for sweet red pepper. A spicy seasoning ground from a sweet variety of red pepper. It is used to flavor ragouts, stuffings, sauces, and garnish.
Parboiling	To cook partially by boiling for a short period of time.
Parchment Paper	A silicon based paper that can withstand high heat. It is especially nice to use with sugar and chocolate because they do not stick to the paper at all. Parchment paper can often be reused several times.
Parfait	A dessert consisting of ice cream, layered with a dessert sauce, fruit, or liquer. In France, a parfait is a frozen dessert containing either whipped cream and Italian meringue or just whipped cream. Parfaits are traditionally served in tall, narrow, footed glasses.
Parmesan Cheese	A cow's milk cheese whose taste ranges from sweet to sharp. It is a hard cheese, most suitable for grating. Officially, only Parmigiano Reggiano from the Italian area of Emilia-Romagna may be called Parmesan. Asiago and Romano cheeses are good substitutes for Parmesan.
Pastelitos	Dried-fruit filled pies -- usually apricot or prune or both.
Peach Melba	A dessert created in the late 1800s by the famous French chef Escoffier for Dame Nellie Melba, a popular Australian opera singer. It's made with two peach halves that have been poached in syrup and cooled. Each peach half is placed hollow side down on top of a scoop of vanilla ice cream, then topped with Melba sauce (a raspberry sauce) and sometimes with whipped cream and sliced almonds.
Peche	(French) Peach.
Pecorino Romano	The Pecorino cheeses are made from sheep's milk in Italy. Romano is the best known. Parmesan is a good Romano substitute.
Penne	Literally means "Quills". This tubular pasta goes well with sauce, used in salads, baked in casseroles, or made into stir fry dishes.
Pesto	Pesto is an Italian basil sauce. Many variations of this sauce exist including different nut based pestos, different herb based pestos, sun dried tomato pesto, and black olive pesto. Here is a basic low fat version: 2 tablespoons olive oil, 1 tablespoon nonfat plain yogurt, 2 teaspoons lemon juice, 1/4 cup Parmesan cheese, grated, 1 tablespoon pine nuts, 3 cloves garlic, 1 cup fresh basil, firmly packed. Place all ingredients in blender until almost smooth. Pesto tastes great with pasta, pizza, bread, meats, risottos, or stirred into soups.
Petit	(French) Small.
Philadelphia Ice Cream	Also called uncooked ice cream. An ice cream made without eggs, using various combinations of milk, cream, sugar, and flavorings like fruit. Its texture is grainier than that of custard based ice creams.
Pickapeppa Sauce	A sweet and sour, mild hot pepper sauce from Jamaica.
Pico de Gallo	Literally rooster's beak, a coarse uncooked tomato salsa (In Jalisco, Mexico it is a relish of oranges).
Piloncillo	Brown, unrefined cane sugar found in cone-shaped pieces used to sweeten coffee and desserts.
Pine Nuts	Also known as pignolias and pinon. The pine nut is the seed of the stone pine. They have a creamy look and a light 'pine' taste. They are used often in Italian, Spanish, and Middle Eastern cooking.
Pinon	Pine nuts, seeds of large pine cones. Used in deserts and breads or roasted and enjoyed as nut meats.
Pizzelles	Thin decoratively patterned Italian wafer cookies that are made in an iron similar to a waffle iron. They may be flat or rolled into ice cream cones.
Plantains	Also known as machos. The plantain is a green skinned, pink fleshed banana which is usually flatter and longer than a regular banana. It also contains more starch and less sugar. It is usually eaten fried, mashed, or in stews in South American, African, and West Indian cuisine.
Plum sauce	Also known as duck sauce, plum sauce is a Chinese condiment made from plums, apricots, vinegar and sugar. It has a thick, jam-like consistency and tart-sweet flavor. Plum sauce is used predominately as a dipping sauce for roasted meats and fried appetizers.
Polenta	A coarse yellow cornmeal mush that is a staple of Northern Italy. As versatile as Souther nItaly's pasta, polenta can be served hot with various toppings. It can be molded, then cut into squares and fried or grilled.
Pomegranate Molasses	Also called pomegranate syrup, A Middle Eastern bottled condiment made from yellow sour pomegranates cooked with sugar, gives a fruity tangy flavor to savory dishes.
Porcini Mushrooms	Dried Cepes mushrooms found in most Italian markets. They are usually re-hydrated before used in cooking by soaking them in boiling water.
Porterhouse Steak	A cut of meat from the rear end of the short loin. The name originates from the days when it was served in public alehouses that also served a dark beer called porter. It consists of a hefty chunk of tenderloin with an even heftier chunk of sirloin tip. Some folks like to remove the tenderloin to serve separately as filet mignon.
Portobello Mushroom	Also Portobella. A full grown cremini mushroom (a variation of regular button mushrooms). The name 'portobello' began as a marketing ploy in the 1980's . Portobellos can easily measure 6 inches in diameter and have an open, flat cap. They have an earthy meaty flavor great in sandwiches and salads. They can be found in most produce sections.
Posole	Hominy stew made with dried lime-treated corn and combined with pork and seasonings.
Princess, a la|Princess|a la Princess	Any dish (usually poultry, salmon, sweetbreads, or egg) topped with the rich garnish of asparagus tips and slivers of truffle.
Proscuitto	The Italian word for ham, used in the names of raw hams coming from Italy, in particular Proscuitto di Parma and Proscuitto di San Daniele.
Quahaug	Alantic Coast clam.
Quelites	Spinach combined with pinto beans, seasoned with bacon and crushed chile pods.
Quenelle	A poached dumpling (oval), usually made of veal or chicken.
Quesadillas	Made in a number of different ways, buy always with cheese filling. Usually a folded corn tortilla with a chile and jack cheese filling, fried quickly over high heat.
Queso Fresco	(Native fresh cheese) Made with sweet milk and rennet tablets. It is allowed to set until whey can be separated from the curd. Served with sugar, syrup, or preserves as a dessert.
Quiche	A pie made of custard and cheese.
Quinoa	An ancient grain from the Andes, rich in protein, lysine, calcium, and iron. It is whitish, small and pearl shaped. Quinoa cooks like rice (at half the time) and expands to four times its original volume. Its flavor is delicate, plain, and has been compared to that of couscous. It can be included as main dish, a side dish, in soups, in salads and puddings. It can be found in most health food stores.
Radiatore	Literally means "Radiators". This ruffled, ridged shape adds elegant interest to any sauce. It also works well baked in casseroles, or used in salads and soups.
Ragout	A stew made from poultry, game, fish, or vegetables cut into pieces and cooked-with or without first having been browned- in a thickened liquid, generally flavored with herbs and seasonings. There are two basic types of ragout: brown and white. For a brown ragout, the meat is first browned in fat, then sprinkled with flour, cooked a little, and finally moistened with clear stock or water (or thickened meat juices, if the meat has not been floured). For a white ragout, , the meat is cooked until firm, but not colored, then sprinkled with flour and diluted with stock.
Ramekin	Small shallow baking dish. The foods cooked in these are also served in them.
Ramekins	Porcelain cups, often used to make souffles. They are usually white and can withstand high heat. Some good quality ones can be purchased at Williams-Sonoma and Pottery Barn.
Rasher	Thin slice of bacon or a portion consisting of 3 slices of bacon.
Rasin	Dried grape.
Raw Sugar	Sugar that hasn't been refined enough to achieve a granulated quality. It looks like coffee crystals. This coarse sugar is harder to dissolve, making it a nice choice for sprinkling on foods.
Rice paper wrappers	Circular sheets made from rice flour measuring approximately 8 inches in diameter, rice paper wrappers are brittle and translucent. They must be softened by dipping in hot water for a few seconds and draining. Once softened they can be used to make fresh Vietnamese-style salad rolls or deep-fried spring rolls.
Rice stick noodles	Made from rice flour and water, these noodles are translucent when cooked. They are usually softened by soaking in hot water for 10 -15 minutes before cooking with other ingredients. Fine rice stick noodles can also be deep fried to create a crispy garnish often used in Chinese chicken salads.
Rice vinegar	Used in both Japanese and Chinese cooking, rice vinegar is made from fermented rice and comes in several varieties, each differing in intensity and tartness. In general they are all fairly mild compared to European and American-style vinegars. They can be used in dressings, marinades, as dipping sauces and condiments.
Ricotta	Ricotta is a soft, unripened Italian curd cheese. It is the by product of the whey of other cheeses. It is sweet in flavor and grainy in texture. Ricotta is used often in Italian sweets (most notably Cassata alla Sicilian) and in savory dishes as pasta stuffing.
Ricotta Salata	A lightly salted sheep's milk cheese that has been pressed and dried. It is one of the best known Sicilian cheeses.
Riddling	An important step in removing sediment from Champagne. Bottles are placed in racks and then turned by hand or machine over weeks or months until thay are upside down and the sediment has settled on top of the corks.
Rigatoni	A large, grooved pasta. Rigatoni's ridges and holes are perfect with any sauce, from cream or cheese to the chunkiest meat sauces.
Roasted Garlic	Process: Cut the top third of the garlic head off and discard it. Drizzle the remainder with olive oil and put it in aluminum foil. Bake in a 400 degree F oven until edges of the garlic are caramelized (about 40 min.).
