##name	Jargon File
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2001/05/15, 11:49
##author	Kiril Serebnik
##email	Kiril.Serebnik@intel.com
##description	Reproduced from Jargon File version 4.2.0 (www.texudo.org/~esr/jargon).  \nVersion 0.3 \nThe version contains some minor changes and bug fixes \n(the original .gls file available by request - just drop a mail to me)
##browsingEnabled	
##bgl_creationTime	2000/09/26, 11:34
8EAF66FD.bmp	File: 8EAF66FD.bmp
exercise, left as an	<I> adj. </I> [from technical books] Used to complete a proof when one doesn't mind a <B><A href='bword://handwave'>handwave</A></B>, or to avoid one entirely. The complete phrase is: "The proof [or `the rest'] is left as an exercise for the reader." This comment <EM>has</EM> occasionally been attached to unsolved research problems by authors possessed of either an evil sense of humor or a vast faith in the capabilities of their audiences.
Exon	<I> /eks'on/ excl. </I> A generic obscenity that quickly entered wide use on the Internet and Usenet after <B><A href='bword://Black Thursday'>Black Thursday</A></B>. From the last name of Senator James Exon (Democrat-Nebraska), primary author of the <B><A href='bword://CDA'>CDA</A></B>.
Exploder	<I> n. </I> Used within Microsoft to refer to the Windows Explorer, the interface component of Windows 95 and WinNT 4. Our spies report that most of the heavy guns at MS came from a Unix background and use command line utilities; even they are scornful of the over-gingerbreaded <B><A href='bword://WIMP environment'>WIMP environment</A></B>s that they have been called upon to create.
exploit	<I> n. </I> [originally cracker slang] 1. A vulnerability in software that can be used for breaking security or otherwise attacking an Internet host over the network. The <B><A href='bword://Ping O' Death'>Ping O' Death</A></B> is a famous exploit. 2. More grammatically, a program that exploits an exploit in sense 1
external memory	<I> n. </I> A memo pad, palmtop computer, or written notes. "Hold on while I write that to external memory". The analogy is with store or DRAM versus nonvolatile disk storage on computers.
eye candy	<I> /i:' kand`ee/ n. </I> [from mainstream slang "ear candy"] A display of some sort that's presented to <B><A href='bword://luser'>luser</A></B>s to keep them distracted while the program performs necessary background tasks. "Give 'em some eye candy while the back-end <B><A href='bword://slurp'>slurp</A></B>s that <B><A href='bword://BLOB'>BLOB</A></B> into core." Reported as mainstream usage among players of graphics-heavy computer games. We're also told this term is mainstream slang for soft pornography, but that sense does not appear to be live among hackers.
eyeball search	<I> n.,v. </I> To look for something in a mass of code or data with one's own native optical sensors, as opposed to using some sort of pattern matching software like <B><A href='bword://grep'>grep</A></B> or any other automated search tool. Also called a <B><A href='bword://vgrep'>vgrep</A></B>; compare <B><A href='bword://vdiff'>vdiff</A></B>, <B><A href='bword://desk check'>desk check</A></B>.
face time	<I> n. </I> [common] Time spent interacting with somebody face-to-face (as opposed to via electronic links). "Oh, yeah, I spent some face time with him at the last Usenix."
factor	<I> n. </I> See <B><A href='bword://coefficient of X'>coefficient of X</A></B>.
fairings	<I> n. /fer'ingz/ </I> [FreeBSD; orig. a typo for `fairness'] A term thrown out in discussion whenever a completely and transparently nonsensical argument in one's favor(?) seems called for, e,g. at the end of a really long thread for which the outcome is no longer even cared about since everyone is now so sick of it; or in rebuttal to another nonsensical argument ("Change the loader to look for /kernel.pl? What about fairings?")
fall over	<I> vi. </I> [IBM] Yet another synonym for <B><A href='bword://crash'>crash</A></B> or <B><A href='bword://lose'>lose</A></B>. `Fall over hard' equates to <B><A href='bword://crash and burn'>crash and burn</A></B>.
fall through	<I> v. </I> (n. `fallthrough', var. `fall-through') 1. To exit a loop by exhaustion, i.e., by having fulfilled its exit condition rather than via a break or exception condition that exits from the middle of it. This usage appears to be <EM>really</EM> old, dating from the 1940s and 1950s. 2. To fail a test that would have passed control to a subroutine or some other distant portion of code. 3. In C, `fall-through' occurs when the flow of execution in a switch statement reaches a <CODE>case</CODE> label other than by jumping there from the switch header, passing a point where one would normally expect to find a <CODE>break</CODE>. A trivial example:<PRE>switch (color){case GREEN: do_green(); break;case PINK: do_pink(); /* FALL THROUGH */case RED: do_red(); break;default: do_blue(); break;}</PRE><P>The variant spelling <CODE>/* FALL THRU */</CODE> is also common.<P>The effect of the above code is to <CODE>do_green()</CODE> when color is <CODE>GREEN</CODE>, <CODE>do_red()</CODE> when color is <CODE>RED</CODE>, <CODE>do_blue()</CODE> on any other color other than <CODE>PINK</CODE>, and (and this is the important part) <CODE>do_pink()</CODE> <EM>and then</EM> <CODE>do_red()</CODE> when color is <CODE>PINK</CODE>. Fall-through is <B><A href='bword://considered harmful'>considered harmful</A></B> by some, though there are contexts (such as the coding of state machines) in which it is natural; it is generally considered good practice to include a comment highlighting the fall-through where one would normally expect a break. See also <B><A href='bword://Duff's device'>Duff's device</A></B>.
fan	<I> n. </I> Without qualification, indicates a fan of science fiction, especially one who goes to <B><A href='bword://con'>con</A></B>s and tends to hang out with other fans. Many hackers are fans, so this term has been imported from fannish slang; however, unlike much fannish slang it is recognized by most non-fannish hackers. Among SF fans the plural is correctly `fen', but this usage is not automatic to hackers. "Laura reads the stuff occasionally but isn't really a fan."
fandango on core	<I> n. </I> [Unix/C hackers, from the Iberian dance] In C, a wild pointer that runs out of bounds, causing a <B><A href='bword://core dump'>core dump</A></B>, or corrupts the <CODE>malloc(3)</CODE> <B><A href='bword://arena'>arena</A></B> in such a way as to cause mysterious failures later on, is sometimes said to have `done a fandango on core'. On low-end personal machines without an MMU (or Windows boxes, which have an MMU but use it incompetently), this can corrupt the OS itself, causing massive lossage. Other frenetic dances such as the cha-cha or the watusi, may be substituted. See <B><A href='bword://aliasing bug'>aliasing bug</A></B>, <B><A href='bword://precedence lossage'>precedence lossage</A></B>, <B><A href='bword://smash the stack'>smash the stack</A></B>, <B><A href='bword://memory leak'>memory leak</A></B>, <B><A href='bword://memory smash'>memory smash</A></B>, <B><A href='bword://overrun screw'>overrun screw</A></B>, <B><A href='bword://core'>core</A></B>.
FAQ	<I> /F-A-Q/ or /fak/ n. </I> [Usenet] 1. A Frequently Asked Question. 2. A compendium of accumulated lore, posted periodically to high-volume newsgroups in an attempt to forestall such questions. Some people prefer the term `FAQ list' or `FAQL' /fa'kl/, reserving `FAQ' for sense 1.<P>This lexicon itself serves as a good example of a collection of one kind of lore, although it is far too big for a regular FAQ posting. Examples: "What is the proper type of NULL?" and "What's that funny name for the <CODE>#</CODE> character?" are both Frequently Asked Questions. Several FAQs refer readers to this file.
FAQ list	<I> /F-A-Q list/ or /fak list/ n. </I> [common; Usenet] Syn <B><A href='bword://FAQ'>FAQ</A></B>, sense 2.
FAQL	<I> /fa'kl/ n. </I> Syn. <B><A href='bword://FAQ list'>FAQ list</A></B>.
faradize	<I> /far'*-di:z/ v. </I> [US Geological Survey] To start any hyper-addictive process or trend, or to continue adding current to such a trend. Telling one user about a new octo-tetris game you compiled would be a faradizing act -- in two weeks you might find your entire department playing the faradic game.
farkled	<I> /far'kld/ adj. </I> [DeVry Institute of Technology, Atlanta] Syn. <B><A href='bword://hosed'>hosed</A></B>. Poss. owes something to Yiddish `farblondjet' and/or the `Farkle Family' skits on "Rowan and Martin's Laugh-In", a popular comedy show of the late 1960s.
farming	<I> n. </I> [Adelaide University, Australia] What the heads of a disk drive are said to do when they plow little furrows in the magnetic media. Associated with a <B><A href='bword://crash'>crash</A></B>. Typically used as follows: "Oh no, the machine has just crashed; I hope the hard drive hasn't gone <B><A href='bword://farming'>farming</A></B> again." No longer common; modern drives automatically park their heads in a safe zone on power-down, so it takes a real mechanical problem to induce this.
fascist	<I> adj. </I> 1. [common] Said of a computer system with excessive or annoying security barriers, usage limits, or access policies. The implication is that said policies are preventing hackers from getting interesting work done. The variant `fascistic' seems to have been preferred at MIT, poss. by analogy with `touristic' (see <B><A href='bword://tourist'>tourist</A></B> or under the influence of German/Yiddish `faschistisch'). 2. In the design of languages and other software tools, `the fascist alternative' is the most restrictive and structured way of capturing a particular function; the implication is that this may be desirable in order to simplify the implementation or provide tighter error checking. Compare <B><A href='bword://bondage-and-discipline language'>bondage-and-discipline language</A></B>, although that term is global rather than local.
fat electrons	<I> n. </I> Old-time hacker David Cargill's theory on the causation of computer glitches. Your typical electric utility draws its line current out of the big generators with a pair of coil taps located near the top of the dynamo. When the normal tap brushes get dirty, they take them off line to clean them up, and use special auxiliary taps on the <EM>bottom</EM> of the coil. Now, this is a problem, because when they do that they get not ordinary or `thin' electrons, but the fat'n'sloppy electrons that are heavier and so settle to the bottom of the generator. These flow down ordinary wires just fine, but when they have to turn a sharp corner (as in an integrated-circuit via), they're apt to get stuck. This is what causes computer glitches. [Fascinating. Obviously, fat electrons must gain mass by <B><A href='bword://bogon'>bogon</A></B> absorption --ESR] Compare <B><A href='bword://bogon'>bogon</A></B>, <B><A href='bword://magic smoke'>magic smoke</A></B>.
fat-finger	<I> vt. </I> 1. To introduce a typo while editing in such a way that the resulting manglification of a configuration file does something useless, damaging, or wildly unexpected. "NSI fat-fingered their DNS zone file and took half the net down again." 2. More generally, any typo that produces dramatically bad results.
faulty	<I> adj. </I> Non-functional; buggy. Same denotation as <B><A href='bword://bletcherous'>bletcherous</A></B>, <B><A href='bword://losing'>losing</A></B>, q.v., but the connotation is much milder.
fd leak	<I> /F-D leek/ n. </I> A kind of programming bug analogous to a <B><A href='bword://core leak'>core leak</A></B>, in which a program fails to close file descriptors (`fd's) after file operations are completed, and thus eventually runs out of them. See <B><A href='bword://leak'>leak</A></B>.
fear and loathing	<I> n. </I> [from Hunter S. Thompson] A state inspired by the prospect of dealing with certain real-world systems and standards that are totally <B><A href='bword://brain-damaged'>brain-damaged</A></B> but ubiquitous -- Intel 8086s, or <B><A href='bword://COBOL'>COBOL</A></B>, or <B><A href='bword://EBCDIC'>EBCDIC</A></B>, or any <B><A href='bword://IBM'>IBM</A></B> machine bigger than a workstation. "Ack! They want PCs to be able to talk to the AI machine. Fear and loathing time!"
feature	<I> n. </I> 1. [common] A good property or behavior (as of a program). Whether it was intended or not is immaterial. 2. [common] An intended property or behavior (as of a program). Whether it is good or not is immaterial (but if bad, it is also a <B><A href='bword://misfeature'>misfeature</A></B>). 3. A surprising property or behavior; in particular, one that is purposely inconsistent because it works better that way -- such an inconsistency is therefore a <B><A href='bword://feature'>feature</A></B> and not a <B><A href='bword://bug'>bug</A></B>. This kind of feature is sometimes called a <B><A href='bword://miswart'>miswart</A></B>; see that entry for a classic example. 4. A property or behavior that is gratuitous or unnecessary, though perhaps also impressive or cute. For example, one feature of Common LISP's <CODE>format</CODE> function is the ability to print numbers in two different Roman-numeral formats (see <B><A href='bword://bells whistles and gongs'>bells whistles and gongs</A></B>). 5. A property or behavior that was put in to help someone else but that happens to be in your way. 6. [common] A bug that has been documented. To call something a feature sometimes means the author of the program did not consider the particular case, and that the program responded in a way that was unexpected but not strictly incorrect. A standard joke is that a bug can be turned into a <B><A href='bword://feature'>feature</A></B> simply by documenting it (then theoretically no one can complain about it because it's in the manual), or even by simply declaring it to be good. "That's not a bug, that's a feature!" is a common catchphrase. See also <B><A href='bword://feetch feetch'>feetch feetch</A></B>, <B><A href='bword://creeping featurism'>creeping featurism</A></B>, <B><A href='bword://wart'>wart</A></B>, <B><A href='bword://green lightning'>green lightning</A></B>.<P>The relationship among bugs, features, misfeatures, warts, and miswarts might be clarified by the following hypothetical exchange between two hackers on an airliner:<P>A: "This seat doesn't recline."<P>B: "That's not a bug, that's a feature. There is an emergency exit door built around the window behind you, and the route has to be kept clear."<P>A: "Oh. Then it's a misfeature; they should have increased the spacing between rows here."<P>B: "Yes. But if they'd increased spacing in only one section it would have been a wart -- they would've had to make nonstandard-length ceiling panels to fit over the displaced seats."<P>A: "A miswart, actually. If they increased spacing throughout they'd lose several rows and a chunk out of the profit margin. So unequal spacing would actually be the Right Thing."<P>B: "Indeed."<P>`Undocumented feature' is a common, allegedly humorous euphemism for a <B><A href='bword://bug'>bug</A></B>. There's a related joke that is sometimes referred to as the "one-question geek test". You say to someone "I saw a Volkswagen Beetle today with a vanity license plate that read FEATURE". If he/she laughs, he/she is a geek (see <B><A href='bword://computer geek'>computer geek</A></B>, sense 2).
feature creature	<I> n. </I> [poss. fr. slang `creature feature' for a horror movie] 1. One who loves to add features to designs or programs, perhaps at the expense of coherence, concision, or <B><A href='bword://taste'>taste</A></B>. 2. Alternately, a mythical being that induces otherwise rational programmers to perpetrate such crocks. See also <B><A href='bword://feeping creaturism'>feeping creaturism</A></B>, <B><A href='bword://creeping featurism'>creeping featurism</A></B>.
feature creep	<I> n. </I> [common] The result of <B><A href='bword://creeping featurism'>creeping featurism</A></B>, as in "Emacs has a bad case of feature creep".
feature key	<I> n. </I> [common] The Macintosh key with the cloverleaf graphic on its keytop; sometimes referred to as `flower', `pretzel', `clover', `propeller', `beanie' (an apparent reference to the major feature of a propeller beanie), <B><A href='bword://splat'>splat</A></B>, `open-apple' or (officially, in Mac documentation) the `command key'. In French, the term `papillon' (butterfly) has been reported. The proliferation of terms for this creature may illustrate one subtle peril of iconic interfaces.<P>Many people have been mystified by the cloverleaf-like symbol that appears on the feature key. Its oldest name is `cross of St. Hannes', but it occurs in pre-Christian Viking art as a decorative motif. Throughout Scandinavia today the road agencies use it to mark sites of historical interest. Apple picked up the symbol from an early Mac developer who happened to be Swedish. Apple documentation gives the translation "interesting feature"!<P>There is some dispute as to the proper (Swedish) name of this symbol. It technically stands for the word `sevärdhet' (thing worth seeing); many of these are old churches. Some Swedes report as an idiom for the sign the word `kyrka', cognate to English `church' and pronounced (roughly) /chur'ka/ in modern Swedish. Others say this is nonsense. Other idioms reported for the sign are `runa' (rune) or `runsten' /roon'stn/ (runestone), derived from the fact that many of the interesting features are Viking rune-stones. The term `fornminne' /foorn'min'*/ (relic of antiquity, ancient monument) is also reported, especially among those who think that the Mac itself is a relic of antiquity.
feature shock	<I> n. </I> [from Alvin Toffler's book title "Future Shock"] A user's (or programmer's!) confusion when confronted with a package that has too many features and poor introductory material.
featurectomy	<I> /fee`ch*r-ek't*-mee/ n. </I> The act of removing a feature from a program. Featurectomies come in two flavors, the `righteous' and the `reluctant'. Righteous featurectomies are performed because the remover believes the program would be more elegant without the feature, or there is already an equivalent and better way to achieve the same end. (Doing so is not quite the same thing as removing a <B><A href='bword://misfeature'>misfeature</A></B>.) Reluctant featurectomies are performed to satisfy some external constraint such as code size or execution speed.
feep	<I> /feep/ </I> 1. n. The soft electronic `bell' sound of a display terminal (except for a VT-52); a beep (in fact, the microcomputer world seems to prefer <B><A href='bword://beep'>beep</A></B>). 2. vi. To cause the display to make a feep sound. ASR-33s (the original TTYs) do not feep; they have mechanical bells that ring. Alternate forms: <B><A href='bword://beep'>beep</A></B>, `bleep', or just about anything suitably onomatopoeic. (Jeff MacNelly, in his comic strip "Shoe", uses the word `eep' for sounds made by computer terminals and video games; this is perhaps the closest written approximation yet.) The term `breedle' was sometimes heard at SAIL, where the terminal bleepers are not particularly soft (they sound more like the musical equivalent of a raspberry or Bronx cheer; for a close approximation, imagine the sound of a Star Trek communicator's beep lasting for five seconds). The `feeper' on a VT-52 has been compared to the sound of a '52 Chevy stripping its gears. See also <B><A href='bword://ding'>ding</A></B>.
feeper	<I> /fee'pr/ n. </I> The device in a terminal or workstation (usually a loudspeaker of some kind) that makes the <B><A href='bword://feep'>feep</A></B> sound.
feeping creature	<I> n. </I> [from <B><A href='bword://feeping creaturism'>feeping creaturism</A></B>] An unnecessary feature; a bit of <B><A href='bword://chrome'>chrome</A></B> that, in the speaker's judgment, is the camel's nose for a whole horde of new features.
feeping creaturism	<I> /fee'ping kree`ch*r-izm/ n. </I> A deliberate spoonerism for <B><A href='bword://creeping featurism'>creeping featurism</A></B>, meant to imply that the system or program in question has become a misshapen creature of hacks. This term isn't really well defined, but it sounds so neat that most hackers have said or heard it. It is probably reinforced by an image of terminals prowling about in the dark making their customary noises.
feetch feetch	<I> /feech feech/ interj. </I> If someone tells you about some new improvement to a program, you might respond: "Feetch, feetch!" The meaning of this depends critically on vocal inflection. With enthusiasm, it means something like "Boy, that's great! What a great hack!" Grudgingly or with obvious doubt, it means "I don't know; it sounds like just one more unnecessary and complicated thing". With a tone of resignation, it means, "Well, I'd rather keep it simple, but I suppose it has to be done".
fence	<I> n. 1. </I> A sequence of one or more distinguished (<B><A href='bword://out-of-band'>out-of-band</A></B>) characters (or other data items), used to delimit a piece of data intended to be treated as a unit (the computer-science literature calls this a `sentinel'). The NUL (ASCII 0000000) character that terminates strings in C is a fence. Hex FF is also (though slightly less frequently) used this way. See <B><A href='bword://zigamorph'>zigamorph</A></B>. 2. An extra data value inserted in an array or other data structure in order to allow some normal test on the array's contents also to function as a termination test. For example, a highly optimized routine for finding a value in an array might artificially place a copy of the value to be searched for after the last slot of the array, thus allowing the main search loop to search for the value without having to check at each pass whether the end of the array had been reached. 3. [among users of optimizing compilers] Any technique, usually exploiting knowledge about the compiler, that blocks certain optimizations. Used when explicit mechanisms are not available or are overkill. Typically a hack: "I call a dummy procedure there to force a flush of the optimizer's register-coloring info" can be expressed by the shorter "That's a fence procedure".
fencepost error	<I> n. </I> 1. [common] A problem with the discrete equivalent of a boundary condition, often exhibited in programs by iterative loops. From the following problem: "If you build a fence 100 feet long with posts 10 feet apart, how many posts do you need?" (Either 9 or 11 is a better answer than the obvious 10.) For example, suppose you have a long list or array of items, and want to process items m through n; how many items are there? The obvious answer is n - m, but that is off by one; the right answer is n - m + 1. A program that used the `obvious' formula would have a fencepost error in it. See also <B><A href='bword://zeroth'>zeroth</A></B> and <B><A href='bword://off-by-one error'>off-by-one error</A></B>, and note that not all off-by-one errors are fencepost errors. The game of Musical Chairs involves a catastrophic off-by-one error where N people try to sit in N - 1 chairs, but it's not a fencepost error. Fencepost errors come from counting things rather than the spaces between them, or vice versa, or by neglecting to consider whether one should count one or both ends of a row. 2. [rare] An error induced by unexpected regularities in input values, which can (for instance) completely thwart a theoretically efficient binary tree or hash table implementation. (The error here involves the difference between expected and worst case behaviors of an algorithm.)
FidoNet	<I> n. </I> A worldwide hobbyist network of personal computers which exchanges mail, discussion groups, and files. Founded in 1984 and originally consisting only of IBM PCs and compatibles, FidoNet now includes such diverse machines as Apple ][s, Ataris, Amigas, and Unix systems. For years FidoNet actually grew faster than Usenet, but the advent of cheap Internet access probably means its days are numbered. In early 1999 Fidonet has approximately 30,000 nodes, down from 38K in 1996.
field circus	<I> n. </I> [a derogatory pun on `field service'] The field service organization of any hardware manufacturer, but originally <B><A href='bword://DEC'>DEC</A></B>. There is an entire genre of jokes about field circus engineers:<PRE>Q: How can you recognize a field circus engineer with a flat tire?A: He's changing one tire at a time to see which one is flat.Q: How can you recognize a field circus engineer who is out of gas?A: He's changing one tire at a time to see which one is flat.Q: How can you tell it's <EM>your</EM> field circus engineer?A: The spare is flat, too.</PRE><P>[See <B><A href='bword://Easter egging'>Easter egging</A></B> for additional insight on these jokes.]<P>There is also the `Field Circus Cheer' (from the old <B><A href='bword://plan file'>plan file</A></B> for DEC on MIT-AI):<PRE>Maynard! Maynard!Don't mess with us!We're mean and we're tough!If you get us confusedWe'll screw up your stuff.</PRE><P>(DEC's service HQ, still extant under the Compaq regime, is located in Maynard, Massachusetts.)
field servoid	<I> [play on `android'] /fee'ld ser'voyd/ n. </I> <P>Representative of a field service organization (see <B><A href='bword://field circus'>field circus</A></B>). This has many of the implications of <B><A href='bword://droid'>droid</A></B>.
Fight-o-net	<I> n. </I> [FidoNet] Deliberate distortion of <B><A href='bword://FidoNet'>FidoNet</A></B>, often applied after a flurry of <B><A href='bword://flamage'>flamage</A></B> in a particular <B><A href='bword://echo'>echo</A></B>, especially the SYSOP echo or Fidonews (see <B><A href="bword://'Snooze">'Snooze</A></B>).
File Attach	<I> [FidoNet] </I> 1. n. A file sent along with a mail message from one FidoNet to another. 2. vt. Sending someone a file by using the File Attach option in a FidoNet mailer.
File Request	<I> [FidoNet] </I> 1. n. The <B><A href='bword://FidoNet'>FidoNet</A></B> equivalent of <B><A href='bword://FTP'>FTP</A></B>, in which one FidoNet system automatically dials another and <B><A href='bword://snarf'>snarf</A></B>s one or more files. Often abbreviated `FReq'; files are often announced as being "available for FReq" in the same way that files are announced as being "available for/by anonymous FTP" on the Internet. 2. vt. The act of getting a copy of a file by using the File Request option of the FidoNet mailer.
file signature	<I> n. </I> A <B><A href='bword://magic number'>magic number</A></B>, sense 3.
filk	<I> /filk/ n.,v. </I> [from SF fandom, where a typo for `folk' was adopted as a new word] A popular or folk song with lyrics revised or completely new lyrics and/or music, intended for humorous effect when read, and/or to be sung late at night at SF conventions. There is a flourishing subgenre of these called `computer filks', written by hackers and often containing rather sophisticated technical humor. See <B><A href='bword://double bucky'>double bucky</A></B> for an example. Compare <B><A href='bword://grilf'>grilf</A></B>, <B><A href='bword://hing'>hing</A></B>, <B><A href='bword://pr0n'>pr0n</A></B>, and <B><A href='bword://newsfroup'>newsfroup</A></B>.
film at 11	<I> </I> [MIT: in parody of TV newscasters] 1. Used in conversation to announce ordinary events, with a sarcastic implication that these events are earth-shattering. "<B><A href='bword://ITS'>ITS</A></B> crashes; film at 11." "Bug found in scheduler; film at 11." 2. Also widely used outside MIT to indicate that additional information will be available at some future time, <EM>without</EM> the implication of anything particularly ordinary about the referenced event. For example, "The mail file server died this morning; we found garbage all over the root directory. Film at 11." would indicate that a major failure had occurred but that the people working on it have no additional information about it as yet; use of the phrase in this way suggests gently that the problem is liable to be fixed more quickly if the people doing the fixing can spend time doing the fixing rather than responding to questions, the answers to which will appear on the normal "11:00 news", if people will just be patient.<P>The variant "MPEGs at 11" has recently been cited (MPEG is a digital-video format.)
filter	<I> n. </I> [very common; orig. <B><A href='bword://Unix'>Unix</A></B>, now also in <B><A href='bword://MS-DOS'>MS-DOS</A></B>] A program that processes an input data stream into an output data stream in some well-defined way, and does no I/O to anywhere else except possibly on error conditions; one designed to be used as a stage in a `pipeline' (see <B><A href='bword://plumbing'>plumbing</A></B>). Compare <B><A href='bword://sponge'>sponge</A></B>.
Finagle's Law	<I> n. </I> The generalized or `folk' version of <B><A href='bword://Murphy's Law'>Murphy's Law</A></B>, fully named "Finagle's Law of Dynamic Negatives" and usually rendered "Anything that can go wrong, will". One variant favored among hackers is "The perversity of the Universe tends towards a maximum" (but see also <B><A href='bword://Hanlon's Razor'>Hanlon's Razor</A></B>). The label `Finagle's Law' was popularized by SF author Larry Niven in several stories depicting a frontier culture of asteroid miners; this `Belter' culture professed a religion and/or running joke involving the worship of the dread god Finagle and his mad prophet Murphy. Some technical and scientific cultures (e.g., paleontologists) know it under the name `Sod's Law'; this usage may be more common in Great Britain.
fine	<I> adj. </I> [WPI] Good, but not good enough to be <B><A href='bword://cuspy'>cuspy</A></B>. The word `fine' is used elsewhere, of course, but without the implicit comparison to the higher level implied by <B><A href='bword://cuspy'>cuspy</A></B>.
finger	<I> </I> [WAITS, via BSD Unix] 1. n. A program that displays information about a particular user or all users logged on the system, or a remote system. Typically shows full name, last login time, idle time, terminal line, and terminal location (where applicable). May also display a <B><A href='bword://plan file'>plan file</A></B> left by the user (see also <B><A href='bword://Hacking X for Y'>Hacking X for Y</A></B>). 2. vt. To apply finger to a username. 3. vt. By extension, to check a human's current state by any means. "Foodp?" "T!" "OK, finger Lisa and see if she's idle." 4. Any picture (composed of ASCII characters) depicting `the finger'. Originally a humorous component of one's plan file to deter the curious fingerer (sense 2), it has entered the arsenal of some <B><A href='bword://flamer'>flamer</A></B>s.
finger-pointing syndrome	<I> n. </I> All-too-frequent result of bugs, esp. in new or experimental configurations. The hardware vendor points a finger at the software. The software vendor points a finger at the hardware. All the poor users get is the finger.
finger trouble	<I> n. </I> Mistyping, typos, or generalized keyboard incompetence (this is surprisingly common among hackers, given the amount of time they spend at keyboards). "I keep putting colons at the end of statements instead of semicolons", "Finger trouble again, eh?".
finn	<I> v. </I> [IRC] To pull rank on somebody based on the amount of time one has spent on <B><A href='bword://IRC'>IRC</A></B>. The term derives from the fact that IRC was originally written in Finland in 1987. There may be some influence from the `Finn' character in William Gibson's seminal cyberpunk novel "Count Zero", who at one point says to another (much younger) character "I have a pair of shoes older than you are, so shut up!"
firebottle	<I> n.obs. </I> A large, primitive, power-hungry active electrical device, similar in function to a FET but constructed out of glass, metal, and vacuum. Characterized by high cost, low density, low reliability, high-temperature operation, and high power dissipation. Sometimes mistakenly called a `tube' in the U.S. or a `valve' in England; another hackish term is <B><A href='bword://glassfet'>glassfet</A></B>.
firefighting	<I> n. </I> 1. What sysadmins have to do to correct sudden operational problems. An opposite of hacking. "Been hacking your new newsreader?" "No, a power glitch hosed the network and I spent the whole afternoon fighting fires." 2. The act of throwing lots of manpower and late nights at a project, esp. to get it out before deadline. See also <B><A href='bword://gang bang'>gang bang</A></B>, <B><A href='bword://Mongolian Hordes technique'>Mongolian Hordes technique</A></B>; however, the term `firefighting' connotes that the effort is going into chasing bugs rather than adding features.
firehose syndrome	<I> n. </I> In mainstream folklore it is observed that trying to drink from a firehose can be a good way to rip your lips off. On computer networks, the absence or failure of flow control mechanisms can lead to situations in which the sending system sprays a massive flood of packets at an unfortunate receiving system, more than it can handle. Compare <B><A href='bword://overrun'>overrun</A></B>, <B><A href='bword://buffer overflow'>buffer overflow</A></B>.
firewall code	<I> n. </I> 1. The code you put in a system (say, a telephone switch) to make sure that the users can't do any damage. Since users always want to be able to do everything but never want to suffer for any mistakes, the construction of a firewall is a question not only of defensive coding but also of interface presentation, so that users don't even get curious about those corners of a system where they can burn themselves. 2. Any sanity check inserted to catch a <B><A href='bword://can't happen'>can't happen</A></B> error. Wise programmers often change code to fix a bug twice: once to fix the bug, and once to insert a firewall which would have arrested the bug before it did quite as much damage.
firewall machine	<I> n. </I> A dedicated gateway machine with special security precautions on it, used to service outside network connections and dial-in lines. The idea is to protect a cluster of more loosely administered machines hidden behind it from <B><A href='bword://cracker'>cracker</A></B>s. The typical firewall is an inexpensive micro-based Unix box kept clean of critical data, with a bunch of modems and public network ports on it but just one carefully watched connection back to the rest of the cluster. The special precautions may include threat monitoring, callback, and even a complete <B><A href='bword://iron box'>iron box</A></B> keyable to particular incoming IDs or activity patterns. Syn. <B><A href='bword://flytrap'>flytrap</A></B>, <B><A href='bword://Venus flytrap'>Venus flytrap</A></B>.<P>[When first coined in the mid-1980s this term was pure jargon. Now (1999) it is techspeak, and has been retained only as an example of uptake --ESR]
fireworks mode	<I> n. </I> 1. The mode a machine is sometimes said to be in when it is performing a <B><A href='bword://crash and burn'>crash and burn</A></B> operation. 2. There is (or was) a more specific meaning of this term in the Amiga community. The word fireworks described the effects of a particularly serious crash which prevented the video pointer(s) from getting reset at the start of the vertical blank. This caused the DAC to scroll through the entire contents of CHIP (video or video+CPU) memory. Since each bit plane would scroll separately this was quite a spectacular effect.
firmware	<I> /ferm'weir/ n. </I> Embedded software contained in EPROM or flash memory. It isn't quite hardware, but at least doesn't have to be loaded from a disk like regular software. Hacker usage differs from straight techspeak in that hackers don't normally apply it to stuff that you can't possibly get at, such as the program that runs a pocket calculator. Instead, it implies that the firmware could be changed, even if doing so would mean opening a box and plugging in a new chip. A computer's BIOS is the classic example, although nowadays there is firmware in disk controllers, modems, video cards and even CD-ROM drives.
firmy	<I> /fer'mee/ n. </I> Syn. <B><A href='bword://stiffy'>stiffy</A></B> (a 3.5-inch floppy disk).
fish	<I> n. </I> [Adelaide University, Australia] 1. Another <B><A href='bword://metasyntactic variable'>metasyntactic variable</A></B>. See <B><A href='bword://foo'>foo</A></B>. Derived originally from the Monty Python skit in the middle of "The Meaning of Life" entitled "Find the Fish". 2. A pun for `microfiche'. A microfiche file cabinet may be referred to as a `fish tank'.
