##name	English Hebrew Paganism
##sourceLang	English
##targetLang	Hebrew
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1255
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1255
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2005/03/02, 23:59
##author	Carmit Mizrahi
##description	English Hebrew Dictionary for Pagan Religions, Mythology, Wicca, Folklore, Magic and Witchcraft.
##bgl_creationTime	2002/11/12, 08:30
8EAF66FD.bmp	File: 8EAF66FD.bmp
Alexandrian Wicca	<B>(ש"ע)</B> ויקה אלכסנדרית. מסורת ויקנית מיסודו של המכשף אלכס סנדרס.
Alisanos|Alisaunus	<B>(ש"פ)</B> אליסנוס. אל גולי קלטי. מקורו בסיט ד'אור.
Alkonost	<B>(ש"פ)</B> אלקונוסט. ציפור גן העדן במיתולוגיה הרוסית. על פי האגדה, יש לה פנים אנושיות וקול גבוה וצווחני. מדי שבוע היא מטילה את ביציה על חוף הים ואחר כך נושאת אותם אל המים. הביצים מרגיעות את הגלים למשך שבעה ימים. הרוסים מאמינים, כי מי שישמע את קולה של האלקונוסט ישכח את כל מה שהוא יודע.
All Power	<B>(ש"ע)</B> אחד מן השמות המאגיים לכוח האלוהי הבורא האחד.
Alpheus	<B>(ש"פ) </B>אלפאוס. בדת ההלנית, אל נהר האלפאוס הזורם באיים הפלופונזיים ביוון.
Alrune	<B>(ש"פ)</B> אלרון. אחת מרוחות האמהות של ההונים המשנה צורתה, מסייעת בניבוי העתיד ומגנה על הבית.
Amaethon	<B>(ש"פ)</B> אמאתון. אל החקלאות הוולשי, בן האלה הגדולה דון. בגללו פרצה המלחמה בין אלי העולם התחתון לבין האלים בניה של דון.
Amalthaea|Amalthea	<B>(ש"פ)</B> אמלתיאה. במיתולוגיה היוונית העז המינקת של זאוס בעלת קרן השפע שהפכה לקבוצת כוכבים.<BR>
Amazon	<B>(ש"ע)</B> אמזונה. אחת מבנות שבט נשים לוחמות שישב לחוף הים השחור. נקראה כך מפני שכרתה את שדה השמאלי, כדי להיטיב את אחיזת הקשת בידה.<BR>
Ambisagrus	<B>(ש"פ)</B> אמביסגרוס.אל קלטי מן היבשת (אירופה, בניגוד לאלים הקלטיים מן האיים הבריטיים).
Ammon|Amon	<B>(ש"פ)</B> אמון. אל השמש ואבי האלים בדת המצרית העתיקה.
Amphion	<B>(ש"פ)</B> אמפיון. במיתולוגיה היוונית, בן זאוס ואנטיופה. בעזרת נבל קסום שקיבל מן האל הרמס קבע את האבנים בחומת העיר תבס.
Amphisbaena	<B>(ש"פ)</B> אמפיסבנה. במיתולוגיה היוונית, יצור פלאי בדמות נחש בעל שני ראשים.
Amphitrite	<B>(ש"פ)</B> אלת ים יוונית, אשת פוסידון, אחת מן הנראידות, בנות נראוס ודוריס ונכדת אוקיינוס.
Amphitryon	<B>(ש"פ)</B> אמפיטריאון. במיתולוגיה היוונית, בן אלקיאוס מלך טירניס. הוא הרג בטעות את אלקטריון מלך מיקני ונמלט עם בתו אלקמנה לתביי, שם מצא מקלט בחסות המלך קריאון.
Amun Ra	<B>(ש"פ)</B> אמון רה, אמון רע. אל השמש המצרי, מיזוג של האל אמון והאל רע.<BR>
An|Ansar|Anu	<B>(ש"פ)</B> אן. אל השמים בשומר ואכד. נקרא גם אנו או אנשר.
Anann	<B>(ש"פ)</B> אנאן. אלת אם אירית קלטית ואלת השפע במונסטר. צלע בשילוש הקדוש באדב-מאכה-אנאן.
Anath	<B>(ש"פ)</B> ענת. אלת המלחמה ואלה עלמה בכנען ופניקיה.
Ancamna	<B>(ש"פ)</B> אנקמנה. אלת מים קלטית מן היבשת (אירופה, בניגוד לאלים קלטיים מן האיים הבריטיים).
Andarta	<B>(ש"פ)</B> אנדרטה. אלת פריון ומלחמה קלטית צרפתית.
Andraste|Adraste|Andrasta	<B>(ש"פ)</B> אנדרסטה. אלת מלחמה קלטית. סייעה למלכה בודיקה במרד נגד הרומאים בשנת 61 לספירה.
Andromeda	<B>(ש"פ) </B>אנדרומדה. במיתולוגיה היוונית, נערה שפרסאוס הציל מידי מפלצת הים. הפכה לסלע.
Anextiomarus	<B>(ש"פ)</B> אנקסטיומרוס. אל שבטי בריטי קלטי.
Annwn|Annwfn|Annwyfn|Annwyn	<B>(ש"פ)</B> אנוּן. העולם התחתון במיתולוגיה הוולשית קלטית.
Antaeus	<B>(ש"פ) </B>אנטיאוס, אנטיוס, אדני שדה. במיתולוגיה היוונית ענק ארץ לוב, בן פוסידון וגיאה. לא ניתן היה לנצחו כל עוד היה עומד על הארץ ורגליו נגעו בגופה של אמו, אמא אדמה גיאה. הרקולס הרים אותו באויר והרגו.
Antigone	<B>(ש"פ)</B> בת אדיפוס המלך שקברה את אחיה הבוגד למרות צו דודה, המלך קריאון ונידונה למוות.
Anu|An|Ana|Ansar	<B>(ש"פ) </B>אנו. אל השמים בשומר ואכד. נקרא גם אן או אנשר.<HR><B>(ש"פ) </B>אנו. אם פריון אירית קלטית ואם האלים. פולחנה התקיים בעיקר במונסטר.
Anubis	<B>(ש"פ) </B>אנוביס. אל המוות המצרי.
Aphrodite	<B>(ש"פ) </B>אפרודיטה. אלת האהבה, היופי והארוטיקה היוונית.
Apis	<B>(ש"פ)</B> אפיס. אל פר מצרי.
Apkallu|Abgal	<B>(ש"פ)</B> אפכלו. במיתולוגיה האכדית, שבעת אנשי הדגים החכמים שעלו מן המים המתוקים של אפסו והמשרתים את אנקי אל המים והחוכמה. <BR>
Apollo	<B>(ש"פ)</B> אפולו, אפולון. אל השמש היווני.
Aquarius	<B>(ש"ע)</B> דלי, מזל דלי, בית דלי. המזל ה-11 בגלגל המזלות.
Arabian Bird	<B>(ש"ע)</B> עוף החול, פניקס.
Arachne	<B>(ש"פ) </B>ארכנה. במיתולוגיה היוונית, בת אידיון מלידיה, פטרונית העכבישים. היא היתה מיומנת מאוד באומנות הטוויה. היא לעגה לאתנה אלת הטוויה והאריגה, כשהועלתה ההשערה שלמדה ממנה את אומנותה. לכן הפכה אותה אתנה לעכביש.<BR>
Aradia	<B>(ש"פ) </B>ארדיה. במיתולוגיה הביניימית, בתה של האלה דיאנה ואלת המכשפות. אלה מרכזית בדת הויקה.
Arawn	<B>(ש"פ)</B> ארוון. אל השאול הוולשי קלטי.
Arduinna	<B>(ש"פ)</B> ארדווינה, ארדואינה. אלת ירח, ציד ויערות גולית קלטית. חזיר הבר קדוש לה.
Ares	<B>(ש"פ)</B> ארס. אל מלחמה ושפיכות דמים יווני.
Arethusa	<B>(ש"פ)</B> ארתוסה. נראידה (נימפת יער) שהאלה ארטמיס הפכה לנחל כדי לסייע לה להימלט מחיזורי אל הנהר אלפאוס.
Argo	<B>(ש"פ)</B> ארגו. במיתולוגיה היוונית, שם הספינה בה יצא יסון לחפש אחר גיזת הזהב.
Argon	<B>(ש"פ)</B> ארגון. נער מן האי קוס. הוא ואחיותיו לעגו לאלים ולכן הפכו לציפורים.
Argonaut	<B>(ש"פ)</B> ארגונאוט. במיתולוגיה היוונית, אחד המלחים שיצאו עם יסון על סיפון הארגו לחפש אחר גיזת הזהב.
Argus	<B>(ש"פ)</B> במיתולוגיה היוונית, בן זאוס וניאובה. היו לו מאה עיניים. האל הרמס הרדים אותן בנגינת נבל קסומה, עקר אותן וקבע אותן בזנב הטווס.
Ariadne	<B>(ש"פ)</B> אריאדנה. במיתולוגיה היוונית, בת מלך מינוס שסייעה לתזאוס למצוא את דרכו בלבירינת שבנה אביה ולהרוג את המינוטאור.
Arianrhod	<B>(ש"פ)</B> אריאנרוד. אלת ירח וולשית-קלטית . פירוש שמה בגאלית 'הגלגל הכסוף'.
Aries	<B>(ש"ע)</B> טלה, מזל טלה, בית טלה. המזל ה-1 בגלגל המזלות.
Aristaeus	<B>(ש"פ)</B> אריסטיוס. אל הגפנים, הדבורים, הצאן והרועים היווני, בנו של אל השמש אפולו.
Arnemetia	<B>(ש"פ) </B>ארנמנטיה. אלת מים בריטית קלטית.
Artemis	<B>(ש"פ) </B>ארטמיס. אלת הירח, הציד, הבתולין והלידה היוונית. בת זאוס ולטו, ואחותו התאומה של אפולו, אל השמש.
Arthur	<B>(ש"פ)</B> ארתור. מלך אגדי בהיסטוריה של בריטניה.
Arthurian Wicca	<B>(ש"ע)</B> ויקה ארתורית. מסורת ויקה ולשית, המבוססת על המיתולוגיה של המלך ארתור.
Artio|Artio of Muri	<B>(ש"פ)</B> ארטיו. אלת דובים קלטית מן היבשת (אירופה, בניגוד לאלים קלטיים מן האיים הבריטיים).
Arvernus	<B>(ש"פ)</B> ארוורנוס. במיתולוגיה הגאלית קלטית, האל הפטרון של ארוורני.
Asatru	<B>(ש"פ)</B> אסטרו. דת מודרנית המבוססת על המסורות הקדם-נוצריות של צפון אירופה וסקנדינביה.
Ashur	<B>(ש"פ)</B> אשור. האל העליון של ממלכת אשור.
Assyria	<B>(ש"פ)</B> אשור (ממלכה עתיקה באזור עירק של היום).
Astarte	<B>(ש"פ)</B> אסתרת, עשתרת. האלה האם הפניקית ואלת הפריון, המיניות, האמהות, הירח, הים והמים. פטרונית העיר אילת.
Astraea	<B>(ש"פ)</B> אסטריאה. אלת המשפט והצדק היוונית.<HR><B>(ש"ע)</B> מזל בתולה.
Atalanta	<B>(ש"פ) </B>אטלנטה. במיתולוגיה היוונית, ציידת קלת רגליים.
Atar	<B>(ש"פ)</B> אטר. אל האש והטהרה במיתולוגיה הפרסית. בנו של האל העליון אהורה מזדה. אטר נלחם באזהי דהקה, דרקון השמים הנורא וכבל אותו בשלשלאות להר גבוה. הפרסים האמינו כי הדרקון ישתחרר מכבליו וישמיד את האנושות השלישית לפני יום הדין. לאחר מכן ייהרג הדרקון.
Athena	<B>(ש"פ)</B> אתנה. אלת החוכמה, הצדק ומלחמת ההגנה היוונית. פטרונית העיר אתונה, שנקראת על שמה.
Atho	<B>(ש"פ)</B> אתו. שם שניתן לראש מגולף של האל המקורנן בדתות הכשפים כגון ויקה. היה ברשותו של ריימונד האוורד מנורפולק, אנגליה.
Atlantis	<B>(ש"פ)</B> אטלנטיס. על פי אפלטון, אי אגדי ששקע באוקיינוס האטלנטי.
Atlas	<B>(ש"פ)</B> אטלס. במיתולוגיה היוונית, ענק הנושא את העולם על כתפיו.
Atropos	<B>(ש"פ) </B>אטרופוס. אחת משלוש אלות הגורל היווניות. חותכת את חוט החיים.
Attis	<B>(ש"פ)</B> אטיס. אל הצמיחה האנטולי, בן זוגה של אלת הפריון הגדולה קיבלי.
Aufaniae	<B>(ש"פ)</B> אאופאניה. מונח המתאר קבוצת אלות אם קלטיות מן היבשת (אירופה, בניגוד לאלים קלטיים מן האיים הבריטיים).
Augean stables	<B>(ש"פ)</B> רפתות אוגיאס. רפתות המלך אוגיאס, שלא נוקו משך שלושים שנה. אחת ממשימותיו של הרקולס היתה לנקותן. הוא עשה זאת על ידי הטיית שני נהרות לתוכן.
Augeas	<B>(ש"פ)</B> אוגיאס. מלך יווני שלא ניקה את רפתותיו משך שלושים שנה. אחת ממשימותיו של הרקולס היתה לנקותן. הוא עשה זאת על ידי הטיית שני נהרות לתוכן.<BR>
Aurora	<B>(ש"פ) </B>אורורה. אלת השחר הרומאית.
Avalloc	<B>(ש"פ)</B> אבלוק. במיתולוגיה הוולשית קלטית, אבי האלה מודרון ומלך אבלון.
Avalon	<B>(ש"פ)</B> אבלון. אי התפוחים במיתולוגיה הארתורית.
Aveta	<B>(ש"פ)</B> אווטה. אלת הלידה והמיילדות הגאלית קלטית.
BTW|British Traditional Wicca	<B>(ש"ע)</B> ויקה בריטית מסורתית. כינוי למסורות הויקה השמרניות בבריטניה (בד"כ ויקה גרדנריאנית או אלכסנדרית), המקפידות על עבודה באסיפות, הכנסה בסוד ושושלות יוחסין.
Baal	<B>(ש"פ)</B> בעל. אל עליון ואל מזג אויר, ברקים, רעמים וצמיחה בפניקיה ובכנען.
Baba Yaga	<B>(ש"פ) </B>באבה יאגה. מכשפה זקנה במיתולוגיה הסלבית.
Babylon	<B>(ש"פ)</B> בבל.
Bacchus	<B>(ש"פ)</B> בכחוס. אל הגפנים והיין הרומאי.
Badb|Badb Catha|Badhbh|Bodb	<B>(ש"פ)</B> באדב. אלת מלחמה אירית קלטית בדמות עורב וצלע בשילוש הקדוש באדב-מאכה-מוריגן.
Balder	<B>(ש"פ)</B> בלדר. אל היופי והתום הצפוני, שנהרג בידי לוקי, אל האש.
Balmung	<B>(ש"פ)</B> בלמונג. במיתולוגיה הגרמאנית, חרבו הקסומה של הגיבור זיגפריד.
Balor	<B>(ש"פ)</B> בְּלור. אל מוות קלטי-אירי ואל הפומורים, גזע ענקים. בן זוגה של האלה דנה או של האלה קייתלן.
Banba	<B>(ש"פ)</B> בנבה. אלה אירית קלטית המייצגת את רוח אירלנד. אשת המלך מק'קוויל וצלע בשילוש הקדוש פודלה-אריו-בנבה.
Bast	<B>(ש"פ)</B> באסט. אלת חתול מצרית.
Beag	<B>(ש"פ)</B> ביג. אלת באר אירית קלטית מן הטואטה דה דנאן.
Bealtaine	<B>(ש"ע)</B> בלתיין. אחד משמונת חגי השמש בגלגל השנה הפגני. נחגג בתאריך 30 לאפריל.
Bean Sidhe	<B>(ש"פ)</B> בן שי. במיתולוגיה הקלטית, רוח המבשרת מוות ביללותיה.<BR>
Bebhionn	<B>(ש"פ)</B> בביון. אלת שאול, עונג והנאה אירית קלטית.
Bel	<B>(ש"פ)</B> שמו האכדי של אל הרוח השומרי אנליל.<HR><B>(ש"פ) </B>כינוי לאל הפניקי בעל.
Bel fire|balefire|belfire	<B>(ש"ע)</B> אש בעל, אש בל, אשבעל. מדורה לכבוד האל בל או בעל. <HR><B>(ש"ע) </B>אשבעל. בהשאלה, מדורה טקסית המודלקת בעת חגיגות פגניות או למטרות מאגיות.
Belatu-Cadros|Belatu Cadros|Belatucadros	<B>(ש"פ)</B> בלטו קדרוס, 'בוהקת ויפהפייה', אלת מלחמה ונקמה באויבים קלטית. פולחנה התקיים בעיקר בווילס.
Belenus|Bel|Belanus|Beli|Bile	<B>(ש"פ)</B> בלנוס. אל אור, רועים ועדרים קלטי. פירוש שמו ככל הנראה 'הבהיר'. אשתו היא האלה בליסמה. חגו השנתי הוא ביום בלתיין, אחד משמונת חגי השמש בגלגל השנה הפגני, נחגג בתאריך 31 לאפריל.
Belisama	<B>(ש"פ)</B> בליסמה. אלת אור, אש, נפחות ומלאכות גולית וקלטית. אשתו של האל בלנוס.
Bellona	<B>(ש"פ) </B>בלונה. אלת המלחמה הרומאית, אחותו של מרס.
Beltane	<B>(ש"פ)</B> בלתיין. אחד משמונת חגי השמש בגלגל השנה הפגני. נחגג בתאריך 30 לאפריל.
Benandanti	<B>(ש"ע)</B> בננדנטי. קבוצה אתנית איטלקית, בעלת מסורת של כשפים עממיים. הבננדנטי נחשבו למטילי כשפים מיטיבים, בניגוד למלנדנטי, מכשפים רעים.
Berecyntia	<B>(ש"פ)</B> ברקינטיה. אלה אם גולית, כנראה מקבילה לאלה הגדולה בריגיד.
Bile	<B>(ש"פ)</B> בִּילֵה. אל אור, רפואה והעץ הקדוש במיתולוגיה האירית. בדרך כלל מקביל לאל בלנוס.
Bird Goddess	<B>(ש"ע)</B> אלת הציפור. אלה ניאוליתית מכונפת, בעלת מקור או גוף של ציפור.
Blarney stone	<B>(ש"ע)</B> אבן בלרני, אבן החנופה. אבן הקבועה בכניסה לארמון בלרני באירלנד. על פי האמונה העממית, מי שינשק אותה ימצא חן בעיני שועי עולם.
Blessed Be	ברוך תהיה, ברוכה תהיי, ברוכים תהיו (ברכה ויקנית נפוצה הלקוחה מטקס הנשיקה המחומשת).
Bloeuwedd	<B>(ש"פ)</B> בלודווד. במיתולוגיה הקלטית, כלה יפהפייה שיצר האשף גווידיון עבור לו לו גייפס. לרוע המזל התאהבה באחר. היא ומאהבה ניסו להרוג את לו. הוא הפך לנשר ובלודווד הפכה לינשוף.
Blood of the Moon	<B>(ש"ע)</B> דם הירח. כינוי למחזור החודשי הנשי במאגיה. תקופה זו נחשבת טובה במיוחד להטלת כשפים ולמעשיים מאגיים, במיוחד אם היא חופפת לתקופת הירח החדש או הירח המלא.
Boann	<B>(ש"פ)</B> בואן. 'לבנת הבקר', אלת השפע והפריון האירית קלטית. הפרה הלבנה קדושה לה והנהר בוין נקרא על שמה.
Bodb Dearg	<B>(ש"פ)</B> בודב דירג. במיתולוגיה הקלטית, בנו של דגדה ויורשו כמלך האלים.
Boreas	<B>(ש"פ)</B> בוריאס.
Borvo|Bormanious|Bormanus|Bormo	<B>(ש"פ)</B> בורוו. 'להרתיח', אל המעיינות החמים והמרפא הקלטי. בפרובנס קראו לו בורמנוס ובפורטוגל בורמניוס.
Bow of Ulysses	<B>(ש"ע)</B> קשת יוליסס.
Bran	<B>(ש"פ)</B> ברן. במיתולוגיה הקלטית, בן ליר ופנרדון, אחי בראנוון, מנווידאן, ניסיין ואפניסיין. הציל את אחותו בראנוון מעריצות בעלה.
Branwen	<B>(ש"פ) </B>ברנוון. במיתולוגיה הקלטית, בת מלך שנישאה למתולווך וחיה אצלו חיי עבדות. אחיה בראן יצא להצילה.
Brea	<B>(ש"פ)</B> בריאה. אל אירי מן הטואטה דה דנאן.
Breg|Bregh	<B>(ש"פ)</B> ברג. אלה בריטית, אשתו של דגדה.
Bres	<B>(ש"פ)</B> ברס. אל פריון וחקלאות אירי קלטי. בנו של אלתה, נסיך פומורי ושל האלה אריו.
Briante	<B>(ש"פ)</B> בריאנטה.
Briareus	<B>(ש"פ)</B> בריארוס.
Brid	<B>(ש"פ)</B> בריד. שם אחר לאלה הקלטית בריגיד.
Bride	<B>(ש"פ)</B> ברייד. כינוי לאלה הקלטית בריגיד.
Brigantia	<B>(ש"פ)</B> בריגנטיה. אלת עדרים ובקר קלטית רומאית, האלה הפטרונית של הבריגנטים ביורקשיר ואלת הנהרות ברנט ובריינט.
Bright Blessings	ברכות אור (סוג ברכה ויקנית נפוצה).
Brigid|Bride	<B>(ש"פ)</B> בריגיד. אלה אירית קלטית. נקראת ברייד בסקוטלנד.
Brigid's bed	<B>(ש"ע)</B> ערש בריגיד.
Bronach	<B>(ש"פ)</B> ברונך. אלת צוקים אירית קלטית.
Bussumarus	<B>(ש"פ)</B> בוסומרוס. אל קלטי מן היבשת (אירופה, בניגוד לאלים קלטיים מן האיים הבריטיים).
Cadmus	<B>(ש"פ)</B> קדמוס.
Caer	<B>(ש"פ)</B> קייר. במיתולוגיה הקלטית, עלמת ברבור שאנגוס אל השירה התאהב בה והפך לברבור עבורה.
Cailleach|Cailleach Beara	<B>(ש"פ)</B> קיילך. אלת פריון קלטית, בוראת האדמה ומכשפה גדולה. נחשבת אם כל חי בסקוטלנד.<HR><B>(ש"ע)</B> בפולקלור הקלטי, בובת תירס שמכין האיכר שקוצר את שדהו ראשון ומעביר אותה לאיכר שקוצר את שדהו אחריו. האיכר שקוצר אחרון את השדה, שומר על הבובה עד השנה הבאה.
Calliope	<B>(ש"פ)</B> קליופה.
Calypso	<B>(ש"פ)</B> קליפסו.
Cambria	<B>(ש"פ) </B>קמבריה (שמה העתיק של ווילס).<BR>
Camelot	<B>(ש"פ)</B> קמלוט. ממלכת המלך ארתור בדרום מערב אנגליה.
Camma	<B>(ש"פ)</B> קאמה. אלת הציד הבריטונית.
Camulus|Camulos	<B>(ש"פ)</B> קמולוס. אל מלחמה גולי קלטי. העיר קולצ'סטר נקראת על שמו.
Canaan	<B>(ש"פ)</B> כנען.
Canola	<B>(ש"פ)</B> קנולה. במיתולוגיה הקלטית, ממציאת הנבל האירי.
Carman|Carme	<B>(ש"פ)</B> כרמן. אלת הכשפים המרושעים במיתולוגיה הקלטית. בניה הם דאב (חושך), דות'ר (רשע) ודיאן (אלימות).
Carmen	<B>(ש"פ)</B> כרמן.
Carthage	<B>(ש"פ)</B> קרתגו.
Carthagian apple	<B>(ש"ע)</B> רימון.
Cartimandua	<B>(ש"פ)</B> כרטימנדואה. במיתולוגיה הקלטית, אלה לוחמת ומלכת הבריגנטים, שנאבקה נגד הכיבוש הבריטי.
Cassandra	<B>(ש"פ)</B> קסנדרה. במיתולוגיה היוונית, מכשפה וכוהנת לאלה הקטה. האל אפולו קילל אותה שאיש לא יאמין לנבואותיה. היא ניבאה את נפילת טרויה, אך איש לא שעה לנבואותיה. היא נהרגה כשנפלה העיר.
Castor and Pollux|Castor|Pollux	<B>(ש"ע)</B> קסטור ופולוקס. במיתולוגיה הרומאית, התאומים שייסדו את רומא.<HR><B>(ש"ע) </B>כינוי לתאומים.<HR><BR><B><BR><BR></B><BR><BR><BR>
Caswallawn	<B>(ש"פ)</B> כסוואלון. אל מלחמי בריטי קלטי.
Celaeno|Podarge	<B>(ש"פ)</B> קליינו. אחת משלוש ההרפיות, "השודדות", מפלצות מכונפות בעלות פני אשה זקנה וטפרים חדים ומעוקלים. ההרפיות הן שליחות האלים להענשת בני אדם. הן מענות אותם וגוררות אותם לשאול. קליינו היא "האפלה" וגם "קלת רגליים".
Celt|Kelt	<B>(ש"פ)</B> קלטי.
Celticism|Kelticism	<B>(ש"פ)</B> קלטיות.
Cenn Cruaich	<B>(ש"פ)</B> קן קרואייך אל שמים גאלי קלטי.
Cepheus	<B>(ש"פ)</B> קפאוס.
Cerberus	<B>(ש"פ)</B> קרברוס.
Ceremonial Magic	<B>(ש"ע)</B> מאגיה טקסית. שיטת מאגיה שפותחה בימי הביניים ועיקרה טקסים מפורטים ומדוקדקים.
Ceres	<B>(ש"פ)</B> קרס. אלת הצמיחה, האדמה והגרעינים הרומאית.
Cernunnos|Herne|Hu'Gadarn	<B>(ש"פ)</B> קרנונוס. אל בעל קרניים במיתולוגיה הקלטית. אל פריון, חיים, בעלי חיים, שפע והעולם התחתון.
Cerridwen|Kerridwen	<B>(ש"פ) </B>קרידוון. אלת החוכמה והכשפים הקלטית. בעלת קדרה מופלאה שבעזרתה רקחה שיקוי חוכמה עבור בנה המכוער אבגדו. הבארד טליאסין שתה אותו בטעות.
Cessair	<B>(ש"פ)</B> קסייר. במיתולוגיה הקלטית, מכשפה רבת עוצמה והמלכה הראשונה של אירלנד לאחר המבול.
Cethlion	<B>(ש"פ)</B> קתליון. במיתולוגיה הקלטית, נביאת הפומורים, שחזתה את מפלתם בידי הטואטה דה דנאן.
Chaldean	<B>(ש"פ)</B> כשדי.
Chaldee	<B>(ש"ע) </B>השפה הכשדית.
Chaos Magic	<B>(ש"ע)</B> כשף כאוס. שיטה מאגית.
Charge of the God	<B>(ש"ע)</B> מצוות האל. אחד מאסופה של טקסטים ויקנים הנקראים בשם זה.
Charge of the Goddess|The Charge	<B>(ש"ע)</B> מצוות האלה. טקסט ויקני שנאמר במהלך טקס הורדת הירח.
Charities	<B>(ש"פ)</B> בנות החן, בנות החסד, הגרציות. שלוש אלות אחיות במיתולוגיה היוונית.
Charon	<B>(ש"פ)</B> כרון.
Chimera	<B>(ש"פ)</B> חימרה.
Chloe	<B>(ש"פ)</B> קלואי, כלואה.
Chronos	<B>(ש"פ)</B> כרונוס, קרונוס.
Chtonia	<B>(ש"פ)</B> כתוניה. רוחות האדמה והעולם התחתון במיתולוגיה היוונית.
Circe	<B>(ש"פ)</B> קירקה. במיתולוגיה היוונית, מכשפה וכהנת לאלה הקטה.
City of the Seven Hills	<B>(ש"ע)</B> רומא.
Cleopatra's Needle	<B>(ש"פ)</B> מחט קליאופטרה (אובליסק)
Cliodhna	<B>(ש"פ)</B> קלינה. אלת היופי הקלטית ומלכת הפיות במחוז קורק באירלנד.
Clota	<B>(ש"פ)</B> קלוטה. אלת הנהר קלייד הקלטית.
Cocidius	<B>(ש"פ)</B> קוסידיוס. אל ציד קלטי מצפון בריטניה.
Colossus	<B>(ש"פ)</B> קולוסוס.
Comus	<B>(ש"פ)</B> קומוס.
Conall Cernach	<B>(ש"פ)</B> קונאל קרנאך. לוחם אמיץ מן המיתולוגיה האירית קלטית. פירוש שמו 'חזק ומנצח'.
Conchobar	<B>(ש"פ)</B> קונקובאר. במיתולוגיה האירית חתן שכלתו דירדרה ברחה עם מאהבה נויסי. קונקובאר הרג את נויסי ואת כל אחיו ודירדרה מתה מצער.
Condatis	<B>(ש"פ)</B> קונדטיס. אל נהר ומים קלטי בריטי.
Contrebis	<B>(ש"פ)</B>קונטרביס. אל קלטי רומאי, פטרון אזור לנקסטר בבריטניה.
Corb	<B>(ש"פ)</B> קורב. אל אירי מגזע הפומורים.
Cormac Mac Airt	<B>(ש"פ)</B> קורמק מק איירט. מלך אגדי אירי, שחי במאה השלישית לספירה. על פי האגדה, קיבל גביע קסום מאל הים מננן מק ליר.
Coventina	<B>(ש"פ)</B> קובנטינה. אלת מים ומעיינות קלטית מאזור קרבורג. באזור באר המקודשת לה והיא נחשבת אלת מים מרפאים.
Creiddylad	<B>(ש"פ)</B> קריידילד. אלה וולשית, בתו של אל הים ליר. מופיעה במחזה 'המלך ליר' של שייקספיר כקורדליה, בת המלך ליר.
Creidhne	<B>(ש"פ)</B> קריידנה. אל הנפחים וחרשי המתכת הקלטי. אחד משלושת אלי האומנות של הטואטה דה דנאן, עם גויבניו ולוכטה.
Crete	<B>(ש"פ)</B> כרתים.
Crom Cruach|Cromm Cruac	<B>(ש"פ)</B> קרום קרואך. פסל ענקי באולסטר, אירלנד, כנראה של אלוהות שמש. סביבו היו שנים עשר פסלונים קטנים יותר עשויים אבן או זהב. הוקרבו לו ילדים בסו-ווין, אחד משמונת חגי השמש בגלגל השנה הפגני כדי להבטיח את פוריות האדמה והבהמות לשנה הבאה.
Cu Roi	<B>(ש"פ)</B> קו רוי. במיתולוגיה האירית, מכשף שהיה מסוגל לשנות את צורתו.
Cuchulainn|Cu Chulainn|Cuchulain|Setanta	<B>(ש"פ) </B>קוכוליין. בנו הגיבור של לו שדחה את חיזורי המוריגן ולכן נהרג בקרב.
Cupid	<B>(ש"פ)</B> קופיד, קופידון. אל האהבה הרומי, בנו של מרקורי.
Curoi mac Daire	<B>(ש"פ)</B> קורוי מק דייר. אל שמש וסערות קלטי בדמות ענק חמוש בגרזן.
Cwn Annwn	<B>(ש"פ)</B> קוּן אנוּן. כלבי אל השאול אנון במיתולוגיה הבריטונית קלטית.
Cybele|kybele	<B>(ש"פ)</B> קיבלי. אלת פריון גדולה באסיה הקטנה.
Cyhiraeth	<B>(ש"פ) </B>קיראיית. אלת נחלים קלטית ומבשרת מוות בצווחות.
Cynosura	<B>(ש"פ)</B> קינוסורה. במיתולוגיה היוונית, נימפה שטיפלה בזאוס התינוק כשהיה על ריאה אמו להחביאו מכרונוס אביו שרצה להרגו. היא הסתירה את זאוס בעריסה שתלתה על עץ.
Cyntefyn	<B>(ש"פ) </B>קינטפין. שם אחר לחג בלתיין. אחד משמונת חגי השמש בגלגל השנה הפגני. נחגג בתאריך 30 לאפריל.
Daedalus	<B>(ש"פ)</B> דידלוס, דדלוס. במיתולוגיה היוונית, בונה הלבירינת, שהפך לאל לאחר מותו.
Dagda|Cian|Dadge|Daghda|Dagodevas|The Dagda	<B>(ש"פ)</B> דגדה. הדגדה. אל הארץ, האדמה, ההסכמים והכשפים הקלטי. מושל בחיים ובמוות ואחד מן האלים הגדולים של הטואטה דה דנאן. פירוש שמו 'הטוב והמיטיב'. הוא בנה של דנו, בעלה של המוריגן ואביהם של בריגיד ואגנוס.
Damara	<B>(ש"פ)</B> דמרה. אלת פריון בריטית קלטית ואלת חודש מאי.
Damocles	<B>(ש"פ)</B> דמוקלס.
Damona	<B>(ש"פ)</B> דמונה. אלת פריון ופרות גלית קלטית. אשתו של בורוו.
Dana|Danu	<B>(ש"פ)</B> דנה. אלה קלטית.
