##name	The Knighthood, Chivalry & Tournaments Arms and Armour Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Brian R. Price
##copyright	<a href=http://www.chronique.com/Library/Glossaries/glossary-AA/armsindx.htm></a>
##email	editor@chronique.com
##description	This glossary contains technical terms for elements of European Arms and Armour from the 9th - 16th centuries as part of the Knighthood,Chivalry & Tournaments Resource Library medieval content.
##browsingEnabled	
##bgl_creationTime	2000/07/26, 13:38
##bgl_middleUpdated	2000/08/18, 11:06
8EAF66FD.bmp	File: 8EAF66FD.bmp
Booty	The right of a medieval soldier to <A href="bword://Ransom">ransoms</A> , riches and other <A href="bword://Armour (Armor)">armour</A> or horses available from a <A href="bword://Battle (bataille)">battle</A> . This was an important incentive since most medieval armies weren’t paid, at least not regularly, but it also proved a great problem because armies had a tendency to break up at the first chance for booty, such as during the Battle of Hastings or at the <A href="bword://Sack of Limoges">Sack of Limoges</A> .
Borough	Originally meaning a fortified town in England, the name came to indicate a town with a corporation of citizens and privileges conferred by Royal Charter. The markets and <A href="bword://Fair">faires</A> of the borough grew in importance during the Middle Ages, and gradually the boroughs elected their own members of <A href="bword://Parliament (English)">Parliament</A> .
Boroughbridge, Battle of|Battle of Boroughbridge|Boroughbridge	(1322) The <A href="bword://Battle (bataille)">battle</A> in Yorkshire in which Thomas, 2nd <A href="bword://Earl">Earl</A> of Lancaster was slain after a truce had been declared the night previously.
Bosson	A 'battering ram' designed to pound down the gate on a besieged castle.
Bosworth Field, Battle of|Battle of Bosworth Field|Bosworth Field	22 August 1485. <A href="bword://Battle (bataille)">Battle</A> which ended in the death of the last Plantagenet ruler, Richard III at the hand of Henry Tudor. Though Richard’s army was larger, morale was low. During the battle, troops of the Stanley family, hitherto loyal to the <A href="bword://King">king</A> , turned on Richard and slew his guard. It was at this battle that the famous Shakespeare line, ‘My horse—my kingdom for a horse!’ is about; Richard is said to have had his horse slain and, casting about for another, was unsuccessful, dying on foot.
Bouche	The small corner cut into the top of the <A href="bword://shield (construction of)">shield</A> to accommodate the <A href="bword://lance">lance</A> , not popular until the 15th century.
Bouging	The rough-finish process by which the larger lumps are taken out of a roughly shaped piece of armour left from <A href="bword://raising">raising</A> or <A href="bword://dishing">dishing</A> . It generally takes 500-1000 <A href="bword://Hammer (armourer's tool)">hammer</A> strokes to get a clean, bouged surface. Next the piece is <A href="bword://planishing">planished</A> , and finally <A href="bword://Polish, finish appropriate for the 14th century">polished</A> .
Bourdonasse	A long, elaborately painted <A href="bword://lance">lance</A> designed to splinter on contact in late joust over the <A href="bword://Barriers (combat over the)">barrier</A> .
Bout	A single fight, sometimes called a ‘pass’, generally a modern term used mostly in the <A href="bword://Society for Creative Anachronism (SCA)">SCA</A> and in other re-enactment groups.
Brass (funerary brass)|Brass|funerary brass	During the 14th and 15th centuries gisants or funerary brasses were often used as memorials for knights and their consorts. These plates were constructed in pieces of sheet brass and installed in the floor of a local church in remembrance of the knight's deeds. Often highly detailed, they are one of the better references for what armour looked like during the <A href="bword://transitional period">transitional period</A> , when few actual examples of the armour have survived. One must use caution when dating armour using a funerary brass, however, because a knight was generally depicted in his own <A href="bword://harness">harness</A> , which might be as much as forty years out of date at the time of his death. In modern times, these brasses have been the base upon which the popular brass rubbings are made, a process by which a wax crayon is used to take an impression of the knight. Many English and French churches produce income by selling finished rubbings of the brasses in their floors or sell the components and allow tourists to take their own rubbings.
Bratasche, breteche|Bratasche|breteche	The wooden covering placed over a wall during war to protect the archers and soldiers from attack, generally a defense dismantled during peacetime.
Breastplate	Originally evolving out of the <A href="bword://Cote of Plates, Pair of Plates, Plates">cote of plates</A> as the size on each individual plate increased and the front plate was increasingly globular, the breastplate was fully formed by 1360 or so but was not in wide use until the 1380s. This globular design provided an effective glancing surface that deflected both hand and missile weapons. During the 1360-1400 period it was seen both in the covered and open form, often worn over a <A href="bword://gambeson">gambeson</A> , though it was sometimes worn under as well. There are illustrations that show the breastplate worn both over and under of an outer <A href="bword://houpelande">houpelande</A> , but by 1400 the usual practice was to attach the breastplate to the <A href="bword://backplate">backplate</A> and provide <A href="bword://Faulds">faulds</A> for the defense of the hip, the solution widely implemented during the whole of the 15th century. In the middle of the 14th century a &quotstop rib" was often added to the area just below the neck to keep <A href="bword://lance">lances</A> and <A href="bword://sword">sword</A> points from skipping up into the throat. During the same period, a lance rest was added to enable the knight to more easily couch the lance for a longer period of time. The edge around the neck and arm openings was rolled outward, sometimes over a wire, to guard against chafing and to help deflect a weapon from these vulnerable areas. <BR>15th century breastplates increased the size of the rolls around the neck and arm hole, and experiments were made with making the breastplate from multiple pieces to increase the knight's mobility while simultaneously increasing the protection.
Breviary	Book which contained the offices of religious figures at each of the <A href="bword://Canonical Hours">canonical hours</A> . Very popular with the <A href="bword://Nobility">nobility</A> , who were able to commission many fine books of hours for their own use.
Brigandine	Armour formed by the covering of small plates with cloth. Usually these were attached with <A href="bword://rivets">rivets</A> ; an excellent and popular defense for the body and upper legs during the 14th century, as evidenced by the massive find at Wisby, where thousands of bodies were buried in a peat bog in 1365. Brigandine coverings might be used for <A href="bword://body, defense of">body defenses</A> , <A href="bword://cuisses">cuisses</A> , <A href="bword://vambrace">vambraces</A> ; are easy to produce and to fit. Because of this, they were popular with the lesser nobility of Europe and the man-at-arms. Sometimes they were covered in <A href="bword://leather">leather</A> , and other times cloth was used. The cloth could be painted or a bright dye could be selected to give an individualistic edge to the decoration. Brigandines should be distinguished from the Jack popular in the 15th century, a coat of cloth or leather lined with many small plates.
Brittleness	The quality of metal that describes its likliness for the crystals to become detached, becoming a crack. Metal is said to be 'brittle' if it is likely to crack--this can be reduced by <A href="bword://anneal">annealing</A> the metal, allowing the crystals to realign. By their composition, some metals are more brittle than others: higher carbon steels are more brittle than lower carbon <A href="bword://steel">steels</A> , though they are also harder, and <A href="bword://brass">brass</A> is more brittle than <A href="bword://bronze">bronze</A> . Note that <A href="bword://hardness">hardness</A> and brittleness are distinct qualities, hardness referring to the metal's restistance to deforming and brittleness the tendency to crack.
Broadsword	The general two-edged blade popular from the 6th century onward. Ranging in length from 30" to 42" in length, the average <A href="bword://sword">sword</A> weighs only three to four pounds. Light enough to be used as a fighting tool all day, yet heavy enough to impart crushing impact along the edge, which was rarely sharpened. The weapons works by concentrating the force of the blow, the knight and the mass of the horse into the thin edge, often left to a thickness of between 1/16" - 1/8". The thickness at the center was between 3/16" and 1/4", and the blade generally started out from between 2-3" wide at the base and tapered gently to a point. See <A href="http://www.chronique.com/Chronique/chrniq13.htm">Chronique: The Journal of Chivalry #13</A> .
Bronze	Non-ferrous alloy of copper, tin and trace metals. Because of the copper base, bronze is very malleable and easy to work. Known interchangeably during the middle ages as <A href="bword://latten">latten</A> , it was used for adornment and decoration of armour during the 14th century. Early man first learned to work bronze more than 10,000 BC, discovering that the metal work-hardens quickly under the <A href="bword://Hammer (armourer's tool)">hammer</A> , making it a valuable metal for simple tools.
Bruiant	Charlemagne’s horse in the <A href="bword://Chansons de geste">chanson de geste</A> <I>Maugis d’Aigremont</I>, meaning ‘fiery.’
Bucephalus	The famous charger of Alexander the Great, the only person who could mount him, the horse which legend has it kneeled to allow his master to ride.
Buckler	Small round &quottarget" <A href="bword://shield (construction of)">shield</A> popular in Europe from the 13th to the 16th century. There is some doubt as to how often this shield was used outside of Scotland for war; there are many depictions of single combats using bucklers and <A href="bword://sword">sword</A> or dagger, although these may represent combats over points of honor, or what we might more commonly know as &quotduels." Shields in use during the 14th century are generally not round, but they are usually the pointed <A href="bword://heater">&quotheater"</A> shape we now associate with a <A href="bword://shield (knight's)">&quotmedieval knight's" shield</A> and <A href="bword://cote of arms">cote of arms</A> . <BR>The buckler may well have originated amongst the Norse people, who in their repeated &quotvisits" to England and the continent may have brought it with them and left it as a legacy in Scotland.
Buckles	The most popular form of attachment of armour to a limb or another piece of armour was by buckle and strap or by lacing them to the <A href="http://www.chronique.com/Library/Glossaries/glossary-AA/arms_a.htm#aketon">aketon</A> or hauberk. During the 14th century these buckles were often cast in bronze, and we are fortunate that many large deposits of such buckles have been unearthed in European cities during urban renewal projects. They seem to have been discarded with <A href="bword://leather">leather</A> rubbish and preserved and are a reasonable artifact that can be inexpensively purchased by the amateur medievalist. <BR>Straps on armour were often finished with bronze caps that protected the end of the buckle and eased the arming process by providing a firm base that could be easily grasped. The other end of the strap was generally attached to the outside of the armour with a wide-headed <A href="bword://rivets">rivet</A> <A href="http://www.chronique.com/Library/Glossaries/glossary-AA/arms_p.htm#pien">piened</A> over on the inside of the armour. Some straps were attached to the inside of the armour and secured with a rough washer on the inside and <a href="bword://pien">piened</A> on the outside, but this practice seems to have grown in popularity during the late 15th and early 16th century.
Bulbeggar	A coat designed for the disciplining of <A href="bword://Apprentice">apprentices</A> , a crude sack designed such that the unlucky apprentice could not see his attacker.
Burgess	Holder of a tenement, land or house, in a <A href="bword://Borough">borough</A> , an office carrying special judicial privileges and obligations to the borough. Burgesses grew in power during the 14th and 15th centuries, gradually building wealth based upon the commerce and production that took place in the borough.
Burgundians	Supports of Burgundy during their feud with the Orleanist faction that split France between 1388 and 1435.
Burres	(See <A href="bword://Grapers">Grapers</A> )
Bâton|Baton	A tourney sword from the 14th or 15th century. There are several contemporary illustrations that depict knights fighting on horseback with such &quotwands," although in one of the primary references, King René d'Anjou's Livre de Tournoi, the author uses the word <A href="bword://masse">&quotmasse"</A> . There is also contemporary evidence for these bâtons being made from <A href="bword://ash">ash</A> or <A href="bword://Whalebone, evidence for use as a tourney weapon">whalebone</A> . There are a couple of references alluding to the use of bâtons in the vespers challenges, competitions for squires and young knights bachelier held the night before a larger tournament. These are referred to sometimes a <A href="bword://behourds">behourds</A> , and seem to have been fought in a friendly manner, to show prowess in front of the assembled knights. See also <A href="http://www.chronique.com/Chronique/chrniq10.htm">Chronique: The Journal of Chivalry #10</A> .
Béhourds|Behourds	<A href="bword://À plaisir">à plaisance</A> <A href="bword://Tournament (Tournoi)">tourneys</A> popular during the 14th century that seem to have been fought with <A href="bword://Bâton">bâtons</A> and possibly with specialized <A href="bword://Armour (Armor)">armour</A> , maybe light <A href="bword://Cuirboille, courboille">courboille</A> and augmented cloth armours (in leneis et levibus). There is evidence for such equipment in the account of the tourney at Windsor in 1278. (Barker &amp; Barber, Tournaments, p. 30)
Cabal	According to Nennius, King Arthur's dog.
Caballero	Spanish for '<A href="bword://Knight">knight</A> '.
Cadbury	An iron-age hill fort beside the village of South Cadbury in Somerset, England, retains an ancient association with the legend of King Arthur. The fort was allegedly revived during the 6th century, the time when the historical Arthur might have lived, and has come to be associated with the more well known name <A href="bword://Camelot">Camelot</A> , and has a host of interesting tales concerning it outside of the Arthurian association. Legends of Arthur have been popular here since at least the 15th century, when tales were told of hidden doors that opened into the hill twice per year, revealing Arthur's body. Since the 16th century, it has been said that on Midsummer's eve once every seven years, the ghosts of Arthur and his <A href="bword://Knight">knights</A> ride over the ruins. The <A href="bword://Castle">castle</A> was excavated from 1966-71 under the auspices of Leslie Alcock, where most of the information relating to the history of the castle was discovered.
Cadency	A mark of difference to show family relationships in the system of <A href="bword://Heraldry and Heralds">heraldry</A> . Included in marks of Cadency are the label (1st son), crescent, mollet, martel, annulet, fleur-de-lis, rose, cross flory, octofoil.
Cadet	Younger son or brother in a family.
Calais	An important port in Picardy, on the French side of the straight of Dover, an English possession from 1347 to 1558 after Edward III took the town in August 1347. At the end of an eleven month <A href="bword://Siege">siege</A> , the town capitulated, on the condition that six prominent men be presented to him barefoot, bearing the town's keys. According to <A href="bword://Chronicles of Froissart (Froissart's Chroniques)">Froissart</A> , Queen Philippa intervened, pleading for their lives. Geoffrey de Charnay, a highly regarded French <A href="bword://Knight">knight</A> , attempted to release the town through bribery in 13__, but was met in person by Edward and the Black Prince. Geoffrey was then captured, returned to England were he served as a captive until ____. In 1362 Edward transferred the wool staple to Calais, making the town the English main port for English wool experts on the continent.
Caliburnus	An early Welsh name for Arthur's sword <A href="bword://Excalibur">Excalibur</A> .
Caliph	A Spiritual leader in an Islamic state, often the head of state or a powerful clergyman with secular powers.
Caltrop	Sharp spikes, resembling ‘jacks’ used to maim a horse. Robert the Bruce used them at Bannockburn, and there are references to <A href="bword://spur">spurs</A> being used for this same purpose.
Camail	See <A href="bword://Aventail">Aventail</A> .
Camelot	Arthur's residence and preferred <A href="bword://Castle">castle</A> , not found in literature before Chrètien de Troyes (Lancelot), drawn heavily from Geoffrey of Monmouth's description of Caerleon. It became especially prominent in the Arthurian legends during the 13th century, particularly in the <A href="bword://Vulgate Cycle">Vulgate Cycle</A> , where it served as the point of departure for the <A href="bword://Grail, Graal">Grail</A> questers.
Camlann	In the welsh legends, the place where Arthur meets Mordred in battle, and most of the combatants perished on both sides. There is some evidence that the battle was indeed historical, but not that Mordred and Arthur fought, and the site of the battle is unknown.
Cannon	A heavy metal tube used for firing ordnance. First in service around 1300, the very first cannons fired heavy arrows, but soon stones were used as well. Gunpowder, formed of saltpeter, sulphur, and charcoal were found in Europe, they were used on a large scale only after 1325. Edward III used them at the siege of <A href="bword://Calais">Calais</A> in 1346, but the new weapon did not achieve any military significance until the late 15th century.
Canon	A clergyman in a clerical house or within cathedral precincts, structuring their life around monastic life.
Canonical Hours	At each of these times, the church bells would ring eight times<BR>- Midnight---Matins <BR>- 3 AM---Lauds <BR>- 6 AM---Prime <BR>- 9 AM---Tierce <BR>- Midday---Sext <BR>- 3 PM---Nones <BR>- 6 PM---Vespers <BR>- 9 PM---Compline <BR>
Cantel	The raised section of the medieval war-saddle, high to keep the <A href="bword://Knight">knight</A> in the saddle.
Canterbury Tales, The|Canterbury Tales|The Canterbury Tales	The last work of Geoffrey Chaucer, written after 1387 but unfinished at his death in 1400. The tale, an important insight into the perspectives of the various men of the middle ages, is written with an introduction describing the procession of pilgrims to Beckett's shrine at Cantebury, followed by a collections if tales told by each member of the company.
Cap à pied|Cap a pied	Head to toe armour from the <A href="bword://sabaton">sabaton</A> to the helmet.
Capitula	A body of laws; <A href="bword://Charlemagne (Charles the Great, 724-814)">Charlemagne</A> , acting as most important &quotlaw giver" in Europe, created specialty bodies of law for dealing with the state, the arts, and and commerce.
Capitula de Villis	Law of the state, <A href="bword://Charlemagne (Charles the Great, 724-814)">Charlemagne's</A> loose system of laws, judgements and edicts that first gave a framework for what became the <A href="bword://Holy Roman Empire">Holy Roman Empire</A> and much of Western Europe.
Captal	<A href="bword://Baron">Baron</A> .
Carnwennan	King Arthur's <A href="bword://Dagger">dagger</A> in the Mabinogian story '<A href="bword://Culhwych & Owen">Culhwych &amp; Owen</A> '.
Carolingian	Pertaining to the realm of Charlmagne, Pepin or Louis.
Carrack	A large medieval <A href="bword://Ships">ship</A> , commonly more than 500 tons, used both for war and for transport.
Casque	The <A href="bword://iron">iron</A> casque, the main head defense during the 9th - 13th centuries, was a rounded or pointed <A href="bword://steel">steel</A> bowl that fit snugly over the head but was usually worn over a mail coif and <A href="bword://arming cap">arming cap</A> . A strip of steel or other metal was often fitted to the front of the helmet to protect the nose, called a &quotnasal." Common examples of these helmets can be seen in the Bayeaux Tapestry. They evolved from the Roman legionnaire's helmet and the crude spangen helmets that replaced them as Europe rebuilt following the fall of Rome. During the early years of the 14th century most casques were replaced with <A href="bword://bascinet">bascinets</A> as more defense was sought against arrows and the <A href="bword://Neck, defense of">defense of the neck</A> and <A href="bword://head, defense of">head</A> were enhanced.
Castellan	Governor or <A href="bword://Constable">constable</A> of a <A href="bword://Castle">castle</A> , generally in the <A href="bword://Lord">lord's</A> absence.
Castle	A defensive residence of a <A href="bword://Lord">lord</A> , distinguished from other fortifications in the dual role as residence and fort. Because castles were symbols of lordship over a region, they were the frequent targets in warfare, since they were easily defended by a relatively few men, tying down a much larger force often for months at a time. Early castles, the 'motte' or '<A href="bword://Bailey">bailey</A> ' styles, were build generally on a hill, a '<A href="bword://Keep">keep</A> ' designed to enhance the tactical value of the hill. Over the centuries, these simple defenses were augmented with various ingenious architectural enhancements that improved both their defensive capabilities and their aesthetic qualities.
Catapult	A class of <A href="bword://siege engine">siege engines</A> designed to throw <A href="bword://Spear">spears</A> and heavy <A href="bword://Bolts, crossbow">bolts</A> .
Cath Palug	The Cat of Lausanne, fought by King Arthur in the 1300 Castillian <A href="bword://Romances">romance</A> <A href="bword://Zifar">Zifar</A> .
Cathedral	The church of a <A href="bword://Diocese">diocese</A> , a grand building that lent great advances in Romanesque and Gothic architecture.
Cavalry	A mounted man, a '<A href="bword://Chevalier">chevalier</A> ', a horseman. The chevalier is the root of the word '<A href="bword://Chivalry">chivalry</A> '. During the Middle Ages it was a commonly belief military theorem that no force on the battlefield could stand up to a charge by heavy cavalry. This belief was reinforced by various defeats of <A href="bword://Infantry">infantry</A> by cavalry, such as at <A href="bword://Hastings, Battle of">Hastings</A> . During the 14th century a more balanced approach to warfare was experimented with by the Scots and English, especially by Edward III and Robert the Bruce. Edward made excellent use of <A href="bword://Artillery">artillery</A> in the form of <A href="bword://Archer">archers</A> , infantry in the form of dismounted <A href="bword://Knight">knights</A> supported by a flanking unit of cavalry.
Cave Legend	In many of the Arthurian legends, Arthur's body is said to be hidden, timeless, in a cave endowed with magical qualities, generally opening only during certain times.
Cervèllaire|Cervellaire	The small skull cap worn under the <A href="bword://Heaulm, Helm, Great Helm">great helmet</A> during the last part of the 13th century and into the early 14th century. By the 1330s the helmet had evolved completely into the <A href="bword://Bascinet">bascinet</A> , displacing the great helmet completely except for use in some jousts.
Chain (of fealty)|Chain|Chain of fealty|Chains	The chains worn by <A href="bword://Knight">knights</A> within the <A href="bword://scaaa">SCA</A> to mark their <A href="bword://Fealty">fealty</A> to the <A href="bword://Crown">Crown</A> . In medieval England, there is some evidence that great officers and knights wore such chains as tokens of their loyalty.
Challenge	Calling another combatant out to combat, a challenge can be <A href="bword://À plaisir">à plaisance</A> , friendly, or à la guerre, as in war. The challenge was a frequent device for <A href="bword://Knight">knights</A> who would call out opponents known to them in war, <A href="bword://Tournament (Tournoi)">tournament</A> , or to settle questions of <A href="bword://Honor">honor</A> . During the 15th century, the challenge became a common feature of the <A href="bword://Feat of Arms">feat of arms</A> , both of the <A href="bword://Emprise">emprise</A> , where such encounters were held with weapons of war, and similar encounters using arms of peace called the <A href="bword://Pas d’Armes">pas d'armes</A> .
Chamberlain	The office, from the 10th century, the denoted the <A href="bword://King">king's</A> servant responsible for keeping the kings chamber and his signet, growing through the centuries to account for matters of domestic affairs and etiquette of the palace.
Chamfron	The plate defense guarding the horse's face. 14th century examples seem to be very rare, with little refinement, using globular pierced defenses for the eyes. The chamfron became well developed in the 15th century, when the horse was more fully armoured in plate. The <A href="bword://Crinet">Crinet</A> , another portion of horse <A href="bword://barding">barding</A> , defended the horse's neck.
Champion for Ordeals	In <A href="bword://Trial by Battle or Combat">trials by combat</A> or <A href="bword://Judicial Duel">judicial duels</A> , frequently held in England and on the continent prior to the 14th century, these champions were professional fighters hired on the sly to champion a tenant unable to defend himself. Technically such championing was illegal, but difficult to prove. The deterrence came from the Continental penalty that the losing champion lost his hand, since in order to take to the <A href="bword://List">lists</A> they had to swear to the charge, and in losing they were forsworn.
Chancellor of England	Originally a clerk and chaplain, the chancellor gradually evolved into one of the most powerful offices in England, keeper of the <A href="bword://King">king's</A> secretariat. The chancellor, well schooled, was to keep the king's seal and authenticate important state documents. The chancellor was the 'king's conscience' and the appeal of last resort in legal cases not covered by common or statute law. <BR>- <A href="http://www.chronique.com/Library/Knights/coronation.htm#Chancellor">Coronation Ceremony Reference</A> (14th - 15th C.)
Chancery	From the late 10th century, the English office responsible for writing the <A href="bword://King">king's</A> charters, writs and letters. In the late 12th century, under Hubert Walter, archbishop of Canterbury and <A href="bword://Chancellor of England">Chancellor of England</A> , the office began recording letters in long rolls; these rolls have proven a valuable historical record for the study of English history. The chancery issued three main types of documents-charters (making permanent grants of land or privileges); letters patent (making temporary privedges); and letters close (bearing secret instructions for royal officials).
Chanson d'Antioche	The work is a 'history' of the first <A href="bword://Crusade">crusade</A> surrounding the career of Godfrey de Bouillon, begun c. 1180 and added to during the 13th and 14th centuries.
Chanson d'Aspremont	Epic from the last decade of the 12th century, the poem details an incident at Charlemagne's <A href="bword://Court">court</A> where a messenger from <A href="bword://King">king</A> Agolant so infuriates Charlemagne that he sets out with his army and a young, untried <A href="bword://Knight">knight</A> named Roland. The work details Roland's early career, how he won his mystical sword <A href="bword://Durendal">Durendal</A> and his horse.
Chanson de Roland	See the <A href="bword://Song of Roland">Song of Roland</A> .
Chansons de geste	Old French epic poetry, averaging about 3900 lines, in ten-syllable verse. They glorified the Franks, the Christian religion, and a few of the famous Carolingian <A href="bword://Knight">knights</A> . Thought much of the subject matter was legendary, they were extraordinarily popular; many believed them to be historical. They remained powerful testaments to the ingenuity and sincerity.
Chantry	Endowment in a will for priests to sing masses to <A href="bword://Honor">honor</A> the deceased-the word was also applied to the priests who were thus employed.
Chapel de Fer	Literally <A href="bword://iron">iron</A> cap. This was generally a domed helmet, made in three or more pieces, with a wide brow around the outside. During the 14th century it was widely used by English and French men-at-arms and bachelier knights who could not afford a <A href="bword://bascinet">bascinet</A> . Squires and other retainers probably also wore them, and they were often the helmet of choice amongst archers, since if an archer were to lower his head when a salvo of arrows was expected, the whole face would be momentarily covered.
Charge	A tactical maneuver where a unit moves forward at great speed, using speed and mass to attempt to break up an opponent's forces or movement. The charge was the favored maneuver of the medieval <A href="bword://Knight">knight</A> , who used the mass of his horse, <A href="bword://Armour (Armor)">armour</A> and heavy <A href="bword://Lance (weapon used in the joust)">lance</A> , combined with close-order movement by other knights, to focus a crushing movement. Few could stand against such a charge, but the tactic was worn by improvements in missile technology, new tactics for <A href="bword://Pike">pikes</A> and <A href="bword://Spear">spears</A> , and the selection of more defensive positions where <A href="bword://Cavalry">cavalry</A> are less effective, such as in marshes, rough ground or in fortifications. As a tactic the charge hinges on the seizure of initiative, where both surprise and mass are used to place an enemy off balance.
Charge, heraldic|heraldic Charge	The main element on a knight's device or arms, such as a dragon, lion, star, etc. <BR>
Charlemagne (Charles the Great, 724-814)|Charlemagne|Charles the Great	Perhaps the greatest medieval king, one of the <A href="bword://Nine Worthies">Nine Worthies</A> . It was he who unified Europe, was crowned as the Roman Emperor, and who became a favorite hero-figure for both historical and romantic tales. <BR><img src="F9248926.png" align="center" width="104" height="158"><BR><A href="http://www.chronique.com/Library/MedHistory/charlemagne.htm">Biography by Will Durant</A>
Charlemagne's Tree of Shields|Tree of Shields	A device used in a <a href="bword://Pas d’Armes">pas d'armes</A> from which the <a href="bword://Shield (construction of)">shields</A> are hung. A challenger, the <a href="bword://Venans">venan</A> , selects the style of combat he wants by rapping the shield of his choice. The use of such trees dates to the 14th century.
Charles Martel	()
Chastity	The idea of chastity as a <A href="bword://Chivalry">chivalric</A> virtue was added chiefly by the religious <A href="bword://Orders of knighthood">orders of knighthood</A> , the <A href="bword://Templar, Knights (Knights of the Temple)">Templars</A> and <A href="bword://Hospitallers">Hospitallers</A> , who took a vow of chastity as a part of their monastic role. Chastity per se was not a part of secular chivalry, rather it was taken to be that knights should refrain from yielding to certain sinful draws of the flesh-i.e. Lusting after another man's wife. In the realm of <A href="bword://Courtly Love">courtly love</A> , marriage was not necessarily a requirement for love. Ramon Lull counseled knights to forgo the sins of lust, but said nothing about complete abstention.
Chausses	<A href="bword://Mail">Mail</A> defenses for the thigh.
Cheapside Tournament	{}
Cheques	Books of account where the results of <A href="bword://Joust">jousts</A> were kept, generally from the late 15th century onwards. Often these books were accompanied by color depictions of the <A href="bword://Knight">knight's</A> <A href="bword://Device (heraldic)">devices</A> , making them a colorful record of late <A href="bword://Tournament (Tournoi)">tournaments</A> .
Chevalier	French for <A href="bword://Knight">knight</A> -literally 'horseman'.
Chevauchée|Chevauchee	A burn and slash kind of war where the enemy army was lured to the field to protect the economic vitality of a region. It was used with great effect by the English under Edward III and the Black Prince during the <A href="bword://Hundred Years War">Hundred Years War</A> .
Chevauchée|Chevauchee	A common war-tactic of the 14th century, a sort of slash-and-burn attack centering on the economic production of a region, designed to force the opponent to engage. The English used such tactics during the <a href="bword://Hundred Years War">Hundred Years War</A> against France and Spain, often with devastating effects on the citizenry, but with questionable strategic gains.
Chief Almoner	- <A href="http://www.chronique.com/Library/Knights/coronation.htm#Almoner">Coronation Ceremony Reference</A> (14th - 15th C.)
Children's Crusade	1212. A twelve-year old peasant boy by the name of Stephen of Cloyes, claiming visions, led an army of children to fight in the <A href="bword://Holy Lands">Holy Land</A> . Embarking at Marseille, they never reached their destination, but were probably sold into slavery in Egypt.
Chivalric chronicler	Primarily <A href="bword://Chronicles of Froissart (Froissart's Chroniques)">Froissart</A> and <A href="http://Chronicles of Engeurrand de Monstrelet (Monstrelet's Chroniques)">Monstrelet</A> , the 'family' of historians discusses the political history of the realms of England and France during the troubled times of the <A href="bword://Hundred Years War">Hundred Years War</A> , told from the perspective of the <A href="bword://Knight">knightly</A> classes. As such, their accounts are often not completely factual, but are highly descriptive and probably representative of the perceptions of the knights of the day, or at the very least are sympathetic to their points view.
Chivalric combat	See <A href="bword://Judicial Duel">Judicial Duel</A> .
Chivalry	The collection of virtues belonging to a <A href="bword://Knight">knight</A> or the description of a virtuous action expected of a knight. Because it describes a set of virtues that changed over the whole medieval period, the meaning of the word evolved and changed over time, eventually merging with the concept of the <A href="bword://Gentleman">gentleman</A> . Modern <A href="bword://Tournament Society">tournament societies</A> strive to embody chivalric character in their memberships, attempting to create different levels of authenticity and ethical standards. See also <A href="bword://Book of the Tournament">The Book of the Tournament</A> .
Chivalry, the	Another term for a group of <a href="bword://Knight">knights</A> , as in &quotdiscuss it with the chivalry." It was a general term stemming from the French term for knights, <a href="bword://Chevalier">chevalier</A> . It became, during the 12th - 15th centuries, a term used also to describe the virtues and ideals associated with the knight as well, generalized by the use of the word in a broad sense. &quotAn act of <a href="bword://Chivalry">chivalry</A> ." <BR>
Chronicles of Engeurrand de Monstrelet (Monstrelet's Chroniques)|Chronicles of Engeurrand de Monstrelet|Monstrelet's Chroniques	Similar in many respects to <A href="bword://Chronicles of Froissart (Froissart's Chroniques)">Froissart's chronicles</A> , Monstrelet's work, clearly in the same tradition and bearing the same pitfalls, he chronicles the struggle between the <A href="bword://Duke">Dukes</A> of Orleans and the Dukes of Burgundy from 1400 - 1485, in the process becoming a valuable recorder of <A href="bword://Pas d'Armes">pas d'armes</A> and <A href="bword://Emprise">emprises</A> in France during the 15th century. Monstrelet is generally hard to find, the only English translation I have found being produced by EETS.
Chronicles of Froissart (Froissart's Chroniques)|Chronicles of Froissart|Froissart's Chroniques	The historical memoirs of Froissart detailing the diplomatic, military and <A href="bword://Chivalry, the">chivalric</A> affairs of England, France and Spain during the <A href="bword://Hundred Years War">Hundred Years War</A> , chiefly from 1320 - 1400. Froissart was widely traveled, but the Chroniques are of dubious historical value, though since Froissart himself was popular at the English court, it can be expected that they reflect the perceptions of the chivalric classes. Written in French, the Chroniques have been reprinted many times and are easily available to students of medieval culture. The most available edition is by Penguin Books, while the most complete editions were released in the 19th century by Kervyn de Lettenhove, huge volumes containing more than 4,000 pages of very small print.
