##name	NATO Acronyms
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/01/13, 07:26
##author	Marcus Levy Swiss Air Force
##email	marcus.levy@lw.admin.ch
##description	Summary of NATO Acronyms mainly related to Air Operations.
##browsingEnabled	
##bgl_creationTime	2004/01/13, 07:20
8EAF66FD.bmp	File: 8EAF66FD.bmp
IEPR	Initial Exercise Press Release
IER	Information Exchange Requirements
IEW	Intelligence Electronic Warfare
IFE	In-Flight Emergency
IFF	Identification Friend or Foe
IFOR	Implementation Force for Bosnia and Herzegovina
IFR	Instrument Flight Rules
IFRC	International Federation Of The Red Cross And Red Crescent Societies
IFV	Infantry Fighting Vehicle
IG	Inspector General
IGC	Inter-Governmental Conference
IHL	International Humanitarian Law
IIS	Infrared Imaging System
IISS	International Institute for Strategic Studies
ILPC	Initial Logistics Planning Conference
ILS	Instrument Landing System
IMC	Instrumental Meteorological Conditions
IMF	Inernational Monetary Fund
IMINT	Imaginary Intelligence
IMPC	Initial Movement Planning Conference
IMS	International Military Staff
INF	Intermediate-Range Nuclear Forces Treaty, 1987
INFOSEC	Information Security
INFRA	Infrastructure
INS	Inertial Navigation System
INTEL or INT	Intelligence
INTREP	Intelligence Report
INTSUM	Intelligence Summary
IO	Interoperability Objective
IOC	Initial Operational Capability
IOM	International Organisation for Migration
IOX	Interoperability Exercise
IP	Initial Point
IPB	Intelligence Preparation of the Battlefield
IPC	Industrial Planning Committee
IPF	In Place Forces
IPGs	Initial Partnership Goals
IPP	Individual Partnership Programme PfP
IPTF	International Police Task Force
IR	Infrared
IRBM	Intermediate-Range Ballistic Missile
IRF	Initial Reaction Force
IRLS	Infrared line Scan
IRM	Intelligence Requirements Management
IRR	Individual Ready Reservists
IS	Israel Nation
ISB	Initial Staging Base
ISDN	Integrated Services Digital Network
ISOPREP	Isolated Personnel Report
ISPG	Intelligence Support Planning Guide
IT	Italy Nation
IVSN	International Voice Switched Network
J	Joint
JAAT	Joint Air Attack Team
JALLC	Joint Analysis and Lessons Learned Centre
JAT	Joint Analysis Team
JCB	Joint Coordination Board
JCC	Joint Civil Commission
JCCC	Joint Communications Control Centre
JCG	CFE-Joint Consultative Group
JCO	Joint Coordination Order
JCOC	Joint Command Operations Centre
JCP	Joint Committee on Proliferation
JCS	Joint Chiefs of Staff
JEEA	Joint Experimentation, Exercises &amp; Assessment
JET	Joint Education &amp; Training
JF	Joint Force
JFACC	Joint Forces Air Component Commander
JFC	Joint Force Commander
JHNSP	Joint Host Nation Support Plan
JHQ	Joint Headquarters
JIP	Joint Implementation Plan
JIPTL	Joint Integrated Prioritised Target List
JLCC	Joint Logistics Coordination Centre
JLMC	Joint Logistics and Movement Control
JLOG	Joint Logistics Coordination
JMA	Joint Military Affairs
JMC	Joint Multinational Commission
JMCC	Joint Multinational Coordination Centre
JMCPC	Joint Military Commission Policy Committee
JMETL	Joint Mission, Education Task Force
JMPSE	Joint Multinational Peace Support Element
JO / JOR	Jordania Nation
JOA	Joint Operations Area
JOC	Joint Operation Centre
JOIIS	Joint Operations and Intelligence Information System
JOPG	Joint Operations Planning Group
JPTL	Joint Prioratised Target List
JRAC	Joint Rear Area Commander
JRACC	Joint Rear Area Component Command
JSB	Joint Service Board MAS
JSEAD	Joint Suppression of Enemy Air Defence
JSOC	Junior Staff Officers Course
JSRC	Joint Sub-Regional Command / Commander
JSTARS	Joint Surveillance and Target Attack Radar System
JSTPS	Joint Strategic Planning Staff
JTCB	Joint Targeting Coordination Board
JTCC	Joint Transport Coordination Centre
JTF	Joint Task Force
JTIDS	Joint Tactical Information Distribution System
JTMS	Joint Theatre Movements Staff
JTWG	Joint Targeting Working Group
JVB	Joint Visitors Bureau
JWC	Joint Warfare Centre
JWG	Joint Working Group
KCC	Contract Coordination Centre
KFOR	Kosovo Force
KG / KYR	Kyrgyzstan Nation
KIAS	Knots Indicated Airspeed
KIO	Knock-it-Off
KM	Kilometre
KNS	Key Nucleus Staff
KTS	Knots
KVM	Kosovo Verification Mission
KZ / KAZ	Kasakhstan Nation
LAAWC	Local AAW Commander
LAN	Local Area Network
LANDCENT	Allied Land Forces, Central Europe (PSC)
LANDSOUTH	Allied Land Forces Southern Europe
LANDSOUTHCENT	Allied Land Forces South Central Europe
LANDSOUTHEAST	Allied Land Forces South-Eastern Europe
LANT	Atlantic
LAR	Limited Air Response
LAV	Light Armoured Vehicle
LCAC	Landing Craft AIr Cushion
LCAP	Low Altitude Combat Air Patrol
LCC	Logistics Coordination Centre
LD	Line of Departure
LDO	Laser Designator Operator
LEAP	Logistics Evaluation and Assessment Program
LEDP	LANT Exercise Directive Program
LEGAD	Legal Advisor
LERB	ACLANT Exercise Review Board
LF	Low Frequency
LG	Linkage Grant
LG / LAT	Latvia Nation
LGW	Laser Guided Weapon
LH / LIT	Lithuania Nation
LHA	Liquid Hazard Area
LIMEX	Limited Extraction
LIP	Long-Term Infrastructure Program
LIVEX	Live Exercise
LLR	Low Level Radiation
LLTR	Low-Level Transit Route
LN	Lead Nation
LO / LNO	Liaison Officer
LO / SLK	Slovakia Nation
LOA	Level of Ambition
LOAC	Law of Armed Conflict
LOC	Lines of Communications
LOCE	Linked Operational Intelligence Centres Europe
LOG	Logistics
LOGASSESSREP	Logistics Assessment Report
LOGBASE	Logistic Data Base
LOGFASS	Logistics Functional Area Sub-System
LOGMAN	Logistics and Manpower
LOGREP	Logistic Reporting System
LOS RR	Line of Sight Radio Relay
LOS Rate	Line of Sight Rate
LOWAT	Low Altitude Air-to-Air Training
LP	Listing Post
LPC	Logistics Planning Conference
LPD	Landing Platform - Dock
LPH	Landing Platform - Helicopter
LPX	MED Logistic Processor - Medical
LRC	Logistics Readiness Centre
LRMP	Long Range Maritime Patrol AIicraft
LRRP	Long Range Reconnaissance Patrol
LRSU	Long Range Surveillance Units
LS	Landing Site
LSB	Logistics Support Base
LSCC	Logistic Support Coordination Cell
LSD	Logistics Support Detatchmen
LSE	Land South East / Logistic Support Element
LST	Laser Spot Tacker
LTD	Laser Target Designator
LTDP	Long-Term Defence Program
LTFP	Long Term Force Planning
LTL	Laser to Target Line
LTM	Laser Target Marker
LTPA	Long Term Planning Area
LTPG	Long Term Planning Guideline
LTR	Long Term Reserve
LTS	Long Term Study
LU	Luxembourg Nation
LWR	Local Wage Rate
LZ	Landing Zone
M (m)|M	Meters
M&T	Movement and Transportation
MA	Military Authority
MAC	Military Advice Coordinator
MAD	Magnetic Anomality Detector
MAG	Movement and Transportation Advisory Group
MAGTF	Marine Air-Ground Task Force
MALS	Multinational Air Logistic Study
MANPADS	Man Portable Air Defense System
MAOS	Minimum Air Operating Strip
MAOT	Mobile Air Operations Team
MAP	Military Action Plan
MAPX	Map Exercise
MARAIRMED	Maritime Air Forces Mediterranean
MAREQ	Military Assistance Requirement
MARV	Manouverable Multiple Independently Targetable re-Entry Vehicle
MAS	Military Agency for Standardisation Produces AP/AJP/AAP ect
MASINT	Measurement and Signature Intelligence
MASSTIC	Maritime ACCS Ship Shore Tactical Interface Comp
MAT	Medical Analysis Tool
MB	Military Budget
MBC	Military Budget Committee
MBFR	Mutual and Balanced Force Reductions
MBT	Main Battle Tank
MC	Military Committee
MC 319	Principles and Policies for Logistics NATO Publications
MC 327	Directive on NATO Military Planning for PSO NATO Publications
MC 327/1	Military Concept for NATO Peace Support Operations NATO Publications
MC 389	Implementation Directive for the CJTF Concept NATO Publications
MC 389/1	Policy on NATO’s CJTF Capability NATO Publications
MC&G	Mapping Charting and Geodesy
MCAOC	Mobile Combined Air Operations Centre
MCC	Maritime Component Command/Commander
MCCAP	Maritime CJTF Contingency Assets Pool
MCCIS	Maritime Command and Control Information System
MCD	Military and Civil Defence Assets
MCG	Mediterranean Cooperation Group
MCM	Mine Counter Measures
MCO	Major Contingency Options
MCRS	Military Communication Requirements
MCT	Movement Control Team
MCWG	Military Committee Working Group
MD / MOL	Moldova Nation
MDE	Measures and Disarmament in Europe
MDF	Main Defence Forces
MDP	Mutual Dialogue Programmes
MEADS	Medium Extended Air Defence System
MEB	Marine Expeditionary Brigade (USNC)
MED	Medical
MEDAD	Medical Advisor
MEDCC	Medical Coordination Centre
MEDEVAC	Medical Evacuation
MEDSOUTHEAST	South-East Mediterranean Area
MEF(FWD)|MEF	Marine Expeditionary Force (Forward) (USNC)
MEL	Main Event List
MENA	Mediterranean &amp; North Africa
METL	Mission Essential Task List
METOC	Meteorological and Oceanographic
METT	T Mission, Enemy, Terrain, Troops and Time available
MEZ	Missile Engagement Zone
MF	Military Function
MFF	Mixed F&gt;orce Fighters
MFFO	Mixed Force Fighter Operations
MG	Major General
MGRS	Military Grid Reference System
MHE	Materiel Handling Equipment
MHQ	Maritime Headquarters
MIA	Missing in Action
MICV	Mechanised Infantry Combat Vehicle
MIL	Main Incident List
MILREP	Military Representative to the MC
MILU	Multinational Integrated Logistic support Unit
MIO	Maritime Interdiction Operation
MIR	MNC Interoperability Requirements
MIS	Management Information System
MISREP	Mission Report
MJLC	Multinational Joint Logistic Centre / Concept
MLM	Military Liaison Mission
MLPC	Main Logistics Planning Conference
MLRS	Multiple Launch Rocket System
MMHS	Military Message Handling System
MMPC	Main Movement Planning Conference
MMPG	Maritime Medical Planning Guidance
MN	Multinational
MNB	Multinational Brigade
MNC	Major NATO Command became SC 1 September 1999
MNCAOC	Multinational Combined Air Operations Centre
MND	Multinational Division
MND(S)|MND	Multinational Division (South)
MNDP	Multinational Deployment Plan
MNL	Multinational Logistics
MNLC	Multinational Logistics Command / Centre
MNLC(A)|MNLC	Multinational Logistic Centre (Air)
MNLC(L)|MNLC	Multinational Logistic Centre (Land)
MNLC(M)|MNLC	Multinational Logistic Command (Maritime)
MNMF	Multinational Maritime Force
MO	Marocco Nation
MOB	Main Operating Base
MOBEX	Mobility Exercises
MOD	Ministry (Minister) of Defense
MOE	Measures of Effectivenes
MOLS	Maritime Operational Language Seminar
MOM	Measures of Merit
MOOTW	Military Operations Other Than War
MOS	Minimum Operating Strip
MOT	Mode of Transportation
MOU	Memorandum of Understanding
MOU / (M)MOU	(Multilateral) Memorandum of Understanding
MOVSITREP	Movement Situation Report
MP	Military Police
MPA	Maritime Patrol Aircraft
MPC	Main Planning Conference
MPFSEE	Multinational Peace Force South-Eastern Europe
MPS	Mission Planning Service
MR / MAU	Mauritania Nation
MRCA	Multi-Role Combat Aircraft TORNADO
MRG	Medical Resource Guidance
MRO	Military Response Option
MSA	Mutual Support Agreement / Arrangement
MSC	Major Subordinate Command / Commander became RC on 01.09.1999
MSD	Minimum Separation Distance
MSF	Medicins Sans Frontiers
MSL	Mean Sea Level
MSR	Main Supply Route
MSU	Multinational Security Unit
MSZ	Military Separation Zone
MTA	Military Technical Agreement
MTC	Movement &amp; Transport Cell
MTCC	Movement &amp; Transportation Coordination Cell
MTI	Moving Target Indicator
MTN	Mission to NATO
MTRP	Medium Term Resources Plan
MTTs	Mobile Training Teams
MW	Mine Warfare
MWHQ	Mobile War Headquarters
MY / MLY	Malaysia Nation
N/A	Not Applicable
NAA	North Atlantic Assembly
NAADC	NATO Analytical Air Defence Cell
NAAG	NATO Army Armaments Group
NAC	North Atlantic Council
NAC/DPC	North Atlantic Council/Defence Planning Committee
NACC	North Atlantic Cooperation Council
NACCIS	Maritime CCIS Core System
NACISC	NATO CIS Committee
NACMA	NATO ACCS Management Agency
NACMO	NATO ACCS Management Organisation
NACOSA	NATO CIS Operating and Support Agency
NADC	NATO Air Defence Committee
NADEFCOL	NATO Defense College
NADGE	NATO Air Defence Ground Environment
NAEGIS	NATO AEW Ground Interogation Segment
NAEW	NATO Airborne Early Warning
NAEWF	NATO Airborne Early Warning Forces
NAFAG	NATO Airforce Armaments Group
NAI	Named Areas of Interest
NALS	National Liaison Staff
NAMEADSMA	NATO Medium Extended AD System Management Agency
NAMFI	NATO Missile Firing Installation
NAMP	NATO Annual Manpower Plan
NAMSA	NATO Maintenance and Supply Agency
NAMSO	NATO Maintenance and Supply Organisation
NAPR	NATO Armaments Periodic Review
NARAT	NATO Request for Air Transport
NAROC	NATO Reserve Officers Course NADEFCOL
NASIP	NAEW System Improvement Plan
NATINADS	NATO Integrated Air Defence System
NATO	Not At The Office joke
NAU	NATO Accounting Unit
NAV	Navigation
NAVCAP	Navy Support Combat Air Patrol
NAVOCFORMED	Naval On-Call Force, Mediterranean
NAVSOUTH	Naval Forces Southern Europe
NBC	Nuclear, Biological and Chemical
NBCD	Nuclear, Biological and Chemical Defence
NC	No Change
NC3A	NATO Consultation, Command and Control Agency NATO
NC3B	NATO Consultation, Command and Control Board NATO
NC3O	NATO Consultation, Command and Control Organisation NATO
NCARC	NATO Conventional Armaments Review Committee NATO
NCC	NATO Community Club
NCCAP	NATO CIS Contingency Assets Pool NATO
NCCIS	NATO Command, Control and Information System NATO
NCCP	Nuclear Command and Control Procedures
NCF	NATO Composite Forces NATO
NCISS	NATO Communications and Information Systems School NATO
NCO	Non-Commissioned Officer
NCS	Naval Control of Shipping
NCS/O	Naval Control of Shipping Organisation
NCWA	NATO Civil Wartime Agency NATO
NDC	Defence College (Rome) NATO
NDMC	Defence Manpower Committee NATO
NDMP	Defence Manpower Plan NATO
NDN	National Defence Network
NECB	Exercise Coordination Board
NELC	National Employers Liaison Committee
NEO	Non-combatant Evacuation Operation
NEPB	NATO Exercise Policy Board
NEPS	North European Pipeline System
NETF	NATO Expanded Task Force
NFC	National Force Contribution
NFR	NATO Financial Regulations
NFZ	No Fly Zone
NGO	Non-Governmental Organisation
NGOs	Non-Governmental Organisations
NGS	Naval Gunfire Support
NHQC3S	NATO Headquarters Consultation, Command and Control Staff NATO
NIAG	NATO Industrial Advisory Group NATO
NIC	National Intelligence Cell
NICS	NATO Integrated Communications System
NIDS	NATO Integrated Data Service
NIG	Networking Infrastructure Grant NATO Science Program
NIMIC	Insensitive Munitions Information Centre NATO
NIS	NATO International Staff
NL	The Netherlands Nation
NLLR	National Logistics Liaison Representatives
NLO	National Liaison Officer
NLT	Not Later Than
NM (nm)|NM	Nautical Mile
NMA	National Military Agencies
NMC	Not Mission Capable
NMCC	National Military Command Centre
NMCCIS	NATO Military Command and Control Information System
NMICC	NATO Maritime Intelligence Coordination Centre
NMLT	National Medical Liaison Team
NMOS	NATO Maritime OPINTEL System
NMR	National Military Representative
NNAG	NATO Naval Armaments Group
NNTCN	Non-NATO Troop Contributing Nations
NO	Norway Nation
NOE	Nap of the Earth
NONEX	Non-Exercise Organisation
NORAD	North American Air Defence System
NORTHAG	Northern Army Group
NOTAM	Notice to Airman
NPC	Nuclear Planning Committee
NPG	Nuclear Planning Group
NPLO	NATO Production and Logistics Organisation
NPM	Nuclear Planning Manual
NPS	NATO Precautionary System
NPSC	NATO Project Steering Committee
NPSM	NATO Precautionary System Manual
NPT	Treaty on the Non-Proliferation of Nuclear Weapons (1968)
NR	Northern Region
NRC	NATO Russia council
NRCSG	Northern Region CIS Support Group
NRDC	NATO Rapid Deployment Corps
NRFC	National Reserve Forces Committee
NRLSG	Northern Region Logistics Support Group
NROA	National Reserve Officers Association
NS	NATO School
NS(S)|NS	NATO School (SHAPE)
NSA	NATO Standardization Agency Org
NSC	NATO Supply Centre
NSE	National Support Element
NSG	NATO Standardisation Group
NSI	Nuclear Safety/Security Inspection
NSIP	NATO Security Investment Program
NSLB	NATO Standardisation Liaison Board
NSN	NATO Stock Number
NSO	NATO Standardisation Organisation
NSPG	NATO Simulation Policy Group
NSR	NATO Staff Requirement
NSSG	NATO Standarization Staff Group
NSVN	NATO Voice Switching Network
NTF	NATO Task Force
NTG	NATO Task / Training Group
NTM	Notice to Move
NTTS	NATO Terrestrial Transmission Systems
NTU	Naval Task Unit
NU	NATO UNCLASSIFIED
NUC	NATO-Ukraine Commission / Charter
NVD	Night Vision Device
NVG	Night Vision Goggles
NWOO	NATO Wartime Oil Organisation
NWRA	NATO Wartime Refugees Agency
O&M	Operation and Maintenance
OAS	Offensive Air Support
OAT	Operational Air Traffic
OAU	Organisation for Afrjican Unity
OBM	Orbital Ballistic Missile
OC	Operational Capability
OCA	Offensive Counter Air
OCC	Operational Capabilities Concept for NATO led PfP Operations
OCE	Officer Conducting the Exercise
OCHA	Office for the Coordination of Humanitarian Affairs
OCO	Operational Control Organization
ODIHR	Office for Democratic Institutions and Human Rights
ODIN	Operational Data Interface
ODZ	Outer Defence Zone
OECD	Organisation for Economic Cooperation and Development
OF	Officer
OHR	Office of the High Representative
OLRC	Operations &amp; Logistics Review Conference
OLRT	Operations Liason Recce Team
OMG	Operational Manouvre Group
ONS	Office for NATO Standardisation
OO	Operations Order
OOA	Out of Area
OODA	Observation, Orientation, Decision Action
OOV	Object of Verification
OP	Operations / Operational
OPCEN	Operation Centre
OPCOM	Operational Command
OPCON	Operational Control
OPDEC	Operational Deception
OPEC	Organisation of Petroleum Exporting Countries
OPEVAL	Operation Evaluation
OPFOR	Opposing Forces
OPG	Operational Planning Group
OPLAN	Operation Plan
OPORD	Operation Order
OPP	Operational Planning Process
OPR	Officer with Primory Responsebility
OPS	Operation
OPSEC	Operation Security
OPTASK	Operational Task
OPTEMPO	Operational Tempo
OR	Other Ranks
ORBAT	Order of Battle
ORF	Operational Rercerve Force
ORM	Operations Risk Management
ORTP	Operational Readiness Test Programme
OSC	On Scene Commander
OSCC	Open Skies Consultative Committee
OSCE	Organisation for Security and Cooperation in Europe
OSE	Officer Scheduling the Exercise
OSI	Other Security Interest
OSINT	Open Source Intelligence
OSM	Operational Support Manual UN term
OTAN	Organisation du TraitÈ d'Atlantique Nord NATO in French
OTC	Officer in Tactical Command
OTHT	Over-the-Horizon Targeting
PA	Political Affairs Division
PAL	Permissive Action Link
PAM	Planning Augmentation Module
PAO	Public Affairs Officer
PAPS	Periodic Armaments Planning System
PAR	Precision Approach Radar
PARP	PfP Planning and Review Process
PARS	Phase Armaments Programming System
PAT	Permanent Analysis Team
PB	Peace Building
PBEIST	Planning Board for European Inland Surface Transport
PBOS	Planning Board for Ocean Shipping
PC	Political Committee
PCC	Partnership Coordination Cell
PCG	Policy Coordination Group
PCNCEP	Political Consultation &amp; NATO Civil Emergency Plannig
PD	Pulse Doppler
PDO	Property Disposal Officer
PDWS	Point Defence Weapon System
PE	Peace / Peacetime Establishment
PECC	Patient Evacuation Control Centre
PERM REP	Permanent Representative to the NAC
PG	Partnership Goals
PGM	Precision Guided Munition
PHIB	Amphibious
PHQ	Peace (Time) Headquarters
PI	Public Information
PIC	Pilot in Command
PIFWC	Person Indicted For War Crimes
PIM	Position &amp; Intended Movement
PIMS	Partnership for Peace Information Management System
PIO	Public / Press Information Office / Officer
PIR	Priority Intelligence Requirements
PJ	Para(Jump)rescue
PJC	Permanent Joint Council NATO Russia
PJCMR	Permanent Joint Council Military Representative
PK	Peacekeeping
PK / PAK	Pakistan Nation
PKO	Peacekeeping Operations
PL	Poland Nation
PLB	Personal Lacator Beacon
PLS	Personal Location System
PLT	Partner Liaison Team
PM	Peacemaking
PMC	Personnel, Mail and Cargo
PME	Principle Military Elements
PMF	Political Military Framework
PMR	Principle Military Requirements
PMSC	Political-Military Steering Committee on Partnership for Peace
PMSC(PARP)|PMSC	Political - Military Steering Committee (PARP)
PMSC/AHC	Political Military Steering Committee - ad hoc Group
PNET	Peaceful Nuclear Explosion Treaty (1976)
PO	Portugal Nation
POC	Point of Contact
POD	Port of Debarkation
POE	Point of Embarkation
POL	Policy
POL/MIL	Political/Military
POLAD	Political Advisor
POS	Pre-Occupation Survey
POTF	Psychological Operations Task Force
POW	Prisoner of War
PPC	Petroleum Planning Committee
PPCG	Provisional Policy Coordination Group
PPR	Prior Permission Required
PS	Planning Situation
PSC	Principal Subordinate Command / Commander
PSE	Partnership for Peace Staff Element
PSF	Peace Support Force(s)
PSO	Peace Support Operations
PSOF	Peace Support Operations Force
PSPA	Peace Support Psychological Activities
PSYOPS	Psychological Operations
PTBT	Partial Test Ban Treaty
PTSD	Post Traumatic Stress Disorder
PTT	Post, Telephone, Telegraph
PUP	Pick-up Point
PVO	Private Volunteer Organisation
PWC	Principal Warfare Commander
PWG	Permanent Working Group
PWHQ	Primary War Headquarters
PWP	Partnership Work Program
PX	Post Exchange (US military shop)
PZ	Parachute Zone
PfP	Partnership for Peace
Pk	Probability of Kill
QA	Quality Assurance
QRA	Quick Reaction Alert
QRF	Quick Reaction Force
QS	Quality Surveillance
R & D	Research &amp; Development
R & T	Research &amp; Technology
R/T	Radio Transmission
R/V	Rondezvous
RACO	Regional Allied Contracting Office
RADHAZ	Radiation Hazards
RAFVR	Royal AIr Force Volunteer Reserve
RAI	Recce Attack Interface
RALCC	Regional Airlift Control / Coordination Cell
RAMCC	Regional Air Movement Control Centre
RAOS	Restoration Air Operation Strip
RAP	Recognised Air Picture
RARO	Regular Army Reserve Officers
RAS	Replenishment at Sea
RASP	Recognised Air-Sea Picture
RAdm	Rear Admiral
RBA	Rear Briefing Agency
RBFA	Rear Boundary of Foreward Area
RC	Response Cell
RCC	Rescue Coordination Centre
RCNERB	Regional Command North Exercise Review Board
RCO	Regional Contracting Office
RCS	Radar Cross Section
RCV	Roving Command Vehicle
RDD	Required Delivery Date
REAT	Real Estate Advisory Team
RECCE	Reconnaissance
RECCEEXREP	RECCE Exploitation Report
REGT	Regiment
REO	Regional Engineer Office
RESCAP	Rescue Combat Air Patrol
RESCORT	Rescue Escort
RESF	Restoration Essential Services and Facilities
RF	Reaction Forces
RFAS	Reaction Forces Air Staff
RFI	Request for Information
RGS	Remote Ground Sensor / Sensing
RHAW	Radar Homing &amp; Warning
RHQ	Regional Headquarters
RM	Royal Marines Amphibious Naval Infantry UK
RMC	Rescue Mission Commander
RMP	Recognised Maritime Picture
RMPC	Redeployment Movement Planning Conference
RMR	Royal Marines Reserve UK
RN	Receiving Nation
RNCS	Regional Naval Control of Shipping
RNLA	Royal Netherlands Army
RNLAF	Royal Netherlands Airforce
RNLMC	Royal Netherlands Marine Corps
RNR	Royal Naval Reserve UK
RO	Romania Nation
RO/RO	Roll-on / Roll-off
ROA	Radius of Action
ROD	Rate of Descent
ROE	Rules of Engagement
ROTA	Release Other Than Attack
ROZ	Restricted Operations Zone
RPG	Regional Planning Guide (MSC)
RPV	Remotely Piloted Vehicle
RRF	Rapid Reaction Forces (Air) (Land)
RRP	Rapid Reinforcement Plan
RRR	Rapid Runway Repair
RS	Role Specialisation
RS / RUS	Russia Nation
RSC	Reinforcement Support Category
RSN	Role Specialist Nation
RSP	Render Safe Procedure
RSTA	Reconnaissance, Surveillance and Target Acquisition
RT	Radio Telecommunications
RTB	Return to Base
RTO	Research and Technology Organisation
RV	Rendezvous
RVA	Rendevous Area
RWR	Radar Warning Receiver
S	Staff
S&S	Supplies and Services
SA	Situational Awareness
SAAW	Small Arms Automatic Weapons
SAC	Strategic Air Command
SACC	Supporting Arms Coordination Centre
SACEUR	Supreme Allied Commander Europe SC
SACEUREP	SACEUR Representative
SACLANT	Supreme Allied Commander Atlantic
SACLANTCEN	SACLANT Undersea Research Centre
SACLANTREPEUR	Representative for the SAC Atlantic (MNC) in Europe
SAG	Surface Action Group
SALT	Strategic Arms Limitation Talks
SAM	Surface to Air Missile
SAR	Semim-Activ Radar (Missile)
SARDO	Search and Rescue Duty Officer
SARH	Semi-Active Radar Homing
SARLE	Search &amp; Rescue Location Equipment
SARTF	Search and Rescue Task Force
SASIR	Search &amp; Rescue Incident Report
SATCOM	Satellite Communications
SC	Strategic Command / Commander SACEUR &amp; SACLANT
SCEPC	Senior Civil Emergency Planning Committee
SCG	Special Consultative Group
SCL	Standard Configuration Load Munitions, Weapons
SCMM	Standing Committee on Military Matters Bosnian Peace Agreement)
SCP	Security Cooperation Programme
SCPI	Strategic Concepts, Policy &amp; Interoperability
SCR	Security Council Resolution UN
SDC	Strategic Direction Centre
SDI	Strategic Defence Initiative
SDP	Standing Defence Plan
SEAD	Suppression of Enemy Air Defence
SEEGROUP	South East Europe Security Cooperation Steering Group
SEEI	South-East European Initiative
SELRES	Selected Reserve
SF	Special Forces
SFC	Single Fuel Concept
SFOR	Stabilization Force in Bosnia-Herzegovina
SG	Secretary General
SGP	Senior Political-Military Group on Proliferation
SGT	Satellite Ground Termina
SH	Support Helicopter
SHAPE	Supreme Headquarters Allied Powers Europe
SHARE	Stock Holding and Asset Requirements Exchange
SHED	Special Handling &amp; Education Detachment
SHF	Super High Frequency
SHIRBRIG	Stand-by High Readiness Brigade US
SHOC	SHAPE Operations Centre
SHORAD	Short Range Air Defence
SI / SLV	Slovenia Nation
SIBCRA	Sampling Identification Chemical Radiological Agents
SIC	Subject Indicator Code
SIF	Selective Identification Feature
SIG	Signal
SIGINT	Signal Intelligence
SIMNET	PfP Simulation Network
SINS	Ships Internal Navigation System
SIOP	Single Integrated Operational Plan USA
SIP	Security Investment Program
SITCEN	Situation Centre
SITREP	Situation Reports
SIXATAF	Sixth Allied Tactical Air Force
SL	Safe Lanes
SLAR	Side Looking Airborne Radar
SLBM	Submarine-Launched Ballistic Missile
SLCM	Sea-Launched Cruise Missile
SLG	Senior Level Group on PfP Enhancement
SLOC	Sea Lines of Communication
SLWPG	Senior Level Weapons Protection Group
SMA	Strategic Military Assessment
SME	Subject Matter Expert Specialist
SMO	Senior Military Observer
SN	Sending Nation
SNF	Standing Naval Forces
SNO	Senior National Officer
SNR	Senior National Representative
SO	Standardisation Objective
SOF	Special Operations Force
SOFA	Status of Forces Agreement
SOI	Signal Operating Instructions
SOJ	Stand-off Jammer
SOMTC	Staff Officers Military Terminology Course
SOP	Standard Operating Procedures
SOR	Statement of Requirement
SP	Spain Nation
SPC(R)|SPC	Senior Political Committee (Reinforced)
SPG	Stockpile Planning Guidance MNC
SPINS	Special Instructions
SPJ	Self-Protection Jammer
SPLO	Spanish Liaison Officer
SPOD	Sea Port of Debarkation
SPOE	Sea Port of Embarkation
SPS	Standard Positioning Service
SPT (AE)|SPT	Support
SQN	Squadron
SQOC	Squadron Operations Centre
SR	Southern Region
SRA	Suitability and Risk Assessment
SRAM	Short Range Attack Missile
SRB	Senior Resource Board
SRBM	Short Range Ballistic Missile
SRC	Sub-Regional Command
SRF	Strategic Reserve Forces
SRR	Search &amp; Rescue Region
SRSG	Special Representative to the UN Secretary General
SSBN	Submarine Ballistic Nuclear
SSJ	Self-Screening Jammer
SSM	Surface-to-Surface Missile
SSN	Submarine Nuclear
SSR(A)(L)|SSR(A)	SACEUR's Strategic Reserve (Air) (Land)
SSV	Soft-Skinned Vehicle
STANAG	Standardisation Agreement (NATO) NATO Publications
STANAVFORCHAN	Standing Naval Force Channel
STANAVFORLANT	Standing Naval Force Atlantic
STANAVFORMED	Standing Naval Forces Mediterranean
STAR	Surveillance, Target Acquisition &amp; Reconnaissance
START	Strategic Arms Reduction Talks
STC	SHAPE Technical Centre
STO	Survive To Operate
STOL	Short Take-Off &amp; Landing
STOVL	Short Take-Off &amp; Vertical Landing Aircraft
STRAP	Standardization Tasking Review and Analysis Process
STRIKEFLTLANT	Striking Fleet Atlantic CJTF Parent HQ in ACLANT
STRIKFORSOUTH	Naval Striking and Support Forces Southern Europe
STU	Secure Telephone Unit
STUFT	Ships Taken up From Trade
SUBACLANT	Submarine Allied Command Atlantic
SUBOPATH	Submarine Operating Authority
SUCOC	Succession of Command
SUP	Support / Supply
SUPPLAN	Supporting Plan
SW / SWE	Sweden Nation
SWHQ	Static War Headquarters
SYNEX	Synthetic Exercise
SZ / CH	Switzerland Nation
SfP	Science for Peace
T/O	Take Off
