##name	Middle-earth v2.2b
##sourceLang	Other
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2003/11/30, 20:37
##author	MueRTe
##description	A little ;) glossary from/for J.R.R. Tolkien's Middle-earth books, compiled by MueRTe. || Sources: "The Silmarillion" (Index of Names), "Unfinished Tales" & the "Encyclopedia of Arda" (http://www.glyphweb.com/arda) || e-mail your corrections, commentaries & suggestions [muerte at data54 dot com]
##browsingEnabled	
##bgl_creationTime	2003/01/12, 11:47
8EAF66FD.bmp	File: 8EAF66FD.bmp
Farmer Maggot|Maggot	A well-to-do Hobbit of the Marish.<BR> A Hobbit who farmed lands in the Marish, in the Eastfarthing of the Shire, near the Bucklebury Ferry. He was familiar with Tom Bombadil.
Farthings|Farthing	The four quarters of the Shire.<BR> The four divisions of the Shire, north, south, east and west. The term comes from an Old English word meaning 'quarter' or 'fourth part'.
Fastolph Bolger	A great-uncle of Bilbo Baggins.<BR> Fastolph was one the earliest of numerous Bolgers to marry into the Baggins family. He married Pansy Baggins, the sister of Bilbo's grandfather Mungo, and so became his great-uncle.
Fastred of Greenholm|Fastred	Son-in-law to Sam Gamgee.<BR> The husband of Elanor, the daughter of Samwise Gamgee. He was made Warden of Westmarch, and removed to that region.
Fastred of Rohan|Fastred	Lost heir of Folcwine of Rohan.<BR> With Folcred, one of the twin sons of Folcwine of Rohan. Upholding the Oath of Eorl, he rode to the aid of Gondor with his brother, and was lost. The brothers were buried together in a mound at the Crossings of Poros known as the Haudh in Gwanur.
Father of Dragons	A title given to Glaurung, the first and greatest of the Dragons. Whether Glaurung was literally the father of all dragons, as for example Durin was father of all his folk, is unknown; the origins of dragon-kind remain mysterious. On balance, however, this seems unlikely due to the differences between individual dragons - for example, Glaurung was wingless, whereas many of the later dragons had wings.
Father of the Isle	Honoured title of the Kings of Númenor.<BR> A title applied to the ruling King of Númenor. In particular, it is used by Tar-Meneldur in the tale of Aldarion and Erendis.
Fathers of Men	Men of the ancient Elder Days.<BR> A title used to describe the earliest generations of Men who lived in the First Age. The term is especially applied to those Men who belonged to the Three Houses of the Edain, and fought beside the Elves in the Wars of Beleriand.
Fathers of the Dwarves	The seven founders of the race of Dwarves.<BR> The seven progenitors of the Dwarven race, created by Aulë the Smith long years before the awakening of the Elves. They were granted life by Ilúvatar, and set to sleep in Middle-earth until the coming the Eldar. Durin the Deathless was the eldest of their number.<BR> Though the Silmarillion is not specific about the awakening of the Dwarves, we can glimpse the reason why in the late essay Of Dwarves and Men (in The History of Middle-earth Volume 12, The Peoples of Middle-earth). Tolkien notes there that the Dwarves knew the details of their awakening, but kept them secret. It's logical, then, that the Elves who originated the Silmarillion couldn't have known where the Fathers of the Dwarves had awoken.<BR> In the same essay, though, we are told where three of the seven Fathers awoke. The eldest and most famous of them, Durin the Deathless, awoke at Mount Gundabad in the northern Misty Mountains. Two more, the unnamed ancestors of the Firebeard and Broadbeam clans, were placed by Aulë in the Blue Mountains (and there presumably founded Nogrod and Belegost). The other Fathers awoke in pairs in two other locations, a thousand miles or more to the east of the Misty Mountains.
Fatty Lumpkin|Lumpkin	Tom Bombadil's pony.<BR> A pony kept by Tom Bombadil. Fatty Lumpkin (sometimes called just 'Lumpkin') was rarely ridden by Tom, and spent much of his time roaming free on the Barrow-downs. After their encounter with a Barrow-wight, Tom rode along with Frodo and his friends for a while on Fatty Lumpkin. The hobbits' ponies had developed a strong friendship with Lumpkin during their time at Tom's house, and it was this that led them back to Tom Bombadil after they escaped from Bree.
Felagund	The name by which King Finrod was known after the establishment of Nargothrond; it was Dwarvish in origin (felak-gundu 'cave-hewer', but translated as 'Lord of Caves'). For references see <B>Finrod</B>.<BR><HR>The Dwarvish surname of Finrod.<BR> 'Hewer of Caves', a surname given to Finrod by the Dwarves in their own tongue at the time of the delving of Nargothrond.
Felaróf|Felarof	The horse of Eorl the Young.<BR><HR>The great horse of Eorl.<BR> Eorl's father Léod was a tamer of horses among the Éothéod, who captured this wild white horse while it was still a foal. He tried to tame it himself, but when he attempted to mount it, it threw him and escaped. So Léod died, leaving a sixteen-year-old son, Eorl. Eorl hunted the white horse, found it, and demanded that it give up its freedom in payment for the death of his father. The horse agreed, and took the name that Eorl gave it: Felaróf, a name said to mean 'very valiant' or 'very strong'.<BR> It was on Felaróf that Eorl rode to the aid of Gondor and earned a famous victory, one that would lead Steward Cirion to grant them the wide empty land of Calenardhon, which would come to be called Rohan. For more than thirty years afterwards, Felaróf had the freedom of those wide grasslands, but a new invasion of Easterlings saw Eorl ride to battle once again. In the Wold, the far northern reach of Rohan, Eorl and Felaróf met their ends, and were laid together in a mound raised outside the gate of Edoras.<BR> Felaróf was a very remarkable horse indeed. It is even recorded that he could understand the speech of Men. He gave rise in turn to a race of wonderful horses, the Mearas, who according to tradition could only be ridden by the Lords of the Mark, Eorl's descendants. It was from this line that Gandalf's horse Shadowfax came, making him a descendant of Felaróf himself.
Fell Winter of the Third Age|Fell Winter	The winter of the year 495 from the rising of the Moon, after the fall of Nargothrond.<BR><HR>The long harsh winter of the year III 2911, in which Eriador was invaded by White Wolves. The terrible floods of the following spring caused the destruction of Tharbad.
Fellowship of the Ring	The Nine Walkers.<BR> The nine who set out from Rivendell on the Quest of Mount Doom, under the leadership of Gandalf, seeking to destroy Sauron's One Ring.
Fen Hollen	The Closed Door on the sixth level of Minas Tirith, which led to Rath Dínen, the Silent Street, where the tombs of the Stewards and Kings of Gondor lay.
Fen of Serech|Serech	The great fen north of the Pass of Sirion, where the river Rivil flowed in from Dorthonion.<BR><HR>Scene of Barahir's rescue of Finrod.<BR> The Fen of Serech lay on the upper course of the mighty River Sirion, at the inflowing of its tributary, the Rivil. Lying as it did at the mouth of one of the few passes in the northern mountains of Beleriand, the Fen played a part in many battles, and had a long and bloody history.<BR> This history started at the very beginning of the First Age, in the Dagor-nuin-Giliath, which saw a great victory for the Elves over the forces of Morgoth. As the remnant of the Orc armies fled back from the Falas, Celegorm rode down from the hills around Eithel Sirion and drove them into the waters of Serech.<BR> In I 455, at the Dagor Bragollach, Finrod Felagund found himself cut off in the Fen with a small host. He seemed lost, but was rescued with great loss by Barahir and escaped back to Nargothrond. This was the beginning of the great friendship between Finrod and the kin of Barahir, and Finrod gave Barahir his ring in token of this.<BR> The Elves' counter-attack, the battle that became the Nirnaeth Arnoediad, was made sixteen years later. King Fingon drew up his battle-line along the upper course of the Sirion, between the Fen and the fortress of Barad Eithel. It was here that the heralds of Morgoth tortured Gelmir before the Elven host, and Gwindor his brother broke ranks, driving into the Orc host seeking his revenge, and starting the great battle.<BR> Later, as the battle drew to a close, Turgon and the host of Gondolin were forced back across the Fen. Húrin and Huor, with the Men of the House of Hador made a stand there on the banks of the Rivil, allowing Turgon to escape the ruin of the Elves and reach Gondolin. Huor and his men were slain one by one by the Orcs, but Húrin slayed seventy of the enemy before being captured.<BR> After twenty-eight years of torture, Morgoth released Húrin and set a watch upon him. Húrin's first act was to seek out the hidden city of Gondolin, but Turgon was suspicious and ignored his cries; 'Turgon, Turgon, remember the Fen of Serech'.
Fengel	The grandfather of Théoden.<BR> The fifteenth King of Rohan, whose name means, simply, 'king'. He was the father of Thengel and grandfather of Théoden, but Fengel was himself remembered chiefly for his greed and love of gold.
Fenmarch	Region of Rohan west of the Mering stream.
Fens of Sirion	The marshland of the Aelin-uial.<BR> The fens and marshes that formed around the lakes of Aelin-uial on the River Sirion.
Ferny Family|Ferny	A family of Men in Bree. See <B>Bill Ferny</B>.<BR><HR>A family of the Men of Bree.<BR> A typically 'botanical' family name of the Men of Bree. At the time of the War of the Ring, it was held by the suspicious ruffian Bill Ferny, a minor agent of Saruman in the north.
Ferumbras Took II|Ferumbras Took	The elder brother of Bandobras the Bullroarer.<BR> The elder of the two sons of Thain Isumbras III. His younger brother was the famous Bandobras Took, the victor of the Battle of Greenfields, but as the elder brother it was Ferumbras who inherited his father's Thainship. He served as the Shire's twenty-fourth Thain for forty-two years, and was succeeded in turn by his son Fortinbras.
Ferumbras Took III|Ferumbras Took	The thirtieth of the Shire-thains.<BR> The son of Thain Fortinbras II and Lalia Clayhanger, who inherited the Thainship from his father. It was during his time as Shire-thain that Bilbo Baggins' famous Birthday Party was held, and though he is not mentioned in detailed accounts of the Party, we do know that he was present. He died in the year III 3015, just three years before Frodo set out from the Shire. He left no heir, and the succession passed to his distant cousin Paladin.
Field of Celebrant	Partial translation of Parth Celebrant; the grasslands between the rivers Silverlode (Celebrant) and Limlight; in restricted sense of Gondor, the land between the lower Limlight and Anduin. See also the <B>Battle of the Field of Celebrant</B>.<BR><HR>The site of Eorl's great victory.<BR> A field that lay to between the Rivers Anduin and Limlight, to the southeast of Lórien. This was the site of the decisive Battle of the Field of Celebrant, at which Eorl the Young rode from the north to the aid of Gondor.
Fiery Mountain	The flaming peak of Orodruin.<BR> A common name, especially amongst Hobbits and Men, for Orodruin or Mount Doom in Mordor.
Fimbrethil	Treebeard's beloved Wandlimb.<BR> The Elvish name, translated as 'Wandlimb', for Treebeard's beloved Entwife. She was lost with other Entwives at the time Sauron blasted the regions known as the Brown Lands.
Finarfin	The third son of Finwë, the younger of Fëanor's half-brothers; remained in Aman after the Exile of the Noldor and ruled the remnant of his people in Tirion. Alone among the Noldorin princes he and his descendants had golden hair, derived from his mother Indis, who was a Vanyarin Elf (see <B>Vanyar</B>).<BR><HR>King over the Noldor in Aman.<BR> The youngest of Finwë's three sons; when his half-brother Fëanor led the host of the Noldor back to Middle-earth, Finarfin chose to remain in Valinor, and became King of those Noldor who remained also. His five children, Finrod, Orodreth, Angrod, Aegnor and Galadriel, all followed Fëanor into the east.
Findegil	A scribe of Gondor.<BR> King's Writer of Gondor, who lived in the early Fourth Age. He completed the copy of the Red Book of Westmarch which (within the context of the tales) is the basis for The Lord of the Rings and The Silmarillion.
Finduilas of Dol Amroth|Finduilas	Daughter of Adrahil, Prince of Dol Amroth; wife of Denethor II, Steward of Gondor, mother of Boromir and Faramir.<BR><HR>A noble lady of Dol Amroth.<BR> A lady of Gondor, wedded to Denethor II of Minas Tirith, and the mother of Boromir and Faramir.
Finduilas of Nargothrond|Finduilas	Daughter of Orodreth, loved by Gwindor; captured in the sack of Nargothrond, killed by Orcs at the Crossings of Teiglin and buried in the Haudh-en-Elleth.<BR><HR>The doomed daughter of Orodreth.<BR> The daughter of Orodreth, who dwelt with him in Nargothrond. After the Sack of Nargothrond, she was carried away by Orcs and slain by them on the borders of Brethil.
Finglas	An ancient Ent of Fangorn Forest.<BR> 'Leaflock'; with Fladrif and Fangorn, one of the oldest of the Ents of Fangorn Forest.
Fingolfin	The second son of Finwë, the elder of Fëanor's half-brothers; High King of the Noldor in Beleriand, dwelling in Hithlum; slain by Morgoth in single combat; father of Fingon, Turgon and Aredhel.<BR><HR>Second son and heir of Finwë.<BR> The second son of Finwë and half-brother to Fëanor. After Fëanor's death, his eldest son Maedhros should have become High King of the Noldor, but Maedhros repented his deeds at the Kinslaying and refused the title, which thus passed to Fingolfin.<BR> He ruled the lands to the northwest of Beleriand with his sons Fingon and Turgon, and dwelt behind the mountain fences of Hithlum during the long Siege of Angband.<BR> When Morgoth broke the Siege in the Dagor Bragollach, Fingolfin was prevented from sending immediate help to the other princes of the Noldor by the ferocity of the onslaught, but when heard of the extent of their defeat, he rode in anger to the doors of Angband and demanded single combat with Morgoth. There they fought a mighty battle, but though Fingolfin wounded the Dark Lord, he could not prevail, and was finally crushed by Morgoth's hammer, Grond. His body was saved, though, by Thorondor, who bore it to a peak in the Encircling Mountains. Turgon came there and built a cairn over his father's remains.
Fingon	The eldest son of Fingolfin, called the Valiant; rescued Maedhros from Thangorodrim; High King of the Noldor after the death of his father; slain by Gothmog in the Nirnaeth Arnoediad; father of Gil-galad.<BR><HR>High King of the Noldor after the Dagor Bragollach.<BR> Eldest of Fingolfin's children, who inherited the kingship of the Noldor after his father was slain by Morgoth. He is famed for rescuing Maedhros from Thangorodrim, and thereby healing the rift between the Houses of the Noldor. As High King, he commanded the assault upon Morgoth that became known as the Nirnaeth Arnoediad, the Unnumbered Tears, and in that assault he was slain by Gothmog, Lord of Balrogs.
Finrod Felagund|Finrod	The eldest son of Finarfin, called 'the Faithful' and 'the Friend of Men'. Founder and King of Nargothrond, whence his name Felagund 'cave-hewer'; encountered in Ossiriand the first Men to cross the Blue Mountains; rescued by Barahir in the Dagor Bragollach; redeemed his oath to Barahir by accompanying Beren on his quest; slain in defence of Beren in the dungeons of Tol-in-Gaurhoth.<BR><HR>The founder of Nargothrond.<BR> Eldest son of Finarfin and brother to Galadriel, who founded Minas Tirith in the Pass of Sirion, and delved his citadel at Nargothrond on the River Narog. He went with Beren on the Quest of the Silmaril, and was lost in the pits of Sauron on Tol-in-Gaurhoth.
Finwë|Finwe	Leader of the Noldor on the westward journey from Cuiviénen; King of the Noldor in Aman; father of Fëanor, Fingolfin, and Finarfin, slain by Morgoth at Formenos.<BR><HR>Ancient lord of the Noldor.<BR> The first High King of the Noldor, and father to the three royal houses of that people. Finwë awoke with the first Elves at Cuiviénen, the Water of Awakening. When the Valar summoned the Elves to dwell with them in Valinor, he was chosen, with Ingwë and Elwë, to travel there as ambassadors. When he returned, he led the Noldor in their great westward journey across the lands of Middle-earth and the Great Sea to Aman.<BR> Under Finwë's rule the Noldor dwelt for at least three ages (about 9,000 years) in Valinor, and learned much from the Valar, especially Aulë the Smith. During this time, he dwelt in Tirion, but afterwards his eldest son Fëanor withdrew to his fortress of Formenos, and Finwë went to dwell there also.<BR> After the Darkening of Valinor, Melkor stormed Formenos seeking the Silmarils, which were held in its vaults. He slew Finwë before its doors and stole the Jewels of Fëanor. After his death, the kingship of the Noldor was briefly bestowed on his son Fëanor.
Fire-drakes|Fire-drake	Fire-breathing Dragons.<BR><HR>"... but the mightier [dragons] are hot and very heavy and slow-going, and some belch flame, and fire flickereth beneath their scales..."<BR>(Turambar and the Foalókë, in The History of Middle-earth volume II, The Book of Lost Tales 2)<BR><HR>The more powerful of the two fundamental divisions of dragon-kind, who, as the name suggests, were able to breathe fire. Glaurung, Ancalagon and Smaug were all fire-drakes. The only explicit reference is in The Silmarillion (Of the Return of the Noldor); "... Glaurung, the first of the Urulóki, the fire-drakes of the North, issued from Angband's gates by night."<BR> Smaug, the last of the truly powerful dragons, was slain by Bard in the late Third Age. We can be sure that he was not the last of the fire-drakes, though, because Gandalf refers to fire-breathing dragons in the time before the War of the Ring, nearly eighty years after Smaug's death. Tolkien even goes so far as to hint that some of these creatures might have survived to our own times.
Fire-mountain	A name for Orodruin.<BR> A rarely-used term for the volcano Orodruin in the land of Mordor, where the One Ring was forged. 'Fire-mountain' is a literal translation of the name 'Orodruin'.
Fire of Ilúvatar|Fire of Iluvatar	A term of uncertain meaning, apparently with the same meaning as 'Flame Imperishable'. It was kept by Ilúvatar.
Fire of Orodruin	A common epithet for the flames of Orodruin, into which the One Ring was to be cast.
Firien|Whispering Wood|Wood of Anwar	In full Halifirien Wood; in Ered Nimrais about the Mering Stream and on the slopes of the Halifirien. Also called Firienholt, the Whispering Wood and the Wood of Anwar.<BR><HR>The mountain-wood beneath Halifirien.<BR> The wood that surrounded the beacon-hill of Halifirien, on the borders of Anórien and Rohan.
Firien-dale	Cleft in which the Mering Stream rose.
Firienholt	Another name for the Firien Wood, of the same meaning.
Firith	The Sindarin name for the season of late autumn, 54 days lying between modern 8 October and 30 November, and called Quellë in Quenya.
Firs|Fir	Hardy trees of the highlands.<BR> Evergreen trees that grew across the northern parts of Middle-earth, and especially in the upper Vales of Anduin.
First Age	The Age of the Wars of Beleriand.<BR> First, and shortest by far, of the Four Ages chronicled by Tolkien. Unlike the Second and Third Ages, there is no detailed chronicle of the events of the First Age, and so dates must be inferred from references in the text - hence many dates in this Age (including the year in which it ended) are necessarily approximate. The First Age began with the Return of the Noldor to Middle-earth, the first rising of the Moon and the Sun, and the Awakening of Men in Hildórien. It ended with the War of Wrath, the destruction of Beleriand and the final defeat of Morgoth. The end of the First Age was marked by the return of many of the Noldor, accompanied also by many Sindarin Elves, into the West to dwell on Tol Eressëa.<BR><HR><B>Key Events of the First Age</B>:<BR>- 1: Return of the Noldor; Dagor-nuin-Giliath; Awakening of Men.<BR>- c. 75: Dagor Aglareb.<BR>- 126: Completion of Gondolin.<BR>- c. 305: Arrival of Men in Beleriand.<BR>- 455: Dagor Bragollach.<BR>- 465: Beren and Lúthien achieve the Quest of the Silmaril.<BR>- 471: Nirnaeth Arnoediad.<BR>- 495: Sack of Nargothrond.<BR>- 510: Fall of Gondolin.<BR>- c. 583: War of Wrath; defeat of Morgoth.
First Battle	The first of the five great battles in the Wars of Beleriand, fought soon after the destruction of the Two Trees of Valinor, and before the Return of the Noldor to Middle-earth. On his return, Melkor loosed legions of Orcs upon Thingol and Círdan, at that time the two greatest lords of Beleriand. Though the Elves managed to save both their kingdoms of Doriath and the Falas, the Orcs roamed Beleriand freely after this battle until the coming of the Noldor.
First Battle of the Fords of Isen	The battle that saw Théodred's end.<BR> The assault by Saruman's forces on the Rohirrim under the command of Théodred, Grimbold and Elfhelm. Théodred the King's sole heir was slain in the attack, and indeed it was later discovered that this had been Saruman's main purpose - after Théodred's loss, his armies withdrew.
First Eastfarthing Troop	The Shirriffs of Frogmorton.<BR> A troop of Shirriffs formed during the troubled times in the Shire under the rule of Saruman. The troop was based in the Shirriff-house at Frogmorton on the East Road. It was the First Eastfarthing Troop that attempted to arrest Frodo and the Travellers on their journey to Bag End.
First Homely House	Elrond's house at Rivendell.<BR> A name for Rivendell; a variation on the more common 'Last Homely House' to describe the House of Elrond as approached by a traveller returning to Eriador from the Wild east of the Misty Mountains.
First House of the Edain	The House of Bëor.<BR> One of the houses of Men that had travelled westward in the First Age, through the lands that would later be called Eriador. For much of the journey, they followed the people of Marach, but they overtook that more numerous people to become the first of Men to cross the Blue Mountains. It was in the western glens of those Mountains that Bëor and his companions became the first of mortal Men to encounter one of the Eldar, and he later entered the service of the High Elves.<BR> The Men of the First House dwelt mainly in the northern lands of Dorthonion, ruling the fief of Ladros under the lordship of Finrod Felagund. The greatest hero of the House was Beren son of Barahir, who journeyed with Lúthien to recover a Silmaril from Morgoth's Crown, and later dwelt with her for a time on Tol Galen.
Firstborn	The Elder Children of Ilúvatar, the Elves.<BR><HR>A name for Elves, the Firstborn Children of Ilúvatar, who awoke in Middle-earth millennia before Men, the Aftercomers.
Fishes|Fish	Scaly water-dwelling creatures.<BR> Gollum's favourite food.
Fladrif	An ancient Ent of Fangorn Forest.<BR> 'Skinbark'; with Finglas and Fangorn himself, one of the last three Ents to walk beneath the boughs of Fangorn Forest.
Flame Imperishable	The source of life.<BR> Apparently also called the 'Secret Fire', the Flame Imperishable seems to represent that aspect of Ilúvatar through which he was able to grant free will and true life to the beings he created.
Flame of Anor	A power wielded by Gandalf.<BR><HR>"'You cannot pass,' he said. The Orcs stood still, and a dead silence fell. 'I am a servant of the Secret Fire, wielder of the flame of Anor. You cannot pass."<BR>(Gandalf's challenge to the Balrog, from The Fellowship of the Ring II 5, The Bridge of Khazad-dûm)<BR><HR>A mysterious power claimed by Gandalf in the face of Durin's Bane. It is nowhere else referred to, and so its particular meaning remains unclear. Anor is the Sun, and so literally the 'flame of Anor' would be the light of the Sun, the fiery fruit of Laurelin, one of the Two Trees of Valinor. Gandalf seems to be referring, then, to the power he gains as a servant of the Lords of the West, in defiance to the corrupted darkness of the Balrog.
Flame of the West	Aragorn's sword Andúril.<BR> Title and literal translation of the name of Aragorn's sword, Andúril, reforged from Elendil's sword Narsil.
Flame of Udûn|Flame of Udun	The Balrog of Morgoth.<BR><HR>"You cannot pass. The dark fire will not avail you, flame of Udûn. Go back to the Shadow! You cannot pass."<BR>(From Gandalf's challenge to the Balrog, from The Fellowship of the Ring II 5, The Bridge of Khazad-dûm)<BR><HR>Gandalf's name for the Balrog that dwelt in the depths of Moria, that he faced on the Bridge of Khazad-dûm, and ultimately defeated. 'Flame' is a reference to its nature as a fire-demon, while 'Udûn' was the name of Morgoth's oldest and greatest fortress in the north of the World, more commonly called Utumno, and the Balrog's ancient home.<BR> There is no direct connection between this 'Udûn' and the rounded valley to the northwest of Mordor with the same name. There is an indirect connection, though: that region also took its name from the stronghold of Sauron's master.
Flets|Flet	The traditional tree-platforms of Lórien.<BR> The name in the Westron for the tree-platforms used by the Elves of Lórien, and called by them telain.
Flies|Fly	Harbingers of decay.<BR> Tiresome aerial insects: those in Mordor were marked with the sign of the Red Eye.
Flight of the Noldor|Return of the Noldor	The journey of the Noldor out of Aman.<BR> The self-imposed exile of the Noldor, who fled from Valinor in pursuit of Melkor and the Silmarils he had stolen.<BR> Whether the journey of the Noldor was a 'flight' or a 'return' is a matter of perspective. To the Valar, and the Elves they left behind in Aman, the Noldor were fleeing into the dark east of the World. To the Sindar and other Elves who had remained in the Hither Lands, it was the return of long-sundered kin out of the unknown west.
Foam-flower	The famous ship of Eärendil.<BR> Eärendil's ship, in which he voyaged the World's oceans and eventually, with a Silmaril bound to his brow, travelled to the shores of the Blessed Realm itself. 'Foam-flower' is the English translation of the name - the ship is much better known by its Elvish name, Vingilot.
Foe-hammer	The translated name of Gandalf's sword Glamdring.<BR> The sword carried by both Turgon and Gandalf, more properly known as Glamdring.
Folca	The hunter King of Rohan.<BR> The thirteenth King of Rohan, a great hunter who famously cleared his country of the scourge of the Orcs, in vengeance for the death of his father Walda at their hands. Having cleared Rohan of Orcs, he rode to hunt the monstrous Boar of Everholt, but suffered a mortal wound in that hunt. He was succeeded by his son Folcwine.
Folco Boffin|Folco	A friend of Frodo Baggins in the Shire, who assisted with his removal to Buckland.
Folcred	Fallen son of King Folcwine.<BR> With Fastred, one of the twin sons of Folcwine of Rohan. Upholding the Oath of Eorl, he rode to the aid of Gondor with his brother, and both were slain in battle of the Haradrim.
Folcwine	Fourteenth King of Rohan, great-grandfather of Théoden; reconquered the west-march of Rohan between Adorn and Isen.<BR><HR>The fourteenth King of Rohan, the son of Folca the hunter, and great-grandfather of Théoden. His eldest sons, the twins Folcred and Fastred, were lost in war with Harad, and Folcwine was succeed by his youngest child, Fengel.
Folde	A region of Rohan about Edoras, part of the King's Lands.<BR><HR>A region of the King's Lands of Rohan.<BR> An ancient and historic region of Rohan, close to the King's courts in Edoras, which indeed originally held the King's seat at the town of Aldburg. Its name comes from Old English, with the approximate meaning 'bosom of the Earth', which shows its importance in Rohan's early history.
Folk of Haleth	The Men of Brethil.<BR> A name given to the Haladin, the Second House of the Edain, after Haleth the daughter of Haldad led them to dwell in the Forest of Brethil.
Followers	The Younger Children of Ilúvatar, Men; translation of Hildor.<BR><HR>Hildor, a name of the Elves for the race of Men, referring to the fact that they were born into the world many years after the Firstborn.
Ford of Bruinen	The crossing of the Loudwater.<BR> The ford of the River Bruinen or Loudwater that lay at the entrance to the valley of Rivendell, said to be under the power of Elrond.
Ford of Carrock	Ford over Anduin between the Carrock and the east bank of the river; also probably the Old Ford, where the Old Forest Road crossed Anduin, south of the Ford of Carrock.
Fords of Aros	The crossings on the upper River Aros.<BR> The River Aros had its sources in two streams that flowed southward out of the hills of Dorthonion. Where those streams met, an ancient east-west road crossed the upper reaches of the river at a ford. This was the place known as the Fords of Aros, or the Arossiach in Elvish. The ford marked the boundary between two regions. To the east was Himlad, and the other lands held by the sons of Fëanor. To the west was the Silent Land of Dor Dínen, and beyond it the perilous valley of Nan Dungortheb.<BR> The Fords of Aros seem to date back to the days before the beginning of the First Age, when the roads north of Doriath were safe to travel. After the coming of Ungoliant, and the raising of the Girdle of Melian, the lands west of the Arossiach became a haunted and dangerous place, and in later years the Fords were only used by the bravest or most desperate travellers.
Fords of Isen	Crossing of the Isen by the great Númenórean road linking Gondor and Arnor; called in Sindarin Athrad Angren and Ethraid Engrin.<BR><HR>The crossing-point on the upper reaches of the River Isen. As the only direct route between Eriador and Gondor, the Fords had great strategic value, and Isengard was built to guard them. They were the scene of two Battles between Saruman and the Rohirrim during the War of the Ring.
Fords of Poros|Fords of the Poros	Crossing of the river Poros on the Harad Road.<BR><HR>The gateway to Ithilien.<BR> More often called the 'Crossings of Poros', the Fords marked the point where the Harad Road from Harad and South Gondor entered the lands of Gondor proper. As such, their strategic importance was considerable, as attacking armies from the south had no choice but to cross the Poros at this point.<BR> The Fords first enter history in the year III 1944, when the enemies of Gondor made an alliance, and all attacked simultaneously, from the northeast and from the south. It was left to the great general Eärnil (later King Eärnil II) to deal with the army of Harad approaching from the south. Rather than defend the Fords (as no doubt the Haradrim expected he would), Eärnil positioned his army some forty miles further north, in South Ithilien, and decimated the encroaching enemy.<BR> Though Gondor survived that assault with great loss, the land was often threatened by the Haradrim. In III 2885, the fierce people of that southern land occupied South Gondor and attacked Ithilien across the Poros. Steward Túrin II was aided in his defence by King Folcwine of Rohan, whose twin sons Folcred and Fastred rode with his army. These two northern armies forced the Haradrim back across the Fords and had the victory, but the sons of Folcwine both fell in that battle.<BR> The Rohirrim buried the twins in a great mound, after their custom, and that mound, the Haudh in Gwanur, guarded Gondor's southern boundaries for long years after.
Forelithe	The month before midsummer.<BR> The sixth month of the Shire Calendar, lying between Thrimidge and the midsummer feastdays of Lithe, and approximately equivalent to modern June. In fact, it ran from modern 22 May to 20 June.
Forest of Fangorn	The ancient forest beneath the southern Misty Mountains.<BR> The deep, dark woodland that grew beneath the southern Misty Mountains, under the eastern flanks of that range. Millennia before the War of the Ring, these woods had spread across the western lands of Middle-earth, but the forestry of the Númenóreans had seen them dwindle during the Second Age, and by the end of the Third, the Forest of Fangorn was the last large part of that old forest to survive, though not the only one.<BR> The forest took its name from the Elvish Fangorn, 'Treebeard', a reference to the old Ent who dwelt there. The Ents had once walked freely in the western lands, but with the failing of the forests, their range was diminished, so that by the time of the War of the Ring, they were only found in any numbers in the Forest of Fangorn. Though they had remained hidden in the Forest for centuries at this time, they emerged to play an important part in that War, overcoming Saruman's fortress at Isengard, and helping to destroy his troops.
Forest River	River flowing from Ered Mithrin through northern Mirkwood and into the Long Lake.<BR><HR>The river of northern Mirkwood.<BR> A river so-named because for much of its length it ran through northern Mirkwood. It rose in the Grey Mountains to the north of the Forest, and followed a roughly southeasterly course to its outflow into the Long Lake.
Forest Road	The road that ran through Mirkwood.<BR> The road that ran down from the High Pass, crossed the River Anduin and then plunged among the trees of Greenwood the Great (later called Mirkwood). It followed a nearly straight course through the central parts of the forest, somewhat to the south of the Mountains of Mirkwood, and emerged on the banks of the River Running.
Foreyule	The month before the midwinter festival of Yule.<BR> The last month of the Shire Calendar, thirty days immediately preceding the holiday of Yule. It ran from modern 21 November to 20 December.
Forlindon	The lands of the Elves north of the Gulf of Lhûn.<BR> After the end of the First Age, the land of Lindon, west of the Blue Mountains, was divided by the great Gulf of Lhûn. The greater northern part was named Forlindon, which means no more than 'North-Lindon' in the Elven-tongue. On its southern shores was the haven of Forlond, while off its northwestern coasts stood the island of Himling, where Maedhros' fortress had once stood.
Forlong	The old Lord of Lossarnach.<BR> The Lord of the lands of Lossarnach, the region to the immediate southwest of Minas Tirith, who was famed for his enormous girth (he was referred to as Forlong the Fat). Though he was an old man at the time of the War of the Ring, he rode with two hundred of his men to the aid of the City of Gondor, and lost his life in the Battle of the Pelennor Fields.
Formenos	'Northern Fortress', the stronghold of Fëanor and his sons in the north of Valinor, built after the banishment of Fëanor from Tirion.<BR><HR>The northern stronghold of Fëanor.<BR> The fortress home of Fëanor in the northern regions of Valinor, where he dwelt with his father Finwë after his expulsion from Tirion, and from whose vaults Morgoth stole the Silmarils.
